,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
922,SLC1A2,NP_001070982.1,"[('XP_007228216.2', 'SLC1A2B'), ('XP_007228217.2', 'SLC1A2B'), ('XP_049326936.1', 'LOC103035188')]",923
923,SLC20A1,XP_036015794.1,"[('XP_007257867.3', 'SLC20A1B')]",924
924,SLC25A20,NP_065266.1,"[('XP_007256742.1', 'SLC25A20'), ('XP_015463211.1', 'SLC25A20')]",925
925,SLC25A4,NP_031476.3,"[('XP_007232858.1', 'SLC25A4'), ('XP_007254456.3', 'SLC25A5'), ('XP_022522113.1', 'SI:DKEY-251I10.1'), ('XP_049340960.1', 'SLC25A6')]",926
926,SLC27A1,XP_030099434.1,"[('XP_007229096.1', 'SLC27A1A'), ('XP_007236340.3', 'SLC27A1B')]",927
927,SLC2A1,NP_035530.2,"[('XP_007246367.2', 'SLC2A1A'), ('XP_007253420.1', 'SLC2A1B')]",928
928,SLC2A2,NP_112474.2,"[('XP_007245181.3', 'SLC2A2')]",929
929,SLC39A10,XP_006495995.1,"[('XP_007235916.3', 'SLC39A10'), ('XP_022536135.2', 'SLC39A10'), ('XP_022536136.2', 'SLC39A10')]",930
930,SLC40A1,XP_017177198.1,"[('XP_007253301.3', 'SLC40A1')]",931
931,SLC5A1,NP_062784.3,"[('XP_007232043.3', 'LOC103043237'), ('XP_022536845.2', 'SLC5A1')]",932
932,SLC5A2,NP_573517.1,"[('XP_007234590.2', 'SLC5A2')]",933
933,SLC6A6,XP_030111164.1,"[('XP_022526592.2', 'SLC6A6A'), ('XP_022526593.2', 'SLC6A6A'), ('XP_022537906.2', 'SLC6A6B'), ('XP_022537907.2', 'SLC6A6B'), ('XP_022537908.2', 'SLC6A6B')]",934
934,SLC7A1,NP_031539.3,"[('XP_007236768.3', 'SLC7A1B'), ('XP_007252526.1', 'SLC7A1A'), ('XP_007252527.1', 'SLC7A1A'), ('XP_022537038.1', 'SLC7A1A'), ('XP_049323281.1', 'SLC7A1B'), ('XP_049324627.1', 'SLC7A1A')]",935
935,SLC7A5,NP_035534.2,"[('XP_049339985.1', 'SLC7A5')]",936
936,SLC9A2,NP_001028461.2,"[('XP_007255674.3', 'SLC9A2'), ('XP_022539461.2', 'LOC103039396')]",937
937,SMAD1,NP_032565.2,"[('XP_007230546.2', 'SMAD1'), ('XP_007230547.2', 'SMAD1'), ('XP_007246514.2', 'SMAD5'), ('XP_022540189.1', 'SMAD1')]",938
938,SMAD3,NP_058049.3,"[('XP_007249214.1', 'SMAD3B'), ('XP_022520959.2', 'SMAD3A')]",939
939,SMAD6,NP_032568.3,"[('XP_007249313.1', 'SMAD6B')]",940
940,SMAD9,XP_036019060.1,"[('XP_007229821.1', 'SMAD9'), ('XP_049324908.1', 'SMAD9'), ('XP_049324909.1', 'SMAD9'), ('XP_049324910.1', 'SMAD9')]",941
941,SMARCA2,NP_001392063.1,"[('XP_022520627.2', 'SMARCA2'), ('XP_022520628.2', 'SMARCA2'), ('XP_022520629.2', 'SMARCA2')]",942
942,SMARCA4,XP_011240739.1,"[('XP_049323841.1', 'SMARCA4A'), ('XP_049323842.1', 'SMARCA4A'), ('XP_049335082.1', 'LOC103032158'), ('XP_049335083.1', 'LOC103032158'), ('XP_049335084.1', 'LOC103032158'), ('XP_049335085.1', 'LOC103032158')]",943
943,SMARCA5,NP_444354.2,"[('XP_022540207.1', 'SMARCA5')]",944
944,SMARCC1,NP_033237.2,"[('XP_022541575.2', 'SMARCC1A'), ('XP_022541576.2', 'SMARCC1A')]",945
945,SMARCD3,XP_006535861.2,"[('XP_007241250.1', 'SMARCD3A'), ('XP_015459144.1', 'SMARCD3A'), ('XP_015462299.1', 'SMARCD3B')]",946
946,SMC3,NP_031816.2,"[('XP_049327056.1', 'SMC3')]",947
947,SMYD1,NP_033892.2,"[('XP_007254136.3', 'SMYD1B'), ('XP_007254137.3', 'SMYD1B')]",948
948,SNAI1,NP_035557.1,"[('XP_022522158.2', 'SNAI1B')]",949
949,SNRPN,NP_001336624.1,"[('XP_007252739.1', 'SNRPB'), ('XP_049335464.1', 'SNRPB')]",950
950,SOCS2,XP_017169385.1,"[('XP_007245048.3', 'SOCS2'), ('XP_007245049.3', 'SOCS2')]",951
951,SOD3,NP_035565.1,"[('XP_007240834.1', 'SOD3B')]",952
952,SORT1,XP_006501286.3,"[('XP_022538114.2', 'SORT1A'), ('XP_022541400.2', 'SORT1B')]",953
953,SOX14,NP_035570.1,"[('XP_007253714.1', 'SOX14')]",954
954,SOX18,NP_033262.2,"[('XP_007250824.3', 'SOX18')]",955
955,SOX2,NP_035573.3,"[('NP_001306894.1', 'SOX2'), ('XP_049321190.1', 'SOX2'), ('XP_049321191.1', 'SOX2'), ('XP_049321192.1', 'SOX2'), ('XP_049321193.1', 'SOX2'), ('XP_049321194.1', 'SOX2'), ('XP_049321195.1', 'SOX2'), ('XP_049321197.1', 'SOX2')]",956
956,SOX6,XP_036008736.1,"[('XP_049321932.1', 'SOX6'), ('XP_049321933.1', 'SOX6'), ('XP_049321934.1', 'SOX6'), ('XP_049321935.1', 'SOX6'), ('XP_049321937.1', 'SOX6'), ('XP_049321938.1', 'SOX6')]",957
957,SP3,NP_001018052.1,"[('XP_007234923.3', 'SP3A'), ('XP_015457229.3', 'SP3A'), ('XP_022536064.2', 'SP3A')]",958
958,SP5,NP_071880.1,"[('XP_007253560.2', 'SP5A')]",959
959,SP9,NP_001396512.1,"[('XP_007234917.3', 'SP9')]",960
960,SPEN,XP_036020160.1,"[('XP_007246306.3', 'SPEN')]",961
961,SPHK2,XP_036009169.1,"[('XP_007254565.2', 'SPHK2'), ('XP_022529476.1', 'SPHK2')]",962
962,SPI1,NP_001365827.1,"[('XP_007246967.1', 'SPI1B'), ('XP_007246968.1', 'SPI1B')]",963
963,SPIC,NP_035591.3,"[('XP_022527400.1', 'SPIC')]",964
964,SPRY1,NP_036026.1,"[('XP_007260372.3', 'SPRY1')]",965
965,SRC,XP_030104859.1,"[('XP_007248388.3', 'LOC103042998'), ('XP_007248389.3', 'LOC103042998'), ('XP_022538143.2', 'LOC103042998'), ('XP_022538144.2', 'LOC103042998'), ('XP_049318933.1', 'SRC'), ('XP_049327499.1', 'LOC103042998')]",966
966,SRRT,NP_001103380.1,"[('XP_022519945.2', 'SRRT'), ('XP_049321171.1', 'SRRT')]",967
967,SRXN1,XP_036018567.1,"[('XP_007231746.3', 'SRXN1'), ('XP_007231747.3', 'SRXN1')]",968
968,SSB,NP_001103615.1,"[('XP_007244209.3', 'SSB')]",969
969,ST18,XP_030109821.1,"[('XP_049336783.1', 'ST18'), ('XP_049336784.1', 'ST18'), ('XP_049336785.1', 'ST18'), ('XP_049336786.1', 'ST18'), ('XP_049336787.1', 'ST18')]",970
970,ST3GAL5,NP_001397280.1,"[('XP_049340099.1', 'ST3GAL5')]",971
971,ST8SIA1,NP_035504.2,"[('XP_007235021.2', 'ST8SIA1')]",972
972,ST8SIA2,NP_001404191.1,"[('XP_022535459.2', 'ST8SIA2')]",973
973,STAR,NP_035615.2,"[('XP_049342142.1', 'STAR')]",974
974,STARD5,NP_075866.2,"[('XP_007258205.3', 'STARD5')]",975
975,STAT1,NP_001192242.1,"[('XP_022521140.1', 'STAT1A')]",976
976,STAT6,NP_033310.2,"[('XP_022532594.2', 'STAT6'), ('XP_049342468.1', 'STAT6'), ('XP_049342469.1', 'STAT6')]",977
977,STIM1,NP_001360987.1,"[('XP_049322950.1', 'STIM1A'), ('XP_049322951.1', 'STIM1A')]",978
978,STK39,NP_001399474.1,"[('XP_022535735.1', 'STK39'), ('XP_022535736.1', 'STK39'), ('XP_022535737.2', 'STK39')]",979
979,STK40,NP_001139299.1,"[('XP_007249689.2', 'STK40'), ('XP_049336366.1', 'STK40')]",980
980,STMN1,NP_062615.1,"[('XP_007233647.3', 'STMN1A'), ('XP_007251815.1', 'STMN1B'), ('XP_015461967.1', 'STMN1B')]",981
981,STRA8,NP_033318.1,"[('XP_022527029.1', 'LOC103045460')]",982
982,SUFU,NP_056567.2,"[('XP_007235865.2', 'SUFU'), ('XP_007235866.2', 'SUFU'), ('XP_007235867.2', 'SUFU'), ('XP_007235868.2', 'SUFU')]",983
983,SUV39H1,NP_035644.1,"[('XP_022535081.1', 'SUV39H1B')]",984
984,SYN2,NP_001104485.1,"[('XP_007229699.3', 'SYN2B'), ('XP_049319090.1', 'SYN2A')]",985
985,SYP,NP_033331.2,"[('XP_022526797.1', 'SYPA'), ('XP_049341887.1', 'SYPB')]",986
986,SYT1,NP_001345435.1,"[('XP_007287856.3', 'SYT1A'), ('XP_022527214.1', 'SYT1A'), ('XP_022527215.1', 'SYT1A'), ('XP_049329875.1', 'SYT1A')]",987
987,TAF12,XP_036020207.1,"[('XP_007249707.2', 'TAF12')]",988
988,TAGLN,NP_035656.1,"[('XP_007230692.1', 'TAGLN'), ('XP_007230693.1', 'TAGLN'), ('XP_007230694.1', 'TAGLN'), ('XP_049332440.1', 'TAGLN2')]",989
989,TAL1,NP_001412715.1,"[('XP_007240145.2', 'TAL1')]",990
990,TAL2,NP_033343.1,"[('XP_007239126.1', 'TAL2')]",991
991,TANK,NP_035659.1,"[('XP_007230465.2', 'TANK')]",992
992,TARDBP,NP_001008546.1,"[('XP_007246852.2', 'TARDBPA'), ('XP_007246853.2', 'TARDBPA')]",993
993,TBR1,NP_033348.2,"[('XP_007230470.2', 'TBR1B')]",994
994,TBX15,NP_033349.2,"[('XP_007255669.2', 'TBX15')]",995
995,TBX18,NP_076303.3,"[('XP_007257929.3', 'TBX18')]",996
996,TBX19,NP_114394.1,"[('XP_022529170.2', 'TBX19')]",997
997,TBX20,NP_919239.1,"[('XP_007239797.3', 'TBX20'), ('XP_049325095.1', 'TBX20')]",998
998,TBX3,NP_035665.2,"[('XP_007254062.1', 'TBX3A')]",999
999,TBX5,XP_006530342.1,"[('XP_007254059.2', 'TBX5A'), ('XP_049330552.1', 'TBX5A'), ('XP_049330555.1', 'TBX5A')]",1000
1000,TCF12,XP_006511061.1,"[('XP_049326971.1', 'TCF12')]",1001
1001,TCF21,NP_035675.1,"[('XP_007257913.3', 'TCF21')]",1002
1002,TCF3,NP_035678.3,"[('XP_049321495.1', 'TCF3B'), ('XP_049321497.1', 'TCF3B')]",1003
1003,TCF7L2,XP_006526923.1,"[('XP_007259276.1', 'TCF7L2'), ('XP_007259278.1', 'TCF7L2'), ('XP_007259283.1', 'TCF7L2'), ('XP_007259284.1', 'TCF7L2'), ('XP_049320284.1', 'TCF7L2'), ('XP_049320285.1', 'TCF7L2'), ('XP_049320286.1', 'TCF7L2'), ('XP_049320289.1', 'TCF7L2')]",1004
1004,TCFL5,NP_839985.2,"[('XP_022522179.2', 'LOC107196930'), ('XP_049319105.1', 'LOC107196930'), ('XP_049319106.1', 'LOC107196930'), ('XP_049319107.1', 'LOC107196930')]",1005
1005,TDO2,NP_064295.2,"[('XP_007245569.3', 'TDO2A'), ('XP_022525258.2', 'TDO2B')]",1006
1006,TEC,NP_001106932.1,"[('XP_022533205.1', 'TEC')]",1007
1007,TEK,NP_038718.2,"[('XP_049319309.1', 'TEK'), ('XP_049319359.1', 'TEK')]",1008
1008,TESC,NP_067319.2,"[('XP_049329533.1', 'TESCB')]",1009
1009,TET2,XP_006501350.1,"[('XP_049337293.1', 'TET2'), ('XP_049337294.1', 'TET2')]",1010
1010,TFAM,XP_017169407.1,"[('XP_007235441.3', 'TFAM')]",1011
1011,TFAP2B,XP_006495557.1,"[('XP_022538929.1', 'TFAP2B'), ('XP_022538931.1', 'TFAP2B'), ('XP_022538932.1', 'TFAP2B'), ('XP_022538941.1', 'TFAP2B'), ('XP_022538949.1', 'TFAP2B')]",1012
1012,TFAP2C,XP_006499166.1,"[('XP_022531336.1', 'TFAP2C'), ('XP_022531337.1', 'TFAP2C')]",1013
1013,TFAP2D,NP_694794.1,"[('XP_007260525.3', 'TFAP2D')]",1014
1014,TFDP1,XP_017168146.1,"[('XP_007227935.2', 'TFDP1A'), ('XP_007227936.2', 'TFDP1A')]",1015
1015,TFE3,NP_766060.2,"[('XP_007245891.3', 'TFE3A'), ('XP_007245892.3', 'TFE3A'), ('XP_007245893.3', 'TFE3A'), ('XP_015460415.3', 'TFE3A')]",1016
1016,TGFB1,NP_035707.1,"[('XP_015458596.1', 'TGFB1A'), ('XP_022531678.2', 'TGFB1B')]",1017
1017,TGFB1I1,XP_036008777.1,"[('XP_007235943.2', 'LOC103032500'), ('XP_007235944.2', 'LOC103032500')]",1018
1018,TGFB2,NP_033393.2,"[('XP_007251862.2', 'TGFB2')]",1019
1019,TGFBR2,NP_083851.3,"[('XP_007251882.2', 'TGFBR2B')]",1020
1020,TH,NP_033403.1,"[('XP_007228125.2', 'TH')]",1021
1021,THBD,NP_033404.1,"[('XP_007241455.3', 'THBD')]",1022
1022,THBS1,NP_035710.2,"[('XP_007258230.1', 'THBS1B'), ('XP_015462406.3', 'LOC103029184'), ('XP_049319488.1', 'LOC103029184')]",1023
1023,THRAP3,NP_001343384.1,"[('XP_015461365.3', 'THRAP3A'), ('XP_015461366.3', 'THRAP3A'), ('XP_015461368.3', 'THRAP3A'), ('XP_022529466.2', 'THRAP3A'), ('XP_022529467.2', 'THRAP3A')]",1024
1024,THY1,NP_033408.1,"[('XP_022531719.2', 'LOC103037831')]",1025
1025,TIAL1,NP_001334569.1,"[('XP_007252311.2', 'TIAL1'), ('XP_007252312.2', 'TIAL1')]",1026
1026,TIMP3,NP_035725.1,"[('XP_007256100.3', 'LOC103027234')]",1027
1027,TINAGL1,NP_075965.2,"[('XP_022538963.1', 'TINAGL1')]",1028
1028,TJP1,XP_006540849.1,"[('XP_022527951.1', 'TJP1B'), ('XP_022527952.1', 'TJP1B'), ('XP_049327192.1', 'TJP1A'), ('XP_049327193.1', 'TJP1A'), ('XP_049327194.1', 'TJP1A'), ('XP_049327195.1', 'TJP1A'), ('XP_049327196.1', 'TJP1A'), ('XP_049327197.1', 'TJP1A'), ('XP_049327198.1', 'TJP1A'), ('XP_049327200.1', 'TJP1A'), ('XP_049327203.1', 'TJP1A'), ('XP_049327204.1', 'TJP1A'), ('XP_049327205.1', 'TJP1A'), ('XP_049327206.1', 'TJP1A'), ('XP_049327207.1', 'TJP1A'), ('XP_049330561.1', 'TJP1B'), ('XP_049330562.1', 'TJP1B'), ('XP_049330563.1', 'TJP1B'), ('XP_049330564.1', 'TJP1B'), ('XP_049330565.1', 'TJP1B'), ('XP_049330566.1', 'TJP1B'), ('XP_049330567.1', 'TJP1B'), ('XP_049330568.1', 'TJP1B'), ('XP_049330569.1', 'TJP1B')]",1029
1029,TLE3,NP_001077396.1,"[('XP_049326914.1', 'TLE3B'), ('XP_049326915.1', 'TLE3B'), ('XP_049326916.1', 'TLE3B'), ('XP_049326917.1', 'TLE3B'), ('XP_049326918.1', 'TLE3B'), ('XP_049326919.1', 'TLE3B'), ('XP_049326920.1', 'TLE3B'), ('XP_049326921.1', 'TLE3B'), ('XP_049326922.1', 'TLE3B'), ('XP_049326923.1', 'TLE3B'), ('XP_049326924.1', 'TLE3B'), ('XP_049339406.1', 'TLE3A')]",1030
1030,TLL1,NP_033416.2,"[('XP_049328319.1', 'TLL1'), ('XP_049328320.1', 'TLL1')]",1031
1031,TLR2,XP_030108471.1,"[('XP_007260346.3', 'LOC103045101'), ('XP_022530627.2', 'TLR2')]",1032
1032,TLR3,NP_001344245.1,"[('XP_049328178.1', 'TLR3')]",1033
1033,TLR4,NP_067272.1,"[('XP_022540328.2', 'LOC111195965'), ('XP_049337598.1', 'LOC111196020')]",1034
1034,TLX1,XP_006526978.1,"[('XP_007247514.3', 'TLX2'), ('XP_007249510.1', 'TLX1')]",1035
1035,TLX2,NP_033418.1,"[('XP_007247514.3', 'TLX2')]",1036
1036,TMEM50A,NP_001406138.1,"[('XP_007238631.1', 'TMEM50A')]",1037
1037,TNC,NP_001356143.1,"[('XP_049326271.1', 'TNCB')]",1038
1038,TNFAIP3,NP_001159874.1,"[('XP_007247395.3', 'TNFAIP3')]",1039
1039,TNFRSF18,NP_033426.1,"[('XP_007239343.3', 'TNFRSF18')]",1040
1040,TNFSF10,NP_033451.1,"[('XP_007232725.3', 'TNFSF10')]",1041
1041,TNFSF13B,NP_296371.1,"[('XP_022536240.1', 'TNFSF13B'), ('XP_049341203.1', 'TNFSF13B'), ('XP_049341204.1', 'TNFSF13B')]",1042
1042,TNS1,NP_001276824.1,"[('XP_022535898.2', 'TNS1B'), ('XP_049340834.1', 'TNS1B'), ('XP_049340835.1', 'TNS1B'), ('XP_049340836.1', 'TNS1B'), ('XP_049340837.1', 'TNS1B'), ('XP_049340838.1', 'TNS1B'), ('XP_049340843.1', 'TNS1B')]",1043
1043,TOLLIP,NP_076253.1,"[('XP_007260307.1', 'LOC103030622')]",1044
1044,TPH1,XP_036008805.1,"[('XP_007235238.1', 'TPH1A'), ('XP_007235239.1', 'TPH1A'), ('XP_007235240.1', 'TPH1A')]",1045
1045,TPH2,NP_775567.2,"[('XP_007249280.4', 'TPH2'), ('XP_007249281.4', 'TPH2')]",1046
1046,TPR,NP_598541.3,"[('XP_049322798.1', 'TPRA'), ('XP_049322799.1', 'TPRA'), ('XP_049336636.1', 'TPRB'), ('XP_049336640.1', 'TPRB'), ('XP_049336645.1', 'TPRB'), ('XP_049336654.1', 'TPRB')]",1047
1047,TRF,NP_598738.1,"[('XP_049332706.1', 'TFA')]",1048
1048,TRIM32,XP_030109625.1,"[('XP_007252151.3', 'TRIM32')]",1049
1049,TRP53BP1,XP_036018161.1,"[('XP_022520853.2', 'TP53BP1'), ('XP_049327345.1', 'TP53BP1'), ('XP_049327346.1', 'TP53BP1'), ('XP_049327347.1', 'TP53BP1'), ('XP_049327348.1', 'TP53BP1'), ('XP_049327349.1', 'TP53BP1'), ('XP_049327350.1', 'TP53BP1'), ('XP_049327351.1', 'TP53BP1')]",1050
1050,TRP53INP1,NP_068697.1,"[('XP_007228926.3', 'TP53INP1')]",1051
1051,TRP73,XP_006538783.2,"[('XP_007247966.3', 'TP73'), ('XP_015460986.3', 'TP73'), ('XP_022526406.2', 'TP73'), ('XP_022526407.2', 'TP73')]",1052
1052,TRPM1,NP_001034193.2,"[('XP_015460620.3', 'TRPM1B'), ('XP_022523105.2', 'TRPM1A')]",1053
1053,TRRAP,XP_006504844.1,"[('XP_015461807.3', 'LOC103032461'), ('XP_022520517.2', 'LOC103032461'), ('XP_049320386.1', 'LOC103032461'), ('XP_049320387.1', 'LOC103032461'), ('XP_049320388.1', 'LOC103032461'), ('XP_049320389.1', 'LOC103032461')]",1054
1054,TSC1,XP_006498283.1,"[('XP_007246134.3', 'TSC1B')]",1055
1055,TSC22D3,NP_001070832.1,"[('XP_007233592.2', 'TSC22D3')]",1056
1056,TSHB,XP_017175024.1,"[('XP_015462403.2', 'TSHBA'), ('XP_049335251.1', 'TSHBA')]",1057
1057,TSHZ3,NP_758502.1,"[('XP_007247006.2', 'TSHZ3B'), ('XP_049326901.1', 'TSHZ3B')]",1058
1058,TTF2,XP_036019253.1,"[('XP_049341002.1', 'TTF2')]",1059
1059,TWIST2,NP_031881.1,"[('XP_007256435.1', 'TWIST2')]",1060
1060,TXLNG,NP_001277705.1,"[('XP_007240215.2', 'TXLNG'), ('XP_007240216.2', 'TXLNG'), ('XP_007240217.2', 'TXLNG')]",1061
1061,TXNIP,NP_001009935.1,"[('XP_007254761.1', 'TXNIPA')]",1062
1062,TYMS,NP_067263.1,"[('XP_007230395.2', 'TYMS')]",1063
1063,TYR,NP_035791.1,"[('XP_007247325.3', 'LOC103041136'), ('XP_007248641.3', 'TYR')]",1064
1064,TYRP1,XP_006537844.1,"[('XP_007230314.3', 'TYRP1B')]",1065
1065,UBC,NP_062613.3,"[('XP_049322267.1', 'UBB'), ('XP_049322268.1', 'UBB')]",1066
1066,UBE2K,NP_058066.2,"[('XP_007230285.1', 'UBE2KB'), ('XP_022532308.1', 'UBE2KA')]",1067
1067,UCP2,NP_035801.3,"[('XP_007244841.2', 'UCP3'), ('XP_007244843.2', 'LOC103027476'), ('XP_049324622.1', 'UCP3')]",1068
1068,UCP3,NP_033490.1,"[('XP_007253764.1', 'UCP1')]",1069
1069,UGT1A6A,NP_659545.2,"[('XP_007230037.3', 'LOC103027829'), ('XP_022523953.2', 'LOC103027829'), ('XP_022523954.2', 'LOC103027829'), ('XP_049340741.1', 'LOC103026744'), ('XP_049340747.1', 'LOC103026744'), ('XP_049340748.1', 'LOC103026744')]",1070
1070,UNC5B,NP_001346202.1,"[('XP_007249539.2', 'UNC5B'), ('XP_007249540.2', 'UNC5B'), ('XP_007249541.2', 'UNC5B')]",1071
1071,UNCX,NP_038730.1,"[('XP_007232126.3', 'UNCX')]",1072
1072,UNG,NP_001035781.1,"[('XP_022522613.2', 'UNGA'), ('XP_049326706.1', 'UNGA')]",1073
1073,UPF3B,NP_080849.1,"[('XP_007254490.3', 'UPF3B')]",1074
1074,UPP1,NP_033503.2,"[('XP_007256572.3', 'UPP1')]",1075
1075,USF1,XP_030108912.1,"[('XP_007236928.3', 'USF1'), ('XP_007236929.3', 'USF1'), ('XP_007236930.3', 'USF1')]",1076
1076,USP17LA,NP_031913.1,"[('XP_022534863.2', 'LOC111194559'), ('XP_049326478.1', 'LOC111190977'), ('XP_049326479.1', 'LOC111190977'), ('XP_049336032.1', 'LOC111197346'), ('XP_049336033.1', 'LOC111197346')]",1077
1077,USP17LE,XP_011240180.1,"[('XP_022534863.2', 'LOC111194559'), ('XP_049324235.1', 'LOC125784530'), ('XP_049326478.1', 'LOC111190977'), ('XP_049326479.1', 'LOC111190977')]",1078
1078,USP18,NP_036039.2,"[('XP_049331078.1', 'USP18'), ('XP_049331079.1', 'USP18')]",1079
1079,UTRN,NP_035812.3,"[('XP_022533277.2', 'UTRN'), ('XP_022533278.2', 'UTRN'), ('XP_022533280.2', 'UTRN'), ('XP_022533281.2', 'UTRN'), ('XP_049318959.1', 'UTRN')]",1080
1080,VAV3,NP_001365916.1,"[('XP_049336834.1', 'LOC103022015'), ('XP_049336835.1', 'LOC103022015')]",1081
1081,VAX2,NP_036042.1,"[('XP_007237888.3', 'VAX2')]",1082
1082,VEGFC,NP_033532.1,"[('XP_049337357.1', 'VEGFC')]",1083
1083,VEGFD,NP_034346.1,"[('XP_022523901.1', 'VEGFD'), ('XP_022523902.1', 'VEGFD'), ('XP_049327253.1', 'VEGFD')]",1084
1084,VHL,NP_033533.1,"[('XP_007254329.1', 'VHL')]",1085
1085,VIM,NP_035831.2,"[('XP_007250429.3', 'VIM')]",1086
1086,VSX1,NP_473409.1,"[('XP_007244763.3', 'VSX1'), ('XP_015460105.3', 'VSX1')]",1087
1087,VWF,NP_035838.3,"[('XP_022535260.2', 'VWF')]",1088
1088,WBP1,NP_001077392.1,"[('XP_007254066.2', 'WBP1')]",1089
1089,WEE1,NP_033542.2,"[('XP_007249290.2', 'WEE1')]",1090
1090,WNT10A,NP_033544.1,"[('XP_007235655.2', 'WNT10A')]",1091
1091,WNT11,NP_001272721.1,"[('XP_049324948.1', 'WNT11')]",1092
1092,WNT4,NP_033549.1,"[('XP_049327824.1', 'WNT4')]",1093
1093,WNT7A,NP_033553.2,"[('XP_022532506.2', 'LOC103046044'), ('XP_022538188.2', 'WNT7AA')]",1094
1094,WNT8B,NP_035850.3,"[('XP_007249561.2', 'WNT8B')]",1095
1095,WT1,NP_659032.3,"[('XP_007228381.1', 'WT1A')]",1096
1096,WWP1,NP_796301.2,"[('XP_022529132.2', 'LOC103040182'), ('XP_049335981.1', 'LOC103040182')]",1097
1097,WWP2,NP_080106.1,"[('XP_049339763.1', 'WWP2')]",1098
1098,WWTR1,NP_001161753.1,"[('XP_022525186.2', 'WWTR1'), ('XP_022525187.2', 'WWTR1'), ('XP_049321659.1', 'WWTR1')]",1099
1099,XBP1,NP_001258659.1,"[('XP_015459179.3', 'XBP1')]",1100
1100,XIAP,XP_011249278.1,"[('XP_007247485.1', 'LOC103037921')]",1101
1101,XPC,NP_033557.2,"[('XP_049341877.1', 'XPC')]",1102
1102,XRCC1,NP_033558.3,"[('XP_049321033.1', 'XRCC1'), ('XP_049321036.1', 'XRCC1'), ('XP_049321042.1', 'XRCC1'), ('XP_049321046.1', 'XRCC1'), ('XP_049321057.1', 'XRCC1')]",1103
1103,XRCC5,XP_006495955.1,"[('XP_007230493.2', 'XRCC5')]",1104
1104,YAP1,NP_033560.1,"[('XP_022520645.2', 'YAP1')]",1105
1105,ZBTB16,NP_001351472.1,"[('XP_007250128.3', 'ZBTB16A'), ('XP_022531745.2', 'ZBTB16A'), ('XP_022531746.2', 'ZBTB16A'), ('XP_049322490.1', 'ZBTB16A')]",1106
1106,ZBTB17,NP_001365755.1,"[('XP_007246313.3', 'ZBTB17'), ('XP_007246314.3', 'ZBTB17'), ('XP_022532959.2', 'ZBTB17')]",1107
1107,ZBTB18,NP_001342027.1,"[('XP_007234736.1', 'ZBTB18'), ('XP_007234737.1', 'ZBTB18'), ('XP_007234738.1', 'ZBTB18'), ('XP_049337416.1', 'ZBTB18')]",1108
1108,ZBTB2,NP_001346740.1,"[('XP_007253956.1', 'ZBTB2B')]",1109
1109,ZBTB33,NP_001072981.1,"[('XP_007254494.2', 'ZBTB33')]",1110
1110,ZBTB38,XP_006511252.1,"[('XP_007251672.3', 'ZBTB38'), ('XP_007251673.3', 'ZBTB38'), ('XP_007251675.3', 'ZBTB38'), ('XP_022535179.2', 'ZBTB38'), ('XP_022535181.2', 'ZBTB38'), ('XP_049339197.1', 'ZBTB38'), ('XP_049339198.1', 'ZBTB38')]",1111
1111,ZBTB7A,NP_034861.3,"[('XP_049321366.1', 'ZBTB7A'), ('XP_049321367.1', 'ZBTB7A')]",1112
1112,ZBTB7B,NP_001342140.1,"[('XP_007256963.2', 'ZBTB7B'), ('XP_022529553.1', 'ZBTB7B'), ('XP_022529554.1', 'ZBTB7B'), ('XP_022529556.1', 'ZBTB7B')]",1113
1113,ZEB2,NP_001342220.1,"[('XP_007257612.3', 'ZEB2B'), ('XP_007257614.3', 'ZEB2B'), ('XP_007257615.4', 'ZEB2B')]",1114
1114,ZFP143,NP_001361547.1,"[('XP_007249292.3', 'ZNF143B')]",1115
1115,ZFP281,NP_001153723.1,"[('XP_007234127.3', 'ZNF281B'), ('XP_022524571.2', 'ZNF281B')]",1116
1116,ZFP335,NP_950192.2,"[('XP_007231994.3', 'LOC103024463'), ('XP_007231995.3', 'LOC103024463'), ('XP_022526775.2', 'LOC103024463')]",1117
1117,ZFP36,NP_035886.1,"[('XP_007234571.3', 'ZGC:162730')]",1118
1118,ZFP423,XP_030099736.1,"[('XP_049339657.1', 'ZNF423'), ('XP_049339658.1', 'ZNF423'), ('XP_049339659.1', 'ZNF423')]",1119
1119,ZFPM1,XP_006530914.1,"[('XP_007249271.2', 'ZFPM1')]",1120
1120,ZHX3,NP_796237.2,"[('XP_007233884.3', 'ZHX3B'), ('XP_007233885.3', 'ZHX3B'), ('XP_022522168.2', 'ZHX3B'), ('XP_049319069.1', 'ZHX3B')]",1121
1121,ZIC1,NP_001363870.1,"[('XP_007253828.2', 'ZIC1')]",1122
1122,ZIC3,NP_033601.2,"[('XP_007237571.2', 'ZIC3')]",1123
