,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
939,LMO7,NP_005349.3,"[('XP_049341287.1', 'LMO7A'), ('XP_049341288.1', 'LMO7A'), ('XP_049341289.1', 'LMO7A'), ('XP_049341290.1', 'LMO7A'), ('XP_049341292.1', 'LMO7A'), ('XP_049341294.1', 'LMO7A'), ('XP_049341295.1', 'LMO7A')]",940
940,LMTK2,NP_055731.2,"[('XP_022528958.2', 'LMTK2'), ('XP_022528965.2', 'LMTK2')]",941
941,LNPEP,XP_054208557.1,"[('XP_007244011.3', 'LOC103042675')]",942
942,LOX,NP_002308.2,"[('XP_007228864.3', 'LOXA'), ('XP_007228865.3', 'LOXA')]",943
943,LOXL2,NP_002309.1,"[('XP_022522597.1', 'LOXL2B')]",944
944,LOXL4,XP_054222887.1,"[('XP_022540527.1', 'LOXL4')]",945
945,LPIN1,NP_001248357.1,"[('XP_007240829.3', 'LPIN1A'), ('XP_007260513.3', 'LPIN1B'), ('XP_022538833.2', 'LPIN1B'), ('XP_049320056.1', 'LPIN1A'), ('XP_049320057.1', 'LPIN1A'), ('XP_049320058.1', 'LPIN1A'), ('XP_049320059.1', 'LPIN1A'), ('XP_049320060.1', 'LPIN1A')]",946
946,LPL,NP_000228.1,"[('XP_007240188.3', 'LPL')]",947
947,LRBA,NP_001186211.2,"[('XP_049328596.1', 'LRBA'), ('XP_049328597.1', 'LRBA'), ('XP_049328598.1', 'LRBA'), ('XP_049328599.1', 'LRBA')]",948
948,LRIG2,NP_055628.1,"[('XP_007253421.3', 'LRIG2')]",949
949,LRP1,NP_002323.2,"[('XP_049318847.1', 'LRP1AB'), ('XP_049318848.1', 'LRP1AB'), ('XP_049318849.1', 'LRP1AB'), ('XP_049318850.1', 'LRP1AB'), ('XP_049318851.1', 'LRP1AB'), ('XP_049327866.1', 'LRP1AA'), ('XP_049327867.1', 'LRP1AA'), ('XP_049327868.1', 'LRP1AA'), ('XP_049327869.1', 'LRP1AA')]",950
950,LRP5,XP_054224760.1,"[('XP_049339875.1', 'LRP5')]",951
951,LRP8,NP_150643.2,"[('XP_049335309.1', 'LRP8'), ('XP_049335310.1', 'LRP8')]",952
952,LRRFIP1,NP_001131022.1,"[('XP_022531051.1', 'LRRFIP1B')]",953
953,LRRN3,NP_001093130.1,"[('XP_007252769.1', 'LOC103041372')]",954
954,LSS,NP_001138908.1,"[('XP_007260031.3', 'LSS')]",955
955,LTA,NP_001153212.1,"[('XP_015457510.2', 'TNFA')]",956
956,LTBP1,XP_054198020.1,"[('XP_049320136.1', 'LTBP1'), ('XP_049320137.1', 'LTBP1'), ('XP_049320138.1', 'LTBP1'), ('XP_049320141.1', 'LTBP1'), ('XP_049320142.1', 'LTBP1'), ('XP_049320143.1', 'LTBP1')]",957
957,LTC4S,NP_665874.1,"[('XP_022539334.1', 'LTC4S')]",958
958,LTF,NP_001308051.1,"[('XP_049332706.1', 'TFA')]",959
959,LXN,NP_064554.3,"[('XP_022534496.2', 'LXN'), ('XP_049334624.1', 'LXN'), ('XP_049334625.1', 'LXN')]",960
960,LYZ,NP_000230.1,"[('XP_007255381.3', 'LOC103024567'), ('XP_049318768.1', 'LOC103028901')]",961
961,MACC1,NP_877439.3,"[('XP_007237473.2', 'MACC1'), ('XP_049336174.1', 'MACC1')]",962
962,MAD1L1,NP_003541.2,"[('XP_022524348.2', 'MAD1L1')]",963
963,MAD2L1,NP_002349.1,"[('XP_049339018.1', 'MAD2L1')]",964
964,MAF,XP_054236297.1,"[('XP_007244330.2', 'MAFB'), ('XP_007244331.2', 'MAFB')]",965
965,MAFA,NP_963883.2,"[('XP_007248238.1', 'MAFAA')]",966
966,MAFB,NP_005452.2,"[('XP_007239571.1', 'MAFBA')]",967
967,MAFG,XP_054172101.1,"[('XP_022527129.1', 'MAFGA')]",968
968,MAFK,XP_054214977.1,"[('XP_022539093.2', 'MAFK')]",969
969,MAL,NP_002362.1,"[('XP_007230114.2', 'LOC103024242')]",970
970,MAML1,NP_055572.1,"[('XP_022539310.2', 'MAML1'), ('XP_022539311.2', 'MAML1'), ('XP_022539312.2', 'MAML1')]",971
971,MAOA,NP_000231.1,"[('XP_007227886.2', 'MAO')]",972
972,MAOB,NP_000889.3,"[('XP_007227886.2', 'MAO')]",973
973,MAP1LC3A,XP_054180119.1,"[('XP_007233919.1', 'MAP1LC3A')]",974
974,MAP1LC3B,NP_073729.1,"[('XP_049339946.1', 'MAP1LC3B')]",975
975,MAP2K4,NP_001268364.1,"[('XP_007257274.1', 'MAP2K4B'), ('XP_007257275.1', 'MAP2K4B'), ('XP_022522969.1', 'MAP2K4A'), ('XP_022522970.1', 'MAP2K4A'), ('XP_022522971.1', 'MAP2K4A'), ('XP_022522972.1', 'MAP2K4A'), ('XP_022522973.1', 'MAP2K4A'), ('XP_022522974.1', 'MAP2K4A'), ('XP_022522975.1', 'MAP2K4A')]",976
976,MAP3K1,NP_005912.1,"[('XP_015462852.3', 'MAP3K1'), ('XP_015462853.3', 'MAP3K1'), ('XP_022536978.2', 'MAP3K1'), ('XP_049324971.1', 'MAP3K1'), ('XP_049324972.1', 'MAP3K1')]",977
977,MAP3K14,NP_003945.2,"[('XP_007229999.2', 'MAP3K14A'), ('XP_007230000.2', 'MAP3K14A')]",978
978,MAP3K5,XP_054211431.1,"[('XP_049335377.1', 'MAP3K5'), ('XP_049335378.1', 'MAP3K5')]",979
979,MAPK1,NP_620407.1,"[('XP_022523026.1', 'MAPK1')]",980
980,MAPK7,XP_054172645.1,"[('XP_007248785.3', 'MAPK7')]",981
981,MAPK8,NP_001310258.1,"[('XP_007233629.2', 'MAPK8B'), ('XP_007233630.2', 'MAPK8B'), ('XP_007249601.2', 'MAPK8A'), ('XP_007249602.2', 'MAPK8A'), ('XP_015456858.2', 'MAPK8B'), ('XP_049337450.1', 'MAPK8A')]",982
982,MAPKAPK3,XP_054203772.1,"[('XP_022538104.2', 'MAPKAPK3')]",983
983,MAT2A,NP_005902.1,"[('XP_007236235.3', 'MAT2AB'), ('XP_022536874.1', 'MAT2AA')]",984
984,MAT2B,NP_877725.1,"[('XP_007244602.1', 'MAT2B'), ('XP_007244603.1', 'MAT2B'), ('XP_007244604.1', 'MAT2B'), ('XP_007244605.1', 'MAT2B')]",985
985,MATN1,NP_002370.1,"[('XP_022539009.1', 'MATN1')]",986
986,MBD2,NP_003918.1,"[('XP_022524550.2', 'MBD2')]",987
987,MBP,XP_054174626.1,"[('XP_022523069.1', 'MBPA')]",988
988,MC1R,NP_002377.4,"[('XP_015459964.1', 'MC1R')]",989
989,MC2R,XP_054174631.1,"[('XP_007249791.2', 'MC2R')]",990
990,MCAM,XP_054224795.1,"[('XP_022534813.2', 'MCAMA'), ('XP_022534820.2', 'MCAMA')]",991
991,MCAT,NP_775738.3,"[('XP_007232343.3', 'MCAT'), ('XP_022526961.2', 'MCAT')]",992
992,MCM10,XP_054222209.1,"[('XP_022526967.2', 'MCM10'), ('XP_022526968.2', 'MCM10')]",993
993,MCM2,NP_004517.2,"[('XP_007251563.2', 'MCM2'), ('XP_015461879.2', 'MCM2')]",994
994,MCM4,NP_877423.1,"[('XP_007234931.2', 'MCM4')]",995
995,MCM5,XP_054181595.1,"[('XP_022529328.1', 'MCM5')]",996
996,MCM6,NP_005906.2,"[('XP_007230927.3', 'MCM6')]",997
997,MCM7,NP_005907.3,"[('XP_022532531.2', 'MCM7')]",998
998,MCM8,NP_115874.3,"[('XP_022528767.2', 'MCM8'), ('XP_049319803.1', 'MCM8'), ('XP_049319804.1', 'MCM8'), ('XP_049319805.1', 'MCM8')]",999
999,MCTS1,NP_054779.1,"[('XP_015462617.1', 'MCTS1')]",1000
1000,MDM2,XP_054228034.1,"[('XP_007241080.2', 'MDM2'), ('XP_007241081.2', 'MDM2')]",1001
1001,ME1,NP_002386.1,"[('XP_022534916.2', 'ME1')]",1002
1002,MED1,XP_054172515.1,"[('XP_007238718.3', 'ZGC:111976'), ('XP_007238719.3', 'ZGC:111976'), ('XP_022529139.2', 'ZGC:111976')]",1003
1003,MED15,NP_001003891.1,"[('XP_022522209.2', 'MED15'), ('XP_049322699.1', 'MED15')]",1004
1004,MED23,NP_001257450.1,"[('XP_049334942.1', 'MED23'), ('XP_049334948.1', 'MED23')]",1005
1005,MEF2A,NP_001386957.1,"[('XP_049339625.1', 'MEF2AA')]",1006
1006,MEF2B,NP_001354211.1,"[('XP_049321474.1', 'MEF2B'), ('XP_049321475.1', 'MEF2B')]",1007
1007,MEF2D,XP_054192638.1,"[('XP_049336004.1', 'MEF2D'), ('XP_049336005.1', 'MEF2D'), ('XP_049336007.1', 'MEF2D'), ('XP_049336008.1', 'MEF2D'), ('XP_049336009.1', 'MEF2D'), ('XP_049336010.1', 'MEF2D'), ('XP_049336011.1', 'MEF2D')]",1008
1008,MEFV,NP_000234.1,"[('XP_049337895.1', 'LOC125803761'), ('XP_049337914.1', 'LOC125803770'), ('XP_049337915.1', 'LOC125803770'), ('XP_049337916.1', 'LOC125803770'), ('XP_049337939.1', 'LOC125803783')]",1009
1009,MEIS1,NP_002389.1,"[('XP_007247415.1', 'MEIS1B')]",1010
1010,MEIS2,NP_733776.1,"[('XP_007257447.3', 'MEIS2A'), ('XP_007257448.3', 'MEIS2A'), ('XP_007257449.3', 'MEIS2A'), ('XP_015463373.3', 'MEIS2A'), ('XP_022528801.2', 'MEIS2A'), ('XP_022528802.2', 'MEIS2A'), ('XP_022528803.2', 'MEIS2A'), ('XP_049319856.1', 'MEIS2A')]",1011
1011,MELTF,XP_054202538.1,"[('XP_007248316.2', 'MELTF')]",1012
1012,MEOX2,NP_005915.2,"[('XP_007232399.1', 'MEOX2A'), ('XP_007249353.3', 'MEOX2B')]",1013
1013,MEP1A,XP_054211438.1,"[('XP_007245448.4', 'MEP1A.2')]",1014
1014,MET,XP_054214230.1,"[('XP_022539754.2', 'MET')]",1015
1015,METAP2,NP_006829.1,"[('XP_007228229.1', 'METAP2B'), ('XP_007228230.1', 'METAP2B'), ('XP_022527090.1', 'METAP2A'), ('XP_022527091.1', 'METAP2A')]",1016
1016,MFN2,NP_001121132.1,"[('XP_007247976.3', 'MFN2'), ('XP_049341811.1', 'MFN2')]",1017
1017,MFSD2A,NP_001129965.1,"[('XP_007247627.3', 'MFSD2AA'), ('XP_022538916.2', 'MFSD2AB')]",1018
1018,MGAT5,NP_001358386.1,"[('XP_022523931.1', 'MGAT5')]",1019
1019,MGMT,NP_002403.3,"[('XP_007258977.1', 'MGMT')]",1020
1020,MGP,NP_000891.2,"[('XP_007239259.1', 'LOC103033697')]",1021
1021,MIA,NP_001189482.1,"[('XP_015460286.1', 'MIA')]",1022
1022,MIF,NP_002406.1,"[('XP_007235360.1', 'MIF')]",1023
1023,MITF,NP_001341533.1,"[('XP_049318690.1', 'MITFB'), ('XP_049318691.1', 'MITFB')]",1024
1024,MLANA,NP_005502.1,"[('XP_007230664.1', 'MLANA'), ('XP_007230665.1', 'MLANA')]",1025
1025,MLH1,NP_000240.1,"[('XP_022540961.2', 'MLH1'), ('XP_022540962.2', 'MLH1')]",1026
1026,MLLT10,NP_001182555.1,"[('XP_007254842.3', 'MLLT10'), ('XP_022539238.2', 'MLLT10'), ('XP_022539255.2', 'MLLT10'), ('XP_022539260.2', 'MLLT10'), ('XP_022539262.2', 'MLLT10'), ('XP_022539267.2', 'MLLT10')]",1027
1027,MLLT3,NP_004520.2,"[('XP_007255125.3', 'MLLT3')]",1028
1028,MLYCD,NP_036345.2,"[('XP_007250577.3', 'MLYCD')]",1029
1029,MMACHC,NP_056321.2,"[('XP_007259558.3', 'MMACHC')]",1030
1030,MME,NP_009218.2,"[('XP_049339380.1', 'LOC103041883'), ('XP_049339381.1', 'LOC103041883'), ('XP_049339382.1', 'LOC103041883')]",1031
1031,MMP11,NP_005931.2,"[('XP_049322318.1', 'MMP11B')]",1032
1032,MMP13,NP_002418.1,"[('XP_007258583.3', 'MMP13B')]",1033
1033,MMP14,NP_004986.1,"[('XP_007258102.2', 'MMP14B')]",1034
1034,MMP17,NP_057239.4,"[('XP_022532233.2', 'MMP17A')]",1035
1035,MMP2,NP_004521.1,"[('XP_049326974.1', 'MMP2')]",1036
1036,MMP20,NP_004762.2,"[('XP_007245964.3', 'MMP20B'), ('XP_007245967.4', 'MMP20A')]",1037
1037,MMP9,NP_004985.2,"[('XP_007231993.3', 'MMP9')]",1038
1038,MPG,NP_001015052.1,"[('XP_007238263.3', 'MPG')]",1039
1039,MPO,NP_000241.1,"[('XP_049324602.1', 'LOC103039300'), ('XP_049324603.1', 'LOC103039300')]",1040
1040,MPZ,XP_054192651.1,"[('XP_007236692.3', 'MPZ')]",1041
1041,MSH2,NP_001393566.1,"[('XP_022526065.2', 'MSH2')]",1042
1042,MSH6,NP_001393724.1,"[('XP_022540720.2', 'MSH6')]",1043
1043,MSL1,NP_001352848.1,"[('XP_007259173.3', 'MSL1B')]",1044
1044,MSX1,NP_002439.2,"[('XP_007240755.4', 'MSX1A')]",1045
1045,MSX2,XP_054208630.1,"[('XP_007247071.1', 'MSX2B'), ('XP_007253636.4', 'MSX2A')]",1046
1046,MTA1,XP_054232932.1,"[('XP_022528638.2', 'MTA1')]",1047
1047,MTA2,NP_004730.2,"[('XP_022533981.2', 'MTA2')]",1048
1048,MTA3,NP_001317371.1,"[('XP_022526058.2', 'MTA3'), ('XP_022526059.2', 'MTA3'), ('XP_022526060.2', 'MTA3'), ('XP_022526061.1', 'MTA3')]",1049
1049,MTF1,NP_005946.2,"[('XP_007249672.2', 'MTF1'), ('XP_022529461.1', 'MTF1')]",1050
1050,MTF2,NP_031384.1,"[('XP_022534312.2', 'MTF2')]",1051
1051,MTTP,NP_000244.2,"[('XP_022537424.2', 'LOC103028418'), ('XP_049328415.1', 'LOC103028418')]",1052
1052,MVP,NP_059447.2,"[('XP_022524231.2', 'LOC103031685'), ('XP_049324170.1', 'LOC103031685'), ('XP_049324171.1', 'LOC103031685')]",1053
1053,MXD1,NP_002348.1,"[('XP_022520400.2', 'MXD1'), ('XP_022520401.2', 'MXD1')]",1054
1054,MXD4,NP_006445.1,"[('XP_022541987.1', 'MXD4')]",1055
1055,MXI1,NP_569157.2,"[('XP_022521171.1', 'MXI1')]",1056
1056,MYBBP1A,NP_001099008.1,"[('XP_049326442.1', 'MYBBP1A')]",1057
1057,MYBL1,NP_001281211.1,"[('XP_007248988.3', 'MYBL1'), ('XP_022537851.2', 'MYBL1'), ('XP_022537862.2', 'MYBL1')]",1058
1058,MYBL2,NP_002457.1,"[('XP_022538053.2', 'MYBL2B')]",1059
1059,MYC,NP_002458.2,"[('XP_007233103.2', 'MYCB'), ('XP_007258657.3', 'MYCA')]",1060
1060,MYCBP,NP_036465.2,"[('XP_022542143.1', 'LOC111197019')]",1061
1061,MYD88,NP_001166038.2,"[('XP_007253619.2', 'MYD88')]",1062
1062,MYEF2,XP_054234103.1,"[('XP_022542714.2', 'MYEF2')]",1063
1063,MYF6,NP_002460.1,"[('XP_007232868.2', 'MYF6')]",1064
1064,MYH10,NP_005955.3,"[('XP_049335860.1', 'MYH10'), ('XP_049335861.1', 'MYH10'), ('XP_049335862.1', 'MYH10'), ('XP_049335863.1', 'MYH10')]",1065
1065,MYH11,NP_002465.1,"[('XP_007257216.1', 'MYH11A'), ('XP_007257218.1', 'MYH11A'), ('XP_022530893.1', 'MYH11A')]",1066
1066,MYH6,NP_002462.2,"[('XP_007243307.2', 'MYH6'), ('XP_022529564.1', 'LOC111193355'), ('XP_049332782.1', 'LOC103041884'), ('XP_049336404.1', 'SMYHC2')]",1067
1067,MYH9,NP_002464.1,"[('XP_049332109.1', 'LOC103030665'), ('XP_049332110.1', 'LOC103030665')]",1068
1068,MYL7,NP_067046.1,"[('XP_007237456.1', 'MYL7')]",1069
1069,MYL9,NP_006088.2,"[('XP_007229373.1', 'LOC103037289'), ('XP_007229374.1', 'LOC103037289'), ('XP_007229375.1', 'LOC103037289'), ('XP_007233494.2', 'MYL9A'), ('XP_007240094.1', 'MYL12.1'), ('XP_007253363.1', 'MYL9B')]",1070
1070,MYOCD,NP_001139784.1,"[('XP_007257266.3', 'MYOCD'), ('XP_007257267.3', 'MYOCD'), ('XP_007257269.3', 'MYOCD'), ('XP_022524590.2', 'MYOCD'), ('XP_022524591.2', 'MYOCD'), ('XP_022524592.2', 'MYOCD'), ('XP_022524596.2', 'MYOCD')]",1071
1071,MYOD1,NP_002469.2,"[('XP_007228164.2', 'MYOD1'), ('XP_007228165.2', 'MYOD1')]",1072
1072,MYOG,NP_002470.2,"[('XP_007247821.2', 'MYOG'), ('XP_022538423.2', 'MYOG'), ('XP_049327918.1', 'MYOG')]",1073
1073,NAB1,NP_001308242.1,"[('XP_007253296.3', 'NAB1B'), ('XP_049340865.1', 'NAB1B')]",1074
1074,NAB2,NP_005958.1,"[('XP_049327864.1', 'NAB2')]",1075
1075,NAMPT,XP_054212959.1,"[('XP_022522298.2', 'NAMPT1')]",1076
1076,NAT1,NP_001153647.1,"[('XP_007244906.3', 'LOC103022041'), ('XP_007245018.3', 'LOC103025468'), ('XP_015460169.3', 'LOC103021503'), ('XP_015460170.3', 'LOC103021503')]",1077
1077,NBN,NP_002476.2,"[('XP_022529955.2', 'NBN')]",1078
1078,NCAM1,NP_001229536.1,"[('XP_022531747.2', 'NCAM1A'), ('XP_049322452.1', 'NCAM1A'), ('XP_049322453.1', 'NCAM1A'), ('XP_049322454.1', 'NCAM1A'), ('XP_049322455.1', 'NCAM1A'), ('XP_049322456.1', 'NCAM1A'), ('XP_049322457.1', 'NCAM1A'), ('XP_049322460.1', 'NCAM1A'), ('XP_049322461.1', 'NCAM1A')]",1079
1079,NCBP1,NP_002477.1,"[('XP_007228090.2', 'LOC103040430')]",1080
1080,NCF1,NP_000256.4,"[('XP_007245354.3', 'NCF1'), ('XP_022536288.1', 'NCF1')]",1081
1081,NCL,NP_005372.2,"[('XP_007256850.3', 'NCL')]",1082
1082,NCOA1,NP_003734.3,"[('XP_022521900.2', 'NCOA1')]",1083
1083,NCOA3,NP_001167559.1,"[('XP_022532498.2', 'LOC103026609')]",1084
1084,NCOA4,NP_001138733.1,"[('XP_007247447.3', 'NCOA4'), ('XP_007247448.3', 'NCOA4'), ('XP_015460847.3', 'NCOA4')]",1085
1085,NCOA6,XP_054179240.1,"[('XP_049319060.1', 'NCOA6'), ('XP_049319061.1', 'NCOA6'), ('XP_049319062.1', 'NCOA6'), ('XP_049319063.1', 'NCOA6'), ('XP_049319064.1', 'NCOA6')]",1086
1086,NCOR1,NP_006302.2,"[('XP_022521458.2', 'NCOR1'), ('XP_022521459.2', 'NCOR1'), ('XP_022521460.2', 'NCOR1'), ('XP_022521462.2', 'NCOR1'), ('XP_022521463.2', 'NCOR1'), ('XP_022521465.2', 'NCOR1'), ('XP_022521466.2', 'NCOR1')]",1087
1087,NCOR2,NP_001070729.2,"[('XP_049342113.1', 'NCOR2'), ('XP_049342114.1', 'NCOR2'), ('XP_049342115.1', 'NCOR2')]",1088
1088,NDC80,NP_006092.1,"[('XP_007257420.1', 'NDC80'), ('XP_007257421.1', 'NDC80')]",1089
1089,NDRG1,NP_001361775.1,"[('XP_007258907.2', 'NDRG1A'), ('XP_007258908.2', 'NDRG1A'), ('XP_007258909.3', 'NDRG1A')]",1090
1090,NDUFV1,NP_009034.2,"[('XP_007230636.1', 'NDUFV1'), ('XP_007256964.1', 'LOC103028601')]",1091
1091,NDUFV2,NP_066552.2,"[('XP_022534690.1', 'NDUFV2')]",1092
1092,NEDD4,NP_006145.2,"[('XP_007251925.3', 'NEDD4A')]",1093
1093,NEDD4L,XP_054174369.1,"[('XP_022532262.2', 'NEDD4L'), ('XP_049322017.1', 'NEDD4L'), ('XP_049322018.1', 'NEDD4L')]",1094
1094,NEFL,NP_006149.2,"[('XP_049322702.1', 'NEFLA')]",1095
1095,NEIL1,NP_001243481.1,"[('XP_007228314.3', 'NEIL1'), ('XP_022527917.2', 'NEIL1')]",1096
1096,NELFB,NP_056271.3,"[('XP_007230549.1', 'NELFB')]",1097
1097,NELL2,NP_001138582.1,"[('XP_022528047.1', 'NELL2A'), ('XP_049330190.1', 'NELL2B'), ('XP_049330191.1', 'NELL2B'), ('XP_049330192.1', 'NELL2B'), ('XP_049330193.1', 'NELL2B'), ('XP_049330194.1', 'NELL2B')]",1098
1098,NEUROD1,NP_002491.3,"[('XP_007244428.2', 'NEUROD1')]",1099
1099,NF1,NP_001035957.1,"[('XP_022522593.1', 'NF1A'), ('XP_022522643.1', 'NF1A'), ('XP_022522707.1', 'NF1A'), ('XP_022522760.1', 'NF1A'), ('XP_022522816.1', 'NF1A'), ('XP_022522888.1', 'NF1A'), ('XP_022522936.1', 'NF1A'), ('XP_022536698.2', 'NF1B')]",1100
1100,NFAT5,NP_619727.2,"[('XP_007244327.4', 'NFAT5A'), ('XP_049321560.1', 'NFAT5B')]",1101
1101,NFATC1,NP_001265598.1,"[('XP_049334564.1', 'LOC103045210'), ('XP_049334565.1', 'LOC103045210')]",1102
1102,NFATC2,NP_001245221.1,"[('XP_022532936.2', 'NFATC2A'), ('XP_022532937.2', 'NFATC2A')]",1103
1103,NFATC3,NP_775188.1,"[('XP_007246953.3', 'NFATC3A'), ('XP_022522825.2', 'NFATC3A')]",1104
1104,NFE2,NP_001129495.1,"[('XP_007242319.3', 'NFE2')]",1105
1105,NFE2L1,XP_054172242.1,"[('XP_007259219.3', 'NFE2L1B'), ('XP_022524643.2', 'NFE2L1B')]",1106
1106,NFIA,NP_001138983.1,"[('XP_007240139.2', 'NFIA'), ('XP_015458811.2', 'NFIA'), ('XP_015458812.2', 'NFIA'), ('XP_022525342.1', 'NFIA')]",1107
1107,NFIC,NP_995315.1,"[('XP_022525939.2', 'NFIC')]",1108
1108,NFIL3,XP_054218973.1,"[('XP_007255391.1', 'NFIL3')]",1109
1109,NFIX,NP_001352831.1,"[('XP_049325420.1', 'NFIXA'), ('XP_049325421.1', 'NFIXA'), ('XP_049325422.1', 'NFIXA'), ('XP_049325424.1', 'NFIXA')]",1110
1110,NFKB2,NP_001309863.1,"[('XP_022540294.2', 'NFKB2'), ('XP_022540295.2', 'NFKB2')]",1111
1111,NFKBIA,NP_065390.1,"[('XP_007253018.2', 'NFKBIAA')]",1112
1112,NFKBIB,NP_002494.2,"[('XP_007261064.3', 'NFKBIB')]",1113
1113,NFRKB,NP_006156.2,"[('XP_022531777.2', 'NFRKB'), ('XP_049322383.1', 'NFRKB')]",1114
1114,NFYA,NP_002496.1,"[('XP_049341906.1', 'NFYAL'), ('XP_049341907.1', 'NFYAL'), ('XP_049341908.1', 'NFYAL')]",1115
1115,NGF,XP_054192764.1,"[('XP_007253404.1', 'NGFB')]",1116
1116,NGFR,NP_002498.1,"[('XP_022524902.1', 'NGFRB')]",1117
1117,NHLH2,NP_001104531.1,"[('XP_007227806.1', 'NHLH2'), ('XP_007259110.1', 'LOC103035065')]",1118
1118,NKX2-1,NP_001073136.1,"[('XP_007252613.1', 'NKX2.1')]",1119
1119,NKX2-2,XP_054179432.1,"[('XP_049320168.1', 'NKX2.2A'), ('XP_049320169.1', 'NKX2.2A'), ('XP_049320170.1', 'NKX2.2A')]",1120
1120,NKX2-3,NP_660328.2,"[('XP_007240437.1', 'NKX2.3')]",1121
1121,NKX2-5,NP_004378.1,"[('XP_007253642.2', 'NKX2.5')]",1122
1122,NKX3-1,NP_001243268.1,"[('XP_007235299.1', 'NKX3-1')]",1123
1123,NKX6-1,NP_006159.2,"[('XP_007237510.2', 'NKX6.1')]",1124
1124,NLK,NP_057315.3,"[('XP_007237237.2', 'NLK2')]",1125
1125,NME1,NP_937818.1,"[('XP_007230825.3', 'LOC103034272'), ('XP_022538761.2', 'LOC103034272')]",1126
1126,NME3,NP_002504.2,"[('XP_049323620.1', 'NME3')]",1127
1127,NMNAT2,NP_055854.1,"[('XP_022533636.1', 'NMNAT2')]",1128
1128,NOD1,XP_054213050.1,"[('XP_022518151.2', 'NOD1')]",1129
1129,NOD2,NP_071445.1,"[('XP_049326962.1', 'NOD2'), ('XP_049326963.1', 'NOD2'), ('XP_049326964.1', 'NOD2'), ('XP_049326965.1', 'NOD2')]",1130
1130,NODAL,NP_060525.3,"[('XP_007242989.3', 'NDR2')]",1131
1131,NONO,NP_001138880.1,"[('XP_007257544.1', 'NONO'), ('XP_007257545.1', 'NONO')]",1132
1132,NOS1,NP_000611.1,"[('XP_022523017.2', 'NOS1')]",1133
1133,NOS2,NP_000616.3,"[('XP_022536246.2', 'LOC103026958'), ('XP_022536402.2', 'LOC103031688'), ('XP_049322946.1', 'LOC103026958')]",1134
1134,NOTCH1,NP_060087.3,"[('XP_049326243.1', 'NOTCH1B')]",1135
1135,NOTCH3,XP_054177079.1,"[('XP_007229137.3', 'NOTCH3')]",1136
1136,NOTUM,NP_848588.3,"[('XP_007237374.2', 'NOTUM1A'), ('XP_022525632.1', 'NOTUM1B')]",1137
1137,NOX5,NP_078781.3,"[('XP_049330373.1', 'NOX5')]",1138
1138,NPAS2,XP_054198252.1,"[('XP_022536456.2', 'NPAS2'), ('XP_022536463.2', 'NPAS2'), ('XP_022536475.2', 'NPAS2'), ('XP_022536480.2', 'NPAS2')]",1139
1139,NPAS3,XP_054232535.1,"[('XP_007253837.3', 'LOC103033325'), ('XP_049319903.1', 'LOC103033325'), ('XP_049319904.1', 'LOC103033325'), ('XP_049319905.1', 'LOC103033325')]",1140
1140,NPAT,NP_002510.2,"[('XP_007245965.3', 'NPAT'), ('XP_007245966.3', 'NPAT')]",1141
1141,NPHS1,NP_004637.1,"[('XP_049323029.1', 'NPHS1')]",1142
1142,NPM1,NP_002511.1,"[('XP_022536775.2', 'NPM1A')]",1143
1143,NPY,NP_000896.1,"[('XP_049331967.1', 'NPY')]",1144
1144,NR0B1,NP_000466.2,"[('XP_007259454.3', 'NR0B1')]",1145
1145,NR0B2,NP_068804.1,"[('XP_007241050.3', 'NR0B2A')]",1146
1146,NR1D1,NP_068370.1,"[('XP_007232288.3', 'NR1D1')]",1147
1147,NR1H3,NP_001238863.1,"[('XP_022520970.2', 'NR1H3'), ('XP_049326943.1', 'NR1H3')]",1148
1148,NR1H4,XP_054229928.1,"[('XP_007250611.2', 'NR1H4'), ('XP_007250612.2', 'NR1H4'), ('XP_015461624.2', 'NR1H4'), ('XP_049339561.1', 'NR1H4')]",1149
1149,NR1I2,NP_071285.1,"[('XP_022535829.2', 'NR1I2')]",1150
1150,NR2C2,XP_054203686.1,"[('XP_049341627.1', 'NR2C2'), ('XP_049341628.1', 'NR2C2')]",1151
1151,NR2E3,NP_055064.1,"[('XP_007228304.1', 'NR2E3')]",1152
1152,NR2F1,NP_005645.1,"[('XP_007243955.1', 'NR2F1A')]",1153
1153,NR2F2,NP_001138627.1,"[('XP_007254525.1', 'NR2F2')]",1154
1154,NR2F6,NP_005225.2,"[('XP_007240291.1', 'NR2F6B'), ('XP_007240292.1', 'NR2F6B')]",1155
1155,NR4A1,XP_054227878.1,"[('XP_007248378.3', 'LOC103040841'), ('XP_022532551.2', 'NR4A1')]",1156
1156,NR4A3,NP_775292.1,"[('XP_007229518.2', 'NR4A3'), ('XP_022535285.2', 'NR4A3'), ('XP_022535292.2', 'NR4A3'), ('XP_049320302.1', 'NR4A3'), ('XP_049320313.1', 'NR4A3')]",1157
1157,NR5A2,NP_995582.1,"[('XP_022525478.1', 'NR5A2')]",1158
1158,NRAS,NP_002515.1,"[('XP_007228959.1', 'NRAS')]",1159
1159,NRF1,NP_001280092.1,"[('XP_007237823.1', 'NRF1'), ('XP_007237824.1', 'NRF1'), ('XP_007237825.1', 'NRF1')]",1160
