,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
145303,Astyanax_mexicanus,XP_049338889.1,ACTR10,Homo_sapiens,NP_060947.1,ACTR10,2.98e-194,678.0,1.37e-194,678.0
30803,Astyanax_mexicanus,XP_007255061.1,ACTR1B,Homo_sapiens,NP_005726.1,ACTR1B,1.22e-206,719.0,5.63e-207,719.0
66678,Astyanax_mexicanus,XP_022530288.1,ACTR2A,Homo_sapiens,NP_005713.1,ACTR2,6.94e-226,783.0,3.2000000000000002e-226,783.0
20131,Astyanax_mexicanus,XP_007247416.1,ACTR2B,Homo_sapiens,NP_005713.1,ACTR2,3.47e-226,784.0,1.6000000000000001e-226,784.0
38901,Astyanax_mexicanus,XP_007261117.2,ACTR3,Homo_sapiens,NP_005712.1,ACTR3,3.99e-245,847.0,1.8400000000000002e-245,847.0
141121,Astyanax_mexicanus,XP_049336863.1,ACTR3B,Homo_sapiens,NP_065178.1,ACTR3B,4.389999999999999e-233,807.0,2.02e-233,807.0
155285,Astyanax_mexicanus,XP_049341741.1,ACTR5,Homo_sapiens,NP_079131.3,ACTR5,1.11e-191,670.0,5.1100000000000005e-192,670.0
11071,Astyanax_mexicanus,XP_007238144.1,ACTR6,Homo_sapiens,NP_071941.1,ACTR6,6.75e-201,700.0,3.11e-201,700.0
10250,Astyanax_mexicanus,XP_007237065.2,ACTR8,Homo_sapiens,NP_075050.3,ACTR8,5.19e-263,907.0,2.3799999999999998e-263,907.0
71147,Astyanax_mexicanus,XP_022532618.2,ACVR1BA,Homo_sapiens,NP_004293.1,ACVR1B,2.04e-238,825.0,9.32e-239,825.0
68803,Astyanax_mexicanus,XP_022531411.2,ACVR1BB,Homo_sapiens,NP_004293.1,ACVR1B,8.57e-232,803.0,3.91e-232,803.0
25198,Astyanax_mexicanus,XP_007250656.2,ACVR2AA,Homo_sapiens,NP_001265508.1,ACVR2A,1.83e-253,875.0,8.4e-254,875.0
34094,Astyanax_mexicanus,XP_007257610.1,ACVR2AB,Homo_sapiens,NP_001265508.1,ACVR2A,2.7899999999999997e-258,891.0,1.28e-258,891.0
65637,Astyanax_mexicanus,XP_022529595.1,ACVR2BA,Homo_sapiens,NP_001097.2,ACVR2B,6.91e-259,893.0,3.2000000000000005e-259,893.0
71156,Astyanax_mexicanus,XP_022532622.1,ACVRL1,Homo_sapiens,NP_000011.2,ACVRL1,1.54e-153,543.0,7.21e-154,543.0
33816,Astyanax_mexicanus,XP_007257426.2,ACYP1,Homo_sapiens,NP_001098.1,ACYP1,3.83e-33,141.0,1.47e-33,141.0
4887,Astyanax_mexicanus,XP_007231834.1,ACYP2,Homo_sapiens,NP_612457.1,ACYP2,3.98e-34,144.0,1.83e-34,144.0
71929,Astyanax_mexicanus,XP_022532896.2,ADA,Homo_sapiens,NP_000013.2,ADA,2.7700000000000002e-129,462.0,1.2600000000000001e-129,462.0
1075,Astyanax_mexicanus,XP_007228411.3,ADA2A,Homo_sapiens,NP_001269154.1,ADA2,3.43e-141,502.0,1.61e-141,502.0
32171,Astyanax_mexicanus,XP_007256098.2,ADA2B,Homo_sapiens,NP_001269154.1,ADA2,1.65e-147,523.0,7.68e-148,523.0
544,Astyanax_mexicanus,XP_007228085.3,ADAD1,Homo_sapiens,NP_640336.1,ADAD1,1.24e-139,497.0,5.81e-140,497.0
14620,Astyanax_mexicanus,XP_007243347.2,ADAD2,Homo_sapiens,NP_001138872.1,ADAD2,1.28e-65,251.0,6.65e-66,251.0
28026,Astyanax_mexicanus,XP_007252919.1,ADAL,Homo_sapiens,NP_001311295.1,MAPDA,1.8700000000000002e-124,446.0,8.060000000000001e-125,446.0
115115,Astyanax_mexicanus,XP_049327111.1,ADAM10A,Homo_sapiens,NP_001101.1,ADAM10,0.0,1132.0,0.0,1132.0
95638,Astyanax_mexicanus,XP_049320669.1,ADAM11,Homo_sapiens,XP_054172125.1,ADAM11,2.63e-287,988.0,1.22e-287,988.0
61719,Astyanax_mexicanus,XP_022528278.2,ADAM12B,Homo_sapiens,NP_001275902.1,ADAM12,0.0,1069.0,0.0,1069.0
65113,Astyanax_mexicanus,XP_022529302.1,ADAM15,Homo_sapiens,NP_997079.1,ADAM15,2.59e-177,623.0,1.02e-177,623.0
27119,Astyanax_mexicanus,XP_007252263.3,ADAM17A,Homo_sapiens,NP_003174.3,ADAM17,1.03e-273,943.0,4.57e-274,943.0
8446,Astyanax_mexicanus,XP_007235314.3,ADAM17B,Homo_sapiens,NP_003174.3,ADAM17,1.62e-272,939.0,7.320000000000001e-273,939.0
7456,Astyanax_mexicanus,XP_007234397.2,ADAM19B,Homo_sapiens,NP_150377.1,ADAM19,4.33e-245,848.0,2.02e-245,848.0
44706,Astyanax_mexicanus,XP_022518385.2,ADAM22,Homo_sapiens,NP_068369.1,ADAM22,0.0,1226.0,0.0,1226.0
135690,Astyanax_mexicanus,XP_049335291.1,ADAM23A,Homo_sapiens,NP_003803.1,ADAM23,0.0,1031.0,0.0,1031.0
50230,Astyanax_mexicanus,XP_022522561.2,ADAM28,Homo_sapiens,XP_054215582.1,ADAM28,1.26e-175,617.0,5.11e-176,617.0
21936,Astyanax_mexicanus,XP_007248635.3,ADAM8A,Homo_sapiens,NP_001100.3,ADAM8,2.3999999999999997e-165,583.0,1.07e-165,583.0
2107,Astyanax_mexicanus,XP_007229408.2,ADAM9,Homo_sapiens,NP_003807.1,ADAM9,3.45e-291,1001.0,1.58e-291,1001.0
10789,Astyanax_mexicanus,XP_007237820.1,ADAMTS1,Homo_sapiens,NP_008919.3,ADAMTS1,0.0,1132.0,0.0,1132.0
57218,Astyanax_mexicanus,XP_022525933.2,ADAMTS10,Homo_sapiens,XP_054178236.1,ADAMTS10,0.0,1558.0,0.0,1558.0
112194,Astyanax_mexicanus,XP_049326440.1,ADAMTS12,Homo_sapiens,NP_112217.2,ADAMTS12,0.0,1387.0,0.0,1387.0
155641,Astyanax_mexicanus,XP_049341830.1,ADAMTS13,Homo_sapiens,NP_620594.1,ADAMTS13,0.0,1162.0,0.0,1162.0
38317,Astyanax_mexicanus,XP_007260554.3,ADAMTS15A,Homo_sapiens,NP_620686.1,ADAMTS15,0.0,1216.0,0.0,1216.0
97944,Astyanax_mexicanus,XP_049321417.1,ADAMTS17,Homo_sapiens,XP_054233393.1,ADAMTS17,0.0,1654.0,0.0,1654.0
115104,Astyanax_mexicanus,XP_049327104.1,ADAMTS18,Homo_sapiens,NP_955387.1,ADAMTS18,0.0,1612.0,0.0,1612.0
15868,Astyanax_mexicanus,XP_007244624.3,ADAMTS2A,Homo_sapiens,NP_055059.2,ADAMTS2,0.0,1405.0,0.0,1405.0
46829,Astyanax_mexicanus,XP_022520548.2,ADAMTS3,Homo_sapiens,NP_055058.2,ADAMTS3,0.0,1755.0,0.0,1755.0
79827,Astyanax_mexicanus,XP_022536917.1,ADAMTS6,Homo_sapiens,NP_922932.2,ADAMTS6,0.0,1991.0,0.0,1991.0
38305,Astyanax_mexicanus,XP_007260551.3,ADAMTS8A,Homo_sapiens,NP_008968.4,ADAMTS8,9.999999999999999e-286,983.0,4.49e-286,983.0
29284,Astyanax_mexicanus,XP_007253910.3,ADAMTSL2,Homo_sapiens,NP_001138792.1,ADAMTSL2,0.0,1194.0,0.0,1194.0
55477,Astyanax_mexicanus,XP_022525237.2,ADAMTSL3,Homo_sapiens,NP_997400.2,ADAMTSL3,0.0,1741.0,0.0,1741.0
65464,Astyanax_mexicanus,XP_022529483.2,ADAMTSL4,Homo_sapiens,NP_001365525.1,ADAMTSL4,5.7999999999999995e-205,715.0,2.57e-205,715.0
115134,Astyanax_mexicanus,XP_049327125.1,ADAMTSL5,Homo_sapiens,NP_998769.2,ADAMTSL5,5.14e-99,362.0,2.07e-99,362.0
41568,Astyanax_mexicanus,XP_015460973.2,ADAP2,Homo_sapiens,NP_060874.1,ADAP2,8.659999999999999e-134,477.0,4.03e-134,477.0
32113,Astyanax_mexicanus,XP_007255997.3,ADAR,Homo_sapiens,XP_054189781.1,ADAR,6.54e-245,848.0,2.36e-245,848.0
47917,Astyanax_mexicanus,XP_022521071.1,ADARB1A,Homo_sapiens,NP_001103.1,ADARB1,9.78e-293,1006.0,4.22e-293,1006.0
77500,Astyanax_mexicanus,XP_022535910.1,ADARB1B,Homo_sapiens,NP_001397651.1,ADARB1,0.0,1090.0,0.0,1090.0
64408,Astyanax_mexicanus,XP_022529109.1,ADARB2,Homo_sapiens,NP_061172.1,ADARB2,2.17e-249,862.0,9.919999999999999e-250,862.0
148146,Astyanax_mexicanus,XP_049339761.1,ADAT1,Homo_sapiens,NP_001311374.1,ADAT1,2.64e-112,406.0,1.2499999999999999e-112,406.0
17322,Astyanax_mexicanus,XP_007245525.2,ADAT2,Homo_sapiens,NP_872309.2,ADAT2,1.61e-70,266.0,6.65e-71,266.0
28553,Astyanax_mexicanus,XP_007253305.3,ADAT3,Homo_sapiens,NP_001316462.1,ADAT3,1.39e-95,350.0,6.32e-96,350.0
92090,Astyanax_mexicanus,XP_049319813.1,ADCK1,Homo_sapiens,NP_065154.2,ADCK1,1.09e-204,713.0,5.01e-205,713.0
8386,Astyanax_mexicanus,XP_007235253.3,ADCK2,Homo_sapiens,NP_443085.2,ADCK2,3.86e-150,532.0,1.84e-150,532.0
3892,Astyanax_mexicanus,XP_007230873.2,ADCK5,Homo_sapiens,NP_777582.4,ADCK5,1.9800000000000002e-200,699.0,9.1e-201,699.0
88395,Astyanax_mexicanus,XP_022542108.2,ADCY1A,Homo_sapiens,NP_066939.1,ADCY1,0.0,1490.0,0.0,1490.0
144251,Astyanax_mexicanus,XP_049338016.1,ADCY1B,Homo_sapiens,NP_066939.1,ADCY1,0.0,1558.0,0.0,1558.0
65953,Astyanax_mexicanus,XP_022529830.2,ADCY2A,Homo_sapiens,NP_065433.2,ADCY2,0.0,1748.0,0.0,1748.0
4877,Astyanax_mexicanus,XP_007231788.4,ADCY2B,Homo_sapiens,NP_065433.2,ADCY2,0.0,1693.0,0.0,1693.0
26545,Astyanax_mexicanus,XP_007251869.2,ADCY3A,Homo_sapiens,NP_001364061.1,ADCY3,0.0,1714.0,0.0,1714.0
42621,Astyanax_mexicanus,XP_015462437.3,ADCY5,Homo_sapiens,NP_899200.1,ADCY5,0.0,1695.0,0.0,1695.0
156838,Astyanax_mexicanus,XP_049342250.1,ADCY6A,Homo_sapiens,NP_001377760.1,ADCY6,0.0,1669.0,0.0,1669.0
70985,Astyanax_mexicanus,XP_022532587.2,ADCY6B,Homo_sapiens,NP_001377760.1,ADCY6,0.0,1637.0,0.0,1637.0
75539,Astyanax_mexicanus,XP_022534981.2,ADCY8,Homo_sapiens,NP_001106.1,ADCY8,0.0,1887.0,0.0,1887.0
8510,Astyanax_mexicanus,XP_007235355.1,ADCYAP1B,Homo_sapiens,NP_001093203.1,ADCYAP1,8.49e-38,157.0,3.98e-38,157.0
74433,Astyanax_mexicanus,XP_022534444.2,ADCYAP1R1A,Homo_sapiens,XP_054213197.1,ADCYAP1R1,6.120000000000001e-209,727.0,2.7800000000000003e-209,727.0
69141,Astyanax_mexicanus,XP_022531576.2,ADCYAP1R1B,Homo_sapiens,NP_001186566.1,ADCYAP1R1,1.2199999999999999e-199,696.0,5.61e-200,696.0
101034,Astyanax_mexicanus,XP_049322297.1,ADD1,Homo_sapiens,NP_001341690.1,ADD1,0.0,1064.0,0.0,1064.0
46552,Astyanax_mexicanus,XP_022520402.2,ADD2,Homo_sapiens,NP_001171983.1,ADD2,1.95e-190,666.0,9.79e-191,666.0
114608,Astyanax_mexicanus,XP_049327059.1,ADD3A,Homo_sapiens,NP_001307520.1,ADD3,7.2999999999999995e-267,920.0,3.2899999999999998e-267,920.0
137543,Astyanax_mexicanus,XP_049335833.1,ADGB,Homo_sapiens,NP_078970.3,ADGB,1.99e-261,903.0,1.02e-261,903.0
155032,Astyanax_mexicanus,XP_049341702.1,ADGRA2,Homo_sapiens,NP_116166.9,ADGRA2,0.0,1040.0,0.0,1040.0
139274,Astyanax_mexicanus,XP_049336301.1,ADGRB1A,Homo_sapiens,XP_054216909.1,ADGRB1,0.0,1972.0,0.0,1972.0
83915,Astyanax_mexicanus,XP_022538851.2,ADGRB2,Homo_sapiens,XP_054193849.1,ADGRB2,0.0,1691.0,0.0,1691.0
81810,Astyanax_mexicanus,XP_022537799.2,ADGRB3,Homo_sapiens,NP_001695.2,ADGRB3,0.0,2473.0,0.0,2473.0
155764,Astyanax_mexicanus,XP_049341915.1,ADGRD1,Homo_sapiens,NP_001317426.1,ADGRD1,1.92e-291,1002.0,8.72e-292,1002.0
155625,Astyanax_mexicanus,XP_049341813.1,ADGRD2,Homo_sapiens,XP_054218883.1,ADGRD2,1.09e-151,538.0,4.4999999999999996e-152,538.0
141123,Astyanax_mexicanus,XP_049336869.1,ADGRF6,Homo_sapiens,XP_054211136.1,ADGRF1,4.66e-84,313.0,1.77e-84,313.0
99344,Astyanax_mexicanus,XP_049321789.1,ADGRG3,Homo_sapiens,NP_001277073.1,ADGRG1,3.43e-54,213.0,1.6099999999999998e-54,213.0
104987,Astyanax_mexicanus,XP_049323689.1,ADGRG6,Homo_sapiens,XP_054211955.1,ADGRG6,0.0,1057.0,0.0,1057.0
115550,Astyanax_mexicanus,XP_049327218.1,ADGRG7.1,Homo_sapiens,NP_116176.2,ADGRG7,8.67e-107,389.0,2.61e-107,389.0
130154,Astyanax_mexicanus,XP_049331707.1,ADGRL1A,Homo_sapiens,NP_055736.2,ADGRL1,0.0,1998.0,0.0,1998.0
6096,Astyanax_mexicanus,XP_007233223.3,ADGRL2A,Homo_sapiens,NP_001352934.1,ADGRL2,0.0,2187.0,0.0,2187.0
81512,Astyanax_mexicanus,XP_022537719.2,ADGRL3.1,Homo_sapiens,NP_001374456.1,ADGRL3,0.0,2149.0,0.0,2149.0
6095,Astyanax_mexicanus,XP_007233219.3,ADGRL4,Homo_sapiens,NP_071442.2,ADGRL4,2.3600000000000002e-209,729.0,1.0100000000000001e-209,729.0
51705,Astyanax_mexicanus,XP_022523292.2,ADGRV1,Homo_sapiens,XP_054209645.1,ADGRV1,0.0,6326.0,0.0,6326.0
17512,Astyanax_mexicanus,XP_007245596.2,ADH5,Homo_sapiens,NP_000662.3,ADH5,1.48e-182,639.0,6.77e-183,639.0
133214,Astyanax_mexicanus,XP_049334360.1,ADHFE1,Homo_sapiens,NP_653251.2,ADHFE1,6.400000000000001e-200,697.0,2.9300000000000005e-200,697.0
63808,Astyanax_mexicanus,XP_022528844.1,ADI1,Homo_sapiens,NP_060739.2,ADI1,6.68e-74,277.0,3.04e-74,277.0
44326,Astyanax_mexicanus,XP_022517956.2,ADIPOQB,Homo_sapiens,NP_001171271.1,ADIPOQ,3.33e-51,202.0,1.57e-51,202.0
117340,Astyanax_mexicanus,XP_049327664.1,ADIPOR1A,Homo_sapiens,NP_001277482.1,ADIPOR1,1.87e-180,632.0,8.68e-181,632.0
4814,Astyanax_mexicanus,XP_007231740.3,ADIPOR1B,Homo_sapiens,NP_001277482.1,ADIPOR1,3.89e-177,621.0,1.7800000000000001e-177,621.0
60405,Astyanax_mexicanus,XP_022527520.2,ADIPOR2,Homo_sapiens,NP_001362293.1,ADIPOR2,3.86e-174,611.0,1.87e-174,611.0
86658,Astyanax_mexicanus,XP_022540387.1,ADKA,Homo_sapiens,NP_006712.2,ADK,1.28e-166,586.0,5.9e-167,586.0
49352,Astyanax_mexicanus,XP_022521757.1,ADKB,Homo_sapiens,NP_001114.2,ADK,1.2800000000000001e-160,566.0,5.9e-161,566.0
7358,Astyanax_mexicanus,XP_007234281.1,ADMA,Homo_sapiens,NP_001115.1,ADM,7.73e-09,60.8,3.8e-09,60.8
1942,Astyanax_mexicanus,XP_007229259.2,ADNP2B,Homo_sapiens,NP_055728.1,ADNP2,2.26e-108,394.0,1.16e-108,394.0
24173,Astyanax_mexicanus,XP_007249908.3,ADNPB,Homo_sapiens,NP_001269460.1,ADNP,0.0,1032.0,0.0,1032.0
18507,Astyanax_mexicanus,XP_007246329.3,ADOB,Homo_sapiens,NP_116193.2,ADO,1.12e-80,300.0,5.47e-81,300.0
5131,Astyanax_mexicanus,XP_007231990.1,ADORA1B,Homo_sapiens,NP_000665.1,ADORA1,4.28e-122,438.0,1.9e-122,438.0
7017,Astyanax_mexicanus,XP_007233964.1,ADORA2AB,Homo_sapiens,NP_000666.2,ADORA2A,7.58e-117,421.0,3.1400000000000003e-117,421.0
38183,Astyanax_mexicanus,XP_007260440.3,ADORA2B,Homo_sapiens,NP_000667.1,ADORA2B,4.22e-100,365.0,1.82e-100,365.0
8384,Astyanax_mexicanus,XP_007235250.2,ADPGK,Homo_sapiens,NP_001352154.1,ADPGK,5.1100000000000005e-177,621.0,2.36e-177,621.0
9211,Astyanax_mexicanus,XP_007235962.2,ADPRH,Homo_sapiens,NP_001116.1,ADPRH,1.32e-101,370.0,6.13e-102,370.0
110797,Astyanax_mexicanus,XP_049325884.1,ADPRHL1,Homo_sapiens,NP_612439.2,ADPRHL1,7.0599999999999995e-152,537.0,3.25e-152,537.0
94221,Astyanax_mexicanus,XP_049320246.1,ADPRM,Homo_sapiens,NP_064618.3,ADPRM,3.88e-100,365.0,1.88e-100,365.0
30906,Astyanax_mexicanus,XP_007255139.3,ADPRS,Homo_sapiens,NP_060295.1,ADPRS,1.4599999999999999e-98,360.0,6.38e-99,360.0
19963,Astyanax_mexicanus,XP_007247270.3,ADRA1AA,Homo_sapiens,NP_000671.2,ADRA1A,1.91e-151,536.0,8.55e-152,536.0
29741,Astyanax_mexicanus,XP_007254273.3,ADRA1BA,Homo_sapiens,NP_000670.1,ADRA1B,8.48e-145,514.0,4.0000000000000004e-145,514.0
8784,Astyanax_mexicanus,XP_007235606.2,ADRA1D,Homo_sapiens,NP_000669.1,ADRA1D,1.05e-148,527.0,5.37e-149,527.0
43527,Astyanax_mexicanus,XP_015463451.3,ADRA2A,Homo_sapiens,NP_000672.3,ADRA2A,7.63e-127,454.0,4.13e-127,454.0
7348,Astyanax_mexicanus,XP_007234270.2,ADRA2B,Homo_sapiens,NP_000673.2,ADRA2B,2.35e-108,393.0,9.21e-109,393.0
9271,Astyanax_mexicanus,XP_007236033.1,ADRA2C,Homo_sapiens,NP_000674.2,ADRA2C,1.59e-132,473.0,7.82e-133,473.0
36592,Astyanax_mexicanus,XP_007259320.3,ADRB1,Homo_sapiens,NP_000675.1,ADRB1,5.93e-98,358.0,3.35e-98,358.0
5850,Astyanax_mexicanus,XP_007232946.3,ADRB2A,Homo_sapiens,NP_000015.2,ADRB2,5.4e-116,418.0,2.5200000000000002e-116,418.0
4838,Astyanax_mexicanus,XP_007231763.3,ADRB2B,Homo_sapiens,NP_000015.2,ADRB2,3.54e-114,412.0,1.61e-114,412.0
37944,Astyanax_mexicanus,XP_007260201.1,ADRB3A,Homo_sapiens,NP_000016.1,ADRB3,1.92e-86,320.0,7.88e-87,320.0
32446,Astyanax_mexicanus,XP_007256396.3,ADRM1,Homo_sapiens,NP_008933.2,ADRM1,5.76e-110,398.0,2.6000000000000002e-110,398.0
52961,Astyanax_mexicanus,XP_022524240.1,ADSL,Homo_sapiens,NP_000017.1,ADSL,2.9900000000000003e-212,738.0,1.38e-212,738.0
61787,Astyanax_mexicanus,XP_022528307.2,ADSS1,Homo_sapiens,NP_689541.1,ADSS1,5.14e-224,777.0,2.37e-224,777.0
7799,Astyanax_mexicanus,XP_007234735.2,ADSS2,Homo_sapiens,NP_001117.2,ADSS2,7.76e-226,783.0,3.700000000000001e-226,783.0
24638,Astyanax_mexicanus,XP_007250322.3,AEBP1A,Homo_sapiens,XP_054213350.1,AEBP1,9.990000000000001e-248,857.0,4.86e-248,857.0
32145,Astyanax_mexicanus,XP_007256049.2,AEBP2,Homo_sapiens,NP_694939.2,AEBP2,4.76e-140,498.0,2.54e-140,498.0
57408,Astyanax_mexicanus,XP_022526016.2,AFAP1,Homo_sapiens,NP_001128119.1,AFAP1,2.07e-292,1005.0,9.8e-293,1005.0
84878,Astyanax_mexicanus,XP_022539402.2,AFAP1L1A,Homo_sapiens,NP_689619.1,AFAP1L1,2.7799999999999998e-188,659.0,1.3299999999999999e-188,659.0
29672,Astyanax_mexicanus,XP_007254187.3,AFAP1L1B,Homo_sapiens,NP_689619.1,AFAP1L1,7.53e-183,641.0,3.47e-183,641.0
53914,Astyanax_mexicanus,XP_022524693.2,AFAP1L2,Homo_sapiens,NP_001001936.1,AFAP1L2,1.8e-207,723.0,7.650000000000001e-208,723.0
31192,Astyanax_mexicanus,XP_007255410.3,AFDNA,Homo_sapiens,XP_054211466.1,AFDN,0.0,2235.0,0.0,2235.0
70742,Astyanax_mexicanus,XP_022532409.2,AFF1,Homo_sapiens,XP_054206032.1,AFF1,3.78e-88,327.0,1.83e-88,327.0
149790,Astyanax_mexicanus,XP_049340462.1,AFF2,Homo_sapiens,NP_002016.2,AFF2,6.969999999999999e-258,891.0,3.28e-258,891.0
100860,Astyanax_mexicanus,XP_049322258.1,AFF4,Homo_sapiens,NP_055238.1,AFF4,7.679999999999999e-256,884.0,3.72e-256,884.0
26896,Astyanax_mexicanus,XP_007252048.2,AFG1LA,Homo_sapiens,XP_054210971.1,AFG1L,6.5e-169,594.0,2.83e-169,594.0
133398,Astyanax_mexicanus,XP_049334493.1,AFG3L2,Homo_sapiens,NP_006787.2,AFG3L2,0.0,1166.0,0.0,1166.0
56386,Astyanax_mexicanus,XP_022525623.2,AFMID,Homo_sapiens,NP_001010982.2,AFMID,2.16e-73,276.0,1.0300000000000001e-73,276.0
17399,Astyanax_mexicanus,XP_007245570.1,AGA,Homo_sapiens,NP_000018.2,AGA,1.84e-112,406.0,8.64e-113,406.0
35120,Astyanax_mexicanus,XP_007258534.1,AGAP1,Homo_sapiens,NP_001032208.1,AGAP1,0.0,1498.0,0.0,1498.0
71611,Astyanax_mexicanus,XP_022532766.1,AGAP2,Homo_sapiens,NP_001116244.1,AGAP2,2.1300000000000003e-247,856.0,1.0200000000000001e-247,856.0
65737,Astyanax_mexicanus,XP_022529673.1,AGAP3,Homo_sapiens,XP_054213181.1,AGAP3,0.0,1231.0,0.0,1231.0
19132,Astyanax_mexicanus,XP_007246641.3,AGBL2,Homo_sapiens,NP_079059.2,AGBL2,1.9600000000000002e-213,743.0,8.05e-214,743.0
156049,Astyanax_mexicanus,XP_049342019.1,AGBL4,Homo_sapiens,XP_054195236.1,AGBL4,1.4700000000000002e-215,749.0,6.83e-216,749.0
59841,Astyanax_mexicanus,XP_022527225.1,AGBL5,Homo_sapiens,NP_001030584.1,AGBL5,7.620000000000001e-248,857.0,3.0800000000000004e-248,857.0
52699,Astyanax_mexicanus,XP_022524032.1,AGFG1B,Homo_sapiens,NP_001128661.1,AGFG1,1.11e-115,417.0,6.37e-116,417.0
19705,Astyanax_mexicanus,XP_007247049.3,AGGF1,Homo_sapiens,NP_060516.2,AGGF1,5.4e-113,409.0,2.23e-113,409.0
32135,Astyanax_mexicanus,XP_007256032.2,AGK,Homo_sapiens,NP_060708.1,AGK,4.62e-140,498.0,2.13e-140,498.0
102744,Astyanax_mexicanus,XP_049322840.1,AGLA,Homo_sapiens,NP_000019.2,AGL,0.0,2469.0,0.0,2469.0
71555,Astyanax_mexicanus,XP_022532720.1,AGMAT,Homo_sapiens,NP_079034.3,AGMAT,1.5900000000000001e-133,476.0,7.45e-134,476.0
85617,Astyanax_mexicanus,XP_022539849.1,AGMO,Homo_sapiens,NP_001004320.1,AGMO,1.38e-153,543.0,6.38e-154,543.0
34873,Astyanax_mexicanus,XP_007258334.1,AGO3B,Homo_sapiens,NP_079128.2,37834,0.0,1705.0,0.0,1705.0
69686,Astyanax_mexicanus,XP_022531912.2,AGPAT2,Homo_sapiens,NP_001358367.1,AGPAT1,1.22e-77,290.0,5.87e-78,290.0
25992,Astyanax_mexicanus,XP_007251394.1,AGPAT3,Homo_sapiens,NP_001032642.1,AGPAT3,1.07e-165,583.0,4.9000000000000005e-166,583.0
4403,Astyanax_mexicanus,XP_007231299.1,AGPAT4,Homo_sapiens,NP_064518.1,AGPAT4,2.9000000000000002e-157,555.0,1.32e-157,555.0
11500,Astyanax_mexicanus,XP_007238602.2,AGPAT5,Homo_sapiens,NP_060831.2,AGPAT5,1.1899999999999999e-147,523.0,5.47e-148,523.0
112199,Astyanax_mexicanus,XP_049326443.1,AGPAT9L,Homo_sapiens,NP_001243350.1,GPAT3,7.070000000000001e-179,627.0,3.22e-179,627.0
151439,Astyanax_mexicanus,XP_049340828.1,AGPS,Homo_sapiens,NP_003650.1,AGPS,5.17e-294,1010.0,2.48e-294,1010.0
32474,Astyanax_mexicanus,XP_007256443.2,AGR1,Homo_sapiens,NP_789783.1,AGR3,5.1799999999999994e-54,211.0,2.08e-54,211.0
41866,Astyanax_mexicanus,XP_015461287.1,AGR2,Homo_sapiens,NP_006399.1,AGR2,4.52e-60,231.0,2.09e-60,231.0
89951,Astyanax_mexicanus,XP_049318966.1,AGRN,Homo_sapiens,NP_001292204.1,AGRN,0.0,2185.0,0.0,2185.0
32185,Astyanax_mexicanus,XP_007256132.3,AGT,Homo_sapiens,NP_001369746.2,AGT,6.99e-39,162.0,3.36e-39,162.0
58071,Astyanax_mexicanus,XP_022526344.1,AGTPBP1,Homo_sapiens,NP_001317630.1,AGTPBP1,0.0,1447.0,0.0,1447.0
29152,Astyanax_mexicanus,XP_007253823.3,AGTR1B,Homo_sapiens,NP_000676.1,AGTR1,1.19e-91,337.0,5.29e-92,337.0
34055,Astyanax_mexicanus,XP_007257591.3,AGTR2,Homo_sapiens,NP_000677.2,AGTR2,2.6800000000000002e-73,276.0,1.23e-73,276.0
70458,Astyanax_mexicanus,XP_022532251.1,AGXT2,Homo_sapiens,XP_054209149.1,AGXT2,6.36e-181,634.0,2.97e-181,634.0
29068,Astyanax_mexicanus,XP_007253721.2,AGXTA,Homo_sapiens,NP_000021.1,AGXT,1.71e-139,496.0,7.91e-140,496.0
16775,Astyanax_mexicanus,XP_007245138.1,AGXTB,Homo_sapiens,NP_000021.1,AGXT,2.94e-138,492.0,1.27e-138,492.0
91304,Astyanax_mexicanus,XP_049319428.1,AHCTF1,Homo_sapiens,NP_001310271.1,AHCTF1,0.0,1569.0,0.0,1569.0
13771,Astyanax_mexicanus,XP_007241257.2,AHCY,Homo_sapiens,NP_000678.1,AHCY,6.109999999999999e-225,780.0,2.8e-225,780.0
59008,Astyanax_mexicanus,XP_022526767.1,AHCYL1,Homo_sapiens,NP_006612.2,AHCYL1,1.09e-269,929.0,4.82e-270,929.0
27819,Astyanax_mexicanus,XP_007252788.1,AHCYL2B,Homo_sapiens,NP_001124192.1,AHCYL2,9.97e-291,999.0,4.7000000000000006e-291,999.0
17693,Astyanax_mexicanus,XP_007245752.3,AHDC1,Homo_sapiens,NP_001025053.1,AHDC1,2.44e-110,401.0,1.2800000000000001e-110,401.0
63521,Astyanax_mexicanus,XP_022528701.2,AHI1,Homo_sapiens,NP_001337433.1,AHI1,7.43e-243,841.0,3.2899999999999996e-243,841.0
149001,Astyanax_mexicanus,XP_049340025.1,AHNAK,Homo_sapiens,NP_001333374.1,AHNAK,0.0,2094.0,0.0,2094.0
47996,Astyanax_mexicanus,XP_022521118.2,AHR1B,Homo_sapiens,NP_001612.1,AHR,1.9800000000000002e-173,610.0,8.24e-174,610.0
74426,Astyanax_mexicanus,XP_022534428.2,AHRRB,Homo_sapiens,NP_001364165.1,AHRR,1.8200000000000002e-103,377.0,9.34e-104,377.0
27562,Astyanax_mexicanus,XP_007252593.3,AHSA1B,Homo_sapiens,NP_036243.1,AHSA1,5.0700000000000004e-129,461.0,2.34e-129,461.0
