,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b  ,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
168,ALPL,NP_000469.3,Astyanax_mexicanus,XP_049327776.1,ALPL,Homo_sapiens,NP_000469.3,ALPL,4.1800000000000005e-213,741.0,1.8700000000000002e-213,741.0
169,AMH,NP_000470.3,,,,,,,,,,
170,APOA4,NP_000473.2,,,,,,,,,,
171,AVP,NP_000481.2,Astyanax_mexicanus,XP_049341857.1,LOC103042813,Homo_sapiens,NP_000481.2,AVP,6.0700000000000004e-43,174.0,2.83e-43,174.0
172,CFTR,NP_000483.3,Astyanax_mexicanus,XP_007256023.3,CFTR,Homo_sapiens,NP_000483.3,CFTR,0.0,1597.0,0.0,1597.0
173,COL10A1,NP_000484.2,,,,,,,,,,
174,CYP11B2,NP_000489.3,Astyanax_mexicanus,XP_007256957.3,LOC103026652,Homo_sapiens,NP_000489.3,CYP11B2,1.18e-108,394.0,5.1500000000000005e-109,394.0
175,F10,NP_000495.1,,,,,,,,,,
176,F12,NP_000496.2,,,,,,,,,,
177,FBP1,NP_000498.2,Astyanax_mexicanus,XP_007257750.1,FBP1A,Homo_sapiens,NP_000498.2,FBP1,2.05e-156,552.0,9.46e-157,552.0
178,FBP1,NP_000498.2,Astyanax_mexicanus,XP_007258143.1,FBP1B,Homo_sapiens,NP_000498.2,FBP1,8.2e-156,550.0,3.79e-156,550.0
179,FGG,NP_000500.2,Astyanax_mexicanus,XP_007230344.3,FGG,Homo_sapiens,NP_000500.2,FGG,2.96e-141,502.0,1.38e-141,502.0
180,HBA2,NP_000508.1,Astyanax_mexicanus,XP_007238252.3,LOC103025029,Homo_sapiens,NP_000508.1,HBA2,3.51e-38,158.0,1.6e-38,158.0
181,HBA2,NP_000508.1,Astyanax_mexicanus,XP_007238255.1,LOC103026054,Homo_sapiens,NP_000508.1,HBA2,5.61e-37,154.0,2.57e-37,154.0
182,HBA2,NP_000508.1,Astyanax_mexicanus,XP_007238259.3,LOC103027153,Homo_sapiens,NP_000508.1,HBA2,3.51e-38,158.0,1.6e-38,158.0
183,HBA2,NP_000508.1,Astyanax_mexicanus,XP_022522884.1,LOC111191627,Homo_sapiens,NP_000508.1,HBA2,5.61e-37,154.0,2.57e-37,154.0
184,HBA2,NP_000508.1,Astyanax_mexicanus,XP_022522885.1,LOC103024400,Homo_sapiens,NP_000508.1,HBA2,8.77e-39,160.0,4.01e-39,160.0
185,HBA2,NP_000508.1,Astyanax_mexicanus,XP_022541839.1,LOC111196760,Homo_sapiens,NP_000508.1,HBA2,2.25e-36,152.0,1.03e-36,152.0
186,HBA2,NP_000508.1,Astyanax_mexicanus,XP_049331582.1,LOC111191633,Homo_sapiens,NP_000508.1,HBA2,2.25e-36,152.0,1.03e-36,152.0
187,HBB,NP_000509.1,Astyanax_mexicanus,XP_007238249.1,HBBA2,Homo_sapiens,NP_000509.1,HBB,1.72e-44,179.0,7.92e-45,179.0
188,HBD,NP_000510.1,Astyanax_mexicanus,XP_007238249.1,HBBA2,Homo_sapiens,NP_000510.1,HBD,1.38e-43,176.0,6.33e-44,176.0
189,HOXD13,NP_000514.2,,,,,,,,,,
190,HTR1A,NP_000515.2,Astyanax_mexicanus,XP_007256792.3,HTR1AB,Homo_sapiens,NP_000515.2,HTR1A,4.46e-143,508.0,2.08e-143,508.0
191,KCNJ11,NP_000516.3,Astyanax_mexicanus,XP_022527848.1,KCNJ11,Homo_sapiens,NP_000516.3,KCNJ11,3.01e-154,545.0,1.4e-154,545.0
192,KRT14,NP_000517.3,Astyanax_mexicanus,XP_007236560.3,LOC103043362,Homo_sapiens,NP_000517.3,KRT14,2.18e-96,353.0,1.06e-96,353.0
193,KRT14,NP_000517.3,Astyanax_mexicanus,XP_015457731.3,LOC103044360,Homo_sapiens,NP_000517.3,KRT14,2.23e-96,353.0,1.06e-96,353.0
194,KRT14,NP_000517.3,Astyanax_mexicanus,XP_022538749.2,LOC107197050,Homo_sapiens,NP_000517.3,KRT14,2.06e-96,353.0,1.06e-96,353.0
195,KRT14,NP_000517.3,Astyanax_mexicanus,XP_049332315.1,LOC107197050,Homo_sapiens,NP_000517.3,KRT14,3.2999999999999995e-95,349.0,1.7e-95,349.0
196,KRT14,NP_000517.3,Astyanax_mexicanus,XP_049332316.1,LOC107197050,Homo_sapiens,NP_000517.3,KRT14,1.6499999999999997e-95,350.0,8.49e-96,350.0
197,LDLR,NP_000518.1,Astyanax_mexicanus,XP_022529397.2,LDLRA,Homo_sapiens,NP_000518.1,LDLR,7.72e-167,588.0,3.5e-167,588.0
198,RAG2,NP_000527.2,Astyanax_mexicanus,XP_007228210.3,RAG2,Homo_sapiens,NP_000527.2,RAG2,8.270000000000001e-154,544.0,3.78e-154,544.0
199,REN,NP_000528.1,Astyanax_mexicanus,XP_007234693.3,REN,Homo_sapiens,NP_000528.1,REN,5.36e-113,408.0,2.53e-113,408.0
200,RFXAP,NP_000529.1,,,,,,,,,,
201,RHO,NP_000530.1,Astyanax_mexicanus,XP_007238342.2,LOC103027557,Homo_sapiens,NP_000530.1,RHO,6.57e-161,567.0,2.97e-161,567.0
202,RHO,NP_000530.1,Astyanax_mexicanus,XP_015457861.2,RHO,Homo_sapiens,NP_000530.1,RHO,4.28e-156,551.0,1.95e-156,551.0
203,TP53,NP_000537.3,Astyanax_mexicanus,XP_022519420.2,TP53,Homo_sapiens,NP_000537.3,TP53,1.65e-83,310.0,7.78e-84,310.0
204,TP53,NP_000537.3,Astyanax_mexicanus,XP_022519421.2,TP53,Homo_sapiens,NP_000537.3,TP53,1.65e-83,310.0,7.78e-84,310.0
205,TP53,NP_000537.3,Astyanax_mexicanus,XP_022519422.2,TP53,Homo_sapiens,NP_000537.3,TP53,1.65e-83,310.0,7.78e-84,310.0
206,TP53,NP_000537.3,Astyanax_mexicanus,XP_049339604.1,TP53,Homo_sapiens,NP_000537.3,TP53,1.51e-83,310.0,7.78e-84,310.0
207,TSHB,NP_000540.2,Astyanax_mexicanus,XP_015462403.2,TSHBA,Homo_sapiens,NP_000540.2,TSHB,7.960000000000001e-29,127.0,3.35e-29,127.0
208,TSHB,NP_000540.2,Astyanax_mexicanus,XP_049335251.1,TSHBA,Homo_sapiens,NP_000540.2,TSHB,7.960000000000001e-29,127.0,3.35e-29,127.0
209,TYRP1,NP_000541.1,Astyanax_mexicanus,XP_007230314.3,TYRP1B,Homo_sapiens,NP_000541.1,TYRP1,8.55e-207,720.0,4.0199999999999996e-207,720.0
210,TYRP1,NP_000541.1,Astyanax_mexicanus,XP_049328534.1,LOC103033946,Homo_sapiens,NP_000541.1,TYRP1,3.97e-216,751.0,1.87e-216,751.0
211,VHL,NP_000542.1,Astyanax_mexicanus,XP_007254329.1,VHL,Homo_sapiens,NP_000542.1,VHL,6.52e-40,164.0,3.7599999999999994e-40,164.0
212,VWF,NP_000543.3,Astyanax_mexicanus,XP_022535260.2,VWF,Homo_sapiens,NP_000543.3,VWF,0.0,2700.0,0.0,2700.0
213,WRN,NP_000544.2,Astyanax_mexicanus,XP_007255315.3,WRN,Homo_sapiens,NP_000544.2,WRN,0.0,1144.0,0.0,1144.0
214,CRX,NP_000545.1,,,,,,,,,,
215,GDF5,NP_000548.2,Astyanax_mexicanus,XP_007241771.2,GDF5,Homo_sapiens,NP_000548.2,GDF5,1.3e-125,450.0,7.11e-126,450.0
216,HBA1,NP_000549.1,Astyanax_mexicanus,XP_007238252.3,LOC103025029,Homo_sapiens,NP_000549.1,HBA1,3.51e-38,158.0,1.6e-38,158.0
217,HBA1,NP_000549.1,Astyanax_mexicanus,XP_007238255.1,LOC103026054,Homo_sapiens,NP_000549.1,HBA1,5.61e-37,154.0,2.57e-37,154.0
218,HBA1,NP_000549.1,Astyanax_mexicanus,XP_007238259.3,LOC103027153,Homo_sapiens,NP_000549.1,HBA1,3.51e-38,158.0,1.6e-38,158.0
219,HBA1,NP_000549.1,Astyanax_mexicanus,XP_022522884.1,LOC111191627,Homo_sapiens,NP_000549.1,HBA1,5.61e-37,154.0,2.57e-37,154.0
220,HBA1,NP_000549.1,Astyanax_mexicanus,XP_022522885.1,LOC103024400,Homo_sapiens,NP_000549.1,HBA1,8.77e-39,160.0,4.01e-39,160.0
221,HBA1,NP_000549.1,Astyanax_mexicanus,XP_022541839.1,LOC111196760,Homo_sapiens,NP_000549.1,HBA1,2.25e-36,152.0,1.03e-36,152.0
222,HBA1,NP_000549.1,Astyanax_mexicanus,XP_049331582.1,LOC111191633,Homo_sapiens,NP_000549.1,HBA1,2.25e-36,152.0,1.03e-36,152.0
223,HBG1,NP_000550.2,Astyanax_mexicanus,XP_007238249.1,HBBA2,Homo_sapiens,NP_000550.2,HBG1,6.88e-44,177.0,3.17e-44,177.0
224,IL5RA,NP_000555.2,Astyanax_mexicanus,XP_007254874.3,LOC103034286,Homo_sapiens,NP_000555.2,IL5RA,1.72e-12,73.9,9.84e-13,73.9
225,IL10,NP_000563.1,Astyanax_mexicanus,XP_007247805.2,IL10,Homo_sapiens,NP_000563.1,IL10,2.91e-19,95.5,1.31e-19,95.5
226,IL1B,NP_000567.1,Astyanax_mexicanus,XP_022536472.2,LOC103026214,Homo_sapiens,NP_000567.1,IL1B,1.67e-15,83.6,7.57e-16,83.6
227,IL1B,NP_000567.1,Astyanax_mexicanus,XP_022536473.2,LOC111194997,Homo_sapiens,NP_000567.1,IL1B,2.94e-15,82.8,1.32e-15,82.8
228,CXCL8,NP_000575.1,Astyanax_mexicanus,XP_007229345.3,CXCL8A,Homo_sapiens,NP_000575.1,CXCL8,1.02e-10,66.2,4.82e-11,66.2
229,IL15,NP_000576.1,,,,,,,,,,
230,IL2,NP_000577.2,,,,,,,,,,
231,IL3,NP_000579.2,,,,,,,,,,
232,IL4,NP_000580.1,,,,,,,,,,
233,TAP1,NP_000584.3,Astyanax_mexicanus,XP_049323527.1,TAP1,Homo_sapiens,NP_000584.3,TAP1,1.39e-157,557.0,6.54e-158,557.0
234,TAP1,NP_000584.3,Astyanax_mexicanus,XP_049323528.1,TAP1,Homo_sapiens,NP_000584.3,TAP1,1.39e-157,557.0,6.54e-158,557.0
235,TNF,NP_000585.2,Astyanax_mexicanus,XP_015457510.2,TNFA,Homo_sapiens,NP_000585.2,TNF,1.23e-14,80.5,5.62e-15,80.5
236,TNF,NP_000585.2,Astyanax_mexicanus,XP_015458358.2,TNFB,Homo_sapiens,NP_000585.2,TNF,4.58e-15,82.0,1.99e-15,82.0
237,IGFBP5,NP_000590.1,Astyanax_mexicanus,XP_007256432.1,IGFBP5B,Homo_sapiens,NP_000590.1,IGFBP5,2.39e-77,289.0,1.1300000000000001e-77,289.0
238,IGFBP5,NP_000590.1,Astyanax_mexicanus,XP_022531062.1,IGFBP5A,Homo_sapiens,NP_000590.1,IGFBP5,4.98e-74,278.0,2.3099999999999998e-74,278.0
239,IL6,NP_000591.1,,,,,,,,,,
240,NOS3,NP_000594.2,,,,,,,,,,
241,IFNA2,NP_000596.2,,,,,,,,,,
242,CD59,NP_000602.1,,,,,,,,,,
243,CD4,NP_000607.1,,,,,,,,,,
244,IFNG,NP_000610.2,,,,,,,,,,
245,NOS1,NP_000611.1,Astyanax_mexicanus,XP_022523017.2,NOS1,Homo_sapiens,NP_000611.1,NOS1,0.0,2199.0,0.0,2199.0
246,NOS2,NP_000616.3,Astyanax_mexicanus,XP_022536246.2,LOC103026958,Homo_sapiens,NP_000616.3,NOS2,0.0,1355.0,0.0,1355.0
247,NOS2,NP_000616.3,Astyanax_mexicanus,XP_022536402.2,LOC103031688,Homo_sapiens,NP_000616.3,NOS2,0.0,1351.0,0.0,1351.0
248,NOS2,NP_000616.3,Astyanax_mexicanus,XP_049322946.1,LOC103026958,Homo_sapiens,NP_000616.3,NOS2,0.0,1353.0,0.0,1353.0
249,BCL2,NP_000624.2,Astyanax_mexicanus,XP_007229224.3,BCL2B,Homo_sapiens,NP_000624.2,BCL2,2.59e-41,169.0,1.32e-41,169.0
250,BCL2,NP_000624.2,Astyanax_mexicanus,XP_007258676.3,BCL2A,Homo_sapiens,NP_000624.2,BCL2,2.04e-43,176.0,1.03e-43,176.0
251,CXCR1,NP_000625.1,Astyanax_mexicanus,XP_022519641.2,CXCR2,Homo_sapiens,NP_000625.1,CXCR1,2.53e-76,286.0,1.16e-76,286.0
252,FASLG,NP_000630.1,Astyanax_mexicanus,XP_007259540.3,FASLG,Homo_sapiens,NP_000630.1,FASLG,2.35e-21,103.0,1.1400000000000001e-21,103.0
253,IL11,NP_000632.1,,,,,,,,,,
254,SELL,NP_000646.3,Astyanax_mexicanus,XP_022522215.1,LOC111191469,Homo_sapiens,NP_000646.3,SELL,1.46e-31,137.0,8.810000000000001e-32,137.0
255,SELL,NP_000646.3,Astyanax_mexicanus,XP_049336613.1,LOC111191469,Homo_sapiens,NP_000646.3,SELL,1.46e-31,137.0,8.810000000000001e-32,137.0
256,TGFB1,NP_000651.3,Astyanax_mexicanus,XP_015458596.1,TGFB1A,Homo_sapiens,NP_000651.3,TGFB1,6.48e-83,308.0,3.0899999999999998e-83,308.0
257,TGFB1,NP_000651.3,Astyanax_mexicanus,XP_022531678.2,TGFB1B,Homo_sapiens,NP_000651.3,TGFB1,6.4e-86,318.0,3.0100000000000002e-86,318.0
258,ADH1A,NP_000658.1,,,,,,,,,,
259,ADH5,NP_000662.3,Astyanax_mexicanus,XP_007245596.2,ADH5,Homo_sapiens,NP_000662.3,ADH5,1.48e-182,639.0,6.77e-183,639.0
260,ADH5,NP_000662.3,Astyanax_mexicanus,XP_049339932.1,ADH5,Homo_sapiens,NP_000662.3,ADH5,1.24e-181,636.0,5.41e-182,636.0
261,ADORA3,NP_000668.1,,,,,,,,,,
262,ADRA2B,NP_000673.2,Astyanax_mexicanus,XP_007234270.2,ADRA2B,Homo_sapiens,NP_000673.2,ADRA2B,2.35e-108,393.0,9.21e-109,393.0
263,ALDH1A1,NP_000680.2,,,,,,,,,,
264,ALDH1A3,NP_000684.2,Astyanax_mexicanus,XP_022525246.1,ALDH1A3,Homo_sapiens,NP_000684.2,ALDH1A3,6.07e-218,757.0,2.79e-218,757.0
265,ALOX12,NP_000688.2,Astyanax_mexicanus,XP_007248177.1,ALOX12,Homo_sapiens,NP_000688.2,ALOX12,3.97e-159,562.0,1.81e-159,562.0
266,ALOX12,NP_000688.2,Astyanax_mexicanus,XP_049338200.1,ALOX12,Homo_sapiens,NP_000688.2,ALOX12,3.97e-159,562.0,1.81e-159,562.0
267,ALOX5,NP_000689.1,Astyanax_mexicanus,XP_007240343.3,ALOX5A,Homo_sapiens,NP_000689.1,ALOX5,0.0,1073.0,0.0,1073.0
268,CD247,NP_000725.1,Astyanax_mexicanus,XP_007254908.2,CD247,Homo_sapiens,NP_000725.1,CD247,2.7e-18,92.0,1.36e-18,92.0
269,CGA,NP_000726.1,Astyanax_mexicanus,XP_007257486.1,CGA,Homo_sapiens,NP_000726.1,CGA,2.4700000000000002e-31,135.0,1.1e-31,135.0
270,CGB3,NP_000728.1,Astyanax_mexicanus,XP_007243865.2,LHB,Homo_sapiens,NP_000728.1,CGB3,3.07e-25,115.0,1.64e-25,115.0
271,CHRNA5,NP_000736.2,,,,,,,,,,
272,CSF1,NP_000748.4,,,,,,,,,,
273,CSF2,NP_000749.2,,,,,,,,,,
274,CYP1A2,NP_000752.2,,,,,,,,,,
275,CYP2A6,NP_000753.3,Astyanax_mexicanus,XP_022534787.2,LOC103025252,Homo_sapiens,NP_000753.3,CYP2A6,2.25e-133,476.0,1.04e-133,476.0
276,CYP3A7,NP_000756.3,Astyanax_mexicanus,XP_022530141.2,LOC103031034,Homo_sapiens,NP_000756.3,CYP3A7,9.56e-158,557.0,4.4e-158,557.0
277,CYP2B6,NP_000758.1,,,,,,,,,,
278,CYP2C19,NP_000760.1,Astyanax_mexicanus,XP_022534786.2,LOC103027356,Homo_sapiens,NP_000760.1,CYP2C19,1.1300000000000001e-133,477.0,5.179999999999999e-134,477.0
279,CYP2C19,NP_000760.1,Astyanax_mexicanus,XP_022534787.2,LOC103025252,Homo_sapiens,NP_000760.1,CYP2C19,1.76e-135,483.0,8.1e-136,483.0
280,CYP2C8,NP_000761.3,Astyanax_mexicanus,XP_022534786.2,LOC103027356,Homo_sapiens,NP_000761.3,CYP2C8,1.81e-132,473.0,8.29e-133,473.0
281,CYP2C8,NP_000761.3,Astyanax_mexicanus,XP_022534787.2,LOC103025252,Homo_sapiens,NP_000761.3,CYP2C8,7.04e-135,481.0,3.24e-135,481.0
282,CYP2C9,NP_000762.2,Astyanax_mexicanus,XP_022534786.2,LOC103027356,Homo_sapiens,NP_000762.2,CYP2C9,5.79e-131,468.0,2.65e-131,468.0
283,CYP2C9,NP_000762.2,Astyanax_mexicanus,XP_022534787.2,LOC103025252,Homo_sapiens,NP_000762.2,CYP2C9,1.8e-132,473.0,8.29e-133,473.0
284,CYP2E1,NP_000764.1,,,,,,,,,,
285,CYP2F1,NP_000765.2,Astyanax_mexicanus,XP_022534786.2,LOC103027356,Homo_sapiens,NP_000765.2,CYP2F1,5.93e-128,458.0,2.7199999999999996e-128,458.0
286,CYP2F1,NP_000765.2,Astyanax_mexicanus,XP_022534787.2,LOC103025252,Homo_sapiens,NP_000765.2,CYP2F1,9.22e-130,464.0,4.25e-130,464.0
287,CYP2J2,NP_000766.2,Astyanax_mexicanus,XP_007259570.3,LOC103036530,Homo_sapiens,NP_000766.2,CYP2J2,1.33e-146,520.0,6.04e-147,520.0
288,CYP2J2,NP_000766.2,Astyanax_mexicanus,XP_007259572.2,LOC103037239,Homo_sapiens,NP_000766.2,CYP2J2,1.6199999999999999e-147,523.0,7.55e-148,523.0
289,CYP2J2,NP_000766.2,Astyanax_mexicanus,XP_049337725.1,LOC125803022,Homo_sapiens,NP_000766.2,CYP2J2,8.15e-148,524.0,3.77e-148,524.0
290,CYP2J2,NP_000766.2,Astyanax_mexicanus,XP_049342372.1,LOC103036904,Homo_sapiens,NP_000766.2,CYP2J2,1.21e-142,507.0,4.94e-143,507.0
291,CYP3A5,NP_000768.1,Astyanax_mexicanus,XP_022530141.2,LOC103031034,Homo_sapiens,NP_000768.1,CYP3A5,1.5300000000000002e-156,553.0,7.030000000000001e-157,553.0
292,CYP7A1,NP_000771.2,Astyanax_mexicanus,XP_022523433.1,LOC103040934,Homo_sapiens,NP_000771.2,CYP7A1,2.23e-198,692.0,1.01e-198,692.0
293,CYP11A1,NP_000772.2,Astyanax_mexicanus,XP_022527915.1,LOC103021835,Homo_sapiens,NP_000772.2,CYP11A1,4.66e-136,485.0,2.15e-136,485.0
294,CYP27A1,NP_000775.1,Astyanax_mexicanus,XP_007227997.3,SI:DKEY-91I10.3,Homo_sapiens,NP_000775.1,CYP27A1,1.6800000000000002e-122,440.0,7.720000000000001e-123,440.0
295,CYP27A1,NP_000775.1,Astyanax_mexicanus,XP_007260038.3,LOC103023980,Homo_sapiens,NP_000775.1,CYP27A1,1.03e-123,444.0,4.82e-124,444.0
296,CYP27A1,NP_000775.1,Astyanax_mexicanus,XP_007260039.2,LOC103024291,Homo_sapiens,NP_000775.1,CYP27A1,2.5800000000000003e-124,446.0,1.2100000000000002e-124,446.0
297,CYP27B1,NP_000776.1,Astyanax_mexicanus,XP_007248449.2,LOC103035224,Homo_sapiens,NP_000776.1,CYP27B1,1.63e-150,533.0,7.46e-151,533.0
298,DBH,NP_000778.3,Astyanax_mexicanus,XP_022536658.2,DBH,Homo_sapiens,NP_000778.3,DBH,7.0999999999999995e-221,767.0,3.2799999999999998e-221,767.0
299,DCK,NP_000779.1,Astyanax_mexicanus,XP_007234039.2,DCK,Homo_sapiens,NP_000779.1,DCK,2.2900000000000002e-107,389.0,8.509999999999999e-108,389.0
300,ACE,NP_000780.1,Astyanax_mexicanus,XP_022525062.2,ACE,Homo_sapiens,NP_000780.1,ACE,0.0,1793.0,0.0,1793.0
301,DHFR,NP_000782.1,Astyanax_mexicanus,XP_022523968.2,DHFR,Homo_sapiens,NP_000782.1,DHFR,1.21e-63,243.0,5.4600000000000005e-64,243.0
302,DRD1,NP_000785.1,Astyanax_mexicanus,XP_007247072.2,DRD1B,Homo_sapiens,NP_000785.1,DRD1,7.689999999999999e-170,597.0,3.55e-170,597.0
303,EPO,NP_000790.2,Astyanax_mexicanus,XP_007250217.2,EPOA,Homo_sapiens,NP_000790.2,EPO,9.37e-18,90.5,4.55e-18,90.5
304,EPO,NP_000790.2,Astyanax_mexicanus,XP_007250218.2,EPOA,Homo_sapiens,NP_000790.2,EPO,4.55e-18,91.7,1.98e-18,91.7
305,FOLR1,NP_000793.1,Astyanax_mexicanus,XP_007247704.3,FOLR,Homo_sapiens,NP_000793.1,FOLR1,4.4e-80,298.0,2.08e-80,298.0
306,GAST,NP_000796.1,,,,,,,,,,
307,GNRH1,NP_000816.4,,,,,,,,,,
308,GRIN2B,NP_000825.2,Astyanax_mexicanus,XP_049325697.1,GRIN2BB,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1861.0,0.0,1861.0
309,GRIN2B,NP_000825.2,Astyanax_mexicanus,XP_049325698.1,GRIN2BB,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1861.0,0.0,1861.0
310,GRIN2B,NP_000825.2,Astyanax_mexicanus,XP_049331731.1,LOC103041816,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1846.0,0.0,1846.0
311,GRIN2B,NP_000825.2,Astyanax_mexicanus,XP_049331732.1,LOC103041816,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1846.0,0.0,1846.0
312,GRIN2B,NP_000825.2,Astyanax_mexicanus,XP_049331733.1,LOC103041816,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1846.0,0.0,1846.0
313,GRIN2B,NP_000825.2,Astyanax_mexicanus,XP_049331734.1,LOC103041816,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1846.0,0.0,1846.0
314,GSTP1,NP_000843.1,Astyanax_mexicanus,XP_007253688.2,LOC103038276,Homo_sapiens,NP_000843.1,GSTP1,3.07e-73,275.0,1.4300000000000002e-73,275.0
315,IGF2R,NP_000867.3,Astyanax_mexicanus,XP_049340158.1,IGF2R,Homo_sapiens,NP_000867.3,IGF2R,0.0,2466.0,0.0,2466.0
316,IL12A,NP_000873.2,,,,,,,,,,
317,LHB,NP_000885.1,Astyanax_mexicanus,XP_007243865.2,LHB,Homo_sapiens,NP_000885.1,LHB,3.07e-25,115.0,1.4e-25,115.0
318,MAOB,NP_000889.3,Astyanax_mexicanus,XP_007227886.2,MAO,Homo_sapiens,NP_000889.3,MAOB,5.89e-224,777.0,2.7e-224,777.0
319,MGP,NP_000891.2,Astyanax_mexicanus,XP_007239259.1,LOC103033697,Homo_sapiens,NP_000891.2,MGP,1.35e-08,59.3,5.99e-09,59.3
320,NQO2,NP_000895.2,,,,,,,,,,
321,NPY,NP_000896.1,Astyanax_mexicanus,XP_049331967.1,NPY,Homo_sapiens,NP_000896.1,NPY,1.59e-27,122.0,7.5299999999999995e-28,122.0
322,PGR,NP_000917.3,,,,,,,,,,
323,PTGDS,NP_000945.3,Astyanax_mexicanus,XP_022519426.1,ZGC:153704,Homo_sapiens,NP_000945.3,PTGDS,1e-22,107.0,4.8299999999999995e-23,107.0
324,PTGER2,NP_000947.2,Astyanax_mexicanus,XP_007252992.2,PTGER2B,Homo_sapiens,NP_000947.2,PTGER2,2.5900000000000002e-70,266.0,1.2500000000000001e-70,266.0
325,PTGIR,NP_000951.1,Astyanax_mexicanus,XP_007260966.3,PTGIR,Homo_sapiens,NP_000951.1,PTGIR,1.67e-77,290.0,8.01e-78,290.0
326,PTGS1,NP_000953.2,Astyanax_mexicanus,XP_007243953.2,PTGS1,Homo_sapiens,NP_000953.2,PTGS1,2.15e-253,875.0,9.81e-254,875.0
327,PTGS2,NP_000954.1,Astyanax_mexicanus,XP_007245479.2,PTGS2B,Homo_sapiens,NP_000954.1,PTGS2,4.69e-272,937.0,2.1500000000000002e-272,937.0
328,RARG,NP_000957.1,Astyanax_mexicanus,XP_022532804.1,RARGA,Homo_sapiens,NP_000957.1,RARG,8.76e-198,690.0,3.65e-198,690.0
329,RARG,NP_000957.1,Astyanax_mexicanus,XP_022532805.1,RARGA,Homo_sapiens,NP_000957.1,RARG,8.76e-198,690.0,3.65e-198,690.0
330,RARG,NP_000957.1,Astyanax_mexicanus,XP_049327853.1,LOC103025997,Homo_sapiens,NP_000957.1,RARG,2.68e-199,695.0,1.14e-199,695.0
331,RPS3A,NP_000997.1,Astyanax_mexicanus,XP_007230303.3,RPS3A,Homo_sapiens,NP_000997.1,RPS3A,9.329999999999999e-139,493.0,4.26e-139,493.0
332,C4B,NP_001002029.3,Astyanax_mexicanus,XP_022524517.2,C4,Homo_sapiens,NP_001002029.3,C4B,1.6000000000000003e-247,857.0,7.49e-248,857.0
333,C4B,NP_001002029.3,Astyanax_mexicanus,XP_049322892.1,C4,Homo_sapiens,NP_001002029.3,C4B,2.55e-246,853.0,1.2e-246,853.0
334,C4B,NP_001002029.3,Astyanax_mexicanus,XP_049336489.1,C4B,Homo_sapiens,NP_001002029.3,C4B,1.19e-255,884.0,5.58e-256,884.0
335,FMO3,NP_001002294.1,,,,,,,,,,
336,RREB1,NP_001003699.1,Astyanax_mexicanus,XP_049336102.1,RREB1A,Homo_sapiens,NP_001003699.1,RREB1,2.28e-261,903.0,1.06e-261,903.0
337,RREB1,NP_001003699.1,Astyanax_mexicanus,XP_049336103.1,RREB1A,Homo_sapiens,NP_001003699.1,RREB1,7.13e-263,908.0,3.32e-263,908.0
338,RREB1,NP_001003699.1,Astyanax_mexicanus,XP_049336104.1,RREB1A,Homo_sapiens,NP_001003699.1,RREB1,2.28e-261,903.0,1.06e-261,903.0
339,RREB1,NP_001003699.1,Astyanax_mexicanus,XP_049336105.1,RREB1A,Homo_sapiens,NP_001003699.1,RREB1,2.26e-261,903.0,1.06e-261,903.0
340,RREB1,NP_001003699.1,Astyanax_mexicanus,XP_049336106.1,RREB1A,Homo_sapiens,NP_001003699.1,RREB1,2.26e-261,903.0,1.06e-261,903.0
341,HNRNPD,NP_001003810.1,Astyanax_mexicanus,XP_015459109.3,HNRNPD,Homo_sapiens,NP_001003810.1,HNRNPD,6.94e-106,384.0,3.01e-106,384.0
342,HNRNPD,NP_001003810.1,Astyanax_mexicanus,XP_022536985.2,HNRNPD,Homo_sapiens,NP_001003810.1,HNRNPD,6.94e-106,384.0,3.01e-106,384.0
343,HNRNPD,NP_001003810.1,Astyanax_mexicanus,XP_049324772.1,HNRNPD,Homo_sapiens,NP_001003810.1,HNRNPD,6.94e-106,384.0,3.01e-106,384.0
344,MED15,NP_001003891.1,Astyanax_mexicanus,XP_022522209.2,MED15,Homo_sapiens,NP_001003891.1,MED15,5.95e-135,482.0,2.6e-135,482.0
345,MED15,NP_001003891.1,Astyanax_mexicanus,XP_049322699.1,MED15,Homo_sapiens,NP_001003891.1,MED15,4.61e-137,489.0,2.03e-137,489.0
346,FIGLA,NP_001004311.2,Astyanax_mexicanus,XP_022520454.2,FIGLA,Homo_sapiens,NP_001004311.2,FIGLA,4.26e-18,92.0,1.83e-18,92.0
347,RGS10,NP_001005339.1,,,,,,,,,,
348,GPNMB,NP_001005340.1,Astyanax_mexicanus,XP_022521033.2,GPNMB,Homo_sapiens,NP_001005340.1,GPNMB,1.88e-69,264.0,7.960000000000001e-70,264.0
349,GPNMB,NP_001005340.1,Astyanax_mexicanus,XP_022521034.2,GPNMB,Homo_sapiens,NP_001005340.1,GPNMB,1.46e-71,271.0,6.22e-72,271.0
350,SUMO1,NP_001005782.1,,,,,,,,,,
351,SUMO2,NP_001005849.1,,,,,,,,,,
