,Model_nodos,NCBI_Product_accesion,Ast,a,a2,Homo,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
188,BCL2,NP_000624.2,Astyanax_pachon,KAG9283483.1,BCL2,Homo_sapiens,NP_000624.2,BCL2,2.04e-43,176.0,3.42e-44,176.0
189,CXCR1,NP_000625.1,Astyanax_pachon,KAG9271812.1,CXCR1,Homo_sapiens,NP_000625.1,CXCR1,2.53e-76,286.0,3.8600000000000004e-77,286.0
190,FASLG,NP_000630.1,Astyanax_pachon,KAG9282718.1,FASLG,Homo_sapiens,NP_000630.1,FASLG,4.97e-20,98.6,8.02e-21,98.6
191,IL11,NP_000632.1,,,,,,,,,,
192,SELL,NP_000646.3,,,,,,,,,,
193,TGFB1,NP_000651.3,Astyanax_pachon,KAG9265568.1,TGFB1,Homo_sapiens,NP_000651.3,TGFB1,3.2e-86,319.0,5.01e-87,319.0
194,TGFB1,NP_000651.3,Astyanax_pachon,KAG9278551.1,TGFB1,Homo_sapiens,NP_000651.3,TGFB1,6.48e-83,308.0,1.03e-83,308.0
195,ADH1A,NP_000658.1,,,,,,,,,,
196,ADH5,NP_000662.3,Astyanax_pachon,KAG9272321.1,KAG9272321.1,Homo_sapiens,NP_000662.3,ADH5,1.54e-182,639.0,2.25e-183,639.0
197,ADORA3,NP_000668.1,,,,,,,,,,
198,ADRA2B,NP_000673.2,Astyanax_pachon,KAG9270485.1,ADRA2B,Homo_sapiens,NP_000673.2,ADRA2B,4.7e-108,392.0,6.110000000000001e-109,392.0
199,ALDH1A1,NP_000680.2,,,,,,,,,,
200,ALDH1A3,NP_000684.2,Astyanax_pachon,KAG9266523.1,ALDH1A3,Homo_sapiens,NP_000684.2,ALDH1A3,6.07e-218,757.0,9.26e-219,757.0
201,ALOX12,NP_000688.2,Astyanax_pachon,KAG9274271.1,ALOX12,Homo_sapiens,NP_000688.2,ALOX12,3.97e-159,562.0,6.02e-160,562.0
202,ALOX5,NP_000689.1,Astyanax_pachon,KAG9275247.1,ALOX5,Homo_sapiens,NP_000689.1,ALOX5,0.0,1073.0,0.0,1073.0
203,CD247,NP_000725.1,Astyanax_pachon,KAG9262339.1,CD247,Homo_sapiens,NP_000725.1,CD247,1.17e-18,93.2,1.96e-19,93.2
204,CGA,NP_000726.1,Astyanax_pachon,KAG9268757.1,CGA,Homo_sapiens,NP_000726.1,CGA,2.4700000000000002e-31,135.0,3.65e-32,135.0
205,CGB3,NP_000728.1,Astyanax_pachon,KAG9275034.1,CGBB,Homo_sapiens,NP_000728.1,CGB3,3.07e-25,115.0,5.440000000000001e-26,115.0
206,CHRNA5,NP_000736.2,,,,,,,,,,
207,CSF1,NP_000748.4,,,,,,,,,,
208,CSF2,NP_000749.2,,,,,,,,,,
209,CYP1A2,NP_000752.2,,,,,,,,,,
210,CYP2A6,NP_000753.3,Astyanax_pachon,KAG9278554.1,CYP2G1,Homo_sapiens,NP_000753.3,CYP2A6,2.25e-133,476.0,3.4699999999999997e-134,476.0
211,CYP3A7,NP_000756.3,Astyanax_pachon,KAG9262887.1,CYP3A30,Homo_sapiens,NP_000756.3,CYP3A7,9.56e-158,557.0,1.46e-158,557.0
212,CYP2B6,NP_000758.1,,,,,,,,,,
213,CYP2C19,NP_000760.1,Astyanax_pachon,KAG9278554.1,CYP2G1,Homo_sapiens,NP_000760.1,CYP2C19,1.76e-135,483.0,2.69e-136,483.0
214,CYP2C8,NP_000761.3,Astyanax_pachon,KAG9278554.1,CYP2G1,Homo_sapiens,NP_000761.3,CYP2C8,7.04e-135,481.0,1.08e-135,481.0
215,CYP2C9,NP_000762.2,Astyanax_pachon,KAG9278554.1,CYP2G1,Homo_sapiens,NP_000762.2,CYP2C9,9.01e-133,474.0,1.38e-133,474.0
216,CYP2E1,NP_000764.1,,,,,,,,,,
217,CYP2F1,NP_000765.2,Astyanax_pachon,KAG9278554.1,CYP2G1,Homo_sapiens,NP_000765.2,CYP2F1,9.22e-130,464.0,1.4100000000000001e-130,464.0
218,CYP2J2,NP_000766.2,Astyanax_pachon,KAG9269222.1,CYP2J6,Homo_sapiens,NP_000766.2,CYP2J2,6.03e-143,508.0,8.210000000000001e-144,508.0
219,CYP2J2,NP_000766.2,Astyanax_pachon,KAG9282744.1,CYP2J2,Homo_sapiens,NP_000766.2,CYP2J2,1.63e-147,523.0,2.51e-148,523.0
220,CYP2J2,NP_000766.2,Astyanax_pachon,KAG9282745.1,CYP2J2,Homo_sapiens,NP_000766.2,CYP2J2,1.6199999999999999e-147,523.0,2.51e-148,523.0
221,CYP3A5,NP_000768.1,Astyanax_pachon,KAG9262887.1,CYP3A30,Homo_sapiens,NP_000768.1,CYP3A5,1.5300000000000002e-156,553.0,2.33e-157,553.0
222,CYP7A1,NP_000771.2,Astyanax_pachon,KAG9264736.1,CYP7A1,Homo_sapiens,NP_000771.2,CYP7A1,2.23e-198,692.0,3.36e-199,692.0
223,CYP11A1,NP_000772.2,Astyanax_pachon,KAG9281025.1,CYP11A1,Homo_sapiens,NP_000772.2,CYP11A1,4.66e-136,485.0,7.149999999999999e-137,485.0
224,CYP27A1,NP_000775.1,Astyanax_pachon,KAG9271146.1,CYP27A1,Homo_sapiens,NP_000775.1,CYP27A1,3.34e-122,439.0,5.130000000000001e-123,439.0
225,CYP27A1,NP_000775.1,Astyanax_pachon,KAG9271618.1,CYP27A1,Homo_sapiens,NP_000775.1,CYP27A1,6.45e-125,448.0,1e-125,448.0
226,CYP27A1,NP_000775.1,Astyanax_pachon,KAG9271619.1,CYP27A1,Homo_sapiens,NP_000775.1,CYP27A1,1.03e-123,444.0,1.6e-124,444.0
227,CYP27B1,NP_000776.1,Astyanax_pachon,KAG9260437.1,CYP27B1,Homo_sapiens,NP_000776.1,CYP27B1,6.52e-150,531.0,9.91e-151,531.0
228,DBH,NP_000778.3,Astyanax_pachon,KAG9263268.1,DBH,Homo_sapiens,NP_000778.3,DBH,2.8399999999999998e-220,765.0,4.3599999999999997e-221,765.0
229,DCK,NP_000779.1,Astyanax_pachon,KAG9266035.1,DCK,Homo_sapiens,NP_000779.1,DCK,2.2900000000000002e-107,389.0,2.83e-108,389.0
230,ACE,NP_000780.1,Astyanax_pachon,KAG9267326.1,ACE,Homo_sapiens,NP_000780.1,ACE,0.0,1792.0,0.0,1792.0
231,DHFR,NP_000782.1,Astyanax_pachon,KAG9261484.1,DHFR,Homo_sapiens,NP_000782.1,DHFR,1.21e-63,243.0,1.8100000000000003e-64,243.0
232,DRD1,NP_000785.1,Astyanax_pachon,KAG9265973.1,D14,Homo_sapiens,NP_000785.1,DRD1,7.689999999999999e-170,597.0,1.18e-170,597.0
233,EPO,NP_000790.2,Astyanax_pachon,KAG9274523.1,EPO,Homo_sapiens,NP_000790.2,EPO,6.06e-17,87.8,9.82e-18,87.8
234,FOLR1,NP_000793.1,Astyanax_pachon,KAG9265304.1,FOLR1,Homo_sapiens,NP_000793.1,FOLR1,3.52e-79,295.0,5.5300000000000004e-80,295.0
235,GAST,NP_000796.1,,,,,,,,,,
236,GNRH1,NP_000816.4,,,,,,,,,,
237,GRIN2B,NP_000825.2,Astyanax_pachon,KAG9262497.1,GRIN2B,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1859.0,0.0,1859.0
238,GRIN2B,NP_000825.2,Astyanax_pachon,KAG9279098.1,GRIN2B,Homo_sapiens,NP_000825.2,GRIN2B,0.0,1779.0,0.0,1779.0
239,GSTP1,NP_000843.1,Astyanax_pachon,KAG9281262.1,GSTP1,Homo_sapiens,NP_000843.1,GSTP1,1.35e-72,273.0,1.9e-73,273.0
240,IGF2R,NP_000867.3,Astyanax_pachon,KAG9283047.1,IGF2R,Homo_sapiens,NP_000867.3,IGF2R,0.0,2473.0,0.0,2473.0
241,IL12A,NP_000873.2,,,,,,,,,,
242,LHB,NP_000885.1,Astyanax_pachon,KAG9275034.1,CGBB,Homo_sapiens,NP_000885.1,LHB,3.07e-25,115.0,4.65e-26,115.0
243,MAOB,NP_000889.3,Astyanax_pachon,KAG9271095.1,MAO,Homo_sapiens,NP_000889.3,MAOB,5.89e-224,777.0,8.969999999999999e-225,777.0
244,MGP,NP_000891.2,,,,,,,,,,
245,NQO2,NP_000895.2,,,,,,,,,,
246,NPY,NP_000896.1,Astyanax_pachon,KAG9280045.1,NPY,Homo_sapiens,NP_000896.1,NPY,1.59e-27,122.0,2.5e-28,122.0
247,PGR,NP_000917.3,,,,,,,,,,
248,PTGDS,NP_000945.3,Astyanax_pachon,KAG9263264.1,PTGDS,Homo_sapiens,NP_000945.3,PTGDS,1.22e-14,80.5,1.52e-15,80.5
249,PTGER2,NP_000947.2,Astyanax_pachon,KAG9283186.1,PTGER2,Homo_sapiens,NP_000947.2,PTGER2,2.5900000000000002e-70,266.0,4.14e-71,266.0
250,PTGIR,NP_000951.1,Astyanax_pachon,KAG9264995.1,PTGIR,Homo_sapiens,NP_000951.1,PTGIR,8.36e-78,291.0,1.33e-78,291.0
251,PTGS1,NP_000953.2,Astyanax_pachon,KAG9261886.1,PTGS1,Homo_sapiens,NP_000953.2,PTGS1,8.59e-253,873.0,1.3e-253,873.0
252,PTGS2,NP_000954.1,Astyanax_pachon,KAG9282614.1,PTGS2,Homo_sapiens,NP_000954.1,PTGS2,1.8800000000000002e-271,935.0,2.8500000000000003e-272,935.0
253,RARG,NP_000957.1,Astyanax_pachon,KAG9269051.1,RARG,Homo_sapiens,NP_000957.1,RARG,3.4899999999999997e-197,688.0,4.85e-198,688.0
254,RPS3A,NP_000997.1,Astyanax_pachon,KAG9259943.1,RPS3A,Homo_sapiens,NP_000997.1,RPS3A,9.329999999999999e-139,493.0,1.41e-139,493.0
255,C4B,NP_001002029.3,Astyanax_pachon,KAG9264633.1,C4B,Homo_sapiens,NP_001002029.3,C4B,4.99e-249,862.0,7.77e-250,862.0
256,FMO3,NP_001002294.1,,,,,,,,,,
257,RREB1,NP_001003699.1,Astyanax_pachon,KAG9276724.1,RREB1,Homo_sapiens,NP_001003699.1,RREB1,9.09e-264,911.0,1.38e-264,911.0
258,HNRNPD,NP_001003810.1,,,,,,,,,,
259,MED15,NP_001003891.1,Astyanax_pachon,KAG9265499.1,MED15,Homo_sapiens,NP_001003891.1,MED15,1.18e-134,481.0,1.73e-135,481.0
260,FIGLA,NP_001004311.2,,,,,,,,,,
261,RGS10,NP_001005339.1,,,,,,,,,,
262,GPNMB,NP_001005340.1,Astyanax_pachon,KAG9280041.1,QNR-71,Homo_sapiens,NP_001005340.1,GPNMB,4.01e-66,253.0,5.4199999999999996e-67,253.0
263,SUMO1,NP_001005782.1,,,,,,,,,,
264,SUMO2,NP_001005849.1,,,,,,,,,,
265,SIAH1,NP_001006611.1,Astyanax_pachon,KAG9273168.1,SIAH1,Homo_sapiens,NP_001006611.1,SIAH1,8.04e-165,580.0,1.0799999999999999e-165,580.0
266,CR2,NP_001006659.1,Astyanax_pachon,KAG9269252.1,CSMD3,Homo_sapiens,NP_001006659.1,CR2,1.34e-43,178.0,3.91e-44,178.0
267,NTRK1,NP_001007793.1,Astyanax_pachon,KAG9283699.1,NTRK1,Homo_sapiens,NP_001007793.1,NTRK1,1.68e-232,806.0,2.44e-233,806.0
268,HGF,NP_001010932.1,Astyanax_pachon,KAG9273035.1,HGF,Homo_sapiens,NP_001010932.1,HGF,5.94e-204,711.0,9.2e-205,711.0
269,HGF,NP_001010932.1,Astyanax_pachon,KAG9280633.1,HGF,Homo_sapiens,NP_001010932.1,HGF,2.9499999999999998e-204,712.0,4.6e-205,712.0
270,BIRC5,NP_001012270.1,,,,,,,,,,
271,CRMP1,NP_001014809.1,Astyanax_pachon,KAG9259643.1,CRMP1,Homo_sapiens,NP_001014809.1,CRMP1,2.77e-260,898.0,4.45e-261,898.0
272,FOLH1,NP_001014986.1,,,,,,,,,,
273,MPG,NP_001015052.1,Astyanax_pachon,KAG9280086.1,MPG,Homo_sapiens,NP_001015052.1,MPG,3.3e-68,259.0,4.34e-69,259.0
274,PAPSS2,NP_001015880.1,Astyanax_pachon,KAG9267701.1,PAPSS2,Homo_sapiens,NP_001015880.1,PAPSS2,0.0,1056.0,0.0,1056.0
275,PAEP,NP_001018059.1,,,,,,,,,,
276,NR3C1,NP_001018661.1,,,,,,,,,,
277,RUNX2,NP_001019801.3,Astyanax_pachon,KAG9268729.1,RUNX2,Homo_sapiens,NP_001019801.3,RUNX2,8.36e-192,670.0,1.46e-192,670.0
278,RUNX2,NP_001019801.3,Astyanax_pachon,KAG9282858.1,RUNX2,Homo_sapiens,NP_001019801.3,RUNX2,3.33e-194,678.0,5.6900000000000005e-195,678.0
279,CYP2D6,NP_001020332.2,,,,,,,,,,
280,IFITM5,NP_001020466.1,Astyanax_pachon,KAG9280726.1,IFITM5,Homo_sapiens,NP_001020466.1,IFITM5,3.14e-22,105.0,4.4599999999999996e-23,105.0
281,CYP11B1,NP_001021384.1,,,,,,,,,,
282,RRM1,NP_001024.1,Astyanax_pachon,KAG9265695.1,RRM1,Homo_sapiens,NP_001024.1,RRM1,0.0,1376.0,0.0,1376.0
283,PCLAF,NP_001025160.1,,,,,,,,,,
284,TP53BP2,NP_001026855.2,Astyanax_pachon,KAG9260127.1,TP53BP2,Homo_sapiens,NP_001026855.2,TP53BP2,0.0,1110.0,0.0,1110.0
285,TMPO,NP_001027454.1,,,,,,,,,,
286,DNAAF4,NP_001028732.1,,,,,,,,,,
287,VEGFA,NP_001028928.1,,,,,,,,,,
288,RPL3,NP_001029025.1,,,,,,,,,,
289,SHBG,NP_001031.2,Astyanax_pachon,KAG9268060.1,SHBG,Homo_sapiens,NP_001031.2,SHBG,2.4100000000000004e-35,150.0,3.86e-36,150.0
290,SI,NP_001032.2,Astyanax_pachon,KAG9272875.1,MGAM,Homo_sapiens,NP_001032.2,SI,0.0,2180.0,0.0,2180.0
291,SCD5,NP_001032671.2,Astyanax_pachon,KAG9263483.1,SCD5,Homo_sapiens,NP_001032671.2,SCD5,4.6e-138,491.0,7.07e-139,491.0
292,BTF3,NP_001032726.1,Astyanax_pachon,KAG9281962.1,BTF3,Homo_sapiens,NP_001032726.1,BTF3,4.98e-78,291.0,7.100000000000001e-79,291.0
293,SLC2A4,NP_001033.1,Astyanax_pachon,KAG9274158.1,SLC2A4,Homo_sapiens,NP_001033.1,SLC2A4,1.13e-195,683.0,1.74e-196,683.0
294,ALAS2,NP_001033057.1,Astyanax_pachon,KAG9270805.1,ALAS2,Homo_sapiens,NP_001033057.1,ALAS2,1.53e-205,716.0,2.28e-206,716.0
295,SLC22A10,NP_001034841.3,,,,,,,,,,
296,GPX4,NP_001034936.1,,,,,,,,,,
297,SLC6A3,NP_001035.1,Astyanax_pachon,KAG9276339.1,SLC6A3,Homo_sapiens,NP_001035.1,SLC6A3,2.06e-290,998.0,3.1700000000000002e-291,998.0
298,SPP1,NP_001035147.1,,,,,,,,,,
299,MUC17,NP_001035194.1,,,,,,,,,,
300,TFAP2A,NP_001035890.1,Astyanax_pachon,KAG9283545.1,TFAP2A,Homo_sapiens,NP_001035890.1,TFAP2A,1.11e-205,716.0,1.72e-206,716.0
301,NUPR1,NP_001035948.1,,,,,,,,,,
302,NF1,NP_001035957.1,Astyanax_pachon,KAG9263087.1,NF1,Homo_sapiens,NP_001035957.1,NF1,0.0,4851.0,0.0,4851.0
303,NF1,NP_001035957.1,Astyanax_pachon,KAG9265119.1,NF1,Homo_sapiens,NP_001035957.1,NF1,0.0,4710.0,0.0,4710.0
304,SLC6A4,NP_001036.1,Astyanax_pachon,KAG9265096.1,SLC6A4,Homo_sapiens,NP_001036.1,SLC6A4,4.4299999999999997e-256,884.0,6.69e-257,884.0
305,ERBB4,NP_001036064.1,Astyanax_pachon,KAG9262223.1,ERBB4,Homo_sapiens,NP_001036064.1,ERBB4,0.0,1877.0,0.0,1877.0
306,ERBB4,NP_001036064.1,Astyanax_pachon,KAG9271734.1,ERBB4,Homo_sapiens,NP_001036064.1,ERBB4,0.0,1909.0,0.0,1909.0
307,RHOC,NP_001036143.1,Astyanax_pachon,KAG9260699.1,RHOA,Homo_sapiens,NP_001036143.1,RHOC,1.47e-98,359.0,2.25e-99,359.0
308,RHOC,NP_001036143.1,Astyanax_pachon,KAG9270177.1,RHOAA,Homo_sapiens,NP_001036143.1,RHOC,2.36e-97,355.0,3.6e-98,355.0
309,RHOC,NP_001036143.1,Astyanax_pachon,KAG9270836.1,RHOAD,Homo_sapiens,NP_001036143.1,RHOC,1.8e-102,372.0,2.75e-103,372.0
310,RHOC,NP_001036143.1,Astyanax_pachon,KAG9277032.1,RHOAD,Homo_sapiens,NP_001036143.1,RHOC,3.6e-102,371.0,5.5e-103,371.0
311,SSTR1,NP_001040.1,Astyanax_pachon,KAG9268647.1,SSTR1,Homo_sapiens,NP_001040.1,SSTR1,8.72e-159,560.0,1.42e-159,560.0
312,SSTR2,NP_001041.1,Astyanax_pachon,KAG9264568.1,SSTR2,Homo_sapiens,NP_001041.1,SSTR2,4.2599999999999996e-134,478.0,6.48e-135,478.0
313,SSTR2,NP_001041.1,Astyanax_pachon,KAG9267351.1,SSTR2,Homo_sapiens,NP_001041.1,SSTR2,1.4300000000000002e-129,463.0,2.12e-130,463.0
314,RCC1,NP_001041659.1,Astyanax_pachon,KAG9276414.1,RCC1,Homo_sapiens,NP_001041659.1,RCC1,1.38e-175,616.0,2.28e-176,616.0
315,TF,NP_001054.2,Astyanax_pachon,KAG9278863.1,TF2,Homo_sapiens,NP_001054.2,TF,1.2400000000000001e-166,587.0,1.89e-167,587.0
316,TOP2A,NP_001058.2,Astyanax_pachon,KAG9267590.1,TOP2A,Homo_sapiens,NP_001058.2,TOP2A,0.0,1947.0,0.0,1947.0
317,TYMS,NP_001062.1,Astyanax_pachon,KAG9274070.1,TYMS,Homo_sapiens,NP_001062.1,TYMS,4.18e-147,521.0,6.25e-148,521.0
318,UGT1A6,NP_001063.2,Astyanax_pachon,KAG9271745.1,UGT1A5,Homo_sapiens,NP_001063.2,UGT1A6,8.56e-148,524.0,1.33e-148,524.0
319,UGT2B7,NP_001065.2,,,,,,,,,,
320,UGT2B15,NP_001067.2,Astyanax_pachon,KAG9281661.1,UGT2A1,Homo_sapiens,NP_001067.2,UGT2B15,2.41e-164,579.0,3.67e-165,579.0
321,UGT2B15,NP_001067.2,Astyanax_pachon,KAG9281662.1,UGT2A1,Homo_sapiens,NP_001067.2,UGT2B15,3.8800000000000006e-163,575.0,5.8700000000000004e-164,575.0
322,UGT2B15,NP_001067.2,Astyanax_pachon,KAG9281663.1,UGT2A1,Homo_sapiens,NP_001067.2,UGT2B15,2.52e-158,559.0,3.8499999999999997e-159,559.0
323,UGT2B17,NP_001068.1,Astyanax_pachon,KAG9281661.1,UGT2A1,Homo_sapiens,NP_001068.1,UGT2B17,9.63e-164,577.0,1.47e-164,577.0
324,UGT2B17,NP_001068.1,Astyanax_pachon,KAG9281662.1,UGT2A1,Homo_sapiens,NP_001068.1,UGT2B17,1.55e-162,573.0,2.3500000000000003e-163,573.0
325,UGT2B17,NP_001068.1,Astyanax_pachon,KAG9281663.1,UGT2A1,Homo_sapiens,NP_001068.1,UGT2B17,1.5799999999999998e-159,563.0,2.41e-160,563.0
326,VCAM1,NP_001069.1,Astyanax_pachon,KAG9273750.1,VCAM1,Homo_sapiens,NP_001069.1,VCAM1,8.55e-30,132.0,1.8599999999999997e-30,132.0
327,UBTF,NP_001070152.1,,,,,,,,,,
328,NCOR2,NP_001070729.2,Astyanax_pachon,KAG9270507.1,NCOR2,Homo_sapiens,NP_001070729.2,NCOR2,0.0,1520.0,0.0,1520.0
329,IRF2BP2,NP_001070865.1,Astyanax_pachon,KAG9266998.1,IRF2BP2B,Homo_sapiens,NP_001070865.1,IRF2BP2,3.1399999999999996e-128,459.0,5.26e-129,459.0
330,NR1I3,NP_001070943.1,,,,,,,,,,
331,KLK10,NP_001070968.1,,,,,,,,,,
332,TCF19,NP_001070979.1,,,,,,,,,,
333,TBX20,NP_001071121.1,Astyanax_pachon,KAG9259560.1,TBX20,Homo_sapiens,NP_001071121.1,TBX20,4.0300000000000006e-192,671.0,6.25e-193,671.0
334,TBX20,NP_001071121.1,Astyanax_pachon,KAG9283893.1,TBX20,Homo_sapiens,NP_001071121.1,TBX20,4.0300000000000006e-192,671.0,6.25e-193,671.0
335,XBP1,NP_001073007.1,,,,,,,,,,
336,NKX2-1,NP_001073136.1,Astyanax_pachon,KAG9268519.1,NKX2-1,Homo_sapiens,NP_001073136.1,NKX2-1,3.68e-115,415.0,6.5e-116,415.0
337,PRNP,NP_001073590.1,,,,,,,,,,
338,CASP8,NP_001073594.1,Astyanax_pachon,KAG9277633.1,CASP8,Homo_sapiens,NP_001073594.1,CASP8,3.44e-79,296.0,5.7900000000000005e-80,296.0
339,SP100,NP_001073860.1,,,,,,,,,,
340,TBX18,NP_001073977.1,Astyanax_pachon,KAG9269782.1,TBX18,Homo_sapiens,NP_001073977.1,TBX18,1.39e-186,653.0,2.23e-187,653.0
341,PDE5A,NP_001074.2,Astyanax_pachon,KAG9274094.1,PDE5A,Homo_sapiens,NP_001074.2,PDE5A,0.0,1259.0,0.0,1259.0
342,DGKG,NP_001074214.1,,,,,,,,,,
343,PLAGL1,NP_001074420.1,,,,,,,,,,
344,LILRB2,NP_001074447.2,Astyanax_pachon,KAG9274025.1,LILRB2,Homo_sapiens,NP_001074447.2,LILRB2,2.98e-09,63.5,6.27e-10,63.5
345,DEFB103A,NP_001075020.1,,,,,,,,,,
346,PRF1,NP_001076585.1,Astyanax_pachon,KAG9264106.1,PRF1,Homo_sapiens,NP_001076585.1,PRF1,3.45e-103,376.0,4.94e-104,376.0
347,PRF1,NP_001076585.1,Astyanax_pachon,KAG9264107.1,PRF1,Homo_sapiens,NP_001076585.1,PRF1,2.1499999999999997e-104,380.0,3.09e-105,380.0
348,PRF1,NP_001076585.1,Astyanax_pachon,KAG9264108.1,PRF1,Homo_sapiens,NP_001076585.1,PRF1,8.29e-107,388.0,1.21e-107,388.0
349,GP6,NP_001077368.2,,,,,,,,,,
350,ABCA3,NP_001080.2,Astyanax_pachon,KAG9264555.1,ABCA3,Homo_sapiens,NP_001080.2,ABCA3,0.0,1999.0,0.0,1999.0
351,TXNRD1,NP_001087240.1,,,,,,,,,,
352,ACR,NP_001088.2,Astyanax_pachon,KAG9269772.1,ACR,Homo_sapiens,NP_001088.2,ACR,1.13e-45,184.0,2.35e-46,184.0
353,ACTA1,NP_001091.1,Astyanax_pachon,KAG9262281.1,ACTBA,Homo_sapiens,NP_001091.1,ACTA1,2.44e-206,718.0,3.7499999999999996e-207,718.0
354,ACTA1,NP_001091.1,Astyanax_pachon,KAG9272000.1,ACTC1,Homo_sapiens,NP_001091.1,ACTA1,2.8499999999999997e-216,751.0,4.36e-217,751.0
355,ACTA1,NP_001091.1,Astyanax_pachon,KAG9272884.1,ACTC1,Homo_sapiens,NP_001091.1,ACTA1,2.8499999999999997e-216,751.0,4.36e-217,751.0
356,ACTA1,NP_001091.1,Astyanax_pachon,KAG9279940.1,ACTBB,Homo_sapiens,NP_001091.1,ACTA1,1.22e-206,719.0,1.8699999999999998e-207,719.0
357,ANG,NP_001091046.1,,,,,,,,,,
358,FUT2,NP_001091107.1,,,,,,,,,,
359,FUT3,NP_001091108.3,,,,,,,,,,
360,GJB1,NP_001091111.1,,,,,,,,,,
361,HIC1,NP_001091672.1,Astyanax_pachon,KAG9265208.1,HIC1,Homo_sapiens,NP_001091672.1,HIC1,7.07e-102,372.0,1.04e-102,372.0
362,HRH1,NP_001091681.1,Astyanax_pachon,KAG9260375.1,HRH1,Homo_sapiens,NP_001091681.1,HRH1,2.0799999999999998e-95,350.0,2.91e-96,350.0
363,CRTC1,NP_001091952.1,Astyanax_pachon,KAG9266767.1,CRTC1,Homo_sapiens,NP_001091952.1,CRTC1,3.02e-180,632.0,5e-181,632.0
364,HTATIP2,NP_001091990.1,Astyanax_pachon,KAG9266398.1,HTATIP2,Homo_sapiens,NP_001091990.1,HTATIP2,7.33e-85,314.0,1.13e-85,314.0
365,PTMA,NP_001092755.1,,,,,,,,,,
366,LRRN3,NP_001093130.1,Astyanax_pachon,KAG9280349.1,LRRN3,Homo_sapiens,NP_001093130.1,LRRN3,5.2500000000000004e-160,565.0,8.04e-161,565.0
367,TGFA,NP_001093161.1,,,,,,,,,,
368,ICAM2,NP_001093256.1,,,,,,,,,,
369,CCR5,NP_001093638.1,Astyanax_pachon,KAG9276170.1,CCR5,Homo_sapiens,NP_001093638.1,CCR5,1.2e-63,244.0,1.71e-64,244.0
370,CCR5,NP_001093638.1,Astyanax_pachon,KAG9276171.1,CCR4,Homo_sapiens,NP_001093638.1,CCR5,2.99e-64,246.0,4.27e-65,246.0
371,DROSHA,NP_001093882.1,Astyanax_pachon,KAG9267549.1,DROSHA,Homo_sapiens,NP_001093882.1,DROSHA,0.0,1792.0,0.0,1792.0
372,CABLES1,NP_001094089.1,Astyanax_pachon,KAG9278770.1,CABLES1,Homo_sapiens,NP_001094089.1,CABLES1,1.36e-174,613.0,2.5499999999999997e-175,613.0
373,RGS4,NP_001095915.1,Astyanax_pachon,KAG9277267.1,RGS4,Homo_sapiens,NP_001095915.1,RGS4,1.9e-46,186.0,4.22e-47,186.0
374,ADH6,NP_001095940.1,,,,,,,,,,
375,NTF3,NP_001096124.1,Astyanax_pachon,KAG9280366.1,NTF3,Homo_sapiens,NP_001096124.1,NTF3,1.91e-73,276.0,3.05e-74,276.0
376,CORO1C,NP_001098707.1,Astyanax_pachon,KAG9281819.1,CORO1CA,Homo_sapiens,NP_001098707.1,CORO1C,4.97e-229,794.0,6.929999999999999e-230,794.0
377,MYBBP1A,NP_001099008.1,Astyanax_pachon,KAG9261613.1,MYBBP1A,Homo_sapiens,NP_001099008.1,MYBBP1A,1.8100000000000002e-252,873.0,2.9e-253,873.0
378,MAPK3,NP_001103361.1,,,,,,,,,,
379,MECP2,NP_001104262.1,,,,,,,,,,
380,CCNA1,NP_001104516.1,Astyanax_pachon,KAG9263707.1,CCNA1,Homo_sapiens,NP_001104516.1,CCNA1,9.64e-100,364.0,1.54e-100,364.0
381,NHLH2,NP_001104531.1,Astyanax_pachon,KAG9262412.1,NHLH1,Homo_sapiens,NP_001104531.1,NHLH2,4.0199999999999995e-30,131.0,6.8e-31,131.0
382,NHLH2,NP_001104531.1,Astyanax_pachon,KAG9271035.1,NHLH1,Homo_sapiens,NP_001104531.1,NHLH2,1.61e-29,129.0,2.7199999999999997e-30,129.0
383,EZR,NP_001104547.1,,,,,,,,,,
384,ECE1,NP_001106819.1,Astyanax_pachon,KAG9260766.1,ECE1,Homo_sapiens,NP_001106819.1,ECE1,0.0,1107.0,0.0,1107.0
385,TYMP,NP_001107227.1,Astyanax_pachon,KAG9280229.1,TYMP,Homo_sapiens,NP_001107227.1,TYMP,1.07e-130,467.0,1.73e-131,467.0
386,ELF3,NP_001107781.1,Astyanax_pachon,KAG9260735.1,ELF3,Homo_sapiens,NP_001107781.1,ELF3,5.5400000000000005e-70,265.0,8.58e-71,265.0
387,FOXP3,NP_001107849.1,Astyanax_pachon,KAG9270734.1,FOXP3,Homo_sapiens,NP_001107849.1,FOXP3,1.04e-53,211.0,1.65e-54,211.0
388,ENG,NP_001108225.1,,,,,,,,,,
389,LIN54,NP_001108479.1,,,,,,,,,,
390,PLIN2,NP_001113.2,Astyanax_pachon,KAG9274212.1,PLIN2,Homo_sapiens,NP_001113.2,PLIN2,2.7899999999999997e-91,336.0,4.28e-92,336.0
391,ADM,NP_001115.1,Astyanax_pachon,KAG9267137.1,ADM,Homo_sapiens,NP_001115.1,ADM,7.73e-09,60.8,1.26e-09,60.8
392,SET,NP_001116293.1,,,,,,,,,,
