,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1122,NINAC,NP_523503.2,"[('KAG9271442.1', 'MYO3B')]",1123
1123,NIPP1,NP_611177.1,"[('KAG9276458.1', 'PPP1R8'), ('KAG9278900.1', 'PPP1R8')]",1124
1124,NIPPED-A,NP_001097192.2,"[('KAG9267683.1', 'TRRAP')]",1125
1125,NIPPED-B,NP_001260703.1,"[('KAG9263066.1', 'NIPBLB')]",1126
1126,NITO,NP_610339.1,"[('KAG9270768.1', 'RBM15')]",1127
1127,NLE,NP_477294.2,"[('KAG9263582.1', 'KAG9263582.1')]",1128
1128,NMD,NP_609373.1,"[('KAG9262030.1', 'ATAD1A'), ('KAG9267702.1', 'ATAD1B')]",1129
1129,NMD3,NP_477332.1,"[('KAG9278518.1', 'NMD3')]",1130
1130,NMDAR1,NP_730940.1,"[('KAG9261926.1', 'GRIN1'), ('KAG9266339.1', 'GRIN1')]",1131
1131,NMDAR2,NP_001284788.1,"[('KAG9262277.1', 'GRIN2A'), ('KAG9263855.1', 'GRIN2A'), ('KAG9264326.1', 'GRIN2C'), ('KAG9267946.1', 'GRIN2C')]",1132
1132,NMDMC,NP_476929.1,"[('KAG9261382.1', 'MTHFD2')]",1133
1133,NMO,NP_001356976.1,"[('KAG9264453.1', 'NLK.2'), ('KAG9264901.1', 'NLK')]",1134
1134,NOA36,NP_651622.2,"[('KAG9275682.1', 'ZNF330')]",1135
1135,NOMPC,NP_001303309.1,"[('KAG9278937.1', 'TRPC2')]",1136
1136,NOP56,NP_651040.3,"[('KAG9266267.1', 'NOP56')]",1137
1137,NORPA,NP_001014720.1,"[('KAG9268742.1', 'PLCB4'), ('KAG9282877.1', 'PLCB4')]",1138
1138,NOS,NP_523541.2,"[('KAG9261998.1', 'NOS1')]",1139
1139,NOT,NP_001401041.1,"[('KAG9264567.1', 'USP22'), ('KAG9267349.1', 'USP22')]",1140
1140,NOT1,NP_001097243.1,"[('KAG9271952.1', 'CNOT1')]",1141
1141,NOTUM,NP_730096.2,"[('KAG9267022.1', 'NOTUM1A')]",1142
1142,NOX,NP_001097336.1,"[('KAG9280797.1', 'NOX5')]",1143
1143,NP15.6,NP_650774.1,"[('KAG9270178.1', 'NDUFB11')]",1144
1144,NRG,NP_727274.1,"[('KAG9280861.1', 'NRCAM')]",1145
1145,NRT,NP_476798.1,"[('KAG9272830.1', 'KAG9272830.1')]",1146
1146,NRV1,NP_477167.1,"[('KAG9265047.1', 'ATP1B3'), ('KAG9269440.1', 'ATP1B2'), ('KAG9278867.1', 'ATP1B3')]",1147
1147,NRV3,NP_001260675.1,"[('KAG9262117.1', 'ATNB233')]",1148
1148,NRX-1,NP_001262840.1,"[('KAG9268894.1', 'NRXN3A'), ('KAG9282532.1', 'NRXN3B')]",1149
1149,NRX-IV,NP_729787.2,"[('KAG9278754.1', 'CNTNAP2')]",1150
1150,NS1,NP_732199.2,"[('KAG9260148.1', 'GNL3L')]",1151
1151,NS3,NP_569915.1,"[('KAG9266466.1', 'KAG9266466.1')]",1152
1152,NTF-2,NP_608422.1,"[('KAG9273240.1', 'NUTF2'), ('KAG9278914.1', 'NUTF2')]",1153
1153,NTF-2R,NP_609878.1,"[('KAG9273240.1', 'NUTF2')]",1154
1154,NUCB1,NP_649008.2,"[('KAG9264089.1', 'NUCB1')]",1155
1155,NUDC,NP_648923.1,"[('KAG9279296.1', 'NUDC')]",1156
1156,NUMB,NP_523523.2,"[('KAG9268614.1', 'KAG9268614.1')]",1157
1157,NUP133,NP_651080.2,"[('KAG9262640.1', 'NUP133')]",1158
1158,NUP44A,NP_610343.1,"[('KAG9279531.1', 'SEH1L')]",1159
1159,NUP54,NP_610783.1,"[('KAG9266365.1', 'NUP54')]",1160
1160,NUP75,NP_611300.2,"[('KAG9279243.1', 'NUP85')]",1161
1161,NURF-38,NP_523849.3,"[('KAG9267984.1', 'PPA1'), ('KAG9275354.1', 'PPA1')]",1162
1162,NVD,NP_001097670.1,"[('KAG9266338.1', 'DAF-36')]",1163
1163,NVY,NP_001261166.1,"[('KAG9276962.1', 'CBFA2T2'), ('KAG9279690.1', 'RUNX1T1')]",1164
1164,NWK,NP_001286994.1,"[('KAG9263078.1', 'FCHSD2')]",1165
1165,OAF,NP_787963.2,"[('KAG9265444.1', 'KAG9265444.1'), ('KAG9282016.1', 'KAG9282016.1')]",1166
1166,OAT,NP_649139.1,"[('KAG9267541.1', 'OAT')]",1167
1167,OATP26F,NP_609055.2,"[('KAG9269513.1', 'SLCO4A1')]",1168
1168,OATP30B,NP_723463.1,"[('KAG9278258.1', 'SLCO5A1'), ('KAG9283292.1', 'SLCO5A1')]",1169
1169,OCTBETA2R,NP_001163596.2,"[('KAG9259615.1', 'HTR4'), ('KAG9265528.1', 'HTR4'), ('KAG9267902.1', 'ADRB1'), ('KAG9272734.1', 'ADRB2'), ('KAG9281178.1', 'HRH2')]",1170
1170,OCTBETA3R,NP_001034043.2,"[('KAG9265528.1', 'HTR4'), ('KAG9267902.1', 'ADRB1'), ('KAG9272492.1', 'HTR4')]",1171
1171,ODC1,NP_477052.2,"[('KAG9268815.1', 'ODC1')]",1172
1172,OME,NP_001137955.1,"[('KAG9271518.1', 'DPP4')]",1173
1173,ORC2,NP_731873.1,"[('KAG9267008.1', 'ORC2')]",1174
1174,ORC5,NP_477132.1,"[('KAG9280482.1', 'ORC5')]",1175
1175,OSA,NP_001262680.1,"[('KAG9268877.1', 'ARID1B'), ('KAG9279294.1', 'ARID1A'), ('KAG9283094.1', 'ARID1B')]",1176
1176,OSBP,NP_477271.1,"[('KAG9260000.1', 'OSBP')]",1177
1177,OSCILLIN,NP_001245895.1,"[('KAG9272579.1', 'GNPDA2'), ('KAG9281217.1', 'GNPDA1')]",1178
1178,OSEG1,NP_648221.3,"[('KAG9270263.1', 'KAG9270263.1')]",1179
1179,OSEG4,NP_647653.1,"[('KAG9274940.1', 'WDR35')]",1180
1180,OST48,NP_511096.2,"[('KAG9269679.1', 'DDOST')]",1181
1181,OTK,NP_523705.2,"[('KAG9266422.1', 'PTK7'), ('KAG9275487.1', 'PTK7')]",1182
1182,OXT,NP_647705.1,"[('KAG9263843.1', 'XYLT1'), ('KAG9264541.1', 'XYLT2')]",1183
1183,OYS,NP_610546.1,"[('KAG9268480.1', 'MBOAT2'), ('KAG9282934.1', 'MBOAT2')]",1184
1184,P120CTN,NP_001036444.1,"[('KAG9263048.1', 'KAG9263048.1')]",1185
1185,P130CAS,NP_001097456.2,"[('KAG9273251.1', 'BCAR1')]",1186
1186,P24-1,NP_572754.1,"[('KAG9270682.1', 'TMED7')]",1187
1187,P38B,NP_477361.1,"[('KAG9260548.1', 'MAPK14A'), ('KAG9270750.1', 'MAPK14A'), ('KAG9280599.1', 'MAPK11')]",1188
1188,P58IPK,NP_649916.1,"[('KAG9274323.1', 'KAG9274323.1')]",1189
1189,PABP,NP_476667.1,"[('KAG9259597.1', 'PABPC1A'), ('KAG9268297.1', 'PABPC4'), ('KAG9279524.1', 'PABPC1A'), ('KAG9283930.1', 'PABPC1A')]",1190
1190,PABP2,NP_476902.1,"[('KAG9283241.1', 'PABPN1-B')]",1191
1191,PAIP2,NP_524334.1,"[('KAG9274391.1', 'PAIP2B'), ('KAG9275642.1', 'PAIP2B')]",1192
1192,PAN,NP_726522.1,"[('KAG9266378.1', 'TCF7L2')]",1193
1193,PAPSS,NP_730457.1,"[('KAG9267701.1', 'PAPSS2'), ('KAG9268399.1', 'PAPSS2'), ('KAG9275621.1', 'PAPSS1')]",1194
1194,PAR-1,NP_995894.2,"[('KAG9260132.1', 'MARK1'), ('KAG9266421.1', 'MARK1'), ('KAG9282801.1', 'MARK3')]",1195
1195,PARA,NP_001259619.1,"[('KAG9269773.1', 'SCN8A')]",1196
1196,PAST1,NP_731737.1,"[('KAG9263233.1', 'EHD1'), ('KAG9268192.1', 'EHD4'), ('KAG9272463.1', 'EHD1'), ('KAG9282567.1', 'EHD3')]",1197
1197,PAT1,NP_572328.1,"[('KAG9265170.1', 'APPBP2')]",1198
1198,PAV,NP_477025.1,"[('KAG9273202.1', 'KIF23')]",1199
1199,PAX,NP_724183.1,"[('KAG9267263.1', 'TGFB1I1')]",1200
1200,PBL,NP_729306.1,"[('KAG9266450.1', 'ECT2')]",1201
1201,PCD,NP_477360.2,"[('KAG9266157.1', 'PCBD2'), ('KAG9275419.1', 'PCBD1')]",1202
1202,PCM,NP_523408.2,"[('KAG9278866.1', 'XRN1')]",1203
1203,PCS,NP_611010.4,"[('KAG9264929.1', 'SH3BP5L')]",1204
1204,PCX,NP_001259183.2,"[('KAG9274970.1', 'PCNX1')]",1205
1205,PDCD-5,NP_648848.1,"[('KAG9272956.1', 'PDCD5')]",1206
1206,PDE11,NP_001097177.1,"[('KAG9271485.1', 'PDE11A'), ('KAG9274094.1', 'PDE5A'), ('KAG9276676.1', 'PDE11A')]",1207
1207,PDE1C,NP_001245994.1,"[('KAG9276489.1', 'PDE1C')]",1208
1208,PDE6,NP_001262566.1,"[('KAG9271485.1', 'PDE11A')]",1209
1209,PDI,NP_524079.1,"[('KAG9277422.1', 'P4HB')]",1210
1210,PDK,NP_001097240.1,"[('KAG9265804.1', 'PDK3'), ('KAG9267834.1', 'PDK2'), ('KAG9271455.1', 'PDK1'), ('KAG9279800.1', 'PDK2'), ('KAG9283406.1', 'PDK3')]",1211
1211,PDP1,NP_729297.1,"[('KAG9279231.1', 'HLF')]",1212
1212,PDS5,NP_610719.1,"[('KAG9259931.1', 'KAG9259931.1'), ('KAG9264622.1', 'KAG9264622.1')]",1213
1213,PECT,NP_723789.2,"[('KAG9261124.1', 'PCYT2'), ('KAG9264573.1', 'PCYT2')]",1214
1214,PEK,NP_649538.1,"[('KAG9275196.1', 'EIF2AK3')]",1215
1215,PELO,NP_476982.1,"[('KAG9267267.1', 'KAG9267267.1')]",1216
1216,PEN-2,NP_788401.2,"[('KAG9264937.1', 'PSENEN')]",1217
1217,PEX1,NP_652016.1,"[('KAG9279784.1', 'PEX1')]",1218
1218,PEZ,NP_609013.1,"[('KAG9268753.1', 'PTPN21')]",1219
1219,PFRX,NP_477451.1,"[('KAG9260634.1', 'PFKFB4'), ('KAG9269894.1', 'KAG9269894.1'), ('KAG9277181.1', 'PFKFB4'), ('KAG9280456.1', 'PFKFB3')]",1220
1220,PGANT2,NP_995625.2,"[('KAG9275578.1', 'GALNT2')]",1221
1221,PGANT5,NP_001036338.1,"[('KAG9283603.1', 'GALNT1')]",1222
1222,PGD,NP_476860.2,"[('KAG9269725.1', 'PGD')]",1223
1223,PGK,NP_476676.1,"[('KAG9265883.1', 'PGK1')]",1224
1224,PHKGAMMA,NP_727548.1,"[('KAG9265672.1', 'PHKG1'), ('KAG9267845.1', 'PHKG2'), ('KAG9278566.1', 'PHKG1')]",1225
1225,PHTF,NP_610232.1,"[('KAG9259438.1', 'PHTF2'), ('KAG9280661.1', 'PHTF2')]",1226
1226,PI3K21B,NP_477270.2,"[('KAG9259460.1', 'PIK3R3'), ('KAG9269200.1', 'PIK3R3'), ('KAG9277291.1', 'PIK3R1'), ('KAG9281855.1', 'PIK3R1')]",1227
1227,PI3K68D,NP_524028.2,"[('KAG9260499.1', 'PIK3C2B')]",1228
1228,PI3K92E,NP_650902.1,"[('KAG9266440.1', 'PIK3CA'), ('KAG9269414.1', 'PIK3CA')]",1229
1229,PI4KIIALPHA,NP_730944.2,"[('KAG9259695.1', 'PI4K2B'), ('KAG9262671.1', 'PI4K2A')]",1230
1230,PIC,NP_650257.1,"[('KAG9272921.1', 'DDB1')]",1231
1231,PICK1,NP_001285881.1,"[('KAG9279191.1', 'PICK1')]",1232
1232,PIP5K59B,NP_726262.2,"[('KAG9266606.1', 'PIP5K1C'), ('KAG9276550.1', 'PIP5K1A'), ('KAG9278678.1', 'PIP5K1C'), ('KAG9279452.1', 'PIP5K1A')]",1233
1233,PIT,NP_732694.2,"[('KAG9271542.1', 'DDX18')]",1234
1234,PIX,NP_648272.1,"[('KAG9269173.1', 'ABCE1')]",1235
1235,PKA-C1,NP_476977.1,"[('KAG9262723.1', 'PRKACA'), ('KAG9266781.1', 'PRKACB'), ('KAG9274621.1', 'PRKACA'), ('KAG9279034.1', 'PRKACA')]",1236
1236,PKA-C3,NP_730083.2,"[('KAG9262517.1', 'PRKX')]",1237
1237,PKA-R1,NP_001189147.1,"[('KAG9263944.1', 'PRKAR1B'), ('KAG9264002.1', 'PRKAR1A'), ('KAG9267369.1', 'PRKAR1A')]",1238
1238,PKA-R2,NP_523671.1,"[('KAG9270916.1', 'PRKAR2A'), ('KAG9281059.1', 'PRKAR2B')]",1239
1239,PKC53E,NP_725626.1,"[('KAG9262272.1', 'PRKCBB'), ('KAG9263982.1', 'PRKCBB'), ('KAG9264576.1', 'PRKCA'), ('KAG9277469.1', 'PRKCA')]",1240
1240,PKC98E,NP_524545.2,"[('KAG9268018.1', 'PRKCE'), ('KAG9275129.1', 'PRKCE')]",1241
1241,PKCDELTA,NP_001138191.1,"[('KAG9260604.1', 'PRKCD'), ('KAG9277164.1', 'PRKCD'), ('KAG9280457.1', 'PRKCQ')]",1242
1242,PKD,NP_001262705.1,"[('KAG9264826.1', 'PRKD2'), ('KAG9268196.1', 'PRKD1'), ('KAG9283098.1', 'PRKD3')]",1243
1243,PKN,NP_001286242.1,"[('KAG9264742.1', 'PKN2'), ('KAG9277774.1', 'PKN2')]",1244
1244,PLC21C,NP_995605.1,"[('KAG9268741.1', 'PLCB1'), ('KAG9274387.1', 'PLCB3'), ('KAG9282876.1', 'PLCB1')]",1245
1245,PLD,NP_001137610.1,"[('KAG9271064.1', 'PLD1')]",1246
1246,PLE,NP_476897.1,"[('KAG9280172.1', 'TH'), ('KAG9281130.1', 'TH')]",1247
1247,PLEXA,NP_001245428.1,"[('KAG9260695.1', 'PLXNA2'), ('KAG9269133.1', 'PLXNA2'), ('KAG9269155.1', 'PLXNA1'), ('KAG9270029.1', 'PLXNA3'), ('KAG9277072.1', 'PLXNA1'), ('KAG9280191.1', 'PLXNA4')]",1248
1248,PLI,NP_001097890.1,"[('KAG9268563.1', 'KAG9268563.1')]",1249
1249,PLX,NP_001163511.1,"[('KAG9259744.1', 'TBC1D1'), ('KAG9271074.1', 'TBC1D4')]",1250
1250,PMCA,NP_001188515.1,"[('KAG9260373.1', 'ATP2B2'), ('KAG9260507.1', 'ATP2B4'), ('KAG9269598.1', 'ATP2B3'), ('KAG9270172.1', 'ATP2B3'), ('KAG9272420.1', 'ATP2B1'), ('KAG9280182.1', 'ATP2B1')]",1251
1251,PNGL,NP_610192.1,"[('KAG9278913.1', 'NGLY1')]",1252
1252,PNT,NP_524461.2,"[('KAG9263653.1', 'ETS2'), ('KAG9273355.1', 'ETS1')]",1253
1253,PNUT,NP_477064.1,"[('KAG9272036.1', 'SEPTIN7'), ('KAG9279569.1', 'SEPTIN7'), ('KAG9283730.1', 'SEPTIN7')]",1254
1254,POE,NP_476986.1,"[('KAG9269634.1', 'UBR4')]",1255
1255,POLO,NP_524179.2,"[('KAG9262265.1', 'PLK1')]",1256
1256,POLYBROMO,NP_651288.1,"[('KAG9260595.1', 'PBRM1'), ('KAG9277004.1', 'PBRM1')]",1257
1257,POMP,NP_610057.1,"[('KAG9265809.1', 'POMP')]",1258
1258,POR,NP_476890.1,"[('KAG9270810.1', 'PORCN')]",1259
1259,PORIN,NP_476813.1,"[('KAG9262968.1', 'KAG9262968.1'), ('KAG9267528.1', 'VDAC2'), ('KAG9269956.1', 'VDAC2'), ('KAG9275250.1', 'VDAC2')]",1260
1260,PP1ALPHA-96A,NP_524484.1,"[('KAG9264102.1', 'PPP1CA'), ('KAG9267268.1', 'GSP-2'), ('KAG9281671.1', 'PPP1CC-A')]",1261
1261,PP2A-29B,NP_001245944.1,"[('KAG9282004.1', 'PPP2R1A')]",1262
1262,PP2B-14D,NP_523373.2,"[('KAG9261462.1', 'PPP3CC'), ('KAG9265732.1', 'PPP3CA'), ('KAG9274165.1', 'PPP3CA'), ('KAG9281255.1', 'PPP3CA')]",1263
1263,PPA,NP_001261138.1,"[('KAG9272391.1', 'FBXL14'), ('KAG9280200.1', 'FBXL14')]",1264
1264,PPCS,NP_650784.3,"[('KAG9260789.1', 'PPCS')]",1265
1265,PPL,NP_524197.1,"[('KAG9267146.1', 'GCSH')]",1266
1266,PPOX,NP_651278.2,"[('KAG9259543.1', 'PPOX'), ('KAG9283875.1', 'PPOX')]",1267
1267,PPT2,NP_609500.1,"[('KAG9281326.1', 'PPT2-A')]",1268
1268,PPV,NP_511061.1,"[('KAG9281817.1', 'PPP6C')]",1269
1269,PRAT,NP_524271.2,"[('KAG9282749.1', 'PPAT')]",1270
1270,PRAT2,NP_523949.2,"[('KAG9282749.1', 'PPAT')]",1271
1271,PRBP,NP_609246.1,"[('KAG9277332.1', 'PDE6D')]",1272
1272,PRESTIN,NP_649024.1,"[('KAG9270914.1', 'SLC26A6'), ('KAG9277149.1', 'SLC26A6')]",1273
1273,PRL-1,NP_609780.1,"[('KAG9266560.1', 'PTP4A1'), ('KAG9276628.1', 'PTP4A3'), ('KAG9279589.1', 'PTP4A3'), ('KAG9279762.1', 'PTP4A2')]",1274
1274,PROSALPHA5,NP_725669.1,"[('KAG9260647.1', 'PSMA5')]",1275
1275,PROSALPHA7,NP_724834.1,"[('KAG9268664.1', 'PSMA3')]",1276
1276,PROSBETA7,NP_649529.1,"[('KAG9279827.1', 'PSMB4')]",1277
1277,PRP38,NP_610463.2,"[('KAG9277288.1', 'PRPF38A')]",1278
1278,PRP8,NP_610735.1,"[('KAG9264981.1', 'PRPF8')]",1279
1279,PRTP,NP_572742.1,"[('KAG9283547.1', 'TXNDC5')]",1280
1280,PS,NP_001036692.1,"[('KAG9265098.1', 'NOVA1'), ('KAG9282162.1', 'NOVA1')]",1281
1281,PSF1,NP_612086.1,"[('KAG9275285.1', 'GINS1')]",1282
1282,PSI,NP_477123.1,"[('KAG9262677.1', 'KHSRP'), ('KAG9273721.1', 'FUBP1')]",1283
1283,PTEN,NP_477424.1,"[('KAG9267703.1', 'PTEN')]",1284
1284,PTP10D,NP_996413.2,"[('KAG9272106.1', 'PTPRB')]",1285
1285,PTP61F,NP_728600.1,"[('KAG9276543.1', 'PTPN2'), ('KAG9279530.1', 'PTPN2')]",1286
1286,PTPA,NP_523466.2,"[('KAG9281799.1', 'PTPA')]",1287
1287,PTPMEG,NP_612031.3,"[('KAG9261037.1', 'PTPN4'), ('KAG9271202.1', 'PTPN4')]",1288
1288,PTR,NP_001246145.1,"[('KAG9276476.1', 'PTCHD3'), ('KAG9279220.1', 'PTCHD3')]",1289
1289,PU,NP_726037.1,"[('KAG9268005.1', 'GCH1'), ('KAG9268937.1', 'GCH1')]",1290
1290,PUR-ALPHA,NP_524624.1,"[('KAG9265738.1', 'PURA')]",1291
1291,PVR,NP_787997.2,"[('KAG9272684.1', 'KDRL')]",1292
1292,PXN,NP_523891.2,"[('KAG9268821.1', 'KAG9268821.1')]",1293
1293,PYD3,NP_649732.1,"[('KAG9270247.1', 'UPB1')]",1294
1294,PYK,NP_524448.3,"[('KAG9273542.1', 'PKM')]",1295
1295,QKR58E-1,NP_001286722.1,"[('KAG9281346.1', 'KHDRBS3')]",1296
1296,QM,NP_523958.2,"[('KAG9274825.1', 'GGPS1')]",1297
1297,R-L,NP_524427.1,"[('KAG9271795.1', 'UMPS')]",1298
1298,RAB1,NP_732610.1,"[('KAG9274138.1', 'RAB1A'), ('KAG9275458.1', 'RAB1A')]",1299
1299,RAB10,NP_523419.1,"[('KAG9268505.1', 'RAB10'), ('KAG9282345.1', 'RAB10')]",1300
1300,RAB11,NP_477170.1,"[('KAG9266607.1', 'KAG9266607.1'), ('KAG9273184.1', 'RAB11A'), ('KAG9278677.1', 'KAG9278677.1'), ('KAG9283720.1', 'RAB11A')]",1301
1301,RAB14,NP_788056.1,"[('KAG9261918.1', 'RAB14'), ('KAG9281889.1', 'RAB14')]",1302
1302,RAB2,NP_477090.1,"[('KAG9264733.1', 'RAB2A')]",1303
1303,RAB23,NP_649574.1,"[('KAG9275055.1', 'RAB23')]",1304
1304,RAB26,NP_649303.2,"[('KAG9264542.1', 'RAB37'), ('KAG9268097.1', 'RAB37')]",1305
1305,RAB3,NP_001356961.1,"[('KAG9262983.1', 'RAB3C'), ('KAG9264695.1', 'RAB3A'), ('KAG9266616.1', 'RAB3B'), ('KAG9266771.1', 'RAB3A')]",1306
1306,RAB3-GEF,NP_001259560.1,"[('KAG9260846.1', 'MADD')]",1307
1307,RAB35,NP_608373.1,"[('KAG9264127.1', 'RAB35'), ('KAG9269980.1', 'RAB35'), ('KAG9281723.1', 'RAB35')]",1308
1308,RAB39,NP_572405.2,"[('KAG9265704.1', 'RAB39B'), ('KAG9274478.1', 'RAB39B'), ('KAG9278897.1', 'RAB39B')]",1309
1309,RAB40,NP_572800.2,"[('KAG9263846.1', 'RAB40C'), ('KAG9267947.1', 'RAB40B')]",1310
1310,RAB5,NP_523457.1,"[('KAG9264250.1', 'RAB5C'), ('KAG9267431.1', 'RAB5C'), ('KAG9280035.1', 'RAB5A'), ('KAG9283754.1', 'RAB5A')]",1311
1311,RAB7,NP_524472.1,"[('KAG9260630.1', 'RAB7'), ('KAG9270442.1', 'RAB7'), ('KAG9277145.1', 'RAB7')]",1312
1312,RAB8,NP_524172.1,"[('KAG9267195.1', 'RAB8B'), ('KAG9278656.1', 'RAB8A'), ('KAG9281002.1', 'RAB8B')]",1313
1313,RAB9,NP_609966.1,"[('KAG9262383.1', 'RAB9A'), ('KAG9270986.1', 'RAB9A'), ('KAG9271870.1', 'RAB9B')]",1314
1314,RAC1,NP_476950.1,"[('KAG9263885.1', 'RAC2'), ('KAG9264001.1', 'RAC3'), ('KAG9264581.1', 'RAC1'), ('KAG9267372.1', 'RAC3'), ('KAG9267623.1', 'RAC1')]",1315
1315,RAC2,NP_648121.1,"[('KAG9263885.1', 'RAC2'), ('KAG9264001.1', 'RAC3'), ('KAG9264581.1', 'RAC1'), ('KAG9267372.1', 'RAC3'), ('KAG9267623.1', 'RAC1')]",1316
1316,RAE1,NP_611597.1,"[('KAG9277092.1', 'RAE1')]",1317
1317,RANBP16,NP_001188595.1,"[('KAG9263374.1', 'XPO7')]",1318
1318,RANBP21,NP_608339.2,"[('KAG9260128.1', 'XPO5')]",1319
1319,RANBPM,NP_001303342.1,"[('KAG9273242.1', 'RANBP10'), ('KAG9273981.1', 'RANBP9')]",1320
1320,RANGAP,NP_476712.1,"[('KAG9267779.1', 'RANGAP1'), ('KAG9279273.1', 'RANGAP1')]",1321
1321,RAP2L,NP_477402.1,"[('KAG9271499.1', 'RAP2A'), ('KAG9272641.1', 'RAP2C'), ('KAG9273417.1', 'RAP2A')]",1322
1322,RAS64B,NP_523917.2,"[('KAG9267174.1', 'RRAS2')]",1323
1323,RAS85D,NP_476699.1,"[('KAG9260819.1', 'HRAS'), ('KAG9264264.1', 'KRAS'), ('KAG9281102.1', 'KRAS'), ('KAG9281141.1', 'HRAS')]",1324
1324,RBCN-3A,NP_572302.2,"[('KAG9270677.1', 'DMXL1'), ('KAG9273475.1', 'DMXL2')]",1325
1325,RBCN-3B,NP_569960.2,"[('KAG9266360.1', 'WDR7')]",1326
1326,RBF,NP_525036.2,"[('KAG9277932.1', 'RBL1')]",1327
1327,RBM13,NP_572508.1,"[('KAG9270520.1', 'KAG9270520.1')]",1328
1328,RBP1-LIKE,NP_572880.2,"[('KAG9277126.1', 'SRSF3')]",1329
1329,RBP6,NP_001261979.1,"[('KAG9263092.1', 'KAG9263092.1'), ('KAG9265124.1', 'KAG9265124.1'), ('KAG9270565.1', 'KAG9270565.1')]",1330
1330,RBP9,NP_001259974.1,"[('KAG9259613.1', 'ELAVL2')]",1331
1331,RDGA,NP_001188564.1,"[('KAG9280793.1', 'DGKZ')]",1332
1332,RDX,NP_650325.1,"[('KAG9264462.1', 'SPOP'), ('KAG9266478.1', 'SPOPLB'), ('KAG9271741.1', 'SPOPLA')]",1333
1333,REC,NP_732072.1,"[('KAG9268735.1', 'MCM8')]",1334
1334,RECK,NP_648733.2,"[('KAG9276694.1', 'RECK')]",1335
1335,RECQ5,NP_729983.1,"[('KAG9264537.1', 'RECQL5')]",1336
1336,REG,NP_572866.1,"[('KAG9267811.1', 'PSME3')]",1337
1337,REGUCALCIN,NP_727588.2,"[('KAG9277550.1', 'RGN')]",1338
1338,REP,NP_477420.1,"[('KAG9265488.1', 'CHM')]",1339
1339,RET,NP_477044.1,"[('KAG9275421.1', 'RET')]",1340
1340,RETM,NP_001260132.1,"[('KAG9262890.1', 'SEC14L1'), ('KAG9264613.1', 'SEC14L1'), ('KAG9277428.1', 'SEC14L1')]",1341
1341,RFC3,NP_609399.1,"[('KAG9261996.1', 'RFC5')]",1342
1342,RFESP,NP_722715.1,"[('KAG9261189.1', 'UQCRFS1'), ('KAG9273054.1', 'UQCRFS1')]",1343
1343,RFX,NP_001097738.2,"[('KAG9263053.1', 'RFX3'), ('KAG9264327.1', 'RFX1'), ('KAG9270082.1', 'RFX2')]",1344
1344,RGA,NP_524239.2,"[('KAG9280939.1', 'CNOT2')]",1345
1345,RGL,NP_001261814.1,"[('KAG9270070.1', 'RGL1')]",1346
1346,RH50,NP_001369039.1,"[('KAG9266569.1', 'RHCG2'), ('KAG9276607.1', 'RHBG'), ('KAG9281095.1', 'RHCG')]",1347
1347,RH7,NP_524035.2,"[('KAG9273876.1', 'OPN4L')]",1348
1348,RHEA,NP_648238.1,"[('KAG9263514.1', 'TLN1'), ('KAG9267198.1', 'TLN2'), ('KAG9280989.1', 'TLN2')]",1349
1349,RHO1,NP_477098.1,"[('KAG9260699.1', 'RHOA'), ('KAG9270177.1', 'RHOAA'), ('KAG9270836.1', 'RHOAD'), ('KAG9270900.1', 'RHOAB'), ('KAG9277032.1', 'RHOAD')]",1350
1350,RHOBTB,NP_001262107.1,"[('KAG9261762.1', 'RHOBTB1'), ('KAG9267607.1', 'RHOBTB1'), ('KAG9270434.1', 'RHOBTB2')]",1351
1351,RHOGAP1A,NP_001284725.1,"[('KAG9266329.1', 'BCR'), ('KAG9282076.1', 'ABR')]",1352
1352,RHOGAP68F,NP_001401037.1,"[('KAG9260979.1', 'ARHGAP1')]",1353
1353,RHOGAP92B,NP_650844.1,"[('KAG9267669.1', 'ARHGAP17')]",1354
1354,RHOGAPP190,NP_001259659.1,"[('KAG9264988.1', 'ARHGAP35'), ('KAG9268132.1', 'ARHGAP5'), ('KAG9282131.1', 'ARHGAP35')]",1355
1355,RHOGDI,NP_649162.1,"[('KAG9263862.1', 'ARHGDIB'), ('KAG9264618.1', 'ARHGDIA')]",1356
1356,RICTOR,NP_001285432.1,"[('KAG9261636.1', 'RICTOR'), ('KAG9265553.1', 'RICTOR')]",1357
1357,RLUA-1,NP_723592.1,"[('KAG9268113.1', 'RPUSD2')]",1358
1358,RME-8,NP_001286236.1,"[('KAG9283519.1', 'KAG9283519.1')]",1359
1359,RN-TRE,NP_001260961.1,"[('KAG9260823.1', 'USP6NL')]",1360
1360,ROBO3,NP_001368960.1,"[('KAG9263533.1', 'KAG9263533.1')]",1361
1361,ROC2,NP_610691.1,"[('KAG9273335.1', 'RNF7')]",1362
1362,ROK,NP_001285336.1,"[('KAG9274727.1', 'ROCK1'), ('KAG9274933.1', 'ROCK2'), ('KAG9282473.1', 'ROCK2')]",1363
1363,ROLS,NP_001261739.1,"[('KAG9267386.1', 'TANC2'), ('KAG9271512.1', 'TANC1'), ('KAG9277616.1', 'TANC1'), ('KAG9279066.1', 'TANC2')]",1364
1364,ROX8,NP_732942.1,"[('KAG9275426.1', 'TIAL1')]",1365
