Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,Symbol
SMARCA4,XP_011240739.1,XP_049323842.1,SMARCA4A
SMARCA4,XP_011240739.1,XP_049335082.1,LOC103032158
SMARCA4,XP_011240739.1,XP_049335083.1,LOC103032158
SMARCA4,XP_011240739.1,XP_049335084.1,LOC103032158
SMARCA4,XP_011240739.1,XP_049335085.1,LOC103032158
SMARCA5,NP_444354.2,XP_022540207.1,SMARCA5
SMARCC1,NP_033237.2,XP_022541575.2,SMARCC1A
SMARCC1,NP_033237.2,XP_022541576.2,SMARCC1A
SMARCD3,XP_006535861.2,XP_007241250.1,SMARCD3A
SMARCD3,XP_006535861.2,XP_015459144.1,SMARCD3A
SMARCD3,XP_006535861.2,XP_015462299.1,SMARCD3B
SMC3,NP_031816.2,XP_049327056.1,SMC3
SMYD1,NP_033892.2,XP_007254136.3,SMYD1B
SMYD1,NP_033892.2,XP_007254137.3,SMYD1B
SNAI1,NP_035557.1,XP_022522158.2,SNAI1B
SNRPN,NP_001336624.1,XP_007252739.1,SNRPB
SNRPN,NP_001336624.1,XP_049335464.1,SNRPB
SOCS2,XP_017169385.1,XP_007245048.3,SOCS2
SOCS2,XP_017169385.1,XP_007245049.3,SOCS2
SOD3,NP_035565.1,XP_007240834.1,SOD3B
SORT1,XP_006501286.3,XP_022538114.2,SORT1A
SORT1,XP_006501286.3,XP_022541400.2,SORT1B
SOX14,NP_035570.1,XP_007253714.1,SOX14
SOX18,NP_033262.2,XP_007250824.3,SOX18
SOX2,NP_035573.3,NP_001306894.1,SOX2
SOX2,NP_035573.3,XP_049321190.1,SOX2
SOX2,NP_035573.3,XP_049321191.1,SOX2
SOX2,NP_035573.3,XP_049321192.1,SOX2
SOX2,NP_035573.3,XP_049321193.1,SOX2
SOX2,NP_035573.3,XP_049321194.1,SOX2
SOX2,NP_035573.3,XP_049321195.1,SOX2
SOX2,NP_035573.3,XP_049321197.1,SOX2
SOX6,XP_036008736.1,XP_049321932.1,SOX6
SOX6,XP_036008736.1,XP_049321933.1,SOX6
SOX6,XP_036008736.1,XP_049321934.1,SOX6
SOX6,XP_036008736.1,XP_049321935.1,SOX6
SOX6,XP_036008736.1,XP_049321937.1,SOX6
SOX6,XP_036008736.1,XP_049321938.1,SOX6
SP3,NP_001018052.1,XP_007234923.3,SP3A
SP3,NP_001018052.1,XP_015457229.3,SP3A
SP3,NP_001018052.1,XP_022536064.2,SP3A
SP5,NP_071880.1,XP_007253560.2,SP5A
SP9,NP_001396512.1,XP_007234917.3,SP9
SPEN,XP_036020160.1,XP_007246306.3,SPEN
SPHK2,XP_036009169.1,XP_007254565.2,SPHK2
SPHK2,XP_036009169.1,XP_022529476.1,SPHK2
SPI1,NP_001365827.1,XP_007246967.1,SPI1B
SPI1,NP_001365827.1,XP_007246968.1,SPI1B
SPIC,NP_035591.3,XP_022527400.1,SPIC
SPRY1,NP_036026.1,XP_007260372.3,SPRY1
SRC,XP_030104859.1,XP_007248388.3,LOC103042998
SRC,XP_030104859.1,XP_007248389.3,LOC103042998
SRC,XP_030104859.1,XP_022538143.2,LOC103042998
SRC,XP_030104859.1,XP_022538144.2,LOC103042998
SRC,XP_030104859.1,XP_049318933.1,SRC
SRC,XP_030104859.1,XP_049327499.1,LOC103042998
SRRT,NP_001103380.1,XP_022519945.2,SRRT
SRRT,NP_001103380.1,XP_049321171.1,SRRT
SRXN1,XP_036018567.1,XP_007231746.3,SRXN1
SRXN1,XP_036018567.1,XP_007231747.3,SRXN1
SSB,NP_001103615.1,XP_007244209.3,SSB
ST18,XP_030109821.1,XP_049336783.1,ST18
ST18,XP_030109821.1,XP_049336784.1,ST18
ST18,XP_030109821.1,XP_049336785.1,ST18
ST18,XP_030109821.1,XP_049336786.1,ST18
ST18,XP_030109821.1,XP_049336787.1,ST18
ST3GAL5,NP_001397280.1,XP_049340099.1,ST3GAL5
ST8SIA1,NP_035504.2,XP_007235021.2,ST8SIA1
ST8SIA2,NP_001404191.1,XP_022535459.2,ST8SIA2
STAR,NP_035615.2,XP_049342142.1,STAR
STARD5,NP_075866.2,XP_007258205.3,STARD5
STAT1,NP_001192242.1,XP_022521140.1,STAT1A
STAT6,NP_033310.2,XP_022532594.2,STAT6
STAT6,NP_033310.2,XP_049342468.1,STAT6
STAT6,NP_033310.2,XP_049342469.1,STAT6
STIM1,NP_001360987.1,XP_049322950.1,STIM1A
STIM1,NP_001360987.1,XP_049322951.1,STIM1A
STK39,NP_001399474.1,XP_022535735.1,STK39
STK39,NP_001399474.1,XP_022535736.1,STK39
STK39,NP_001399474.1,XP_022535737.2,STK39
STK40,NP_001139299.1,XP_007249689.2,STK40
STK40,NP_001139299.1,XP_049336366.1,STK40
STMN1,NP_062615.1,XP_007233647.3,STMN1A
STMN1,NP_062615.1,XP_007251815.1,STMN1B
STMN1,NP_062615.1,XP_015461967.1,STMN1B
STRA8,NP_033318.1,XP_022527029.1,LOC103045460
SUFU,NP_056567.2,XP_007235865.2,SUFU
SUFU,NP_056567.2,XP_007235866.2,SUFU
SUFU,NP_056567.2,XP_007235867.2,SUFU
SUFU,NP_056567.2,XP_007235868.2,SUFU
SUV39H1,NP_035644.1,XP_022535081.1,SUV39H1B
SYN2,NP_001104485.1,XP_007229699.3,SYN2B
SYN2,NP_001104485.1,XP_049319090.1,SYN2A
SYP,NP_033331.2,XP_022526797.1,SYPA
SYP,NP_033331.2,XP_049341887.1,SYPB
SYT1,NP_001345435.1,XP_007287856.3,SYT1A
SYT1,NP_001345435.1,XP_022527214.1,SYT1A
SYT1,NP_001345435.1,XP_022527215.1,SYT1A
SYT1,NP_001345435.1,XP_049329875.1,SYT1A
TAF12,XP_036020207.1,XP_007249707.2,TAF12
TAGLN,NP_035656.1,XP_007230692.1,TAGLN
TAGLN,NP_035656.1,XP_007230693.1,TAGLN
TAGLN,NP_035656.1,XP_007230694.1,TAGLN
TAGLN,NP_035656.1,XP_049332440.1,TAGLN2
TAL1,NP_001412715.1,XP_007240145.2,TAL1
TAL2,NP_033343.1,XP_007239126.1,TAL2
TANK,NP_035659.1,XP_007230465.2,TANK
TARDBP,NP_001008546.1,XP_007246852.2,TARDBPA
TARDBP,NP_001008546.1,XP_007246853.2,TARDBPA
TBR1,NP_033348.2,XP_007230470.2,TBR1B
TBX15,NP_033349.2,XP_007255669.2,TBX15
TBX18,NP_076303.3,XP_007257929.3,TBX18
TBX19,NP_114394.1,XP_022529170.2,TBX19
TBX20,NP_919239.1,XP_007239797.3,TBX20
TBX20,NP_919239.1,XP_049325095.1,TBX20
TBX3,NP_035665.2,XP_007254062.1,TBX3A
TBX5,XP_006530342.1,XP_007254059.2,TBX5A
TBX5,XP_006530342.1,XP_049330552.1,TBX5A
TBX5,XP_006530342.1,XP_049330555.1,TBX5A
TCF12,XP_006511061.1,XP_049326971.1,TCF12
TCF21,NP_035675.1,XP_007257913.3,TCF21
TCF3,NP_035678.3,XP_049321495.1,TCF3B
TCF3,NP_035678.3,XP_049321497.1,TCF3B
TCF7L2,XP_006526923.1,XP_007259276.1,TCF7L2
TCF7L2,XP_006526923.1,XP_007259278.1,TCF7L2
TCF7L2,XP_006526923.1,XP_007259283.1,TCF7L2
TCF7L2,XP_006526923.1,XP_007259284.1,TCF7L2
TCF7L2,XP_006526923.1,XP_049320284.1,TCF7L2
TCF7L2,XP_006526923.1,XP_049320285.1,TCF7L2
TCF7L2,XP_006526923.1,XP_049320286.1,TCF7L2
TCF7L2,XP_006526923.1,XP_049320289.1,TCF7L2
TCFL5,NP_839985.2,XP_022522179.2,LOC107196930
TCFL5,NP_839985.2,XP_049319105.1,LOC107196930
TCFL5,NP_839985.2,XP_049319106.1,LOC107196930
TCFL5,NP_839985.2,XP_049319107.1,LOC107196930
TDO2,NP_064295.2,XP_007245569.3,TDO2A
TDO2,NP_064295.2,XP_022525258.2,TDO2B
TEC,NP_001106932.1,XP_022533205.1,TEC
TEK,NP_038718.2,XP_049319309.1,TEK
TEK,NP_038718.2,XP_049319359.1,TEK
TESC,NP_067319.2,XP_049329533.1,TESCB
TET2,XP_006501350.1,XP_049337293.1,TET2
TET2,XP_006501350.1,XP_049337294.1,TET2
TFAM,XP_017169407.1,XP_007235441.3,TFAM
TFAP2B,XP_006495557.1,XP_022538929.1,TFAP2B
TFAP2B,XP_006495557.1,XP_022538931.1,TFAP2B
TFAP2B,XP_006495557.1,XP_022538932.1,TFAP2B
TFAP2B,XP_006495557.1,XP_022538941.1,TFAP2B
TFAP2B,XP_006495557.1,XP_022538949.1,TFAP2B
TFAP2C,XP_006499166.1,XP_022531336.1,TFAP2C
TFAP2C,XP_006499166.1,XP_022531337.1,TFAP2C
TFAP2D,NP_694794.1,XP_007260525.3,TFAP2D
TFDP1,XP_017168146.1,XP_007227935.2,TFDP1A
TFDP1,XP_017168146.1,XP_007227936.2,TFDP1A
TFE3,NP_766060.2,XP_007245891.3,TFE3A
TFE3,NP_766060.2,XP_007245892.3,TFE3A
TFE3,NP_766060.2,XP_007245893.3,TFE3A
TFE3,NP_766060.2,XP_015460415.3,TFE3A
TGFB1,NP_035707.1,XP_015458596.1,TGFB1A
TGFB1,NP_035707.1,XP_022531678.2,TGFB1B
TGFB1I1,XP_036008777.1,XP_007235943.2,LOC103032500
TGFB1I1,XP_036008777.1,XP_007235944.2,LOC103032500
TGFB2,NP_033393.2,XP_007251862.2,TGFB2
TGFBR2,NP_083851.3,XP_007251882.2,TGFBR2B
TH,NP_033403.1,XP_007228125.2,TH
THBD,NP_033404.1,XP_007241455.3,THBD
THBS1,NP_035710.2,XP_007258230.1,THBS1B
THBS1,NP_035710.2,XP_015462406.3,LOC103029184
THBS1,NP_035710.2,XP_049319488.1,LOC103029184
THRAP3,NP_001343384.1,XP_015461365.3,THRAP3A
THRAP3,NP_001343384.1,XP_015461366.3,THRAP3A
THRAP3,NP_001343384.1,XP_015461368.3,THRAP3A
THRAP3,NP_001343384.1,XP_022529466.2,THRAP3A
THRAP3,NP_001343384.1,XP_022529467.2,THRAP3A
THY1,NP_033408.1,XP_022531719.2,LOC103037831
TIAL1,NP_001334569.1,XP_007252311.2,TIAL1
TIAL1,NP_001334569.1,XP_007252312.2,TIAL1
TIMP3,NP_035725.1,XP_007256100.3,LOC103027234
TINAGL1,NP_075965.2,XP_022538963.1,TINAGL1
TJP1,XP_006540849.1,XP_022527951.1,TJP1B
TJP1,XP_006540849.1,XP_022527952.1,TJP1B
TJP1,XP_006540849.1,XP_049327192.1,TJP1A
TJP1,XP_006540849.1,XP_049327193.1,TJP1A
TJP1,XP_006540849.1,XP_049327194.1,TJP1A
TJP1,XP_006540849.1,XP_049327195.1,TJP1A
TJP1,XP_006540849.1,XP_049327196.1,TJP1A
TJP1,XP_006540849.1,XP_049327197.1,TJP1A
TJP1,XP_006540849.1,XP_049327198.1,TJP1A
TJP1,XP_006540849.1,XP_049327200.1,TJP1A
TJP1,XP_006540849.1,XP_049327203.1,TJP1A
TJP1,XP_006540849.1,XP_049327204.1,TJP1A
TJP1,XP_006540849.1,XP_049327205.1,TJP1A
TJP1,XP_006540849.1,XP_049327206.1,TJP1A
TJP1,XP_006540849.1,XP_049327207.1,TJP1A
TJP1,XP_006540849.1,XP_049330561.1,TJP1B
TJP1,XP_006540849.1,XP_049330562.1,TJP1B
TJP1,XP_006540849.1,XP_049330563.1,TJP1B
TJP1,XP_006540849.1,XP_049330564.1,TJP1B
TJP1,XP_006540849.1,XP_049330565.1,TJP1B
TJP1,XP_006540849.1,XP_049330566.1,TJP1B
TJP1,XP_006540849.1,XP_049330567.1,TJP1B
TJP1,XP_006540849.1,XP_049330568.1,TJP1B
TJP1,XP_006540849.1,XP_049330569.1,TJP1B
TLE3,NP_001077396.1,XP_049326914.1,TLE3B
TLE3,NP_001077396.1,XP_049326915.1,TLE3B
TLE3,NP_001077396.1,XP_049326916.1,TLE3B
TLE3,NP_001077396.1,XP_049326917.1,TLE3B
TLE3,NP_001077396.1,XP_049326918.1,TLE3B
TLE3,NP_001077396.1,XP_049326919.1,TLE3B
TLE3,NP_001077396.1,XP_049326920.1,TLE3B
TLE3,NP_001077396.1,XP_049326921.1,TLE3B
TLE3,NP_001077396.1,XP_049326922.1,TLE3B
TLE3,NP_001077396.1,XP_049326923.1,TLE3B
TLE3,NP_001077396.1,XP_049326924.1,TLE3B
TLE3,NP_001077396.1,XP_049339406.1,TLE3A
TLL1,NP_033416.2,XP_049328319.1,TLL1
TLL1,NP_033416.2,XP_049328320.1,TLL1
TLR2,XP_030108471.1,XP_007260346.3,LOC103045101
TLR2,XP_030108471.1,XP_022530627.2,TLR2
TLR3,NP_001344245.1,XP_049328178.1,TLR3
TLR4,NP_067272.1,XP_022540328.2,LOC111195965
TLR4,NP_067272.1,XP_049337598.1,LOC111196020
TLX1,XP_006526978.1,XP_007247514.3,TLX2
TLX1,XP_006526978.1,XP_007249510.1,TLX1
TLX2,NP_033418.1,XP_007247514.3,TLX2
TMEM50A,NP_001406138.1,XP_007238631.1,TMEM50A
TNC,NP_001356143.1,XP_049326271.1,TNCB
TNFAIP3,NP_001159874.1,XP_007247395.3,TNFAIP3
TNFRSF18,NP_033426.1,XP_007239343.3,TNFRSF18
TNFSF10,NP_033451.1,XP_007232725.3,TNFSF10
TNFSF13B,NP_296371.1,XP_022536240.1,TNFSF13B
TNFSF13B,NP_296371.1,XP_049341203.1,TNFSF13B
TNFSF13B,NP_296371.1,XP_049341204.1,TNFSF13B
TNS1,NP_001276824.1,XP_022535898.2,TNS1B
TNS1,NP_001276824.1,XP_049340834.1,TNS1B
TNS1,NP_001276824.1,XP_049340835.1,TNS1B
TNS1,NP_001276824.1,XP_049340836.1,TNS1B
TNS1,NP_001276824.1,XP_049340837.1,TNS1B
TNS1,NP_001276824.1,XP_049340838.1,TNS1B
TNS1,NP_001276824.1,XP_049340843.1,TNS1B
TOLLIP,NP_076253.1,XP_007260307.1,LOC103030622
TPH1,XP_036008805.1,XP_007235238.1,TPH1A
TPH1,XP_036008805.1,XP_007235239.1,TPH1A
TPH1,XP_036008805.1,XP_007235240.1,TPH1A
TPH2,NP_775567.2,XP_007249280.4,TPH2
TPH2,NP_775567.2,XP_007249281.4,TPH2
TPR,NP_598541.3,XP_049322798.1,TPRA
TPR,NP_598541.3,XP_049322799.1,TPRA
TPR,NP_598541.3,XP_049336636.1,TPRB
TPR,NP_598541.3,XP_049336640.1,TPRB
TPR,NP_598541.3,XP_049336645.1,TPRB
TPR,NP_598541.3,XP_049336654.1,TPRB
TRF,NP_598738.1,XP_049332706.1,TFA
TRIM32,XP_030109625.1,XP_007252151.3,TRIM32
TRP53BP1,XP_036018161.1,XP_022520853.2,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327345.1,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327346.1,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327347.1,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327348.1,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327349.1,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327350.1,TP53BP1
TRP53BP1,XP_036018161.1,XP_049327351.1,TP53BP1
TRP53INP1,NP_068697.1,XP_007228926.3,TP53INP1
TRP73,XP_006538783.2,XP_007247966.3,TP73
TRP73,XP_006538783.2,XP_015460986.3,TP73
TRP73,XP_006538783.2,XP_022526406.2,TP73
TRP73,XP_006538783.2,XP_022526407.2,TP73
TRPM1,NP_001034193.2,XP_015460620.3,TRPM1B
TRPM1,NP_001034193.2,XP_022523105.2,TRPM1A
TRRAP,XP_006504844.1,XP_015461807.3,LOC103032461
TRRAP,XP_006504844.1,XP_022520517.2,LOC103032461
TRRAP,XP_006504844.1,XP_049320386.1,LOC103032461
TRRAP,XP_006504844.1,XP_049320387.1,LOC103032461
TRRAP,XP_006504844.1,XP_049320388.1,LOC103032461
TRRAP,XP_006504844.1,XP_049320389.1,LOC103032461
TSC1,XP_006498283.1,XP_007246134.3,TSC1B
TSC22D3,NP_001070832.1,XP_007233592.2,TSC22D3
TSHB,XP_017175024.1,XP_015462403.2,TSHBA
TSHB,XP_017175024.1,XP_049335251.1,TSHBA
TSHZ3,NP_758502.1,XP_007247006.2,TSHZ3B
TSHZ3,NP_758502.1,XP_049326901.1,TSHZ3B
TTF2,XP_036019253.1,XP_049341002.1,TTF2
TWIST2,NP_031881.1,XP_007256435.1,TWIST2
TXLNG,NP_001277705.1,XP_007240215.2,TXLNG
TXLNG,NP_001277705.1,XP_007240216.2,TXLNG
TXLNG,NP_001277705.1,XP_007240217.2,TXLNG
TXNIP,NP_001009935.1,XP_007254761.1,TXNIPA
TYMS,NP_067263.1,XP_007230395.2,TYMS
TYR,NP_035791.1,XP_007247325.3,LOC103041136
TYR,NP_035791.1,XP_007248641.3,TYR
TYRP1,XP_006537844.1,XP_007230314.3,TYRP1B
UBC,NP_062613.3,XP_049322267.1,UBB
UBC,NP_062613.3,XP_049322268.1,UBB
UBE2K,NP_058066.2,XP_007230285.1,UBE2KB
UBE2K,NP_058066.2,XP_022532308.1,UBE2KA
UCP2,NP_035801.3,XP_007244841.2,UCP3
UCP2,NP_035801.3,XP_007244843.2,LOC103027476
UCP2,NP_035801.3,XP_049324622.1,UCP3
UCP3,NP_033490.1,XP_007253764.1,UCP1
UGT1A6A,NP_659545.2,XP_007230037.3,LOC103027829
UGT1A6A,NP_659545.2,XP_022523953.2,LOC103027829
UGT1A6A,NP_659545.2,XP_022523954.2,LOC103027829
UGT1A6A,NP_659545.2,XP_049340741.1,LOC103026744
UGT1A6A,NP_659545.2,XP_049340747.1,LOC103026744
UGT1A6A,NP_659545.2,XP_049340748.1,LOC103026744
UNC5B,NP_001346202.1,XP_007249539.2,UNC5B
UNC5B,NP_001346202.1,XP_007249540.2,UNC5B
UNC5B,NP_001346202.1,XP_007249541.2,UNC5B
UNCX,NP_038730.1,XP_007232126.3,UNCX
UNG,NP_001035781.1,XP_022522613.2,UNGA
UNG,NP_001035781.1,XP_049326706.1,UNGA
UPF3B,NP_080849.1,XP_007254490.3,UPF3B
UPP1,NP_033503.2,XP_007256572.3,UPP1
USF1,XP_030108912.1,XP_007236928.3,USF1
USF1,XP_030108912.1,XP_007236929.3,USF1
USF1,XP_030108912.1,XP_007236930.3,USF1
USP17LA,NP_031913.1,XP_022534863.2,LOC111194559
USP17LA,NP_031913.1,XP_049326478.1,LOC111190977
USP17LA,NP_031913.1,XP_049326479.1,LOC111190977
USP17LA,NP_031913.1,XP_049336032.1,LOC111197346
USP17LA,NP_031913.1,XP_049336033.1,LOC111197346
USP17LE,XP_011240180.1,XP_022534863.2,LOC111194559
USP17LE,XP_011240180.1,XP_049324235.1,LOC125784530
USP17LE,XP_011240180.1,XP_049326478.1,LOC111190977
USP17LE,XP_011240180.1,XP_049326479.1,LOC111190977
USP18,NP_036039.2,XP_049331078.1,USP18
USP18,NP_036039.2,XP_049331079.1,USP18
UTRN,NP_035812.3,XP_022533277.2,UTRN
UTRN,NP_035812.3,XP_022533278.2,UTRN
UTRN,NP_035812.3,XP_022533280.2,UTRN
UTRN,NP_035812.3,XP_022533281.2,UTRN
UTRN,NP_035812.3,XP_049318959.1,UTRN
VAV3,NP_001365916.1,XP_049336834.1,LOC103022015
VAV3,NP_001365916.1,XP_049336835.1,LOC103022015
VAX2,NP_036042.1,XP_007237888.3,VAX2
VEGFC,NP_033532.1,XP_049337357.1,VEGFC
VEGFD,NP_034346.1,XP_022523901.1,VEGFD
VEGFD,NP_034346.1,XP_022523902.1,VEGFD
VEGFD,NP_034346.1,XP_049327253.1,VEGFD
VHL,NP_033533.1,XP_007254329.1,VHL
VIM,NP_035831.2,XP_007250429.3,VIM
VSX1,NP_473409.1,XP_007244763.3,VSX1
VSX1,NP_473409.1,XP_015460105.3,VSX1
VWF,NP_035838.3,XP_022535260.2,VWF
WBP1,NP_001077392.1,XP_007254066.2,WBP1
WEE1,NP_033542.2,XP_007249290.2,WEE1
WNT10A,NP_033544.1,XP_007235655.2,WNT10A
WNT11,NP_001272721.1,XP_049324948.1,WNT11
WNT4,NP_033549.1,XP_049327824.1,WNT4
WNT7A,NP_033553.2,XP_022532506.2,LOC103046044
WNT7A,NP_033553.2,XP_022538188.2,WNT7AA
WNT8B,NP_035850.3,XP_007249561.2,WNT8B
WT1,NP_659032.3,XP_007228381.1,WT1A
WWP1,NP_796301.2,XP_022529132.2,LOC103040182
WWP1,NP_796301.2,XP_049335981.1,LOC103040182
WWP2,NP_080106.1,XP_049339763.1,WWP2
WWTR1,NP_001161753.1,XP_022525186.2,WWTR1
WWTR1,NP_001161753.1,XP_022525187.2,WWTR1
WWTR1,NP_001161753.1,XP_049321659.1,WWTR1
XBP1,NP_001258659.1,XP_015459179.3,XBP1
XIAP,XP_011249278.1,XP_007247485.1,LOC103037921
XPC,NP_033557.2,XP_049341877.1,XPC
XRCC1,NP_033558.3,XP_049321033.1,XRCC1
XRCC1,NP_033558.3,XP_049321036.1,XRCC1
XRCC1,NP_033558.3,XP_049321042.1,XRCC1
XRCC1,NP_033558.3,XP_049321046.1,XRCC1
XRCC1,NP_033558.3,XP_049321057.1,XRCC1
XRCC5,XP_006495955.1,XP_007230493.2,XRCC5
YAP1,NP_033560.1,XP_022520645.2,YAP1
ZBTB16,NP_001351472.1,XP_007250128.3,ZBTB16A
ZBTB16,NP_001351472.1,XP_022531745.2,ZBTB16A
ZBTB16,NP_001351472.1,XP_022531746.2,ZBTB16A
ZBTB16,NP_001351472.1,XP_049322490.1,ZBTB16A
ZBTB17,NP_001365755.1,XP_007246313.3,ZBTB17
ZBTB17,NP_001365755.1,XP_007246314.3,ZBTB17
ZBTB17,NP_001365755.1,XP_022532959.2,ZBTB17
ZBTB18,NP_001342027.1,XP_007234736.1,ZBTB18
ZBTB18,NP_001342027.1,XP_007234737.1,ZBTB18
ZBTB18,NP_001342027.1,XP_007234738.1,ZBTB18
ZBTB18,NP_001342027.1,XP_049337416.1,ZBTB18
ZBTB2,NP_001346740.1,XP_007253956.1,ZBTB2B
ZBTB33,NP_001072981.1,XP_007254494.2,ZBTB33
ZBTB38,XP_006511252.1,XP_007251672.3,ZBTB38
ZBTB38,XP_006511252.1,XP_007251673.3,ZBTB38
ZBTB38,XP_006511252.1,XP_007251675.3,ZBTB38
ZBTB38,XP_006511252.1,XP_022535179.2,ZBTB38
ZBTB38,XP_006511252.1,XP_022535181.2,ZBTB38
ZBTB38,XP_006511252.1,XP_049339197.1,ZBTB38
ZBTB38,XP_006511252.1,XP_049339198.1,ZBTB38
ZBTB7A,NP_034861.3,XP_049321366.1,ZBTB7A
ZBTB7A,NP_034861.3,XP_049321367.1,ZBTB7A
ZBTB7B,NP_001342140.1,XP_007256963.2,ZBTB7B
ZBTB7B,NP_001342140.1,XP_022529553.1,ZBTB7B
ZBTB7B,NP_001342140.1,XP_022529554.1,ZBTB7B
ZBTB7B,NP_001342140.1,XP_022529556.1,ZBTB7B
ZEB2,NP_001342220.1,XP_007257612.3,ZEB2B
ZEB2,NP_001342220.1,XP_007257614.3,ZEB2B
ZEB2,NP_001342220.1,XP_007257615.4,ZEB2B
ZFP143,NP_001361547.1,XP_007249292.3,ZNF143B
ZFP281,NP_001153723.1,XP_007234127.3,ZNF281B
ZFP281,NP_001153723.1,XP_022524571.2,ZNF281B
ZFP335,NP_950192.2,XP_007231994.3,LOC103024463
ZFP335,NP_950192.2,XP_007231995.3,LOC103024463
ZFP335,NP_950192.2,XP_022526775.2,LOC103024463
ZFP36,NP_035886.1,XP_007234571.3,ZGC:162730
ZFP423,XP_030099736.1,XP_049339657.1,ZNF423
ZFP423,XP_030099736.1,XP_049339658.1,ZNF423
ZFP423,XP_030099736.1,XP_049339659.1,ZNF423
ZFPM1,XP_006530914.1,XP_007249271.2,ZFPM1
ZHX3,NP_796237.2,XP_007233884.3,ZHX3B
ZHX3,NP_796237.2,XP_007233885.3,ZHX3B
ZHX3,NP_796237.2,XP_022522168.2,ZHX3B
ZHX3,NP_796237.2,XP_049319069.1,ZHX3B
ZIC1,NP_001363870.1,XP_007253828.2,ZIC1
ZIC3,NP_033601.2,XP_007237571.2,ZIC3
