Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,Symbol
TUBB3,NP_006077.2,KAG9272950.1,TUBB3
TWIST2,NP_476527.1,KAG9271636.1,TWIST2
TXN2,NP_036605.2,KAG9279270.1,TXN2
TXNIP,NP_006463.3,KAG9279544.1,TXNIP
TYK2,NP_001372134.1,KAG9280110.1,TYK2
TYMP,NP_001107227.1,KAG9280229.1,TYMP
TYMS,NP_001062.1,KAG9274070.1,TYMS
TYR,NP_000363.1,KAG9263668.1,TYR
TYR,NP_000363.1,KAG9265280.1,TYR
TYRP1,NP_000541.1,KAG9259912.1,TYRP1
TYRP1,NP_000541.1,KAG9259950.1,TYRP1
U2AF2,NP_009210.1,KAG9276018.1,U2AF2
U2AF2,NP_009210.1,KAG9279417.1,U2AF2
UBB,NP_061828.1,KAG9261528.1,RUB1
UBB,NP_061828.1,KAG9261529.1,KAG9261529.1
UBE2D3,NP_871622.1,KAG9263806.1,UBE2D2
UBE2D3,NP_871622.1,KAG9265733.1,UBE2D2
UBE2D3,NP_871622.1,KAG9275154.1,UBE2D2
UBE2D3,NP_871622.1,KAG9281256.1,UBE2D2
UBE2I,NP_919235.1,KAG9276205.1,UBE2I
UBE2I,NP_919235.1,KAG9279169.1,UBE2I
UBE2S,NP_055316.2,KAG9276033.1,UBE2S
UGCG,NP_003349.1,KAG9263257.1,UGCG
UGDH,XP_054206766.1,KAG9259928.1,UGDH
UGT1A1,NP_000454.1,KAG9271745.1,UGT1A5
UGT1A6,NP_001063.2,KAG9271745.1,UGT1A5
UGT2B15,NP_001067.2,KAG9281661.1,UGT2A1
UGT2B15,NP_001067.2,KAG9281662.1,UGT2A1
UGT2B15,NP_001067.2,KAG9281663.1,UGT2A1
UGT2B17,NP_001068.1,KAG9281661.1,UGT2A1
UGT2B17,NP_001068.1,KAG9281662.1,UGT2A1
UGT2B17,NP_001068.1,KAG9281663.1,UGT2A1
UHRF1,NP_037414.3,KAG9266956.1,UHRF1
ULK1,XP_054229379.1,KAG9266248.1,ULK1
UMOD,NP_001365161.1,KAG9261265.1,UMOD
UPF1,XP_054177645.1,KAG9278671.1,UPF1
UPF2,NP_056357.1,KAG9280739.1,UPF2
UPF3B,XP_054183570.1,KAG9272695.1,UPF3B
UPP1,NP_001349703.1,KAG9276064.1,UPP1
USF1,NP_001263302.1,KAG9265126.1,USF1
USF2,NP_003358.1,KAG9279434.1,USF2
USP7,NP_003461.2,KAG9263857.1,USP7
UTRN,NP_009055.2,KAG9269236.1,UTRN
UXT,NP_705582.1,KAG9270038.1,UXT
VAMP2,NP_055047.2,KAG9263175.1,VAMP2
VCAM1,NP_001069.1,KAG9273750.1,VCAM1
VCP,NP_009057.1,KAG9261678.1,VCP
VDR,NP_001351014.1,KAG9269212.1,VDRA
VEGFC,NP_005420.1,KAG9275723.1,VEGFC
VEGFD,NP_004460.1,KAG9261022.1,VEGFD
VHL,NP_000542.1,KAG9277168.1,VHL
VIM,NP_003371.2,KAG9276490.1,VIM
VLDLR,NP_003374.3,KAG9263448.1,VLDLR
VMP1,NP_001316324.1,KAG9265368.1,VMP1
VSX2,NP_878314.1,KAG9279972.1,UNCX
VWF,NP_000543.3,KAG9272994.1,VWF
WAS,XP_054183689.1,KAG9270736.1,WAS
WASF2,NP_008921.1,KAG9279852.1,WASF2
WASF3,NP_006637.2,KAG9265941.1,WASF3
WASF3,NP_006637.2,KAG9274487.1,WASF3
WASF3,NP_006637.2,KAG9281577.1,WASF3
WASF3,NP_006637.2,KAG9283337.1,WASF3
WBP1,NP_036609.1,KAG9259459.1,WBP1
WBP1,NP_036609.1,KAG9281880.1,WBP1
WDFY4,XP_054222398.1,KAG9275336.1,WDFY4
WDR5,NP_060058.1,KAG9266293.1,WDR5
WEE1,NP_003381.1,KAG9273133.1,WEE1-B
WFS1,NP_005996.2,KAG9259644.1,WFS1
WFS1,NP_005996.2,KAG9272164.1,WFS1
WIF1,NP_009122.2,KAG9280310.1,WIF1
WNT11,NP_004617.2,KAG9263186.1,WNT11
WNT2,NP_003382.1,KAG9273215.1,WNT2
WNT2B,NP_004176.2,KAG9277028.1,WNT2B
WNT3A,NP_149122.1,KAG9274766.1,WNT3A
WNT4,NP_110388.2,KAG9260261.1,WNT4A
WNT5A,XP_054203726.1,KAG9270202.1,WNT5A
WNT5A,XP_054203726.1,KAG9280199.1,WNT5B
WNT7B,NP_478679.1,KAG9280830.1,WNT7B
WRN,NP_000544.2,KAG9263527.1,WRN
WTAP,XP_054212833.1,KAG9282918.1,WTAP
WWC1,XP_054208176.1,KAG9265913.1,WWC1
WWOX,NP_057457.1,KAG9280905.1,WWOX
WWP1,NP_008944.1,KAG9276719.1,WWP1
WWTR1,NP_001335291.1,KAG9266413.1,WWTR1
XIAP,NP_001365519.1,KAG9272543.1,XIAP
XPC,NP_001341658.1,KAG9270905.1,XPC
XRCC1,NP_006288.2,KAG9283919.1,XRCC1
XRCC5,XP_054199770.1,KAG9271653.1,XRCC5
YBX1,NP_004550.2,KAG9270306.1,YBX1
YEATS4,NP_006521.1,KAG9280498.1,YEATS4
YWHAQ,NP_006817.1,KAG9268141.1,YWHAB
YWHAQ,NP_006817.1,KAG9282939.1,YWHABA
YY1,NP_003394.1,KAG9268108.1,YY1
YY1,NP_003394.1,KAG9282887.1,YY1
ZAP70,XP_054199771.1,KAG9270088.1,ZAP70
ZBTB14,NP_003400.2,KAG9276251.1,ZBTB14
ZBTB16,NP_001341679.1,KAG9265632.1,ZBTB16A
ZBTB2,NP_065912.1,KAG9283010.1,ZBTB2
ZBTB5,XP_054220391.1,KAG9259792.1,ZBTB5
ZBTB7A,XP_054177150.1,KAG9266866.1,ZBTB7A
ZEB1,NP_001167567.1,KAG9267969.1,ZEB1
ZEB2,NP_001165124.1,KAG9277544.1,ZEB2
ZFP36L1,NP_001231630.1,KAG9268514.1,ZFP36L1
ZHX2,NP_001399742.1,KAG9275949.1,ZHX2
ZIC1,NP_003403.2,KAG9276754.1,ZIC1
ZNF143,XP_054225845.1,KAG9273134.1,ZNF143
ZNF217,NP_001371963.1,KAG9269115.1,ZNF217
ZNF335,XP_054179791.1,KAG9270761.1,ZNF335
ZNF410,NP_067011.1,KAG9282891.1,ZNF410
ZNF423,NP_001366215.1,KAG9273163.1,ZNF423
ZNF750,NP_078978.2,KAG9279052.1,ZNF750
ZNF76,NP_003418.2,KAG9260739.1,ZNF76
