Astyanax_ortologos,Symbol,ID_nuevo
XP_049326485.1,CERT1A,CERT1A
XP_022532379.1,CERT1,CERT1A
XP_049326484.1,CERT1A,CERT1A
XP_022532376.1,CERT1,CERT1A
XP_022532378.1,CERT1,CERT1A
XP_007252195.1,LOC103046784,LOC103046784
XP_007239642.1,DDX5,LOC103046784
XP_007239643.1,DDX5,LOC103046784
XP_049335280.1,DDX17,LOC103046784
XP_007240267.3,NWD1,NWD1
XP_049321831.1,NWD1,NWD1
XP_022531320.2,UBE2O,UBE2O
XP_022525752.2,LOC103031737,LOC103031737
XP_049338917.1,RWDD,RWDD
XP_049342181.1,FIBCD1A,FIBCD1A
XP_007259833.2,ANGPTL1B,FIBCD1A
XP_007231568.1,CHAC1,CHAC1
XP_022523002.2,PPM1F,PPM1F
XP_007253962.2,SERAC1,SERAC1
XP_007253961.2,SERAC1,SERAC1
XP_022531202.1,SMX5,SMX5
XP_007240424.2,GALM,GALM
XP_007235108.2,LOC103033560,LOC103033560
XP_007233743.2,DNAJC2,DNAJC2
XP_007253393.1,PA2G4A,PA2G4A
XP_022532882.1,PA2G4B,PA2G4A
XP_049329313.1,LTA4H,LTA4H
XP_022541060.1,ZGC:172121,ZGC:172121
XP_007255459.1,CLVS2,CLVS2
XP_007230063.1,WDR83OS,WDR83OS
XP_049326650.1,LOC103040026,LOC103040026
XP_049326651.1,LOC103040026,LOC103040026
XP_007247230.1,PLCXD3,PLCXD3
XP_007229410.3,NUDT18,NUDT18
XP_007258468.2,BUD23,BUD23
XP_022540684.2,CAMKMT,CAMKMT
XP_007256166.2,TMX2B,TMX2B
XP_022539236.2,TMX2A,TMX2B
XP_007260178.2,NGDN,NGDN
XP_007253927.1,ARRDC3A,ARRDC3A
XP_007242461.1,ARRDC3B,ARRDC3A
XP_007240239.3,ARRDC2,ARRDC3A
XP_007238779.3,NSUN6,NSUN6
XP_049326957.1,LOC103033695,LOC103033695
XP_022524855.2,AVL9,AVL9
XP_007246763.3,DHRSX,DHRSX
XP_015459023.3,HSPE1,HSPE1
XP_007229603.1,MRI1,MRI1
XP_007258195.3,MEX3B,MEX3B
XP_007236681.3,LOC103029329,MEX3B
XP_007247901.3,ZNF598,ZNF598
XP_022530256.2,ESF1,ESF1
XP_022530257.2,ESF1,ESF1
XP_022521115.1,LOC111191186,LOC111191186
XP_022521116.1,LOC111191186,LOC111191186
XP_007252813.1,BXDC2,BXDC2
XP_022532544.1,FBXO25,FBXO25
XP_007250892.3,FBXO32,FBXO25
XP_022525712.2,TRIP4,TRIP4
XP_049324907.1,TMEM135,TMEM135
XP_007240266.3,THOP1,THOP1
XP_007246245.3,TIMM44,TIMM44
XP_022534561.1,LOC103031346,TIMM44
XP_007229165.1,DIMT1L,DIMT1L
XP_022526398.1,RER1,RER1
XP_022526399.1,RER1,RER1
XP_022526400.1,RER1,RER1
XP_022526401.1,RER1,RER1
XP_022526402.1,RER1,RER1
XP_022526403.1,RER1,RER1
XP_022518365.1,PSAT1,PSAT1
XP_007242332.1,IMP4,IMP4
XP_007230682.3,LOC103041279,LOC103041279
XP_049318673.1,CTNNBL1,CTNNBL1
XP_022538196.1,MYG1,MYG1
XP_022536693.2,CUEDC1A,CUEDC1A
XP_007236911.2,CUEDC1B,CUEDC1A
XP_022521872.1,CUEDC1B,CUEDC1A
XP_022521906.1,CUEDC1B,CUEDC1A
XP_022532335.1,ZER1,ZER1
XP_022532336.1,ZER1,ZER1
XP_007229396.3,RNF10,RNF10
XP_007233886.1,RAB5IF,RAB5IF
XP_007256611.2,SPOUT1,SPOUT1
XP_007229049.2,WDR89,WDR89
XP_007242502.3,OXSM,OXSM
XP_022534499.2,MFSD1,MFSD1
XP_022534498.2,MFSD1,MFSD1
XP_022527387.1,SGSM3,SGSM3
XP_022527394.1,SGSM3,SGSM3
XP_049321179.1,SI:DKEY-251I10.3,SI:DKEY-251I10.3
XP_022530534.2,PWP2H,PWP2H
XP_007238628.1,SYF2,SYF2
XP_007231359.2,LOC103042289,LOC103042289
XP_007252351.1,LOC103042601,LOC103042601
XP_007232733.3,SLC7A14B,SLC7A14B
XP_022524559.1,SLC7A14A,SLC7A14B
XP_007240796.2,LOC103046133,LOC103046133
XP_007253570.1,LOC103030267,LOC103030267
XP_022523806.2,LOC103030455,LOC103030267
XP_022523807.2,LOC103030455,LOC103030267
XP_022523808.2,LOC103030455,LOC103030267
XP_007260023.3,SLC12A8,SLC12A8
XP_007260024.3,SLC12A8,SLC12A8
XP_049320523.1,ZCCHC4,ZCCHC4
XP_022526013.2,ZCCHC4,ZCCHC4
XP_007228439.1,LOC103036162,LOC103036162
XP_007256466.1,ZC4H2,LOC103036162
XP_022530564.1,TMEM39A,TMEM39A
XP_049326114.1,TMEM39A,TMEM39A
XP_022519320.2,METTL17,METTL17
XP_049340672.1,RBM45,RBM45
XP_049326265.1,GNB1L,GNB1L
XP_022541444.2,SLC7A4,SLC7A4
XP_022523480.2,SCAI,SCAI
XP_022523481.2,SCAI,SCAI
XP_022523482.2,SCAI,SCAI
XP_022528916.2,RBKS,RBKS
XP_022528917.2,RBKS,RBKS
XP_049319459.1,RBKS,RBKS
XP_007246500.3,SLC36A1,SLC36A1
XP_007245490.3,SCYL3,SCYL3
XP_007245491.3,SCYL3,SCYL3
XP_007248906.1,OLA1,OLA1
XP_049325670.1,RNASEH2A,RNASEH2A
XP_007258520.3,NOMO,NOMO
XP_049340861.1,SLC38A11,SLC38A11
XP_007250376.3,SEC14L7,SEC14L7
XP_049324459.1,SEC14L7,SEC14L7
XP_049324460.1,SEC14L7,SEC14L7
XP_049324461.1,SEC14L7,SEC14L7
XP_022523018.2,SEC14L8,SEC14L7
XP_022539378.1,TMEM35,TMEM35
XP_007250918.3,RABAC1,RABAC1
XP_022524008.1,CCDC86,CCDC86
XP_007240522.2,SUDS3,SUDS3
XP_007236884.3,BLMH,BLMH
XP_049327270.1,MTMR10,MTMR10
XP_049327271.1,MTMR10,MTMR10
XP_049327272.1,MTMR10,MTMR10
XP_022520842.2,MTMR10,MTMR10
XP_049323295.1,LOC125782640,LOC125782640
XP_007247122.2,LOC103030241,LOC103030241
XP_007255122.2,TRMT10A,TRMT10A
XP_007233192.1,SLC35E1,SLC35E1
XP_007228834.1,RASL10A,RASL10A
XP_007253971.1,LAPTM4A,LAPTM4A
XP_007241175.3,GDE1,GDE1
XP_022539853.2,C10H15ORF40,C10H15ORF40
XP_007255626.1,MITD1,MITD1
XP_022518849.1,TMA16,TMA16
XP_049336587.1,HIBADHB,HIBADHB
XP_049331963.1,HIBADHA,HIBADHB
XP_007253060.3,DOP1A,DOP1A
XP_007253058.3,DOP1A,DOP1A
XP_007253059.3,DOP1A,DOP1A
XP_022539215.1,ANKRD13D,ANKRD13D
XP_022539213.1,ANKRD13D,ANKRD13D
XP_022539214.1,ANKRD13D,ANKRD13D
XP_049339867.1,ANKRD13D,ANKRD13D
XP_022539216.1,ANKRD13D,ANKRD13D
XP_049341999.1,OSBPL9,OSBPL9
XP_049341998.1,OSBPL9,OSBPL9
XP_007249231.2,LOC103032250,LOC103032250
XP_007250704.3,EBNA1BP2,EBNA1BP2
XP_022520719.2,SELENOW2A,SELENOW2A
XP_022541285.1,ZGC:153044,ZGC:153044
XP_049326482.1,ZGC:153044,ZGC:153044
XP_007247050.1,LOC103033396,LOC103033396
XP_022534341.1,BPNT2,BPNT2
XP_049334836.1,BPNT2,BPNT2
XP_049334837.1,BPNT2,BPNT2
XP_049334838.1,BPNT2,BPNT2
XP_049334840.1,BPNT2,BPNT2
XP_049334841.1,BPNT2,BPNT2
XP_049334842.1,BPNT2,BPNT2
XP_049334843.1,BPNT2,BPNT2
XP_049334844.1,BPNT2,BPNT2
XP_049334845.1,BPNT2,BPNT2
XP_049334846.1,BPNT2,BPNT2
XP_007257457.3,DPH6,DPH6
XP_049320131.1,ZGC:174356,ZGC:174356
XP_007250646.3,GTDC1,GTDC1
XP_007250647.3,GTDC1,GTDC1
XP_007250648.3,GTDC1,GTDC1
XP_049341004.1,GTDC1,GTDC1
XP_007246702.3,GET3,GET3
XP_007248079.3,SLC7A7,SLC7A7
XP_022534144.2,SLC7A7,SLC7A7
XP_022523119.2,SLC7A6,SLC7A7
XP_049321354.1,SLC7A6,SLC7A7
XP_007233864.3,SLC7A8A,SLC7A7
XP_007258116.3,SLC7A8B,SLC7A7
XP_007249045.2,LOC103029600,LOC103029600
XP_007249044.2,LOC103029600,LOC103029600
XP_007233216.1,MPV17L2,MPV17L2
XP_022529114.2,TBL3,TBL3
XP_007248273.3,CACHD1,CACHD1
XP_022521968.2,SGSM1A,SGSM1A
XP_022521966.2,SGSM1A,SGSM1A
XP_022521967.2,SGSM1A,SGSM1A
XP_022524558.1,SGSM2,SGSM1A
XP_007258262.3,BTBD7,BTBD7
XP_049319634.1,LOC103040475,BTBD7
XP_049319632.1,LOC103040475,BTBD7
XP_049322471.1,HEATR6,HEATR6
XP_022538874.2,ABCF1,ABCF1
XP_022538873.2,ABCF1,ABCF1
XP_049338737.1,PPP1R14BB,PPP1R14BB
XP_049319496.1,PPP1R14D,PPP1R14BB
XP_007257649.2,RTN4IP1,RTN4IP1
XP_007248016.2,PPIH,PPIH
XP_007248073.3,ACOX3,ACOX3
XP_007248074.3,ACOX3,ACOX3
XP_049338800.1,ACOX3,ACOX3
XP_007232452.3,LOC103042295,LOC103042295
XP_022528167.1,PPM1H,LOC103042295
XP_007255036.3,GGT1B,GGT1B
XP_022518679.2,NARFL,NARFL
XP_022518680.2,NARFL,NARFL
XP_007256973.2,GFOD1,GFOD1
XP_022539767.1,KLHL4,KLHL4
XP_022539765.2,KLHL4,KLHL4
XP_049328550.1,KLHL5,KLHL4
XP_049328551.1,KLHL5,KLHL4
XP_049328549.1,KLHL5,KLHL4
XP_007232360.3,NOP53,NOP53
XP_022529429.2,UTP11,UTP11
XP_049319981.1,ALDH6A1,ALDH6A1
XP_007233201.3,KLHL26,KLHL26
XP_049332565.1,PTER,PTER
XP_022525483.2,DENND1B,DENND1B
XP_015456769.3,DENND1B,DENND1B
XP_022539593.1,PLA2G15,PLA2G15
XP_022533001.1,PLPBP,PLPBP
XP_022542755.2,DTWD1,DTWD1
XP_007253598.3,ZGC:112332,ZGC:112332
XP_007249636.1,RDH12L,ZGC:112332
XP_007245715.3,ZGC:153441,ZGC:112332
XP_007237334.3,SI:DKEY-23O4.6,ZGC:112332
XP_022542387.2,SI:DKEY-69O16.5,SI:DKEY-69O16.5
XP_015463078.3,CHKA,CHKA
XP_007256295.3,CHKA,CHKA
XP_007233903.2,CHKB,CHKA
XP_007254133.3,UBOX5,UBOX5
XP_049341856.1,UBOX5,UBOX5
XP_007254132.3,UBOX5,UBOX5
XP_049341854.1,UBOX5,UBOX5
XP_049341855.1,UBOX5,UBOX5
XP_007231552.3,STAMBPB,STAMBPB
XP_022538255.2,LOC103028121,LOC103028121
XP_049341629.1,WDR46,WDR46
XP_022522114.1,SPAG7,SPAG7
XP_007252853.2,GPN3,GPN3
XP_049328108.1,HEATR5B,HEATR5B
XP_049328106.1,HEATR5B,HEATR5B
XP_049328107.1,HEATR5B,HEATR5B
XP_007252903.3,ZGC:136858,ZGC:136858
XP_049330323.1,PPIB,PPIB
XP_022528008.1,UBE2Q2,UBE2Q2
XP_022528009.1,UBE2Q2,UBE2Q2
XP_022542615.2,UBE2Q1,UBE2Q2
XP_022542616.2,UBE2Q1,UBE2Q2
XP_022528006.1,UBE2Q2,UBE2Q2
XP_022528007.1,UBE2Q2,UBE2Q2
XP_022542613.2,UBE2Q1,UBE2Q2
XP_022542614.2,UBE2Q1,UBE2Q2
XP_007227983.3,SLC15A2,SLC15A2
XP_007248855.3,SLC15A1B,SLC15A2
XP_049341310.1,SLC15A1A,SLC15A2
XP_007259870.2,CASD1,CASD1
XP_049339243.1,NOB1,NOB1
XP_007255700.1,C1H8ORF82,C1H8ORF82
XP_022522649.2,RIOK3,RIOK3
XP_022522650.2,RIOK3,RIOK3
XP_022522651.2,RIOK3,RIOK3
XP_007235000.2,TRMU,TRMU
XP_049325400.1,LOC103026484,LOC103026484
XP_022530179.2,LOC107196808,LOC103026484
XP_015458221.1,LOC103021906,LOC103026484
XP_049325402.1,LOC107196808,LOC103026484
XP_049325403.1,LOC103022726,LOC103026484
XP_022530177.2,LOC103021366,LOC103026484
XP_007259224.2,CDK5RAP3,CDK5RAP3
XP_007256885.3,C6H16ORF91,C6H16ORF91
XP_007249477.3,MACO1A,MACO1A
XP_007250701.3,LOC103045751,LOC103045751
XP_022518224.1,LEPROTL1,LOC103045751
XP_007236408.3,PUS3,PUS3
XP_049336443.1,PUS3,PUS3
XP_015457681.3,PUS3,PUS3
XP_049332592.1,GLMNA,GLMNA
XP_022534321.1,GLMNA,GLMNA
XP_049332591.1,GLMNA,GLMNA
XP_007244132.1,UTP15,UTP15
XP_049340420.1,LOC103026101,LOC103026101
XP_007253627.4,CPA6,LOC103026101
XP_022532265.2,OACYL,OACYL
XP_049337239.1,RUFY2,RUFY2
XP_049337240.1,RUFY2,RUFY2
XP_049337238.1,RUFY2,RUFY2
XP_049337062.1,LRMDA,LRMDA
XP_007238915.2,C11H2ORF69,C11H2ORF69
XP_022540686.2,SRBD1,SRBD1
XP_007249743.2,NPR1B,NPR1B
XP_007249744.2,NPR1B,NPR1B
XP_007249745.2,NPR1B,NPR1B
XP_007249747.2,NPR1B,NPR1B
XP_007228583.2,NPR1A,NPR1B
XP_022523591.2,NPR2,NPR1B
XP_049332406.1,NPR1A,NPR1B
XP_022529041.1,RTRAF,RTRAF
XP_022528792.1,AQR,AQR
XP_007256298.3,ANPEPLB,ANPEPLB
XP_007236185.1,ELOVL8B,ELOVL8B
XP_007236186.1,ELOVL8B,ELOVL8B
XP_007242514.1,CHST6,CHST6
XP_022539582.1,CHST1,CHST6
XP_007235152.3,SV2,SV2
XP_022523064.2,ATP9B,ATP9B
XP_022523063.2,ATP9B,ATP9B
XP_022523065.2,ATP9B,ATP9B
XP_049331671.1,ATP9B,ATP9B
XP_049321877.1,HYKK.2,HYKK.2
XP_007234062.2,HYKK.2,HYKK.2
XP_015456982.2,HYKK.2,HYKK.2
XP_022537955.2,PDE12,PDE12
XP_007229106.2,COLGALT1A,COLGALT1A
XP_007250805.4,COLGALT2A,COLGALT1A
XP_049325599.1,COLGALT1B,COLGALT1A
XP_022525909.2,COLGALT2B,COLGALT1A
XP_022536661.2,CERCAM,COLGALT1A
XP_007247609.3,DHRS7,DHRS7
XP_022533728.1,FAM49BA,FAM49BA
XP_007258655.1,FAM49BB,FAM49BA
XP_049336942.1,FAM49A,FAM49BA
XP_049336946.1,FAM49A,FAM49BA
XP_007260879.1,IER3IP1,IER3IP1
XP_022528268.2,RPAP1,RPAP1
XP_007245666.3,ABHD18,ABHD18
XP_022534548.2,PGPEP1,PGPEP1
XP_007244652.1,ZNF593,ZNF593
XP_022522164.1,DHX35,DHX35
XP_022533473.1,LOC103025289,LOC103025289
XP_007251789.1,SERP2,SERP2
XP_007247605.3,TRMT5,TRMT5
XP_049328116.1,FAM135A,FAM135A
XP_049328115.1,FAM135A,FAM135A
XP_049328114.1,FAM135A,FAM135A
XP_049328113.1,FAM135A,FAM135A
XP_007254057.2,DDX54,DDX54
XP_007259096.3,LONRF2,LONRF2
XP_007242403.2,LOC103029053,LONRF2
XP_007248991.3,RRS1,RRS1
XP_007245727.2,CYHR1,CYHR1
XP_007255732.2,ARMC2,ARMC2
XP_049335891.1,ARMC2,ARMC2
XP_022529985.1,LOC111193440,LOC111193440
XP_007239719.1,ABHD17B,ABHD17B
XP_049321618.1,ABHD17C,ABHD17B
XP_022526578.2,ABHD17AB,ABHD17B
XP_022526579.2,ABHD17AB,ABHD17B
XP_022525240.2,EFL1,EFL1
XP_007233657.3,SLC41A2B,SLC41A2B
XP_049319100.1,LOC103045687,SLC41A2B
XP_049319098.1,LOC103045687,SLC41A2B
XP_049319099.1,LOC103045687,SLC41A2B
XP_007251462.2,SLC41A1,SLC41A2B
XP_049330534.1,SLC41A2A,SLC41A2B
XP_007251087.3,PAQR4A,PAQR4A
XP_007235949.2,PAQR4B,PAQR4A
XP_007252525.1,STOML3B,STOML3B
XP_007236769.2,STOML3A,STOML3B
XP_022531515.2,ATP10A,ATP10A
XP_022522370.2,ATP10D,ATP10A
XP_007235849.3,ATP10D,ATP10A
XP_007228788.2,RPN1,RPN1
XP_049335605.1,RBM19,RBM19
XP_007249193.3,LOC103047373,LOC103047373
XP_022524222.2,ZGC:123295,LOC103047373
XP_015459735.2,SFT2D3,SFT2D3
XP_049324851.1,SMPD1,SMPD1
XP_049331053.1,OST4,OST4
XP_007240290.1,TAX1BP3,TAX1BP3
XP_007228311.1,COMMD4,COMMD4
XP_022520137.2,FMC1,FMC1
XP_022527388.2,UHRF1BP1L,UHRF1BP1L
XP_015460225.3,UHRF1BP1L,UHRF1BP1L
XP_015460223.3,UHRF1BP1L,UHRF1BP1L
XP_015460222.3,UHRF1BP1L,UHRF1BP1L
XP_015460221.3,UHRF1BP1L,UHRF1BP1L
XP_007236608.1,TIMM13,TIMM13
XP_015457689.1,WDR44,WDR44
XP_007255395.3,LYRM7,LYRM7
XP_007258461.2,SPTSSB,SPTSSB
XP_007252308.2,LOC103029621,LOC103029621
XP_007252309.2,LOC103029621,LOC103029621
XP_007249094.3,QTRT2,QTRT2
XP_007249092.3,QTRT2,QTRT2
XP_007249093.3,QTRT2,QTRT2
XP_022538584.2,QTRT2,QTRT2
XP_022538590.2,QTRT2,QTRT2
XP_007232164.1,TMEM68,TMEM68
XP_015456471.1,TMEM68,TMEM68
XP_007258448.3,SHOX2,SHOX2
XP_007251766.3,DGKH,DGKH
XP_007251765.1,DGKH,DGKH
XP_007251764.3,DGKH,DGKH
XP_007244711.3,KCNK18,KCNK18
XP_049335220.1,RALGAPB,RALGAPB
XP_049335221.1,RALGAPB,RALGAPB
XP_049335219.1,RALGAPB,RALGAPB
XP_049335218.1,RALGAPB,RALGAPB
XP_049335217.1,RALGAPB,RALGAPB
XP_049335216.1,RALGAPB,RALGAPB
XP_007251262.3,TOM1L2,TOM1L2
XP_049320737.1,TOM1L2,TOM1L2
XP_007228362.3,GDPGP1,GDPGP1
XP_007235727.3,KTI12,KTI12
XP_007259542.2,FAM20B,FAM20B
XP_022520530.1,FAM20B,FAM20B
XP_022535665.2,LOC103027792,LOC103027792
XP_022535663.2,LOC103027792,LOC103027792
XP_007253417.1,ST7L,LOC103027792
XP_022539456.1,LOC103040018,LOC103040018
XP_007252507.2,ISOC1,ISOC1
XP_007239801.3,CLPTM1,CLPTM1
XP_007239036.3,RUNDC1,RUNDC1
XP_049337557.1,UTP25,UTP25
XP_022540790.2,UTP25,UTP25
XP_022526428.2,DPP9,DPP9
XP_022526427.2,DPP9,DPP9
XP_022526426.2,DPP9,DPP9
XP_049338903.1,MPDU1B,MPDU1B
XP_022520428.2,TRMT2A,TRMT2A
XP_022520429.2,TRMT2A,TRMT2A
XP_007251859.1,RRP15,RRP15
XP_015460568.2,OSBPL2A,OSBPL2A
XP_007256395.2,OSBPL2B,OSBPL2A
XP_049320648.1,NEURL2,NEURL2
XP_022521804.2,ACADSB,ACADSB
XP_049322723.1,ACSL6,ACSL6
XP_049322724.1,ACSL6,ACSL6
XP_049322722.1,ACSL6,ACSL6
XP_015463825.3,ACSL5,ACSL6
XP_022524673.2,ACSL5,ACSL6
XP_022527740.1,ACSL1B,ACSL6
XP_022527741.1,ACSL1B,ACSL6
XP_022527742.1,ACSL1B,ACSL6
XP_015456654.3,ACSL1A,ACSL6
XP_007228661.1,UBE2G1A,UBE2G1A
XP_022532347.1,UBE2G1B,UBE2G1A
XP_022538213.2,DRAM2B,DRAM2B
XP_007237007.2,LOC103047029,DRAM2B
XP_022534731.2,DMAC2,DMAC2
XP_022539242.2,KLHDC4,KLHDC4
XP_007245974.3,AIFM4,AIFM4
XP_007245975.3,AIFM4,AIFM4
XP_007245973.3,AIFM4,AIFM4
XP_022531849.2,AIFM5,AIFM4
XP_007230118.2,LOC103025489,LOC103025489
XP_022531221.2,INPP4AB,INPP4AB
XP_049335136.1,INPP4AB,INPP4AB
XP_007257372.3,AREL1,AREL1
XP_007233197.2,TMEM38A,TMEM38A
XP_007230673.2,TMEM38B,TMEM38A
XP_007249031.3,ZGC:112408,ZGC:112408
XP_007258434.2,NOS1APA,NOS1APA
XP_007258162.3,SI:DKEY-34E4.1,NOS1APA
XP_049335315.1,NOS1APA,NOS1APA
XP_049335314.1,NOS1APA,NOS1APA
XP_007247488.2,TCERG1A,TCERG1A
XP_007247487.2,TCERG1A,TCERG1A
XP_007252926.3,ERGIC2,ERGIC2
XP_049321613.1,LOC103043353,LOC103043353
XP_049321614.1,LOC103043353,LOC103043353
XP_049321610.1,LOC103043353,LOC103043353
XP_049321612.1,LOC103043353,LOC103043353
XP_049321609.1,LOC103043353,LOC103043353
XP_049321608.1,LOC103043353,LOC103043353
XP_022541437.1,GGCTB,GGCTB
XP_049330035.1,LOC125797559,GGCTB
XP_049336492.1,LOC103047836,LOC103047836
XP_049329481.1,SLC6A18,LOC103047836
XP_007250636.3,SLC6A15,LOC103047836
XP_022529866.2,LOC111193422,LOC103047836
XP_022542415.2,SLC6A19B,LOC103047836
XP_007233034.2,SLC6A17,LOC103047836
XP_007241499.3,LOC103025258,LOC103047836
XP_049336719.1,LOC111193389,LOC103047836
XP_049323298.1,LOC111192935,LOC103047836
XP_049323333.1,LOC111196738,LOC103047836
XP_049323332.1,LOC111196963,LOC103047836
XP_007241500.2,LOC103025567,LOC103047836
XP_007233918.2,LOC103030908,LOC103047836
XP_015460996.1,LMX1BB,LMX1BB
XP_015460997.1,LMX1BB,LMX1BB
XP_007248041.2,LMX1BB,LMX1BB
XP_007233002.2,TSR3,TSR3
XP_049330154.1,LOC125798674,LOC125798674
XP_049340819.1,ESD,LOC125798674
XP_049333362.1,FAM76B,FAM76B
XP_049333372.1,FAM76B,FAM76B
XP_049333356.1,FAM76B,FAM76B
XP_007239465.3,HSPB6,HSPB6
XP_007231772.3,UBE2QL1,UBE2QL1
XP_007252784.3,UTP20,UTP20
XP_049336575.1,CPVL,CPVL
XP_022531622.1,ECI1,ECI1
XP_007235957.3,MTO1,MTO1
XP_049320746.1,MTO1,MTO1
XP_049320747.1,MTO1,MTO1
XP_049322907.1,MSI2B,MSI2B
XP_022523702.2,MSI2B,MSI2B
XP_007241177.1,TMEM186,TMEM186
XP_007240287.3,LOC103045418,LOC103045418
XP_007250710.2,CZIB,CZIB
XP_022541160.2,OPLAH,OPLAH
XP_015462159.2,MAB21L2,MAB21L2
XP_007258589.2,MAB21L1,MAB21L2
XP_007260326.1,ZGC:77849,ZGC:77849
XP_007227820.1,RABL3,RABL3
XP_007250998.3,RBM28,RBM28
XP_007250689.1,IMP3,IMP3
XP_049335423.1,RBM5,RBM5
XP_049335424.1,RBM5,RBM5
XP_007254913.3,F7L,F7L
XP_007255421.2,UNC93A,UNC93A
XP_022532134.1,LOC103035388,LOC103035388
XP_022529280.1,UNM_SA1261,UNM_SA1261
XP_049320575.1,BSK146,UNM_SA1261
XP_007248127.2,OTUB1B,OTUB1B
XP_007260802.3,OTUB1A,OTUB1B
XP_049326504.1,DNAJB5,DNAJB5
XP_007250726.1,DNAJB4,DNAJB5
XP_007238154.1,DNAJB1B,DNAJB5
XP_007229073.2,DNAJB1A,DNAJB5
XP_007237383.1,METTL23,METTL23
XP_049331889.1,BOP1,BOP1
XP_049329965.1,SI:DKEY-97M3.1,SI:DKEY-97M3.1
XP_007228394.2,FAR1,SI:DKEY-97M3.1
XP_007228395.2,FAR1,SI:DKEY-97M3.1
XP_022541155.2,UBE3B,UBE3B
XP_022531067.2,LOC103041947,LOC103041947
XP_007229807.3,ATP23,ATP23
XP_022530341.2,METAP1D,METAP1D
XP_022530340.2,METAP1D,METAP1D
XP_007259294.1,ZDHHC6,ZDHHC6
XP_007259297.1,ZDHHC6,ZDHHC6
XP_015463885.1,ZDHHC6,ZDHHC6
XP_049321103.1,ZDHHC6,ZDHHC6
XP_015463379.1,DLST,DLST
XP_007252618.1,SLC25A21,SLC25A21
XP_022529460.1,TMEM104,TMEM104
XP_049320144.1,TTC27,TTC27
XP_049320145.1,TTC27,TTC27
XP_049326944.1,BBOX1,BBOX1
XP_007254039.1,ZFPL1,ZFPL1
XP_007239143.3,TMPRSS13A,TMPRSS13A
XP_049325028.1,OVCA2,OVCA2
XP_007246509.2,LMAN2,LMAN2
XP_007233535.3,LMAN2LB,LMAN2
XP_007246511.2,LMAN2,LMAN2
XP_022539772.2,LMAN2,LMAN2
XP_049320014.1,RALGAPA1,RALGAPA1
XP_049320013.1,RALGAPA1,RALGAPA1
XP_049320012.1,RALGAPA1,RALGAPA1
XP_049320015.1,RALGAPA1,RALGAPA1
XP_049320010.1,RALGAPA1,RALGAPA1
XP_022539936.1,SLC7A2,SLC7A2
XP_022539937.1,SLC7A2,SLC7A2
XP_049321186.1,ZGC:175280,SLC7A2
XP_007236768.3,SLC7A1B,SLC7A2
XP_049323281.1,SLC7A1B,SLC7A2
XP_007252526.1,SLC7A1A,SLC7A2
XP_022537038.1,SLC7A1A,SLC7A2
XP_049324627.1,SLC7A1A,SLC7A2
XP_022527674.2,LOC103025734,SLC7A2
XP_022527675.1,LOC103025734,SLC7A2
XP_007252527.1,SLC7A1A,SLC7A2
XP_007254191.2,SLC7A3A,SLC7A2
XP_049322413.1,SLC7A3A,SLC7A2
XP_049320812.1,LOC125781265,LOC125781265
XP_022539628.1,VAC14,VAC14
XP_022539626.1,VAC14,VAC14
XP_049339922.1,VAC14,VAC14
XP_022529391.2,KRI1,KRI1
XP_007231843.2,ANKRD13C,ANKRD13C
XP_007254658.2,LOC103022185,ANKRD13C
XP_049337805.1,LOC103022185,ANKRD13C
XP_007253720.2,DTYMK,DTYMK
XP_007242397.1,FAHD1,FAHD1
XP_022531763.2,DDX10,DDX10
XP_049323504.1,TMEM147,TMEM147
XP_007232148.1,SSR3,SSR3
XP_007240217.2,TXLNG,TXLNG
XP_007240216.2,TXLNG,TXLNG
XP_007240215.2,TXLNG,TXLNG
XP_007235837.2,LOC103025333,LOC103025333
XP_022537845.1,LOC103025333,LOC103025333
XP_022537844.1,LOC103025333,LOC103025333
XP_022537843.1,LOC103025333,LOC103025333
XP_007231229.1,KCNIP1B,LOC103025333
XP_007231228.1,KCNIP1B,LOC103025333
XP_007228080.1,LOC103036759,LOC103025333
XP_007238797.3,FAM98A,FAM98A
XP_049337254.1,ARFGEF3,ARFGEF3
XP_049337252.1,ARFGEF3,ARFGEF3
XP_049337253.1,ARFGEF3,ARFGEF3
XP_022540543.1,LOC103027168,LOC103027168
XP_022534913.2,TSTD3,TSTD3
XP_022517935.1,HGH1,HGH1
XP_007257255.1,MRPL58,MRPL58
XP_015463326.1,MRPL58,MRPL58
XP_007231865.3,DPEP1,DPEP1
XP_007260013.3,PHGDH,PHGDH
XP_022535859.2,UPP2,UPP2
XP_022535860.2,UPP2,UPP2
XP_022535861.2,UPP2,UPP2
XP_007251436.3,CDK5RAP1,CDK5RAP1
XP_007236741.2,AMT,AMT
XP_022532813.2,DDX42,DDX42
XP_049323922.1,DDX42,DDX42
XP_007258958.3,WDR20A,WDR20A
XP_007246468.3,FAM13B,FAM13B
XP_049329866.1,ACSS3,ACSS3
XP_007252786.3,TMEM209,TMEM209
XP_049319956.1,EDRF1,EDRF1
XP_022529489.2,CDKAL1,CDKAL1
XP_022529490.2,CDKAL1,CDKAL1
XP_007251863.3,LYPLAL1,LYPLAL1
XP_007258521.3,SLC19A2,SLC19A2
XP_022528265.1,IVD,IVD
XP_022525084.1,CCDC6B,CCDC6B
XP_022527890.2,LOC103040546,LOC103040546
