Astyanax_ortologos,Symbol,ID_nuevo
KAG9261400.1,ALKBH2,ALKBH2
KAG9274271.1,ALOX12,ALOX12
KAG9269156.1,ALOXE3,ALOXE3
KAG9282355.1,ALOX15B,ALOXE3
KAG9282358.1,ALOX15B,ALOXE3
KAG9275247.1,ALOX5,ALOX5
KAG9263242.1,ALOX5AP,ALOX5AP
KAG9265319.1,ALPL,ALPL
KAG9266905.1,ALPI,ALPL
KAG9260765.1,KAG9260765.1,KAG9260765.1
KAG9265514.1,AMACR,AMACR
KAG9266835.1,AMH,AMH
KAG9282781.1,ANAPC4,ANAPC4
KAG9279899.1,ANGPT1,ANGPT1
KAG9278896.1,ANGPTL4,ANGPTL4
KAG9268373.1,ANKRD1,ANKRD1
KAG9266984.1,ANPEP,ANPEP
KAG9266986.1,ANPEP,ANPEP
KAG9272063.1,ANPEP,ANPEP
KAG9270449.1,ANTXR1,ANTXR1
KAG9280671.1,APAF1,APAF1
KAG9263534.1,APBB1,APBB1
KAG9263037.1,APC,APC
KAG9276808.1,PXN1,PXN1
KAG9262580.1,APLF,APLF
KAG9263357.1,APLNRB,APLNRB
KAG9270496.1,APLNRA,APLNRB
KAG9268103.1,APOB,APOB
KAG9273925.1,APOD,APOD
KAG9283441.1,APOD,APOD
KAG9264198.1,ARF1,ARF1
KAG9269763.1,ARF3,ARF1
KAG9274767.1,ARF1,ARF1
KAG9276113.1,ARF1,ARF1
KAG9277049.1,ARF3,ARF1
KAG9268625.1,ARF6,ARF6
KAG9282898.1,ARF6,ARF6
KAG9274930.1,ARG2,ARG2
KAG9283584.1,ARHGEF1,ARHGEF1
KAG9276408.1,ARID1A,ARID1A
KAG9266755.1,ARID3A,ARID3A
KAG9269870.1,ARL6IP5,ARL6IP5
KAG9266533.1,ARNT2,ARNT2
KAG9283403.1,ARX,ARX
KAG9259665.1,ASAH1,ASAH1
KAG9268481.1,ASAP2,ASAP2
KAG9280174.1,KAG9280174.1,KAG9280174.1
KAG9279033.1,ASF1BA,ASF1BA
KAG9279390.1,ASH1L,ASH1L
KAG9279601.1,ASNS,ASNS
KAG9279602.1,ASNS,ASNS
KAG9281630.1,ASS1,ASS1
KAG9269706.1,ASXL1,ASXL1
KAG9283645.1,ATAD2,ATAD2
KAG9271470.1,ATF2,ATF2
KAG9282578.1,ATF3,ATF3
KAG9277484.1,ATF4,ATF4
KAG9282605.1,ATF6,ATF6
KAG9260376.1,ATG7,ATG7
KAG9278580.1,ATM,ATM
KAG9277728.1,ATNB233,ATNB233
KAG9266333.1,ATP2A2,ATP2A2
KAG9269997.1,ATP2A2,ATP2A2
KAG9281739.1,ATP2A2,ATP2A2
KAG9262046.1,ATP6V0A2,ATP6V0A2
KAG9281161.1,ATP6V0E1,ATP6V0E1
KAG9271883.1,ATRX,ATRX
KAG9261673.1,ATXN2,ATXN2
KAG9260611.1,ATXN7,ATXN7
KAG9266270.1,AURKA-A,AURKA-A
KAG9270647.1,KAG9270647.1,KAG9270647.1
KAG9281625.1,KAG9281625.1,KAG9270647.1
KAG9281896.1,KAG9281896.1,KAG9270647.1
KAG9278556.1,AXL,AXL
KAG9280306.1,B2M,B2M
KAG9280307.1,B2M,B2M
KAG9282832.1,BAALC,BAALC
KAG9278581.1,BACE2,BACE2
KAG9263674.1,BACH1,BACH1
KAG9265004.1,BACH1,BACH1
KAG9282415.1,BACH2,BACH2
KAG9274006.1,BAG1,BAG1
KAG9275425.1,BAG3,BAG3
KAG9267963.1,KAG9267963.1,KAG9267963.1
KAG9273358.1,BARX2,BARX2
KAG9282290.1,BATF,BATF
KAG9282577.1,BATF,BATF
KAG9270014.1,BCAS2,BCAS2
KAG9265459.1,BCAS3,BCAS3
KAG9273651.1,BCL2,BCL2
KAG9283483.1,BCL2,BCL2
KAG9275008.1,BCL2L11,BCL2L11
KAG9277742.1,BCL6,BCL6
KAG9268748.1,BDKRB2,BDKRB2
KAG9280813.1,BEST1,BEST1
KAG9279090.1,BGLAP,BGLAP
KAG9269602.1,BGN,BGN
KAG9283376.1,BHLHE22,BHLHE22
KAG9260657.1,BHLHE40,BHLHE40
KAG9273118.1,BHLHE41,BHLHE41
KAG9266350.1,BHMT,BHMT
KAG9265614.1,ITA,ITA
KAG9282841.1,BLK,BLK
KAG9273286.1,BLM,BLM
KAG9282875.1,BMP2,BMP2
KAG9267448.1,BNIP3,BNIP3
KAG9264497.1,BPTF,BPTF
KAG9264639.1,BRCA2,BRCA2
KAG9283746.1,BRD2,BRD2
KAG9266294.1,BRD2,BRD2
KAG9278999.1,BRD4,BRD4
KAG9265462.1,BRIP1,BRIP1
KAG9266658.1,BSG,BSG
KAG9280684.1,BTG1,BTG1
KAG9260740.1,BTG1,BTG1
KAG9263241.1,BTG3,BTG3
KAG9272766.1,BTK,BTK
KAG9282910.1,BUB1B,BUB1B
KAG9281703.1,C1QBP,C1QBP
KAG9262728.1,C3,C3
KAG9264633.1,C4B,C4B
KAG9275944.1,CA1,CA1
KAG9263511.1,CA9,CA9
KAG9270414.1,CABIN1,CABIN1
KAG9278770.1,CABLES1,CABLES1
KAG9282555.1,CAD,CAD
KAG9278194.1,CAPN10,CAPN10
KAG9265108.1,CAPNS1,CAPNS1
KAG9265109.1,CAPNS1,CAPNS1
KAG9282161.1,CAPNS1,CAPNS1
KAG9261308.1,CARTPT,CARTPT
KAG9272431.1,CARTPT,CARTPT
KAG9259534.1,CASPA,CASPA
KAG9274344.1,CASPA,CASPA
KAG9283866.1,CASPA,CASPA
KAG9276564.1,CASP2,CASP2
KAG9259687.1,CASP3,CASP3
KAG9272585.1,CASP3,CASP3
KAG9267896.1,CASP7,CASP7
KAG9277633.1,CASP8,CASP8
KAG9281593.1,CASR,CASR
KAG9280725.1,CAT,CAT
KAG9272138.1,CAV1,CAV1
KAG9262386.1,CBS,CBS
KAG9271703.1,CBS,CBS
KAG9269039.1,KAG9269039.1,KAG9269039.1
KAG9277415.1,KAG9277415.1,KAG9277415.1
KAG9263824.1,CCK,CCK
KAG9272033.1,CCL13,CCL13
KAG9272034.1,CCL11,CCL11
KAG9261977.1,CCL19,CCL19
KAG9263311.1,CCL19,CCL19
KAG9278192.1,CCL20,CCL20
KAG9272026.1,KAG9272026.1,KAG9272026.1
KAG9280553.1,CCNC,CCNC
KAG9267104.1,CCND1,CCND1
KAG9271954.1,CCND2,CCND2
KAG9261199.1,CCNE1,CCNE1
KAG9276139.1,CCNE2,CCNE2
KAG9266044.1,CCNG2,CCNG2
KAG9276167.1,CCR4,CCR4
KAG9276170.1,CCR5,CCR5
KAG9276171.1,CCR4,CCR5
KAG9268819.1,CCR6,CCR6
KAG9282924.1,CCR6,CCR6
KAG9277597.1,CCR7,CCR7
KAG9272917.1,CD151,CD151
KAG9262702.1,CD22,CD22
KAG9262339.1,CD247,CD247
KAG9282627.1,CD2AP,CD2AP
KAG9283781.1,SIGLEC1,SIGLEC1
KAG9283787.1,SIGLEC12,SIGLEC1
KAG9280477.1,CD36,CD36
KAG9283530.1,CD38,CD38
KAG9270932.1,CD40,CD40
KAG9270933.1,CD40,CD40
KAG9277021.1,CFH,CFH
KAG9274176.1,CD68,CD68
KAG9273561.1,CD82,CD82
KAG9260561.1,CDA,CDA
KAG9268522.1,CDAN1,CDAN1
KAG9268731.1,CDC5L,CDC5L
KAG9271459.1,CDCA7,CDCA7
KAG9261214.1,CDH11,CDH11
KAG9273080.1,CDH13,CDH13
KAG9261212.1,CDH5,CDH5
KAG9267550.1,CDH10,CDH10
KAG9267980.1,CDH10,CDH10
KAG9278414.1,CDH10,CDH10
KAG9278415.1,CDH6,CDH10
KAG9268240.1,CDK1,CDK1
KAG9270227.1,CDK11A,CDK11A
KAG9260368.1,CDK2,CDK2
KAG9267832.1,CDK5R1,CDK5R1
KAG9260731.1,CDKN1A,CDKN1A
KAG9280387.1,CDKN1B,CDKN1A
KAG9280827.1,CDKN1B,CDKN1B
KAG9275760.1,CDKN2B,CDKN2B
KAG9274985.1,CDKN3,CDKN3
KAG9270681.1,CDO1,CDO1
KAG9266161.1,CDX1,CDX1
KAG9275980.1,CEACAM5,CEACAM5
KAG9260932.1,CEBPA,CEBPA
KAG9275792.1,CEBPD,CEBPD
KAG9260933.1,CEBPG,CEBPG
KAG9283099.1,CEBPZ,CEBPZ
KAG9266337.1,CEL,CEL
KAG9267338.1,CEP55,CEP55
KAG9266526.1,CERS2,CERS2
KAG9276350.1,CERS2,CERS2
KAG9279382.1,CERS2,CERS2
KAG9273157.1,CETP,CETP
KAG9265044.1,CFB,CFB
KAG9265876.1,CFB,CFB
KAG9265877.1,KAG9265877.1,CFB
KAG9265878.1,KAG9265878.1,CFB
KAG9266810.1,CFH,CFH
KAG9271806.1,CFLAR,CFLAR
KAG9273217.1,CFTR,CFTR
KAG9268757.1,CGA,CGA
KAG9275034.1,CGBB,CGBB
KAG9275371.1,CHAT,CHAT
KAG9273824.1,CHD8,CHD8
KAG9271466.1,CHRNA1,CHRNA1
KAG9277591.1,CHRNA1,CHRNA1
KAG9281929.1,CHRNG,CHRNG
KAG9275433.1,CHUK,CHUK
KAG9270629.1,CIAO1A,CIAO1A
KAG9275974.1,KAG9275974.1,KAG9275974.1
KAG9263851.1,CIITA,CIITA
KAG9283416.1,KAG9283416.1,KAG9283416.1
KAG9277115.1,CISH,CISH
KAG9278898.1,CITED3,CITED3
KAG9265157.1,CKM,CKM
KAG9275271.1,CKB,CKM
KAG9282155.1,CKM,CKM
KAG9266346.1,CKS2,CKS2
KAG9269682.1,CLCNKB,CLCNKB
KAG9262938.1,CLDN5,CLDN5
KAG9263161.1,CLDN7A,CLDN7A
KAG9259779.1,CLEC4F,CLEC4F
KAG9259781.1,CD209A,CLEC4F
KAG9282177.1,CLOCK,CLOCK
KAG9283085.1,CLU,CLU
KAG9262371.1,CNMD,CNMD
KAG9265914.1,CNOT8,CNOT8
KAG9264242.1,CNP,CNP
KAG9276794.1,COL11A1,COL11A1
KAG9266766.1,THBS4,THBS4
KAG9264110.1,KAG9264110.1,KAG9264110.1
KAG9270571.1,KAG9270571.1,KAG9264110.1
KAG9261781.1,COX7C,COX7C
KAG9260838.1,CPEB1,CPEB1
KAG9269252.1,CSMD3,CSMD3
KAG9280708.1,CRABP1,CRABP1
KAG9275779.1,CRABP2,CRABP2
KAG9262523.1,CREB1,CREB1
KAG9271194.1,CREB1,CREB1
KAG9276291.1,CREB3L4,CREB3L4
KAG9276686.1,CREB5,CREB5
KAG9261318.1,CREBBP,CREBBP
KAG9278249.1,CRF1,CRF1
KAG9283750.1,KAG9283750.1,KAG9283750.1
KAG9266841.1,CRLF1,CRLF1
KAG9273766.1,CRLF1,CRLF1
KAG9259643.1,CRMP1,CRMP1
KAG9266767.1,CRTC1,CRTC1
KAG9280281.1,CRY1,CRY1
KAG9267883.1,GM2,GM2
KAG9281198.1,CSF1R,CSF1R
KAG9276441.1,CSF3R,CSF3R
KAG9279222.1,GH,GH
KAG9260400.1,CSNK2A1,CSNK2A1
KAG9276627.1,CSNK2A1,CSNK2A1
KAG9273247.1,CTCF,CTCF
KAG9271562.1,CD28,CD28
KAG9276429.1,CTPS1,CTPS1
KAG9282543.1,CTSB,CTSB
KAG9273119.1,CTSD,CTSD
KAG9266879.1,MCPT4,MCPT4
KAG9266880.1,MCPT4,MCPT4
KAG9266886.1,MCPT1,MCPT4
KAG9276598.1,CTSK,CTSK
KAG9261742.1,CTSL,CTSL
KAG9281925.1,CTSL,CTSL
KAG9272486.1,CXCL14,CXCL14
KAG9259640.1,CXCL8,CXCL8
KAG9261719.1,CXCL8,CXCL8
KAG9271812.1,CXCR1,CXCR1
KAG9273314.1,CXCR5,CXCR5
KAG9265735.1,CXXC5,CXXC5
KAG9261019.1,CYBB,CYBB
KAG9272717.1,CYFIP2,CYFIP2
KAG9260925.1,CYLD,CYLD
KAG9281025.1,CYP11A1,CYP11A1
KAG9276288.1,CYP11B,CYP11B
KAG9275388.1,CYP17A1,CYP17A1
KAG9273473.1,CYP19A1,CYP19A1
KAG9268172.1,CYP1B1,CYP1B1
KAG9275526.1,CYP1B1,CYP1B1
KAG9271146.1,CYP27A1,CYP27A1
KAG9271618.1,CYP27A1,CYP27A1
KAG9271619.1,CYP27A1,CYP27A1
KAG9260437.1,CYP27B1,CYP27B1
KAG9278554.1,CYP2G1,CYP2G1
KAG9282744.1,CYP2J2,CYP2J6
KAG9282745.1,CYP2J2,CYP2J6
KAG9282535.1,CYP46A1,CYP46A1
KAG9268042.1,CYP4F3,CYP4F3
KAG9264736.1,CYP7A1,CYP7A1
KAG9274772.1,CYP8B1,CYP8B1
KAG9271911.1,CYSLTR1,CYSLTR1
KAG9268659.1,KAG9268659.1,KAG9268659.1
KAG9263557.1,KAG9263557.1,KAG9263557.1
KAG9261744.1,DAPK1,DAPK1
KAG9283639.1,KAG9283639.1,KAG9283639.1
KAG9271527.1,DBI,DBI
KAG9281646.1,DCC,DCC
KAG9268490.1,DCDC2,DCDC2
KAG9276337.1,DCDC2,DCDC2
KAG9266035.1,DCK,DCK
KAG9273204.1,DDB2,DDB2
KAG9267988.1,DDIT4,DDIT4
KAG9260095.1,DDX21,DDX21
KAG9270173.1,DEDD,DEDD
KAG9277654.1,DES,DES
KAG9282682.1,DHCR24,DHCR24
KAG9261484.1,DHFR,DHFR
KAG9273827.1,DHX9,DHX9
KAG9268913.1,DICER1,DICER1
KAG9267310.1,DKK1,DKK1
KAG9267121.1,DKK3,DKK3
KAG9269420.1,KAG9269420.1,KAG9269420.1
KAG9281562.1,KAG9281562.1,KAG9269420.1
KAG9268219.1,KAG9268219.1,KAG9268219.1
KAG9282989.1,DLL4,DLL4
KAG9267324.1,DLX3B,DLX3B
KAG9263941.1,DLX4A,DLX4A
KAG9279805.1,DLX5A,DLX5A
KAG9270121.1,DMAP1,DMAP1
KAG9261729.1,DMRT1,DMRT1
KAG9271209.1,KAG9271209.1,KAG9271209.1
KAG9266784.1,DNASE2B,DNASE2B
KAG9278979.1,DNMT1,DNMT1
KAG9268498.1,DNMT3A,DNMT3A
KAG9282349.1,DNMT3A,DNMT3A
KAG9269527.1,DNMT3B,DNMT3B
KAG9274393.1,DOK1,DOK1
KAG9263300.1,DPYSL2,DPYSL2
KAG9277792.1,DR1,DR1
KAG9280677.1,DRAM1,DRAM1
KAG9259907.1,DRAP1,DRAP1
KAG9265973.1,D14,D14
KAG9279926.1,DRG2,DRG2
KAG9267549.1,DROSHA,DROSHA
KAG9282790.1,DSC1,DSC1
KAG9271856.1,DUSP1,DUSP1
KAG9282519.1,DUSP10,DUSP10
KAG9265526.1,DUSP4,DUSP4
KAG9263649.1,DYRK1A,DYRK1A
KAG9265386.1,DYRK1A,DYRK1A
KAG9276156.1,E2F3,E2F3
KAG9272113.1,E2F4,E2F4
KAG9264313.1,E4F1,E4F1
KAG9278485.1,EAF1,EAF1
KAG9271147.1,EAF2,EAF2
KAG9268638.1,EAPP,EAPP
KAG9273764.1,EBI3,EBI3
KAG9276551.1,ECM1,ECM1
KAG9280082.1,EDN1,EDN1
KAG9263168.1,EFNB3,EFNB3
KAG9274528.1,EFNB3,EFNB3
KAG9272341.1,EGF,EGF
KAG9272198.1,EGR1,EGR1
KAG9267612.1,EGR2B,EGR2B
KAG9270436.1,EGR3,EGR3
KAG9281081.1,EHF,EHF
KAG9267697.1,EIF2AK1,EIF2AK1
KAG9272836.1,EIF3M,EIF3M
KAG9266717.1,ELAVL1,ELAVL1
KAG9273929.1,ELAVL1,ELAVL1
KAG9272756.1,ELF4,ELF4
KAG9260735.1,ELF3,ELF3
KAG9270037.1,ELK1,ELK1
KAG9280344.1,ELK3,ELK3
KAG9260271.1,ELK4,ELK4
KAG9266837.1,ELL,ELL
KAG9272114.1,ELMO3,ELMO3
KAG9263658.1,EMSY,EMSY
KAG9274868.1,EMX2,EMX2
KAG9262302.1,EN1,EN1
KAG9269661.1,ENO1,ENO1
KAG9277156.1,ENO1,ENO1
KAG9276180.1,ENPP2,ENPP2
KAG9267782.1,EP300,EP300
KAG9268019.1,EPAS1,EPAS1
KAG9283594.1,EPB41L4B,EPB41L4B
KAG9275121.1,TACSTD1,TACSTD1
KAG9269684.1,EPHA2,EPHA2
KAG9271388.1,EPHA3,EPHA3
KAG9274523.1,EPO,EPO
KAG9264523.1,EPOR,EPOR
KAG9271404.1,EPSTI1,EPSTI1
KAG9262956.1,ERAP1,ERAP1
KAG9261850.1,ERAP2,ERAP2
KAG9267287.1,ERBB2,ERBB2
KAG9277050.1,ERBB3,ERBB3
KAG9271734.1,ERBB4,ERBB4
KAG9267656.1,ERCC4,ERCC4
KAG9262187.1,ERCC5,ERCC5
KAG9279337.1,ERF,ERF
KAG9264572.1,ERN1,ERN1
KAG9283609.1,ERP44,ERP44
KAG9283012.1,ESR1,ESR1
KAG9267819.1,ETV4,ETV4
KAG9277658.1,ETV5,ETV5
KAG9277454.1,EVPL,EVPL
KAG9279249.1,EVPL,EVPL
KAG9280062.1,EVX1,EVX1
KAG9268388.1,EXO1,EXO1
KAG9262332.1,KAG9262332.1,KAG9262332.1
KAG9261773.1,F2R,F2R
KAG9276508.1,F3,F3
KAG9278886.1,F3,F3
KAG9262334.1,F7,F7
KAG9263782.1,F8,F8
KAG9263220.1,F9,F9
KAG9277829.1,FAAH,FAAH
KAG9281894.1,FABP1,FABP1
KAG9259989.1,FABP2,FABP2
KAG9265722.1,FABP6,FABP6
KAG9267097.1,FADD,FADD
KAG9270858.1,FAF1,FAF1
KAG9283318.1,FAM162B,FAM162B
KAG9272099.1,FANCA,FANCA
KAG9282718.1,FASLG,FASLG
KAG9267961.1,FASN,FASN
KAG9280831.1,FBLN1,FBLN1
KAG9273485.1,FBN1,FBN1
KAG9261740.1,FBP1,FBP1
KAG9281926.1,FBP1,FBP1
KAG9278516.1,FCGR1,FCGR1
KAG9282542.1,FDFT1,FDFT1
KAG9276046.1,FDPS,FDPS
KAG9267239.1,FDXR,FDXR
KAG9266570.1,V-FPS,V-FPS
KAG9259403.1,FGA,FGA
KAG9259404.1,FGA,FGA
KAG9262095.1,FGA,FGA
KAG9259406.1,FGB,FGB
KAG9262097.1,FGB,FGB
KAG9265518.1,FGF10,FGF10
KAG9266661.1,FGF10,FGF10
KAG9271884.1,FGF16,FGF16
KAG9267102.1,FGF19,FGF19
KAG9263773.1,FGF2,FGF2
KAG9267101.1,FGF4-B,FGF4-B
KAG9273487.1,FGF7,FGF7
KAG9275391.1,FGF8A,FGF8A
KAG9272618.1,FGF9,FGF9
KAG9272234.1,FGFBP1,FGFBP1
KAG9259983.1,FGG,FGG
KAG9272609.1,FGL1,FGL1
KAG9280657.1,FGL2,FGL2
KAG9272655.1,FHL1,FHL1
KAG9259430.1,FHL2,FHL2
KAG9271325.1,FHL2,FHL2
KAG9277668.1,FHL2,FHL2
KAG9283348.1,FLT1,FLT1
KAG9283346.1,FLT3,FLT3
KAG9271854.1,FLT4,FLT4
KAG9268033.1,FMN2,FMN2
KAG9272183.1,FMR1-A,FMR1-A
KAG9265304.1,FOLR1,FOLR1
KAG9282293.1,FOS,FOS
KAG9272818.1,FOSB,FOSB
KAG9268867.1,FOSL2,FOSL2
KAG9268649.1,FOXA1,FOXA1
KAG9268601.1,FOXA2,FOXA2
KAG9274637.1,FOXC1A,FOXC1A
KAG9277315.1,FOXD3-A,FOXD3-A
KAG9259451.1,FOXE1,FOXE1
KAG9275750.1,FOXE1,FOXE1
KAG9272945.1,FOXF1,FOXF1
KAG9274638.1,FOXF2,FOXF2
KAG9268195.1,FOXG1,FOXG1
KAG9267553.1,FOXH1,FOXH1
KAG9272728.1,FOXI1E,FOXI1E
KAG9263960.1,FOXJ1A,FOXJ1A
KAG9267747.1,FOXK2,FOXK2
KAG9278725.1,FOXL2,FOXL2
KAG9261556.1,FOXN4,FOXN4
KAG9265011.1,FOXO1A,FOXO1B
KAG9270734.1,FOXP3,FOXP3
KAG9260878.1,CGBA,CGBA
KAG9267998.1,FSHR,FSHR
KAG9261691.1,FSTA,FSTA
KAG9266582.1,FSTL3,FSTL3
KAG9266555.1,KAG9266555.1,KAG9266555.1
KAG9260917.1,FTO,FTO
KAG9281629.1,FUBP3,FUBP3
KAG9278544.1,TAF15,TAF15
KAG9278378.1,FUT4,FUT4
KAG9261961.1,FUT7,FUT7
KAG9266226.1,FUT7,FUT7
KAG9269992.1,FXN,FXN
KAG9269299.1,G6PD,G6PD
KAG9273501.1,GABPB1,GABPB1
KAG9277227.1,GABRB3,GABRB3
KAG9271504.1,GALNT3,GALNT3
KAG9263466.1,GALT,GALT
KAG9281034.1,GAS2,GAS2
KAG9260152.1,GATA2,GATA2
KAG9280464.1,GATA3,GATA3
KAG9282541.1,GATA4,GATA4
KAG9269509.1,GATA5-A,GATA5-A
KAG9278771.1,GATA6-A,GATA6-A
KAG9271305.1,GBP1,GBP1
KAG9271306.1,GBP3,GBP1
KAG9271801.1,GBP2,GBP1
KAG9277921.1,GBX2,GBX2
KAG9261735.1,GC,GC
KAG9265102.1,GCGR,GCGR
KAG9283538.1,GCM2,GCM2
KAG9268737.1,DVR1,DVR1
KAG9259419.1,GDF5,GDF5
KAG9277681.1,GDF5,GDF5
KAG9263060.1,GDNF,GDNF
KAG9264176.1,GFAP,GFAP
KAG9279927.1,GFER,GFER
KAG9277734.1,GFI1,GFI1
KAG9266328.1,GFI1B,GFI1B
KAG9270597.1,GHR,GHR
KAG9268927.1,GJA1,GJA1
KAG9271023.1,GJA5,GJA5
KAG9268763.1,GJD2,GJD2
KAG9283190.1,GJD2,GJD2
KAG9262407.1,GK,GK
KAG9260862.1,GLCEB,GLCEB
KAG9276983.1,GLI1,GLI1
KAG9271132.1,GLI2,GLI2
KAG9283514.1,GLI3,GLI3
KAG9268874.1,GNMT,GNMT
KAG9270625.1,GP1BB,GP1BB
KAG9269854.1,GP9,GP9
KAG9271079.1,GPA33,GPA33
KAG9280041.1,QNR-71,QNR-71
KAG9271547.1,GPR39,GPR39
KAG9268337.1,GREB1,GREB1
KAG9268140.1,KAG9268140.1,KAG9268140.1
KAG9262497.1,GRIN2B,GRIN2B
KAG9279098.1,GRIN2B,GRIN2B
KAG9260651.1,GRM2,GRM2
KAG9277106.1,GRM2,GRM2
KAG9261021.1,GRPR,GRPR
KAG9268912.1,GSC,GSC
KAG9275972.1,GSK3B,GSK3B
KAG9279339.1,GSK3A,GSK3B
KAG9267648.1,GSPT1,GSPT1
KAG9269310.1,GSS,GSS
KAG9274839.1,GSTA4,GSTA4
KAG9264743.1,GTF2B,GTF2B
KAG9263905.1,GTF2F1,GTF2F1
KAG9281578.1,GTF3A,GTF3A
KAG9262891.1,GTF3C1,GTF3C1
KAG9282561.1,GTF3C2,GTF3C2
KAG9279281.1,GUCY2C,GUCY2C
KAG9282869.1,GZF1,GZF1
KAG9266883.1,GZMB,MCPT4
KAG9276069.1,HAS2,HAS2
KAG9279366.1,HAX1,HAX1
KAG9280087.1,KAG9280087.1,KAG9280087.1
KAG9280093.1,HBA,KAG9280087.1
KAG9280095.1,HBA,KAG9280087.1
KAG9280099.1,KAG9280099.1,KAG9280087.1
KAG9280088.1,HBB2,HBB2
KAG9280094.1,BA1L//BA1,HBB2
KAG9265727.1,HBEGF,HBEGF
KAG9281060.1,HBP1,HBP1
KAG9280091.1,HBA,KAG9280087.1
KAG9280097.1,KAG9280097.1,KAG9280087.1
KAG9269506.1,HCK,HCK
KAG9266659.1,HCN2,HCN2
KAG9278619.1,HCN2,HCN2
KAG9273545.1,HCN4,HCN4
KAG9279654.1,HDAC1,HDAC1
KAG9282264.1,HDAC2,HDAC1
KAG9260775.1,HDAC11,HDAC11
KAG9272780.1,HDAC3,HDAC3
KAG9279064.1,HDAC5,HDAC5
KAG9282591.1,KAG9282591.1,KAG9282591.1
KAG9263574.1,HEPHL1,HEPHL1
KAG9278253.1,HEPHL1,HEPHL1
KAG9277258.1,HES1-A,HES1-A
KAG9278599.1,HES6,HES6
KAG9260197.1,HESX1,HESX1
KAG9267730.1,HEXIM,HEXIM
KAG9279729.1,HEY1,HEY1
KAG9283076.1,HEY2,HEY2
KAG9279717.1,HEYL,HEYL
KAG9281403.1,KAG9281403.1,KAG9281403.1
KAG9273035.1,HGF,HGF
KAG9280633.1,HGF,HGF
KAG9268098.1,HHEX,HHEX
KAG9265208.1,HIC1,HIC1
KAG9282821.1,HIF1A,HIF1A
KAG9281754.1,HINFP,HINFP
KAG9273058.1,HIPK2,HIPK2
KAG9282580.1,HIVEP2,HIVEP2
KAG9261548.1,KAG9261548.1,KAG9261548.1
KAG9261550.1,PATR-A,KAG9261548.1
KAG9261552.1,KAG9261552.1,KAG9261548.1
KAG9274907.1,KAG9274907.1,KAG9274907.1
KAG9270535.1,H2-AA,H2-AA
KAG9270537.1,KAG9270537.1,KAG9270537.1
KAG9281405.1,H2-L,H2-L
KAG9267950.1,HLF,HLF
KAG9264693.1,HLTF,HLTF
KAG9282520.1,HLX,HLX
KAG9266871.1,HMG20B,HMG20B
KAG9269898.1,HMGA1,HMGA1
KAG9276909.1,KAG9276909.1,HMGA1
KAG9263244.1,HMGB1,HMGB1
KAG9264336.1,HMGXB4,HMGXB4
KAG9270574.1,HNF1A,HNF1A
KAG9280053.1,HOXA1A,HOXA1A
KAG9276680.1,HOXA10B,HOXA10B
KAG9276681.1,HOXA11B,HOXA11B
KAG9276678.1,HOXA2B,HOXA2B
KAG9264414.1,HOXB1,HOXB1
KAG9264406.1,HOXB13A,HOXB13A
KAG9264411.1,HOXB4A,HOXB4A
KAG9264408.1,HOXB8A,HOXB8A
KAG9269047.1,HOXC11A,HOXC11A
KAG9260417.1,HOXC13A,HOXC13A
KAG9269049.1,HOXC13A,HOXC13A
KAG9260413.1,HOXC6A,HOXC6A
KAG9269044.1,HOXC6A,HOXC6A
KAG9269045.1,HOXC9A,HOXC9A
KAG9271480.1,HOXD3A,HOXD3A
KAG9260375.1,HRH1,HRH1
KAG9260904.1,HSD11B2,HSD11B2
KAG9264237.1,HSD17B1,HSD17B1
KAG9281052.1,HSD17B2,HSD17B2
KAG9266694.1,RDH7,RDH7
KAG9271596.1,RDH7,RDH7
KAG9271359.1,HSD3B,HSD3B
KAG9283065.1,HSF2,HSF2
KAG9281216.1,HSPA4,HSPA4
KAG9265274.1,HSPB1,HSPB1
KAG9271056.1,HSPD1,HSPD1
KAG9266398.1,HTATIP2,HTATIP2
KAG9263605.1,HYOU1,HYOU1
KAG9280430.1,IAPP,IAPP
KAG9260570.1,ID1,ID1
KAG9268478.1,ID2,ID2
KAG9268365.1,ID3,ID3
KAG9276545.1,ID4,ID4
KAG9275516.1,IDE,IDE
KAG9270433.1,IDO2,IDO2
KAG9280726.1,IFITM5,IFITM5
KAG9280168.1,KAG9280168.1,KAG9280168.1
KAG9260824.1,IGF2,IGF2
KAG9281129.1,IGF2,IGF2
KAG9264402.1,IGF2BP1,IGF2BP1
KAG9283047.1,IGF2R,IGF2R
KAG9282676.1,IGFBP1,IGFBP1
KAG9282675.1,IGFBP3,IGFBP3
KAG9271644.1,IGFBP5,IGFBP5
KAG9277900.1,IGFBP5,IGFBP5
KAG9260522.1,IKBKE,IKBKE
KAG9260526.1,IL10,IL10
KAG9265921.1,IL12B,IL12B
KAG9272735.1,IL12B,IL12B
KAG9277274.1,IL12RB2,IL12RB2
KAG9262952.1,IL1B,IL1B
KAG9262953.1,IL1B,IL1B
KAG9271298.1,IL1RL1,IL1RL1
KAG9279201.1,IL2RB,IL2RB
KAG9263211.1,IL2RG,IL2RG
KAG9262364.1,IL5RA,IL5RA
KAG9279752.1,ILF2,ILF2
KAG9264506.1,ILF3,ILF3
KAG9275730.1,ING2,ING2
KAG9263350.1,INPP5J,INPP5J
KAG9282128.1,INS,INS
KAG9283108.1,INSM1A,INSM1A
