Ast,a,a2,Dmel,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
Astyanax_pachon,KAG9259742.1,FAM114A1,Drosophila_melanogaster,NP_650488.1,CG9590,2.32E-12,71.6,1.76E-12,71.6
Astyanax_pachon,KAG9259744.1,TBC1D1,Drosophila_melanogaster,NP_001262298.1,PLX,1.13E-129,463,7.78E-130,463
Astyanax_pachon,KAG9259744.1,TBC1D1,Drosophila_melanogaster,NP_001262297.1,PLX,1.13E-129,463,8.74E-130,463
Astyanax_pachon,KAG9259744.1,TBC1D1,Drosophila_melanogaster,NP_730988.1,PLX,4.64E-126,451,3.25E-126,451
Astyanax_pachon,KAG9259744.1,TBC1D1,Drosophila_melanogaster,NP_730989.2,PLX,4.64E-126,451,3.31E-126,451
Astyanax_pachon,KAG9259744.1,TBC1D1,Drosophila_melanogaster,NP_001163511.1,PLX,4.64E-126,451,3.71E-126,451
Astyanax_pachon,KAG9259745.1,PGM2,Drosophila_melanogaster,NP_610453.1,PGM2A,1.65E-159,561,1.13E-159,561
Astyanax_pachon,KAG9259753.1,CRIP2,Drosophila_melanogaster,NP_001286820.1,MLP60A,7.09E-11,64.3,5.55E-11,64.3
Astyanax_pachon,KAG9259753.1,CRIP2,Drosophila_melanogaster,NP_788435.1,MLP60A,7.09E-11,64.3,5.55E-11,64.3
Astyanax_pachon,KAG9259759.1,CHRNB2,Drosophila_melanogaster,NP_524483.1,NACHRBETA2,2.38E-112,404,1.72E-112,404
Astyanax_pachon,KAG9259760.1,CHRNA3,Drosophila_melanogaster,NP_001262234.1,NACHRALPHA4,1.65E-110,398,1.06E-110,398
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_001285436.1,NACHRALPHA7,5.56E-131,466,4.03E-131,466
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_728239.3,NACHRALPHA7,5.56E-131,466,4.03E-131,466
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_996514.1,NACHRALPHA7,5.56E-131,466,4.03E-131,466
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_001162795.1,NACHRALPHA7,5.56E-131,466,4.06E-131,466
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_001260302.1,NACHRALPHA6,5.70E-128,456,3.64E-128,456
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_001188764.1,NACHRALPHA6,5.70E-128,456,3.64E-128,456
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_995673.1,NACHRALPHA6,5.70E-128,456,3.64E-128,456
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_001246027.1,NACHRALPHA5,2.22E-130,464,2.32E-130,464
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_995707.2,NACHRALPHA5,2.22E-130,464,2.32E-130,464
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_995708.1,NACHRALPHA5,2.22E-130,464,2.32E-130,464
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_001356885.1,NACHRALPHA5,1.11E-130,465,1.20E-130,465
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_723494.2,NACHRALPHA6,9.11E-127,452,5.82E-127,452
Astyanax_pachon,KAG9259762.1,CHRNA7,Drosophila_melanogaster,NP_609316.4,NACHRALPHA6,1.82E-126,451,1.16E-126,451
Astyanax_pachon,KAG9259771.1,GRIA2,Drosophila_melanogaster,NP_001261622.1,GLURIB,3.17E-188,657,2.51E-188,657
Astyanax_pachon,KAG9259771.1,GRIA2,Drosophila_melanogaster,NP_524755.2,GLURIB,3.17E-188,657,2.51E-188,657
Astyanax_pachon,KAG9259771.1,GRIA2,Drosophila_melanogaster,NP_001303409.1,GLURIB,3.17E-188,657,2.53E-188,657
Astyanax_pachon,KAG9259771.1,GRIA2,Drosophila_melanogaster,NP_001261621.2,GLURIB,3.17E-188,657,2.71E-188,657
Astyanax_pachon,KAG9259771.1,GRIA2,Drosophila_melanogaster,NP_476855.1,GLURIA,2.07E-183,641,1.49E-183,641
Astyanax_pachon,KAG9259773.1,WDR19,Drosophila_melanogaster,NP_611426.1,OSEG6,0.00E+00,1101,0.00E+00,1101
Astyanax_pachon,KAG9259782.1,CLEC4M,Drosophila_melanogaster,NP_001014490.1,LECTIN-37DB,3.63E-09,60.1,1.66E-09,60.1
Astyanax_pachon,KAG9259782.1,CLEC4M,Drosophila_melanogaster,NP_001188847.1,LECTIN-37DB,3.63E-09,60.1,1.66E-09,60.1
Astyanax_pachon,KAG9259793.1,GRHPR,Drosophila_melanogaster,NP_649579.2,CG1236,4.98E-95,346,3.32E-95,346
Astyanax_pachon,KAG9259808.1,MED28,Drosophila_melanogaster,NP_651397.1,MED28,7.78E-18,88.6,5.52E-18,88.6
Astyanax_pachon,KAG9259810.1,RPL35A,Drosophila_melanogaster,NP_649539.1,RPL35A,1.29E-32,137,1.24E-32,137
Astyanax_pachon,KAG9259811.1,RAPGEF2,Drosophila_melanogaster,NP_001137798.1,PDZ-GEF,4.23E-212,737,2.70E-212,737
Astyanax_pachon,KAG9259811.1,RAPGEF2,Drosophila_melanogaster,NP_001137797.1,PDZ-GEF,4.23E-212,737,2.97E-212,737
Astyanax_pachon,KAG9259811.1,RAPGEF2,Drosophila_melanogaster,NP_001260126.1,PDZ-GEF,4.23E-212,737,2.97E-212,737
Astyanax_pachon,KAG9259811.1,RAPGEF2,Drosophila_melanogaster,NP_609012.2,PDZ-GEF,4.23E-212,737,2.98E-212,737
Astyanax_pachon,KAG9259814.1,CPE,Drosophila_melanogaster,NP_001284743.1,SVR,2.28E-84,311,1.43E-84,311
Astyanax_pachon,KAG9259814.1,CPE,Drosophila_melanogaster,NP_996320.1,SVR,2.28E-84,311,1.43E-84,311
Astyanax_pachon,KAG9259814.1,CPE,Drosophila_melanogaster,NP_001284742.1,SVR,5.84E-82,303,3.64E-82,303
Astyanax_pachon,KAG9259814.1,CPE,Drosophila_melanogaster,NP_996321.1,SVR,5.84E-82,303,3.64E-82,303
Astyanax_pachon,KAG9259816.1,TLL1,Drosophila_melanogaster,NP_001287510.1,TOK,2.14E-285,980,1.96E-285,980
Astyanax_pachon,KAG9259816.1,TLL1,Drosophila_melanogaster,NP_476879.1,TOK,2.14E-285,980,1.96E-285,980
Astyanax_pachon,KAG9259816.1,TLL1,Drosophila_melanogaster,NP_733035.1,TOK,2.14E-285,980,1.96E-285,980
Astyanax_pachon,KAG9259819.1,NDST4,Drosophila_melanogaster,NP_001163354.1,SFL,1.14E-280,964,9.21E-281,964
Astyanax_pachon,KAG9259819.1,NDST4,Drosophila_melanogaster,NP_001401031.1,SFL,1.14E-280,964,9.92E-281,964
Astyanax_pachon,KAG9259819.1,NDST4,Drosophila_melanogaster,NP_523946.1,SFL,1.14E-280,964,9.21E-281,964
Astyanax_pachon,KAG9259821.1,METTL14,Drosophila_melanogaster,NP_609205.1,METTL14,1.44E-138,491,8.51E-139,491
Astyanax_pachon,KAG9259846.1,PLRG1,Drosophila_melanogaster,NP_572778.1,TANGO4,2.51E-84,311,1.58E-84,311
Astyanax_pachon,KAG9259851.1,TASP1,Drosophila_melanogaster,NP_001261920.1,TASP1,2.52E-57,221,1.48E-57,221
Astyanax_pachon,KAG9259851.1,TASP1,Drosophila_melanogaster,NP_648832.1,TASP1,2.52E-57,221,1.48E-57,221
Astyanax_pachon,KAG9259858.1,MEMO1,Drosophila_melanogaster,NP_650252.1,CG8031,3.97E-110,396,2.51E-110,396
Astyanax_pachon,KAG9259862.1,CLEC17A,Drosophila_melanogaster,NP_001014490.1,LECTIN-37DB,2.16E-09,60.8,1.02E-09,60.8
Astyanax_pachon,KAG9259862.1,CLEC17A,Drosophila_melanogaster,NP_001188847.1,LECTIN-37DB,2.16E-09,60.8,1.02E-09,60.8
Astyanax_pachon,KAG9259864.1,SMOX,Drosophila_melanogaster,NP_001262380.1,CG8032,8.63E-80,296,6.28E-80,296
Astyanax_pachon,KAG9259864.1,SMOX,Drosophila_melanogaster,NP_649811.1,CG8032,8.63E-80,296,6.28E-80,296
Astyanax_pachon,KAG9259869.1,MOGS,Drosophila_melanogaster,NP_001245621.1,GCS1,1.37E-194,678,9.28E-195,678
Astyanax_pachon,KAG9259869.1,MOGS,Drosophila_melanogaster,NP_572707.4,GCS1,1.37E-194,678,9.28E-195,678
Astyanax_pachon,KAG9259875.1,RPS27A,Drosophila_melanogaster,NP_476778.1,RPS27A,8.18E-76,281,5.50E-76,281
Astyanax_pachon,KAG9259881.1,PPP4R3B,Drosophila_melanogaster,NP_731849.2,FLFL,5.59E-241,832,4.69E-241,832
Astyanax_pachon,KAG9259881.1,PPP4R3B,Drosophila_melanogaster,NP_731850.2,FLFL,5.59E-241,832,4.69E-241,832
Astyanax_pachon,KAG9259881.1,PPP4R3B,Drosophila_melanogaster,NP_650304.2,FLFL,1.79E-239,827,1.49E-239,827
Astyanax_pachon,KAG9259882.1,PNPT1,Drosophila_melanogaster,NP_001097990.2,PNPASE,1.51E-229,794,1.01E-229,794
Astyanax_pachon,KAG9259882.1,PNPT1,Drosophila_melanogaster,NP_001163783.1,PNPASE,1.51E-229,794,1.01E-229,794
Astyanax_pachon,KAG9259882.1,PNPT1,Drosophila_melanogaster,NP_651867.2,PNPASE,1.51E-229,794,1.01E-229,794
Astyanax_pachon,KAG9259882.1,PNPT1,Drosophila_melanogaster,NP_733429.1,PNPASE,1.51E-229,794,1.01E-229,794
Astyanax_pachon,KAG9259899.1,KAG9259899.1,Drosophila_melanogaster,NP_001262714.1,OCTALPHA2R,1.04E-59,229,1.06E-59,229
Astyanax_pachon,KAG9259899.1,KAG9259899.1,Drosophila_melanogaster,NP_650754.2,OCTALPHA2R,2.13E-56,218,2.27E-56,218
Astyanax_pachon,KAG9259900.1,SLC24A2,Drosophila_melanogaster,NP_723482.1,NCKX30C,5.88E-146,516,5.47E-146,516
Astyanax_pachon,KAG9259900.1,SLC24A2,Drosophila_melanogaster,NP_723483.1,NCKX30C,5.88E-146,516,5.47E-146,516
Astyanax_pachon,KAG9259900.1,SLC24A2,Drosophila_melanogaster,NP_001260296.1,NCKX30C,1.18E-145,515,1.08E-145,515
Astyanax_pachon,KAG9259900.1,SLC24A2,Drosophila_melanogaster,NP_652011.3,NCKX30C,2.41E-142,504,2.31E-142,504
Astyanax_pachon,KAG9259900.1,SLC24A2,Drosophila_melanogaster,NP_001188761.1,NCKX30C,9.63E-142,502,9.13E-142,502
Astyanax_pachon,KAG9259903.1,HEATR5B,Drosophila_melanogaster,NP_001163547.1,CG2747,0.00E+00,1887,0.00E+00,1887
Astyanax_pachon,KAG9259903.1,HEATR5B,Drosophila_melanogaster,NP_001163548.1,CG2747,0.00E+00,1887,0.00E+00,1887
Astyanax_pachon,KAG9259903.1,HEATR5B,Drosophila_melanogaster,NP_001262363.1,CG2747,0.00E+00,1882,0.00E+00,1882
Astyanax_pachon,KAG9259903.1,HEATR5B,Drosophila_melanogaster,NP_649761.2,CG2747,0.00E+00,1878,0.00E+00,1878
Astyanax_pachon,KAG9259903.1,HEATR5B,Drosophila_melanogaster,NP_731206.1,CG2747,0.00E+00,1878,0.00E+00,1878
Astyanax_pachon,KAG9259903.1,HEATR5B,Drosophila_melanogaster,NP_001262364.1,CG2747,0.00E+00,1873,0.00E+00,1873
Astyanax_pachon,KAG9259909.1,KAG9259909.1,Drosophila_melanogaster,NP_001162999.1,DIF,3.63E-60,231,2.65E-60,231
Astyanax_pachon,KAG9259909.1,KAG9259909.1,Drosophila_melanogaster,NP_523589.2,DIF,3.63E-60,231,2.65E-60,231
Astyanax_pachon,KAG9259909.1,KAG9259909.1,Drosophila_melanogaster,NP_724050.1,DIF,3.63E-60,231,2.65E-60,231
Astyanax_pachon,KAG9259910.1,PPP1CB,Drosophila_melanogaster,NP_001259407.1,FLW,6.13E-177,618,4.16E-177,618
Astyanax_pachon,KAG9259910.1,PPP1CB,Drosophila_melanogaster,NP_524738.1,FLW,6.13E-177,618,4.16E-177,618
Astyanax_pachon,KAG9259910.1,PPP1CB,Drosophila_melanogaster,NP_001356939.1,FLW,6.13E-177,618,4.27E-177,618
Astyanax_pachon,KAG9259910.1,PPP1CB,Drosophila_melanogaster,NP_727418.1,FLW,1.61E-171,600,1.52E-171,600
Astyanax_pachon,KAG9259914.1,PTPRD,Drosophila_melanogaster,NP_523604.2,LAR,0.00E+00,1728,0.00E+00,1728
Astyanax_pachon,KAG9259914.1,PTPRD,Drosophila_melanogaster,NP_724220.2,LAR,0.00E+00,1726,0.00E+00,1726
Astyanax_pachon,KAG9259914.1,PTPRD,Drosophila_melanogaster,NP_001260594.1,LAR,0.00E+00,1714,0.00E+00,1714
Astyanax_pachon,KAG9259918.1,KAG9259918.1,Drosophila_melanogaster,NP_001287385.1,CG7218,9.00E-111,399,7.18E-111,399
Astyanax_pachon,KAG9259918.1,KAG9259918.1,Drosophila_melanogaster,NP_650678.1,CG7218,9.00E-111,399,7.18E-111,399
Astyanax_pachon,KAG9259920.1,QDPR,Drosophila_melanogaster,NP_001014579.1,DHPR,9.90E-75,278,6.63E-75,278
Astyanax_pachon,KAG9259920.1,QDPR,Drosophila_melanogaster,NP_001014580.1,DHPR,9.90E-75,278,6.63E-75,278
Astyanax_pachon,KAG9259920.1,QDPR,Drosophila_melanogaster,NP_523990.1,DHPR,9.90E-75,278,6.63E-75,278
Astyanax_pachon,KAG9259921.1,GTF2E2,Drosophila_melanogaster,NP_523923.1,TFIIEBETA,6.25E-72,269,4.22E-72,269
Astyanax_pachon,KAG9259925.1,RFC1,Drosophila_melanogaster,NP_524229.1,GNF1,8.89E-170,596,5.21E-170,596
Astyanax_pachon,KAG9259925.1,RFC1,Drosophila_melanogaster,NP_001014605.1,GNF1,1.46E-165,582,8.73E-166,582
Astyanax_pachon,KAG9259926.1,RPL9,Drosophila_melanogaster,NP_001285826.1,RPL9,5.57E-64,242,3.68E-64,242
Astyanax_pachon,KAG9259926.1,RPL9,Drosophila_melanogaster,NP_477161.1,RPL9,5.57E-64,242,3.68E-64,242
Astyanax_pachon,KAG9259926.1,RPL9,Drosophila_melanogaster,NP_723644.1,RPL9,5.57E-64,242,3.68E-64,242
Astyanax_pachon,KAG9259927.1,LIAS,Drosophila_melanogaster,NP_524183.2,LAS,1.60E-136,484,1.03E-136,484
Astyanax_pachon,KAG9259928.1,UGDH,Drosophila_melanogaster,NP_476980.1,SGL,4.32E-186,649,2.79E-186,649
Astyanax_pachon,KAG9259929.1,SMIM14,Drosophila_melanogaster,NP_001163291.1,CG13585,1.70E-09,60.1,1.22E-09,60.1
Astyanax_pachon,KAG9259929.1,SMIM14,Drosophila_melanogaster,NP_001163292.1,CG13585,1.70E-09,60.1,1.22E-09,60.1
Astyanax_pachon,KAG9259929.1,SMIM14,Drosophila_melanogaster,NP_611928.1,CG13585,1.70E-09,60.1,1.22E-09,60.1
Astyanax_pachon,KAG9259929.1,SMIM14,Drosophila_melanogaster,NP_726458.1,CG13585,1.70E-09,60.1,1.22E-09,60.1
Astyanax_pachon,KAG9259930.1,UBE2K,Drosophila_melanogaster,NP_001287013.1,UBC4,2.15E-72,270,1.44E-72,270
Astyanax_pachon,KAG9259930.1,UBE2K,Drosophila_melanogaster,NP_001287014.1,UBC4,2.15E-72,270,1.44E-72,270
Astyanax_pachon,KAG9259930.1,UBE2K,Drosophila_melanogaster,NP_524010.2,UBC4,2.15E-72,270,1.44E-72,270
Astyanax_pachon,KAG9259931.1,KAG9259931.1,Drosophila_melanogaster,NP_001246271.1,PDS5,8.55E-203,706,4.96E-203,706
Astyanax_pachon,KAG9259931.1,KAG9259931.1,Drosophila_melanogaster,NP_610719.1,PDS5,8.55E-203,706,4.96E-203,706
Astyanax_pachon,KAG9259935.1,ERLEC1,Drosophila_melanogaster,NP_609537.1,CG6766,3.39E-67,254,2.49E-67,254
Astyanax_pachon,KAG9259940.1,GATB,Drosophila_melanogaster,NP_651217.2,GATB,6.98E-110,396,4.38E-110,396
Astyanax_pachon,KAG9259941.1,FAM160A1,Drosophila_melanogaster,NP_722866.1,CG3558,3.69E-89,328,2.58E-89,328
Astyanax_pachon,KAG9259941.1,FAM160A1,Drosophila_melanogaster,NP_652064.2,CG3558,3.69E-89,328,2.61E-89,328
Astyanax_pachon,KAG9259941.1,FAM160A1,Drosophila_melanogaster,NP_001259976.1,CG3558,2.36E-87,322,1.66E-87,322
Astyanax_pachon,KAG9259941.1,FAM160A1,Drosophila_melanogaster,NP_001137777.1,CG3558,2.36E-87,322,1.68E-87,322
Astyanax_pachon,KAG9259943.1,RPS3A,Drosophila_melanogaster,NP_001245404.1,RPS3A,7.75E-92,335,5.25E-92,335
Astyanax_pachon,KAG9259943.1,RPS3A,Drosophila_melanogaster,NP_524618.1,RPS3A,7.75E-92,335,5.25E-92,335
Astyanax_pachon,KAG9259944.1,LRBA,Drosophila_melanogaster,NP_001138159.2,RG,0.00E+00,2558,0.00E+00,2558
Astyanax_pachon,KAG9259944.1,LRBA,Drosophila_melanogaster,NP_726978.2,RG,0.00E+00,2535,0.00E+00,2535
Astyanax_pachon,KAG9259944.1,LRBA,Drosophila_melanogaster,NP_001138157.2,RG,0.00E+00,2482,0.00E+00,2482
Astyanax_pachon,KAG9259944.1,LRBA,Drosophila_melanogaster,NP_001138158.2,RG,0.00E+00,2459,0.00E+00,2459
Astyanax_pachon,KAG9259944.1,LRBA,Drosophila_melanogaster,NP_001284878.1,RG,0.00E+00,2451,0.00E+00,2451
Astyanax_pachon,KAG9259945.1,MAB21L2,Drosophila_melanogaster,NP_572287.1,CG4766,7.75E-159,558,5.35E-159,558
Astyanax_pachon,KAG9259945.1,MAB21L2,Drosophila_melanogaster,NP_651971.2,MAB-21,3.18E-155,546,2.17E-155,546
Astyanax_pachon,KAG9259948.1,LAP3,Drosophila_melanogaster,NP_729394.1,S-LAP2,4.28E-105,380,3.07E-105,380
Astyanax_pachon,KAG9259948.1,LAP3,Drosophila_melanogaster,NP_648244.1,S-LAP1,8.56E-105,379,6.18E-105,379
Astyanax_pachon,KAG9259952.1,PTPRD,Drosophila_melanogaster,NP_001246094.1,LAR,0.00E+00,1554,0.00E+00,1554
Astyanax_pachon,KAG9259952.1,PTPRD,Drosophila_melanogaster,NP_001260596.1,LAR,0.00E+00,1551,0.00E+00,1551
Astyanax_pachon,KAG9259952.1,PTPRD,Drosophila_melanogaster,NP_001260597.1,LAR,0.00E+00,1550,0.00E+00,1550
Astyanax_pachon,KAG9259952.1,PTPRD,Drosophila_melanogaster,NP_001260595.1,LAR,0.00E+00,1549,0.00E+00,1549
Astyanax_pachon,KAG9259955.1,SUPT16H,Drosophila_melanogaster,NP_476610.2,DRE4,0.00E+00,1196,0.00E+00,1196
Astyanax_pachon,KAG9259955.1,SUPT16H,Drosophila_melanogaster,NP_728686.2,DRE4,0.00E+00,1196,0.00E+00,1196
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_001286795.1,KCC,0.00E+00,1114,0.00E+00,1114
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_001286793.1,KCC,0.00E+00,1113,0.00E+00,1113
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_001286794.1,KCC,0.00E+00,1113,0.00E+00,1113
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_571976.2,KCC,0.00E+00,1113,0.00E+00,1113
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_726377.1,KCC,0.00E+00,1113,0.00E+00,1113
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_726378.1,KCC,0.00E+00,1113,0.00E+00,1113
Astyanax_pachon,KAG9259957.1,SLC12A6,Drosophila_melanogaster,NP_726379.1,KCC,0.00E+00,1113,0.00E+00,1113
Astyanax_pachon,KAG9259958.1,NOP10,Drosophila_melanogaster,NP_610610.1,NOP10,1.56E-21,99.4,1.05E-21,99.4
Astyanax_pachon,KAG9259961.1,EMC4,Drosophila_melanogaster,NP_001303388.1,EMC4,1.28E-42,171,7.60E-43,171
Astyanax_pachon,KAG9259961.1,EMC4,Drosophila_melanogaster,NP_649424.1,EMC4,1.28E-42,171,7.60E-43,171
Astyanax_pachon,KAG9259988.1,GUCY1B1,Drosophila_melanogaster,NP_524603.2,GYCBETA100B,4.73E-201,699,4.10E-201,699
Astyanax_pachon,KAG9259993.1,KCNIP4,Drosophila_melanogaster,NP_001188578.1,CG44422,2.22E-53,207,2.91E-53,207
Astyanax_pachon,KAG9259993.1,KCNIP4,Drosophila_melanogaster,NP_001259444.1,CG44422,8.88E-53,205,1.17E-52,205
Astyanax_pachon,KAG9260000.1,OSBP,Drosophila_melanogaster,NP_477271.1,OSBP,1.25E-194,678,8.57E-195,678
Astyanax_pachon,KAG9260001.1,KAG9260001.1,Drosophila_melanogaster,NP_001097334.1,SLI,2.36E-141,502,1.57E-141,502
Astyanax_pachon,KAG9260001.1,KAG9260001.1,Drosophila_melanogaster,NP_476727.1,SLI,2.36E-141,502,1.57E-141,502
Astyanax_pachon,KAG9260001.1,KAG9260001.1,Drosophila_melanogaster,NP_476729.1,SLI,1.89E-140,499,1.23E-140,499
Astyanax_pachon,KAG9260001.1,KAG9260001.1,Drosophila_melanogaster,NP_001097333.1,SLI,3.77E-140,498,2.48E-140,498
Astyanax_pachon,KAG9260001.1,KAG9260001.1,Drosophila_melanogaster,NP_476728.1,SLI,3.77E-140,498,2.48E-140,498
Astyanax_pachon,KAG9260001.1,KAG9260001.1,Drosophila_melanogaster,NP_001261017.1,SLI,2.36E-141,502,2.26E-141,502
Astyanax_pachon,KAG9260004.1,SLC44A1,Drosophila_melanogaster,NP_001261411.1,CTL1,4.75E-92,337,3.36E-92,337
Astyanax_pachon,KAG9260004.1,SLC44A1,Drosophila_melanogaster,NP_647884.1,CTL1,4.75E-92,337,3.38E-92,337
Astyanax_pachon,KAG9260013.1,TACR3,Drosophila_melanogaster,NP_001163772.1,TKR99D,1.31E-76,285,1.14E-76,285
Astyanax_pachon,KAG9260013.1,TACR3,Drosophila_melanogaster,NP_524556.2,TKR99D,1.31E-76,285,1.14E-76,285
Astyanax_pachon,KAG9260013.1,TACR3,Drosophila_melanogaster,NP_001263092.1,TKR99D,1.31E-76,285,1.24E-76,285
Astyanax_pachon,KAG9260016.1,GLB1,Drosophila_melanogaster,NP_650142.1,ECT3,6.70E-137,486,4.37E-137,486
Astyanax_pachon,KAG9260017.1,CCDC86,Drosophila_melanogaster,NP_001285449.1,CG14210,2.72E-09,60.5,1.18E-09,60.5
Astyanax_pachon,KAG9260017.1,CCDC86,Drosophila_melanogaster,NP_608328.1,CG14210,2.72E-09,60.5,1.18E-09,60.5
Astyanax_pachon,KAG9260024.1,ACER2,Drosophila_melanogaster,NP_610020.1,BWA,5.77E-75,279,3.99E-75,279
Astyanax_pachon,KAG9260024.1,ACER2,Drosophila_melanogaster,NP_001260616.1,BWA,2.88E-75,280,2.12E-75,280
Astyanax_pachon,KAG9260025.1,RPS6,Drosophila_melanogaster,NP_511073.1,RPS6,1.45E-91,334,9.71E-92,334
Astyanax_pachon,KAG9260027.1,KAG9260027.1,Drosophila_melanogaster,NP_650283.1,DROJ2,2.37E-119,427,1.59E-119,427
Astyanax_pachon,KAG9260027.1,KAG9260027.1,Drosophila_melanogaster,NP_731804.1,DROJ2,2.37E-119,427,1.59E-119,427
Astyanax_pachon,KAG9260027.1,KAG9260027.1,Drosophila_melanogaster,NP_731805.1,DROJ2,2.37E-119,427,1.59E-119,427
Astyanax_pachon,KAG9260027.1,KAG9260027.1,Drosophila_melanogaster,NP_731806.1,DROJ2,2.37E-119,427,1.59E-119,427
Astyanax_pachon,KAG9260027.1,KAG9260027.1,Drosophila_melanogaster,NP_731807.1,DROJ2,2.37E-119,427,1.59E-119,427
Astyanax_pachon,KAG9260059.1,SMC2,Drosophila_melanogaster,NP_610995.1,SMC2,2.64E-214,744,1.75E-214,744
Astyanax_pachon,KAG9260060.1,KAG9260060.1,Drosophila_melanogaster,NP_610746.1,CG8858,1.59E-244,845,1.10E-244,845
Astyanax_pachon,KAG9260063.1,TMEM192,Drosophila_melanogaster,NP_650643.2,CG7523,8.06E-06,49.3,5.14E-06,49.3
Astyanax_pachon,KAG9260067.1,AGPAT4,Drosophila_melanogaster,NP_648888.1,AGPAT3,6.71E-68,256,4.57E-68,256
Astyanax_pachon,KAG9260067.1,AGPAT4,Drosophila_melanogaster,NP_730160.1,AGPAT3,6.71E-68,256,4.57E-68,256
Astyanax_pachon,KAG9260067.1,AGPAT4,Drosophila_melanogaster,NP_730161.1,AGPAT3,6.71E-68,256,4.57E-68,256
Astyanax_pachon,KAG9260067.1,AGPAT4,Drosophila_melanogaster,NP_001246793.1,AGPAT3,6.71E-68,256,4.70E-68,256
Astyanax_pachon,KAG9260068.1,MAP3K4,Drosophila_melanogaster,NP_650750.4,MEKK1,2.63E-160,565,1.68E-160,565
Astyanax_pachon,KAG9260068.1,MAP3K4,Drosophila_melanogaster,NP_732373.1,MEKK1,2.63E-160,565,1.78E-160,565
Astyanax_pachon,KAG9260074.1,FAM135A,Drosophila_melanogaster,NP_728588.1,CG32333,4.40E-141,501,3.12E-141,501
Astyanax_pachon,KAG9260074.1,FAM135A,Drosophila_melanogaster,NP_001261246.1,CG32333,1.13E-138,493,8.03E-139,493
Astyanax_pachon,KAG9260083.1,DEGS1,Drosophila_melanogaster,NP_476594.1,IFC,1.19E-120,431,7.93E-121,431
Astyanax_pachon,KAG9260084.1,NVL,Drosophila_melanogaster,NP_001261512.1,SMID,4.65E-168,590,3.08E-168,590
Astyanax_pachon,KAG9260084.1,NVL,Drosophila_melanogaster,NP_996009.2,SMID,4.65E-168,590,3.08E-168,590
Astyanax_pachon,KAG9260084.1,NVL,Drosophila_melanogaster,NP_001261513.1,SMID,4.65E-168,590,3.14E-168,590
Astyanax_pachon,KAG9260084.1,NVL,Drosophila_melanogaster,NP_001163371.1,SMID,4.65E-168,590,3.19E-168,590
Astyanax_pachon,KAG9260084.1,NVL,Drosophila_melanogaster,NP_523959.2,SMID,4.65E-168,590,3.19E-168,590
Astyanax_pachon,KAG9260093.1,KAG9260093.1,Drosophila_melanogaster,NP_524233.1,KKV,9.00E-169,593,6.83E-169,593
Astyanax_pachon,KAG9260093.1,KAG9260093.1,Drosophila_melanogaster,NP_996152.1,KKV,9.00E-169,593,6.83E-169,593
Astyanax_pachon,KAG9260093.1,KAG9260093.1,Drosophila_melanogaster,NP_730928.2,KKV,7.20E-168,590,5.46E-168,590
Astyanax_pachon,KAG9260118.1,KAG9260118.1,Drosophila_melanogaster,NP_001097334.1,SLI,1.42E-148,526,9.38E-149,526
Astyanax_pachon,KAG9260118.1,KAG9260118.1,Drosophila_melanogaster,NP_476727.1,SLI,1.42E-148,526,9.38E-149,526
Astyanax_pachon,KAG9260118.1,KAG9260118.1,Drosophila_melanogaster,NP_476729.1,SLI,1.13E-147,523,7.33E-148,523
Astyanax_pachon,KAG9260118.1,KAG9260118.1,Drosophila_melanogaster,NP_001097333.1,SLI,2.27E-147,522,1.48E-147,522
Astyanax_pachon,KAG9260118.1,KAG9260118.1,Drosophila_melanogaster,NP_476728.1,SLI,2.27E-147,522,1.48E-147,522
Astyanax_pachon,KAG9260118.1,KAG9260118.1,Drosophila_melanogaster,NP_001261017.1,SLI,1.42E-148,526,1.35E-148,526
Astyanax_pachon,KAG9260121.1,ABCC2,Drosophila_melanogaster,NP_995704.1,MRP,0.00E+00,1389,0.00E+00,1389
