,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
4970,Astyanax_pachon,KAG9262173.1,ADAMTS1,Mus_musculus,NP_033751.3,ADAMTS1,0.0,1136.0,0.0,1136.0
21082,Astyanax_pachon,KAG9270087.1,ADAMTS10,Mus_musculus,NP_766207.2,ADAMTS10,0.0,1541.0,0.0,1541.0
21764,Astyanax_pachon,KAG9270386.1,ADAMTS13,Mus_musculus,NP_001001322.1,ADAMTS13,0.0,1082.0,0.0,1082.0
15523,Astyanax_pachon,KAG9267482.1,ADAMTS14,Mus_musculus,NP_001074596.1,ADAMTS14,0.0,1481.0,0.0,1481.0
11004,Astyanax_pachon,KAG9265372.1,ADAMTS15,Mus_musculus,NP_001019310.1,ADAMTS15,0.0,1237.0,0.0,1237.0
33087,Astyanax_pachon,KAG9276345.1,ADAMTS16,Mus_musculus,NP_742050.2,ADAMTS16,0.0,1561.0,0.0,1561.0
13413,Astyanax_pachon,KAG9266527.1,ADAMTS17,Mus_musculus,NP_001029049.2,ADAMTS17,0.0,1679.0,0.0,1679.0
3367,Astyanax_pachon,KAG9261217.1,ADAMTS18,Mus_musculus,NP_766054.2,ADAMTS18,0.0,1530.0,0.0,1530.0
11931,Astyanax_pachon,KAG9265822.1,ADAMTS2,Mus_musculus,NP_783574.1,ADAMTS2,0.0,1412.0,0.0,1412.0
41909,Astyanax_pachon,KAG9280868.1,ADAMTS20,Mus_musculus,NP_803180.3,ADAMTS20,0.0,2433.0,0.0,2433.0
4192,Astyanax_pachon,KAG9261733.1,ADAMTS3,Mus_musculus,NP_001074870.1,ADAMTS3,0.0,1751.0,0.0,1751.0
4969,Astyanax_pachon,KAG9262172.1,ADAMTS5,Mus_musculus,NP_035912.2,ADAMTS5,0.0,1155.0,0.0,1155.0
7122,Astyanax_pachon,KAG9263432.1,ADAMTS6,Mus_musculus,NP_001074489.1,ADAMTS6,0.0,1977.0,0.0,1977.0
14620,Astyanax_pachon,KAG9267083.1,ADAMTS7,Mus_musculus,NP_001313280.1,ADAMTS7,0.0,1367.0,0.0,1367.0
11005,Astyanax_pachon,KAG9265373.1,ADAMTS8,Mus_musculus,NP_038934.2,ADAMTS8,4.21e-283,974.0,7.77e-284,974.0
2093,Astyanax_pachon,KAG9260617.1,ADAMTS9,Mus_musculus,NP_780523.3,ADAMTS9,0.0,2636.0,0.0,2636.0
29142,Astyanax_pachon,KAG9274207.1,ADAMTSL1,Mus_musculus,XP_036020442.1,ADAMTSL1,0.0,1694.0,0.0,1694.0
4322,Astyanax_pachon,KAG9261808.1,ADAMTSL2,Mus_musculus,NP_084257.1,ADAMTSL2,0.0,1186.0,0.0,1186.0
13451,Astyanax_pachon,KAG9266550.1,ADAMTSL3,Mus_musculus,NP_001177303.1,ADAMTSL3,0.0,1677.0,0.0,1677.0
2493,Astyanax_pachon,KAG9260800.1,ADAMTSL5,Mus_musculus,XP_011241830.1,ADAMTSL5,1.25e-94,347.0,2.31e-95,347.0
9371,Astyanax_pachon,KAG9264561.1,ADAP1,Mus_musculus,NP_766311.2,ADAP1,8.79e-182,636.0,1.8e-182,636.0
39750,Astyanax_pachon,KAG9279916.1,ADAP2,Mus_musculus,NP_742145.1,ADAP2,1.03e-132,473.0,2.14e-133,473.0
24368,Astyanax_pachon,KAG9271629.1,ADARB1,Mus_musculus,XP_006513126.1,ADARB1,0.0,1063.0,0.0,1063.0
33977,Astyanax_pachon,KAG9276746.1,ADARB2,Mus_musculus,NP_443209.2,ADARB2,3.21e-243,841.0,6.96e-244,841.0
25195,Astyanax_pachon,KAG9272088.1,ADAT1,Mus_musculus,NP_038953.1,ADAT1,5.0000000000000006e-110,398.0,1.0600000000000001e-110,398.0
44942,Astyanax_pachon,KAG9282583.1,ADAT2,Mus_musculus,NP_080024.3,ADAT2,2.39e-70,265.0,4.42e-71,265.0
24601,Astyanax_pachon,KAG9271722.1,ADAT3,Mus_musculus,NP_001094076.1,ADAT3,5.389999999999999e-90,331.0,1.09e-90,331.0
18617,Astyanax_pachon,KAG9268895.1,ADCK1,Mus_musculus,NP_001264225.1,ADCK1,1.31e-206,719.0,2.61e-207,719.0
41808,Astyanax_pachon,KAG9280821.1,ADCK2,Mus_musculus,NP_849204.1,ADCK2,2.29e-149,529.0,4.81e-150,529.0
38951,Astyanax_pachon,KAG9279517.1,ADCK5,Mus_musculus,NP_766548.2,ADCK5,1.43e-203,709.0,2.9599999999999997e-204,709.0
29805,Astyanax_pachon,KAG9274651.1,ADCY1,Mus_musculus,NP_033752.1,ADCY1,0.0,1542.0,0.0,1542.0
32703,Astyanax_pachon,KAG9276173.1,ADCY2,Mus_musculus,NP_705762.2,ADCY2,0.0,1742.0,0.0,1742.0
33198,Astyanax_pachon,KAG9276390.1,ADCY3,Mus_musculus,NP_001153008.1,ADCY3,0.0,1696.0,0.0,1696.0
23283,Astyanax_pachon,KAG9271139.1,ADCY5,Mus_musculus,NP_001012783.3,ADCY5,0.0,1692.0,0.0,1692.0
19379,Astyanax_pachon,KAG9269302.1,ADCY6,Mus_musculus,NP_001355342.1,ADCY6,0.0,1647.0,0.0,1647.0
36782,Astyanax_pachon,KAG9278265.1,ADCY8,Mus_musculus,NP_033753.2,ADCY8,0.0,1881.0,0.0,1881.0
3594,Astyanax_pachon,KAG9261319.1,ADCY9,Mus_musculus,NP_001400202.1,ADCY9,0.0,1408.0,0.0,1408.0
35208,Astyanax_pachon,KAG9277304.1,ADCYAP1R1,Mus_musculus,XP_011239455.1,ADCYAP1R1,4.5100000000000004e-200,697.0,9.32e-201,697.0
13065,Astyanax_pachon,KAG9266359.1,ADD1,Mus_musculus,NP_001318013.1,ADD1,9.26e-287,986.0,1.5999999999999998e-287,986.0
4830,Astyanax_pachon,KAG9262059.1,ADD2,Mus_musculus,NP_001258786.1,ADD2,5.589999999999999e-190,664.0,1.3e-190,664.0
3222,Astyanax_pachon,KAG9261138.1,ADD3,Mus_musculus,NP_001157572.1,ADD3,2.16e-235,815.0,4.23e-236,815.0
44768,Astyanax_pachon,KAG9282503.1,ADGB,Mus_musculus,NP_001120825.3,ADGB,3.14e-255,882.0,7.05e-256,882.0
16169,Astyanax_pachon,KAG9267856.1,ADGRA1,Mus_musculus,XP_006536266.1,ADGRA1,3.47e-138,492.0,6.16e-139,492.0
29174,Astyanax_pachon,KAG9274226.1,ADGRA3,Mus_musculus,NP_598672.1,ADGRA3,0.0,1475.0,0.0,1475.0
32863,Astyanax_pachon,KAG9276230.1,ADGRB1,Mus_musculus,XP_006520334.1,ADGRB1,0.0,1996.0,0.0,1996.0
1031,Astyanax_pachon,KAG9260078.1,ADGRB3,Mus_musculus,NP_783573.4,ADGRB3,0.0,2431.0,0.0,2431.0
21951,Astyanax_pachon,KAG9270503.1,ADGRD1,Mus_musculus,NP_001074811.1,ADGRD1,9.349999999999999e-287,986.0,1.8899999999999998e-287,986.0
22178,Astyanax_pachon,KAG9270611.1,ADGRF1,Mus_musculus,NP_598537.2,ADGRF1,1.2700000000000002e-79,298.0,2.44e-80,298.0
18132,Astyanax_pachon,KAG9268699.1,ADGRF3,Mus_musculus,XP_006535800.1,ADGRF3,3.15e-64,247.0,6.01e-65,247.0
45040,Astyanax_pachon,KAG9282630.1,ADGRF5,Mus_musculus,NP_001074647.1,ADGRF5,1.09e-99,365.0,2.46e-100,365.0
14715,Astyanax_pachon,KAG9267111.1,ADGRG1,Mus_musculus,NP_001185823.1,ADGRG1,3.85e-56,219.0,1.12e-56,219.0
7876,Astyanax_pachon,KAG9263726.1,ADGRG2,Mus_musculus,XP_030107194.1,ADGRG2,1.78e-110,400.0,5.18e-111,400.0
44944,Astyanax_pachon,KAG9282586.1,ADGRG6,Mus_musculus,XP_006512744.1,ADGRG6,0.0,1077.0,0.0,1077.0
3292,Astyanax_pachon,KAG9261162.1,ADGRG7,Mus_musculus,NP_766413.2,ADGRG7,2.7599999999999998e-92,340.0,4.8e-93,340.0
38172,Astyanax_pachon,KAG9279048.1,ADGRL1,Mus_musculus,XP_006531185.1,ADGRL1,0.0,2012.0,0.0,2012.0
13917,Astyanax_pachon,KAG9266779.1,ADGRL2,Mus_musculus,NP_001392918.1,ADGRL2,0.0,2156.0,0.0,2156.0
667,Astyanax_pachon,KAG9259892.1,ADGRL3,Mus_musculus,XP_036021075.1,ADGRL3,0.0,2137.0,0.0,2137.0
13916,Astyanax_pachon,KAG9266777.1,ADGRL4,Mus_musculus,NP_573485.2,ADGRL4,2.64e-186,652.0,5.42e-187,652.0
4289,Astyanax_pachon,KAG9261790.1,ADGRV1,Mus_musculus,NP_473394.3,ADGRV1,0.0,6111.0,0.0,6111.0
36762,Astyanax_pachon,KAG9278250.1,ADHFE1,Mus_musculus,NP_780445.1,ADHFE1,4.63e-203,707.0,9.47e-204,707.0
18491,Astyanax_pachon,KAG9268825.1,ADI1,Mus_musculus,NP_598813.1,ADI1,6.34e-72,270.0,1.29e-72,270.0
1777,Astyanax_pachon,KAG9260470.1,ADIPOR1,Mus_musculus,NP_001292998.1,ADIPOR1,1.3899999999999998e-180,632.0,2.8800000000000004e-181,632.0
40349,Astyanax_pachon,KAG9280198.1,ADIPOR2,Mus_musculus,NP_001342621.1,ADIPOR2,2.2700000000000003e-173,608.0,4.98e-174,608.0
31342,Astyanax_pachon,KAG9275437.1,ADK,Mus_musculus,NP_598840.1,ADK,6.06e-165,580.0,1.25e-165,580.0
14809,Astyanax_pachon,KAG9267137.1,ADM,Mus_musculus,NP_033757.1,ADM,1.83e-07,55.8,4.02e-08,55.8
19994,Astyanax_pachon,KAG9269617.1,ADNP,Mus_musculus,NP_001297015.1,ADNP,3.97e-295,1014.0,8.65e-296,1014.0
37887,Astyanax_pachon,KAG9278915.1,ADNP2,Mus_musculus,NP_778193.1,ADNP2,2.69e-107,390.0,6.33e-108,390.0
17748,Astyanax_pachon,KAG9268542.1,ADO,Mus_musculus,NP_001005419.2,ADO,9.560000000000001e-72,270.0,1.8500000000000002e-72,270.0
22454,Astyanax_pachon,KAG9270758.1,ADORA1,Mus_musculus,NP_001008533.1,ADORA1,8.12e-120,430.0,1.61e-120,430.0
12714,Astyanax_pachon,KAG9266218.1,ADORA2A,Mus_musculus,NP_001318024.1,ADORA2A,7.1899999999999995e-115,414.0,1.33e-115,414.0
44093,Astyanax_pachon,KAG9282079.1,ADORA2B,Mus_musculus,NP_031439.2,ADORA2B,3.89e-101,368.0,7.57e-102,368.0
41805,Astyanax_pachon,KAG9280818.1,ADPGK,Mus_musculus,NP_082397.1,ADPGK,7.7599999999999995e-174,610.0,1.6e-174,610.0
15115,Astyanax_pachon,KAG9267277.1,ADPRH,Mus_musculus,NP_031440.1,ADPRH,6.22e-100,364.0,1.32e-100,364.0
16926,Astyanax_pachon,KAG9268124.1,ADPRHL2,Mus_musculus,NP_598644.1,ADPRS,1.08e-98,360.0,2.16e-99,360.0
15990,Astyanax_pachon,KAG9267754.1,ADPRM,Mus_musculus,NP_079786.2,ADPRM,6.26e-100,364.0,1.2400000000000001e-100,364.0
22252,Astyanax_pachon,KAG9270634.1,ADRA1A,Mus_musculus,NP_001258689.1,ADRA1A,3.54e-152,538.0,7.1e-153,538.0
11652,Astyanax_pachon,KAG9265719.1,ADRA1B,Mus_musculus,NP_001271309.1,ADRA1B,6.28e-145,514.0,1.32e-145,514.0
226,Astyanax_pachon,KAG9259616.1,ADRA1D,Mus_musculus,NP_038488.4,ADRA1D,2.4799999999999998e-147,522.0,5.61e-148,522.0
3263,Astyanax_pachon,KAG9261146.1,ADRA2A,Mus_musculus,NP_031443.4,ADRA2A,2.86e-124,445.0,7.010000000000001e-125,445.0
21928,Astyanax_pachon,KAG9270485.1,ADRA2B,Mus_musculus,NP_033763.3,ADRA2B,4.25e-112,405.0,7.43e-113,405.0
31813,Astyanax_pachon,KAG9275650.1,ADRA2C,Mus_musculus,NP_031444.2,ADRA2C,2.35e-132,472.0,5.15e-133,472.0
16290,Astyanax_pachon,KAG9267902.1,ADRB1,Mus_musculus,NP_031445.2,ADRB1,7.030000000000001e-97,354.0,1.74e-97,354.0
26385,Astyanax_pachon,KAG9272734.1,ADRB2,Mus_musculus,NP_031446.2,ADRB2,2.56e-114,412.0,5.419999999999999e-115,412.0
14832,Astyanax_pachon,KAG9267149.1,ADRB3,Mus_musculus,NP_796357.1,GPR21,2.23e-15,83.2,4.31e-16,83.2
21799,Astyanax_pachon,KAG9270408.1,ADRB4C,Mus_musculus,NP_038490.2,ADRB3,1.0800000000000001e-88,327.0,2.0099999999999998e-89,327.0
19607,Astyanax_pachon,KAG9269447.1,ADRM1B,Mus_musculus,NP_062796.2,ADRM1,1.9899999999999998e-119,429.0,4.02e-120,429.0
9128,Astyanax_pachon,KAG9264422.1,ADSL,Mus_musculus,NP_033764.2,ADSL,2.7e-216,751.0,5.6e-217,751.0
16994,Astyanax_pachon,KAG9268168.1,ADSS1,Mus_musculus,NP_031447.1,ADSS1,9.53e-225,779.0,1.97e-225,779.0
30753,Astyanax_pachon,KAG9275145.1,ADSS2,Mus_musculus,NP_031448.2,ADSS2,1.15e-225,782.0,2.46e-226,782.0
30066,Astyanax_pachon,KAG9274818.1,ADTRP,Mus_musculus,NP_001139347.1,ADTRP,2.5299999999999996e-42,172.0,5.27e-43,172.0
6335,Astyanax_pachon,KAG9263018.1,AEBP1,Mus_musculus,NP_033766.2,AEBP1,1.19e-246,853.0,2.5700000000000002e-247,853.0
41209,Astyanax_pachon,KAG9280549.1,AEBP2,Mus_musculus,NP_001005605.1,AEBP2,1.41e-139,496.0,3.3199999999999997e-140,496.0
25779,Astyanax_pachon,KAG9272439.1,AEN,Mus_musculus,NP_001156411.1,AEN,1.9299999999999997e-54,213.0,3.1e-55,213.0
16811,Astyanax_pachon,KAG9268050.1,AFAP1,Mus_musculus,NP_001390348.1,AFAP1,8.490000000000001e-281,966.0,1.8e-281,966.0
26380,Astyanax_pachon,KAG9272731.1,AFAP1L1,Mus_musculus,NP_849259.2,AFAP1L1,1.9299999999999997e-197,689.0,4.1e-198,689.0
16303,Astyanax_pachon,KAG9267907.1,AFAP1L2,Mus_musculus,NP_001171268.1,AFAP1L2,6.780000000000001e-208,724.0,1.28e-208,724.0
45897,Astyanax_pachon,KAG9283039.1,AFDN,Mus_musculus,XP_017172764.1,AFDN,0.0,2218.0,0.0,2218.0
25359,Astyanax_pachon,KAG9272184.1,AFF2,Mus_musculus,XP_006527884.1,AFF2,6.03e-237,821.0,1.25e-237,821.0
12257,Astyanax_pachon,KAG9265955.1,AFF4,Mus_musculus,NP_291043.1,AFF4,1.7099999999999998e-263,909.0,3.67e-264,909.0
18123,Astyanax_pachon,KAG9268693.1,AFG1L,Mus_musculus,XP_017169372.1,AFG1L,1.97e-165,582.0,4.1500000000000004e-166,582.0
26909,Astyanax_pachon,KAG9272948.1,AFG3L1,Mus_musculus,NP_473411.2,AFG3L1,9.19e-297,1019.0,1.93e-297,1019.0
37048,Astyanax_pachon,KAG9278444.1,AFG3L2,Mus_musculus,NP_081406.1,AFG3L2,0.0,1146.0,0.0,1146.0
14478,Astyanax_pachon,KAG9267013.1,AFMID,Mus_musculus,NP_082103.1,AFMID,9.79e-78,290.0,2.1e-78,290.0
17472,Astyanax_pachon,KAG9268436.1,AFTPH,Mus_musculus,NP_001277474.1,AFTPH,2.4300000000000003e-58,227.0,5.92e-59,227.0
25597,Astyanax_pachon,KAG9272347.1,AGA,Mus_musculus,NP_001005847.1,AGA,1.37e-112,406.0,2.87e-113,406.0
36525,Astyanax_pachon,KAG9277920.1,AGAP1,Mus_musculus,NP_835220.1,AGAP1,0.0,1385.0,0.0,1385.0
1710,Astyanax_pachon,KAG9260432.1,AGAP2,Mus_musculus,NP_001028435.1,AGAP2,1.74e-241,836.0,3.55e-242,836.0
32543,Astyanax_pachon,KAG9276099.1,AGAP3,Mus_musculus,XP_006535736.1,AGAP3,0.0,1239.0,0.0,1239.0
25136,Astyanax_pachon,KAG9272054.1,AGBL1,Mus_musculus,NP_001186153.1,AGBL1,2.22e-289,995.0,4.59e-290,995.0
22652,Astyanax_pachon,KAG9270854.1,AGBL4,Mus_musculus,XP_036020453.1,AGBL4,1.9400000000000002e-88,325.0,5.05e-89,325.0
41148,Astyanax_pachon,KAG9280530.1,AGBL5,Mus_musculus,NP_001395012.1,AGBL5,2.89e-245,848.0,5.25e-246,848.0
37766,Astyanax_pachon,KAG9278871.1,AGFG1,Mus_musculus,XP_006496501.1,AGFG1,1.0099999999999999e-106,387.0,2.3e-107,387.0
12343,Astyanax_pachon,KAG9266004.1,AGGF1,Mus_musculus,NP_079906.2,AGGF1,5.43e-108,392.0,9.66e-109,392.0
27479,Astyanax_pachon,KAG9273210.1,AGK,Mus_musculus,NP_076027.1,AGK,1.75e-137,489.0,3.61e-138,489.0
9790,Astyanax_pachon,KAG9264788.1,AGL,Mus_musculus,NP_001074795.1,AGL,0.0,2444.0,0.0,2444.0
18834,Astyanax_pachon,KAG9269005.1,AGMAT,Mus_musculus,NP_001074877.1,AGMAT,1.66e-119,429.0,3.54e-120,429.0
10064,Astyanax_pachon,KAG9264962.1,AGMO,Mus_musculus,NP_848882.2,AGMO,8.01e-156,550.0,1.66e-156,550.0
12356,Astyanax_pachon,KAG9266011.1,AGPAT1,Mus_musculus,NP_001156851.1,AGPAT1,4.62e-75,281.0,1.01e-75,281.0
5437,Astyanax_pachon,KAG9262460.1,AGPAT3,Mus_musculus,NP_001391799.1,AGPAT3,7.91e-166,583.0,1.63e-166,583.0
1012,Astyanax_pachon,KAG9260067.1,AGPAT4,Mus_musculus,NP_080920.2,AGPAT4,3.52e-153,541.0,7.2e-154,541.0
30113,Astyanax_pachon,KAG9274841.1,AGPAT5,Mus_musculus,NP_081068.1,AGPAT5,2.89e-143,508.0,5.97e-144,508.0
3997,Astyanax_pachon,KAG9261611.1,AGPAT9L,Mus_musculus,NP_766303.1,GPAT3,1.63e-180,632.0,3.3700000000000003e-181,632.0
23994,Astyanax_pachon,KAG9271484.1,AGPS,Mus_musculus,NP_766254.2,AGPS,1.9200000000000002e-294,1011.0,4.19e-295,1011.0
24379,Astyanax_pachon,KAG9271632.1,AGR3,Mus_musculus,NP_997414.2,AGR3,2.4e-55,215.0,4.29e-56,215.0
20128,Astyanax_pachon,KAG9269669.1,AGRN,Mus_musculus,XP_006538554.1,AGRN,0.0,2047.0,0.0,2047.0
2725,Astyanax_pachon,KAG9260902.1,AGRP,Mus_musculus,NP_001258735.1,AGRP,2.74e-14,78.2,5.17e-15,78.2
31692,Astyanax_pachon,KAG9275581.1,AGT,Mus_musculus,NP_001403241.1,AGT,2.59e-39,163.0,5.59e-40,163.0
21749,Astyanax_pachon,KAG9270379.1,AGTPBP1,Mus_musculus,NP_001364026.1,AGTPBP1,0.0,1441.0,0.0,1441.0
24959,Astyanax_pachon,KAG9271929.1,AGTR2,Mus_musculus,NP_031455.1,AGTR2,1.96e-73,276.0,4.0999999999999995e-74,276.0
1456,Astyanax_pachon,KAG9260307.1,AGTRAP,Mus_musculus,NP_033772.2,AGTRAP,4.63e-40,164.0,9.44e-41,164.0
9713,Astyanax_pachon,KAG9264753.1,AGXT,Mus_musculus,NP_001263639.1,AGXT,6.97e-137,487.0,1.3399999999999999e-137,487.0
12885,Astyanax_pachon,KAG9266272.1,AGXT2,Mus_musculus,NP_001297665.1,AGXT2,1.5000000000000002e-179,629.0,3.15e-180,629.0
58,Astyanax_pachon,KAG9259427.1,AHCY-B,Mus_musculus,NP_001291457.1,AHCYL,1.81e-224,778.0,3.72e-225,778.0
22477,Astyanax_pachon,KAG9270772.1,AHCYL1,Mus_musculus,NP_663517.2,AHCYL1,3.24e-269,927.0,6.4e-270,927.0
40680,Astyanax_pachon,KAG9280362.1,AHCYL2,Mus_musculus,NP_001164471.2,AHCYL2,1.48e-290,998.0,3.13e-291,998.0
39607,Astyanax_pachon,KAG9279850.1,AHDC1,Mus_musculus,NP_001391059.1,AHDC1,2.26e-111,404.0,5.29e-112,404.0
18067,Astyanax_pachon,KAG9268671.1,AHI1,Mus_musculus,NP_080479.2,AHI1,1.1e-239,830.0,2e-240,830.0
25946,Astyanax_pachon,KAG9272525.1,AHNAK,Mus_musculus,XP_017173761.1,AHNAK,2.72e-218,760.0,1.04e-218,760.0
3158,Astyanax_pachon,KAG9261101.1,AHR,Mus_musculus,NP_038492.1,AHR,1.15e-175,617.0,2.03e-176,617.0
28357,Astyanax_pachon,KAG9273642.1,AHSG,Mus_musculus,NP_038493.1,AHSG,2.39e-30,133.0,4.34e-31,133.0
32426,Astyanax_pachon,KAG9276012.1,AICDA,Mus_musculus,NP_033775.1,AICDA,1.18e-70,266.0,2.29e-71,266.0
44799,Astyanax_pachon,KAG9282516.1,AIDA,Mus_musculus,NP_859421.1,AIDA,3.1499999999999996e-138,491.0,6.5399999999999996e-139,491.0
43845,Astyanax_pachon,KAG9281954.1,AIF1L,Mus_musculus,NP_660126.1,AIF1L,2.32e-56,218.0,4.88e-57,218.0
44202,Astyanax_pachon,KAG9282171.1,AIFM1,Mus_musculus,NP_001277293.1,AIFM1,1.2299999999999999e-225,783.0,1.64e-226,783.0
31012,Astyanax_pachon,KAG9275283.1,AIFM2,Mus_musculus,NP_001034283.1,AIFM2,2.34e-114,412.0,4.83e-115,412.0
4712,Astyanax_pachon,KAG9261992.1,AIFM3,Mus_musculus,NP_780387.2,AIFM3,2.33e-233,808.0,4.8e-234,808.0
44940,Astyanax_pachon,KAG9282582.1,AIG1,Mus_musculus,NP_001334291.1,AIG1,6.4000000000000004e-105,380.0,1.32e-105,380.0
31772,Astyanax_pachon,KAG9275623.1,AIMP1,Mus_musculus,NP_031952.2,AIMP1,6.530000000000001e-103,374.0,1.14e-103,374.0
9057,Astyanax_pachon,KAG9264379.1,AIMP2,Mus_musculus,NP_001165617.1,AIMP2,5.590000000000001e-100,364.0,1.17e-100,364.0
31998,Astyanax_pachon,KAG9275732.1,AIP,Mus_musculus,NP_001263213.1,AIP,3.1799999999999997e-128,458.0,6.080000000000001e-129,458.0
10551,Astyanax_pachon,KAG9265186.1,AIPL1,Mus_musculus,NP_444475.2,AIPL1,4.06e-137,488.0,5.63e-138,488.0
9732,Astyanax_pachon,KAG9264757.1,AIRE,Mus_musculus,NP_001258484.1,AIRE,7.039999999999999e-68,258.0,1.4399999999999999e-68,258.0
22754,Astyanax_pachon,KAG9270898.1,AJAP1,Mus_musculus,NP_001092769.1,AJAP1,2.7999999999999997e-68,259.0,6.099999999999999e-69,259.0
29547,Astyanax_pachon,KAG9274463.1,AJUBA,Mus_musculus,NP_034720.2,AJUBA,4.55e-108,392.0,7.430000000000001e-109,392.0
43167,Astyanax_pachon,KAG9281603.1,AK1,Mus_musculus,NP_001185719.1,AK1,1.09e-82,306.0,2.04e-83,306.0
39424,Astyanax_pachon,KAG9279764.1,AK2,Mus_musculus,NP_001029138.1,AK2,4.06e-106,384.0,8.31e-107,384.0
6789,Astyanax_pachon,KAG9263258.1,AK3,Mus_musculus,NP_067274.1,AK3,1.43e-83,309.0,2.9799999999999998e-84,309.0
35253,Astyanax_pachon,KAG9277323.1,AK4,Mus_musculus,NP_001171073.1,AK4,1.41e-86,319.0,2.86e-87,319.0
28452,Astyanax_pachon,KAG9273717.1,AK5,Mus_musculus,NP_001074746.1,AK5,1.29e-212,739.0,2.6600000000000004e-213,739.0
3820,Astyanax_pachon,KAG9261479.1,AK6,Mus_musculus,NP_081868.1,AK6,4.88e-71,267.0,9.94e-72,267.0
18667,Astyanax_pachon,KAG9268907.1,AK7,Mus_musculus,NP_084463.1,AK7,8.530000000000001e-210,730.0,1.75e-210,730.0
4549,Astyanax_pachon,KAG9261924.1,AK8,Mus_musculus,NP_001029046.2,AK8,7.09e-121,434.0,1.4800000000000001e-121,434.0
45001,Astyanax_pachon,KAG9282616.1,AK9,Mus_musculus,NP_001357742.1,AK9,0.0,1284.0,0.0,1284.0
11110,Astyanax_pachon,KAG9265443.1,AKAP1,Mus_musculus,NP_001344642.1,TDRKH,5.97e-09,61.6,1.16e-09,61.6
44072,Astyanax_pachon,KAG9282070.1,AKAP10,Mus_musculus,NP_064305.2,AKAP10,6.16e-237,820.0,1.3e-237,820.0
23745,Astyanax_pachon,KAG9271402.1,AKAP11,Mus_musculus,XP_036014463.1,AKAP11,3.84e-252,872.0,8.12e-253,872.0
45844,Astyanax_pachon,KAG9283009.1,AKAP12,Mus_musculus,NP_112462.1,AKAP12,2.4100000000000002e-70,268.0,4.87e-71,268.0
14419,Astyanax_pachon,KAG9266979.1,AKAP13,Mus_musculus,XP_006541319.1,AKAP13,7.620000000000001e-291,1001.0,1.79e-291,1001.0
22864,Astyanax_pachon,KAG9270969.1,AKAP17A,Mus_musculus,NP_001405301.1,AKAP17A,5.5e-109,395.0,1.22e-109,395.0
7255,Astyanax_pachon,KAG9263479.1,AKAP2,Mus_musculus,NP_001030609.1,PAKAP,1.24e-129,464.0,2.53e-130,464.0
17935,Astyanax_pachon,KAG9268634.1,AKAP6,Mus_musculus,NP_932779.2,AKAP6,0.0,1213.0,0.0,1213.0
44473,Astyanax_pachon,KAG9282326.1,AKAP7,Mus_musculus,NP_001366167.1,AKAP7,2.67e-61,236.0,3.9e-62,236.0
6048,Astyanax_pachon,KAG9262876.1,AKAP8L,Mus_musculus,XP_006524726.1,AKAP8,1.46e-38,161.0,3.1e-39,161.0
27315,Astyanax_pachon,KAG9273137.1,AKIP1,Mus_musculus,NP_065641.1,AKIP1,3.03e-10,65.1,7.35e-11,65.1
36887,Astyanax_pachon,KAG9278342.1,AKIRIN1,Mus_musculus,NP_075912.2,AKIRIN1,6.14e-53,207.0,1.27e-53,207.0
44380,Astyanax_pachon,KAG9282283.1,AKIRIN2,Mus_musculus,NP_001007590.2,AKIRIN2,2.05e-67,255.0,4.76e-68,255.0
12766,Astyanax_pachon,KAG9266236.1,AKNA,Mus_musculus,XP_036019435.1,AKNA,1.99e-39,165.0,4.0199999999999995e-40,165.0
35207,Astyanax_pachon,KAG9277300.1,AKR1A1B,Mus_musculus,NP_067448.1,AKR1A1,6.9e-135,480.0,1.43e-135,480.0
40245,Astyanax_pachon,KAG9280151.1,AKR1B1,Mus_musculus,NP_033788.3,AKR1B1,2.6899999999999997e-134,478.0,5.55e-135,478.0
40791,Astyanax_pachon,KAG9280402.1,AKR1D1,Mus_musculus,NP_663339.1,AKR1D1,5.17e-143,507.0,1.06e-143,507.0
1299,Astyanax_pachon,KAG9260226.1,AKR7A2,Mus_musculus,NP_079613.3,AKR7A5,1.54e-134,479.0,3.22e-135,479.0
16989,Astyanax_pachon,KAG9268166.1,AKT1,Mus_musculus,NP_001318036.1,AKT1,1.0199999999999999e-249,862.0,2.1399999999999997e-250,862.0
26783,Astyanax_pachon,KAG9272907.1,AKT2,Mus_musculus,NP_001103678.1,AKT2,1.36e-244,845.0,2.81e-245,845.0
30732,Astyanax_pachon,KAG9275143.1,AKT3,Mus_musculus,NP_035915.3,AKT3,1.6700000000000002e-276,951.0,3.45e-277,951.0
2757,Astyanax_pachon,KAG9260920.1,AKTIP,Mus_musculus,NP_001345863.1,AKTIP,2e-133,475.0,4.12e-134,475.0
43710,Astyanax_pachon,KAG9281866.1,ALAD,Mus_musculus,NP_001263375.1,ALAD,1.28e-146,519.0,2.64e-147,519.0
1753,Astyanax_pachon,KAG9260450.1,ALAS1,Mus_musculus,NP_001278764.1,ALAS1,6.02e-262,903.0,1.3e-262,903.0
22550,Astyanax_pachon,KAG9270805.1,ALAS2,Mus_musculus,NP_033783.1,ALAS2,4.22e-214,744.0,8.690000000000001e-215,744.0
7600,Astyanax_pachon,KAG9263631.1,ALCAM,Mus_musculus,NP_001318039.1,ALCAM,6.39e-98,358.0,1.33e-98,358.0
