,Model_nodos,NCBI_Product_accesion,Astyanax_ortologos,ID
1274,PTGES,NP_004869.1,"[('KAG9281778.1', 'PTGES')]",1275
1275,PTGFR,XP_054193784.1,"[('KAG9266686.1', 'PTGFR')]",1276
1276,PTGIR,NP_000951.1,"[('KAG9264995.1', 'PTGIR')]",1277
1277,PTGS1,NP_000953.2,"[('KAG9261886.1', 'PTGS1')]",1278
1278,PTGS2,NP_000954.1,"[('KAG9282614.1', 'PTGS2')]",1279
1279,PTHLH,XP_054228585.1,"[('KAG9280733.1', 'PTHLH')]",1280
1280,PTK6,NP_005966.1,"[('KAG9269531.1', 'PTK6'), ('KAG9270724.1', 'PTK6')]",1281
1281,PTN,NP_001308316.1,"[('KAG9280743.1', 'PTN-A')]",1282
1282,PTPA,XP_054219196.1,"[('KAG9281799.1', 'PTPA')]",1283
1283,PTPN1,NP_002818.1,"[('KAG9270872.1', 'PTPN1')]",1284
1284,PTPN6,NP_536858.1,"[('KAG9276303.1', 'PTPN6')]",1285
1285,PTPRG,XP_054203384.1,"[('KAG9260584.1', 'PTPRG')]",1286
1286,PTPRO,NP_109592.1,"[('KAG9280578.1', 'PTPRO')]",1287
1287,PTPRZ1,NP_002842.2,"[('KAG9280945.1', 'PTPRZ1')]",1288
1288,PTTG1,NP_004210.1,"[('KAG9272730.1', 'PTTG1')]",1289
1289,PURA,NP_005850.1,"[('KAG9265738.1', 'PURA')]",1290
1290,RAB3A,NP_002857.1,"[('KAG9264695.1', 'RAB3A'), ('KAG9266771.1', 'RAB3A')]",1291
1291,RAB4B,NP_057238.3,"[('KAG9264990.1', 'RAB4B')]",1292
1292,RAC1,NP_061485.1,"[('KAG9264581.1', 'RAC1'), ('KAG9267372.1', 'RAC3'), ('KAG9267623.1', 'RAC1')]",1293
1293,RACGAP1,XP_054227834.1,"[('KAG9269144.1', 'RACGAP1')]",1294
1294,RAD21,NP_006256.1,"[('KAG9279880.1', 'KAG9279880.1'), ('KAG9283740.1', 'KAG9283740.1')]",1295
1295,RAD51,XP_054234541.1,"[('KAG9282298.1', 'KAG9282298.1')]",1296
1296,RAD9A,NP_004575.1,"[('KAG9272209.1', 'RAD9A')]",1297
1297,RAG1,NP_000439.2,"[('KAG9281088.1', 'RAG1')]",1298
1298,RAG2,NP_000527.2,"[('KAG9281087.1', 'RAG2')]",1299
1299,RARA,NP_001138773.1,"[('KAG9267592.1', 'RARA')]",1300
1300,RARB,NP_001277145.1,"[('KAG9278911.1', 'RARB')]",1301
1301,RARG,NP_000957.1,"[('KAG9269051.1', 'RARG')]",1302
1302,RASGEF1B,NP_001287664.1,"[('KAG9261703.1', 'RASGEF1BA')]",1303
1303,RASGRP3,NP_001336905.1,"[('KAG9268383.1', 'RASGRP3')]",1304
1304,RASSF1,NP_009113.3,"[('KAG9260689.1', 'RASSF1'), ('KAG9277086.1', 'RASSF1')]",1305
1305,RB1CC1,XP_054217601.1,"[('KAG9275785.1', 'RB1CC1')]",1306
1306,RBBP7,NP_002884.1,"[('KAG9266681.1', 'RBBP7')]",1307
1307,RBL2,NP_001310537.1,"[('KAG9281048.1', 'RBL2')]",1308
1308,RBP3,NP_002891.1,"[('KAG9267365.1', 'ANTXR1')]",1309
1309,RBPJ,XP_054205931.1,"[('KAG9259712.1', 'RBPJ')]",1310
1310,RCAN1,NP_004405.3,"[('KAG9262155.1', 'RCAN1'), ('KAG9271121.1', 'RCAN1')]",1311
1311,RCC1,NP_001041659.1,"[('KAG9276414.1', 'RCC1')]",1312
1312,RECK,NP_066934.1,"[('KAG9276694.1', 'RECK')]",1313
1313,RECQL4,NP_001399954.1,"[('KAG9278970.1', 'RECQL4')]",1314
1314,REEP5,NP_005660.4,"[('KAG9263509.1', 'REEP5')]",1315
1315,REG4,NP_114433.1,"[('KAG9274627.1', 'KAG9274627.1')]",1316
1316,RELA,NP_001391587.1,"[('KAG9259909.1', 'KAG9259909.1')]",1317
1317,RELB,NP_006500.2,"[('KAG9265361.1', 'RELB')]",1318
1318,RELN,NP_774959.1,"[('KAG9273570.1', 'RELN')]",1319
1319,REN,NP_000528.1,"[('KAG9270348.1', 'REN')]",1320
1320,RFX2,NP_602309.1,"[('KAG9270082.1', 'RFX2')]",1321
1321,RFX3,XP_054219457.1,"[('KAG9263053.1', 'RFX3')]",1322
1322,RGN,NP_690608.1,"[('KAG9277550.1', 'RGN')]",1323
1323,RGS4,NP_001095915.1,"[('KAG9277267.1', 'RGS4')]",1324
1324,RHO,NP_000530.1,"[('KAG9270219.1', 'RHO'), ('KAG9270262.1', 'RHO')]",1325
1325,RHOB,NP_004031.1,"[('KAG9268810.1', 'RHOB')]",1326
1326,RHOC,NP_001036143.1,"[('KAG9260699.1', 'RHOA'), ('KAG9270177.1', 'RHOAA'), ('KAG9270836.1', 'RHOAD'), ('KAG9277032.1', 'RHOAD')]",1327
1327,RIPK2,NP_003812.1,"[('KAG9273741.1', 'RIPK2')]",1328
1328,RND3,NP_001241667.1,"[('KAG9261048.1', 'RND3'), ('KAG9271248.1', 'RND3')]",1329
1329,RNF111,XP_054234216.1,"[('KAG9261286.1', 'RNF111')]",1330
1330,RNF14,XP_054209813.1,"[('KAG9265958.1', 'RNF14')]",1331
1331,RNF2,XP_054194045.1,"[('KAG9264773.1', 'RNF2')]",1332
1332,RNF7,NP_055060.1,"[('KAG9273335.1', 'RNF7')]",1333
1333,ROR1,NP_005003.2,"[('KAG9277319.1', 'ROR1')]",1334
1334,RORA,NP_599023.1,"[('KAG9280992.1', 'RORAA')]",1335
1335,ROS1,XP_054212152.1,"[('KAG9268932.1', 'ROS1')]",1336
1336,RPLP0,NP_444505.1,"[('KAG9281722.1', 'RPLP0')]",1337
1337,RPRM,NP_062819.1,"[('KAG9277642.1', 'RPRMB')]",1338
1338,RPS3A,NP_000997.1,"[('KAG9259943.1', 'RPS3A')]",1339
1339,RPS6KA3,XP_054183501.1,"[('KAG9271925.1', 'RPS6KA6'), ('KAG9281541.1', 'RPS6KA3'), ('KAG9283371.1', 'RPS6KA3')]",1340
1340,RPTOR,NP_065812.1,"[('KAG9277425.1', 'RPTOR')]",1341
1341,RREB1,NP_001003699.1,"[('KAG9276724.1', 'RREB1')]",1342
1342,RRM1,NP_001024.1,"[('KAG9265695.1', 'RRM1')]",1343
1343,RRM2,NP_001159403.1,"[('KAG9282942.1', 'RRM2')]",1344
1344,RS1,NP_000321.1,"[('KAG9261034.1', 'XLRS1')]",1345
1345,RUNX1T1,NP_001185562.1,"[('KAG9279690.1', 'RUNX1T1')]",1346
1346,RUNX2,NP_001019801.3,"[('KAG9268729.1', 'RUNX2'), ('KAG9282858.1', 'RUNX2')]",1347
1347,RXFP2,NP_570718.1,"[('KAG9263698.1', 'RXFP2'), ('KAG9264641.1', 'RXFP2')]",1348
1348,RXRA,NP_002948.1,"[('KAG9261895.1', 'RXRAA'), ('KAG9266292.1', 'RXRAA')]",1349
1349,S100A10,NP_002957.1,"[('KAG9275885.1', 'S100A10'), ('KAG9279375.1', 'S100A10')]",1350
1350,S100A2,NP_005969.2,"[('KAG9275887.1', 'KAG9275887.1')]",1351
1351,S100A4,NP_002952.1,"[('KAG9275887.1', 'KAG9275887.1')]",1352
1352,S100B,XP_054180712.1,"[('KAG9261094.1', 'S100B')]",1353
1353,S1PR1,NP_001307659.1,"[('KAG9266643.1', 'S1PR1')]",1354
1354,SALL3,NP_741996.2,"[('KAG9278468.1', 'SALL3')]",1355
1355,SAMD4A,XP_054231624.1,"[('KAG9268936.1', 'KAG9268936.1')]",1356
1356,SART3,NP_055521.1,"[('KAG9261423.1', 'SART3')]",1357
1357,SAT1,NP_002961.1,"[('KAG9281538.1', 'SAT1'), ('KAG9283356.1', 'SAT1')]",1358
1358,SATB1,NP_001309801.1,"[('KAG9283752.1', 'SATB1')]",1359
1359,SATB2,XP_054197095.1,"[('KAG9271051.1', 'SATB2')]",1360
1360,SCAI,NP_001138349.1,"[('KAG9281816.1', 'SCAI')]",1361
1361,SCARF1,NP_003684.2,"[('KAG9264979.1', 'SCARF1')]",1362
1362,SCD,NP_005054.3,"[('KAG9275361.1', 'KAG9275361.1')]",1363
1363,SCD5,NP_001032671.2,"[('KAG9263483.1', 'SCD5')]",1364
1364,SCG3,NP_037375.2,"[('KAG9273470.1', 'SCG3')]",1365
1365,SDC4,NP_002990.2,"[('KAG9277694.1', 'SDC4')]",1366
1366,SEC14L2,NP_036561.1,"[('KAG9261975.1', 'SEC14L2'), ('KAG9262949.1', 'SEC14L2')]",1367
1367,SEMA6A,XP_054208989.1,"[('KAG9270678.1', 'SEMA6A')]",1368
1368,SERBP1,NP_056455.3,"[('KAG9274759.1', 'SERBP1')]",1369
1369,SERPINB1,NP_109591.1,"[('KAG9282960.1', 'SERPINB1'), ('KAG9283579.1', 'SERPINB1'), ('KAG9283580.1', 'SERPINB1')]",1370
1370,SERPINC1,NP_001373232.1,"[('KAG9266645.1', 'SERPINC1')]",1371
1371,SERPINE1,NP_001373388.1,"[('KAG9274257.1', 'SERPINE1')]",1372
1372,SERPINF1,NP_001316832.1,"[('KAG9265789.1', 'SERPINF1')]",1373
1373,SESN1,NP_055269.1,"[('KAG9282498.1', 'SESN1')]",1374
1374,SETBP1,XP_054174483.1,"[('KAG9261853.1', 'SETBP1')]",1375
1375,SETD2,NP_054878.5,"[('KAG9276060.1', 'SETD2')]",1376
1376,SETDB1,NP_001353347.1,"[('KAG9275857.1', 'SETDB1B')]",1377
1377,SF1,NP_001333293.1,"[('KAG9274495.1', 'SF1')]",1378
1378,SF3B1,NP_036565.2,"[('KAG9271058.1', 'SF3B1')]",1379
1379,SFRP1,NP_003003.3,"[('KAG9261458.1', 'SFRP1'), ('KAG9275320.1', 'SFRP5')]",1380
1380,SFRP5,NP_003006.2,"[('KAG9275320.1', 'SFRP5')]",1381
1381,SGK1,NP_001137148.1,"[('KAG9269795.1', 'SGK1')]",1382
1382,SGPL1,XP_054223076.1,"[('KAG9275418.1', 'SGPL1')]",1383
1383,SH2D1A,NP_002342.1,"[('KAG9271930.1', 'SH2D1A')]",1384
1384,SH3BP2,NP_001139327.1,"[('KAG9263449.1', 'SH3BP2')]",1385
1385,SHBG,NP_001031.2,"[('KAG9268060.1', 'SHBG')]",1386
1386,SHOX2,NP_001157150.1,"[('KAG9278537.1', 'SHOX2')]",1387
1387,SI,NP_001032.2,"[('KAG9272875.1', 'MGAM')]",1388
1388,SIAH1,NP_001006611.1,"[('KAG9273168.1', 'SIAH1')]",1389
1389,SIGIRR,NP_068577.2,"[('KAG9281030.1', 'SIGIRR')]",1390
1390,SIM2,NP_005060.1,"[('KAG9263644.1', 'KAG9263644.1')]",1391
1391,SIN3A,NP_001138829.1,"[('KAG9280709.1', 'SIN3A')]",1392
1392,SIVA1,NP_006418.2,"[('KAG9268167.1', 'SIVA1')]",1393
1393,SIX1,NP_005973.1,"[('KAG9282818.1', 'SIX1B')]",1394
1394,SIX3,NP_005404.1,"[('KAG9275132.1', 'SIX3')]",1395
1395,SIX6,NP_031400.2,"[('KAG9282817.1', 'SIX6')]",1396
1396,SKI,NP_003027.1,"[('KAG9270151.1', 'SKI')]",1397
1397,SKIL,NP_005405.2,"[('KAG9273920.1', 'SKIL')]",1398
1398,SLA2,NP_115590.1,"[('KAG9269489.1', 'SLA2')]",1399
1399,SLBP,NP_001293004.1,"[('KAG9271862.1', 'SLBP')]",1400
1400,SLC10A1,NP_003040.1,"[('KAG9268149.1', 'SLC10A1'), ('KAG9283002.1', 'SLC10A1')]",1401
1401,SLC10A2,NP_000443.2,"[('KAG9271177.1', 'SLC10A2')]",1402
1402,SLC15A1,NP_005064.1,"[('KAG9277623.1', 'SLC15A1')]",1403
1403,SLC16A1,NP_003042.3,"[('KAG9270838.1', 'SLC16A1'), ('KAG9277037.1', 'SLC16A1')]",1404
1404,SLC19A1,XP_054180769.1,"[('KAG9277908.1', 'SLC19A1')]",1405
1405,SLC1A3,NP_004163.3,"[('KAG9261653.1', 'SLC1A3'), ('KAG9263067.1', 'SLC1A3')]",1406
1406,SLC20A1,NP_005406.3,"[('KAG9263337.1', 'SLC20A1B')]",1407
1407,SLC22A2,NP_003049.2,"[('KAG9283046.1', 'SLC22A2')]",1408
1408,SLC22A3,NP_068812.1,"[('KAG9283046.1', 'SLC22A2')]",1409
1409,SLC22A4,NP_003050.2,"[('KAG9266211.1', 'SLC22A5')]",1410
1410,SLC22A8,NP_004245.2,"[('KAG9265743.1', 'SLC22A6')]",1411
1411,SLC25A20,NP_000378.1,"[('KAG9269844.1', 'SLC25A20')]",1412
1412,SLC26A3,NP_000102.1,"[('KAG9280332.1', 'SLC26A3'), ('KAG9280333.1', 'SLC26A3')]",1413
1413,SLC26A4,NP_000432.1,"[('KAG9280334.1', 'SLC26A4'), ('KAG9280335.1', 'SLC26A4')]",1414
1414,SLC29A1,XP_054210418.1,"[('KAG9267041.1', 'SLC29A1'), ('KAG9275003.1', 'SLC29A1')]",1415
1415,SLC2A1,NP_006507.2,"[('KAG9269655.1', 'SLC2A1'), ('KAG9277025.1', 'SLC2A1')]",1416
1416,SLC2A3,NP_008862.1,"[('KAG9279405.1', 'SLC2A3')]",1417
1417,SLC2A4,NP_001033.1,"[('KAG9274158.1', 'SLC2A4')]",1418
1418,SLC31A1,NP_001850.1,"[('KAG9281829.1', 'SLC31A1')]",1419
1419,SLC34A2,NP_006415.3,"[('KAG9269233.1', 'SLC34A2')]",1420
1420,SLC39A1,NP_055252.2,"[('KAG9266573.1', 'SLC39A1'), ('KAG9276292.1', 'SLC39A1')]",1421
1421,SLC39A3,NP_653165.2,"[('KAG9266719.1', 'SLC39A3')]",1422
1422,SLC3A1,NP_000332.2,"[('KAG9275136.1', 'SLC3A1')]",1423
1423,SLC3A2,NP_002385.3,"[('KAG9265856.1', 'SLC3A2'), ('KAG9274314.1', 'SLC3A2')]",1424
1424,SLC4A2,NP_003031.3,"[('KAG9283220.1', 'SLC4A2')]",1425
1425,SLC5A1,NP_000334.1,"[('KAG9263321.1', 'SLC5A1'), ('KAG9263322.1', 'SLC5A1')]",1426
1426,SLC5A5,XP_054177777.1,"[('KAG9270162.1', 'SLC5A5')]",1427
1427,SLC5A8,NP_666018.3,"[('KAG9280359.1', 'SLC5A8')]",1428
1428,SLC6A3,NP_001035.1,"[('KAG9276339.1', 'SLC6A3')]",1429
1429,SLC6A4,NP_001036.1,"[('KAG9265096.1', 'SLC6A4')]",1430
1430,SLC6A6,NP_001127839.2,"[('KAG9270043.1', 'SLC6A6')]",1431
1431,SLC7A1,XP_054230852.1,"[('KAG9263572.1', 'SLC7A1'), ('KAG9265007.1', 'SLC7A1')]",1432
1432,SLC7A5,NP_003477.4,"[('KAG9272043.1', 'SLC7A5')]",1433
1433,SLC8A3,XP_054232604.1,"[('KAG9274974.1', 'SLC8A3')]",1434
1434,SLC9A1,NP_003038.2,"[('KAG9283756.1', 'SLC9A1')]",1435
1435,SLC9A2,NP_003039.2,"[('KAG9271331.1', 'SLC9A2')]",1436
1436,SLC9A3,NP_001271280.1,"[('KAG9279441.1', 'SLC9A3')]",1437
1437,SLIT2,XP_054207237.1,"[('KAG9260001.1', 'KAG9260001.1')]",1438
1438,SMAD1,NP_001341740.1,"[('KAG9272517.1', 'KAG9272517.1'), ('KAG9275693.1', 'KAG9275693.1')]",1439
1439,SMAD3,NP_001393940.1,"[('KAG9260855.1', 'KAG9260855.1'), ('KAG9273192.1', 'KAG9273192.1')]",1440
1440,SMAD4,NP_001393971.1,"[('KAG9263052.1', 'KAG9263052.1')]",1441
1441,SMAD6,NP_005576.3,"[('KAG9273191.1', 'KAG9273191.1')]",1442
1442,SMAD7,NP_001177750.1,"[('KAG9266355.1', 'KAG9266355.1')]",1443
1443,SMARCA1,NP_001269804.1,"[('KAG9282211.1', 'SMARCA1')]",1444
1444,SMARCA4,NP_001374212.1,"[('KAG9264330.1', 'SMARCA4'), ('KAG9277505.1', 'SMARCA4')]",1445
1445,SMARCB1,NP_001349806.1,"[('KAG9266341.1', 'SMARCB1A')]",1446
1446,SMARCD3,NP_003069.2,"[('KAG9273949.1', 'SMARCD3')]",1447
1447,SMG6,NP_060045.4,"[('KAG9263733.1', 'SMG6')]",1448
1448,SMN1,XP_054209257.1,"[('KAG9261759.1', 'SMN1')]",1449
1449,SMO,NP_005622.1,"[('KAG9280194.1', 'KAG9280194.1')]",1450
1450,SMURF2,XP_054172916.1,"[('KAG9264499.1', 'SMURF2'), ('KAG9277459.1', 'SMURF2')]",1451
1451,SMYD1,NP_938015.1,"[('KAG9270644.1', 'SMYD1')]",1452
1452,SNAI1,NP_005976.2,"[('KAG9269893.1', 'KAG9269893.1')]",1453
1453,SNAI2,NP_003059.1,"[('KAG9275789.1', 'SNAI2')]",1454
1454,SNAI3,NP_840101.1,"[('KAG9261248.1', 'SNAI3')]",1455
1455,SNAP25,NP_001309831.1,"[('KAG9268978.1', 'SNAP25B'), ('KAG9282647.1', 'SNAP25A')]",1456
1456,SNAPC1,NP_003073.1,"[('KAG9274895.1', 'SNAPC1'), ('KAG9282822.1', 'SNAPC1')]",1457
1457,SNCB,NP_001304963.1,"[('KAG9281366.1', 'KAG9281366.1')]",1458
1458,SND1,NP_055205.2,"[('KAG9280635.1', 'SND1')]",1459
1459,SNRPN,NP_001336391.1,"[('KAG9276959.1', 'SNRPB')]",1460
1460,SOCS1,NP_003736.1,"[('KAG9263848.1', 'SOCS1')]",1461
1461,SOCS2,XP_054229691.1,"[('KAG9280665.1', 'SOCS2')]",1462
1462,SOCS3,NP_001365861.1,"[('KAG9264598.1', 'SOCS3'), ('KAG9267911.1', 'SOCS3')]",1463
1463,SOCS7,NP_055413.2,"[('KAG9266675.1', 'SOCS7')]",1464
1464,SOD1,NP_000445.1,"[('KAG9263678.1', 'SOD1')]",1465
1465,SOST,NP_079513.1,"[('KAG9267817.1', 'SOST')]",1466
1466,SOX1,NP_005977.2,"[('KAG9271341.1', 'SOX1A')]",1467
1467,SOX10,NP_008872.1,"[('KAG9279139.1', 'SOX10')]",1468
1468,SOX11,NP_003099.1,"[('KAG9282930.1', 'SOX11')]",1469
1469,SOX14,NP_004180.1,"[('KAG9277769.1', 'SOX14')]",1470
1470,SOX17,NP_071899.1,"[('KAG9274051.1', 'SOX17A')]",1471
1471,SOX18,NP_060889.1,"[('KAG9269493.1', 'SOX18')]",1472
1472,SOX2,NP_003097.1,"[('KAG9266914.1', 'SOX2')]",1473
1473,SOX3,NP_005625.2,"[('KAG9272672.1', 'SOX3')]",1474
1474,SOX4,NP_003098.1,"[('KAG9279648.1', 'SOX11-B')]",1475
1475,SOX5,XP_054229034.1,"[('KAG9280164.1', 'SOX5')]",1476
1476,SOX6,NP_001354801.1,"[('KAG9267169.1', 'SOX6')]",1477
1477,SOX7,NP_113627.1,"[('KAG9282843.1', 'SOX7')]",1478
1478,SOX9,NP_000337.1,"[('KAG9264569.1', 'SOX9')]",1479
1479,SP1,NP_612482.2,"[('KAG9260423.1', 'SP1')]",1480
1480,SP2,XP_054172950.1,"[('KAG9266674.1', 'SP2')]",1481
1481,SP3,NP_001166183.1,"[('KAG9271460.1', 'SP3')]",1482
1482,SP4,NP_003103.2,"[('KAG9278960.1', 'SP4')]",1483
1483,SP7,NP_690599.1,"[('KAG9276970.1', 'SP7')]",1484
1484,SPAG6,NP_036575.1,"[('KAG9283307.1', 'SPAG6')]",1485
1485,SPARC,NP_001296373.1,"[('KAG9272503.1', 'SPARC')]",1486
1486,SPART,NP_001135766.1,"[('KAG9264628.1', 'SPART')]",1487
1487,SPAST,NP_055761.2,"[('KAG9262630.1', 'SPAST')]",1488
1488,SPDEF,XP_054211067.1,"[('KAG9276913.1', 'SPDEF')]",1489
1489,SPEN,NP_055816.2,"[('KAG9269685.1', 'SPEN')]",1490
1490,SPHK1,NP_892010.2,"[('KAG9277446.1', 'SPHK1')]",1491
1491,SPI1,NP_003111.2,"[('KAG9260881.1', 'SPI1')]",1492
1492,SPIC,NP_689536.1,"[('KAG9280673.1', 'SPIC')]",1493
1493,SPINK4,NP_055286.1,"[('KAG9281149.1', 'KAG9281149.1')]",1494
1494,SPRY1,NP_001362339.1,"[('KAG9263770.1', 'KAG9263770.1')]",1495
1495,SPRY2,NP_005833.1,"[('KAG9265893.1', 'KAG9265893.1')]",1496
1496,SQSTM1,NP_003891.1,"[('KAG9272147.1', 'SQSTM1')]",1497
1497,SRC,XP_054179886.1,"[('KAG9269122.1', 'SRC')]",1498
1498,SRCAP,NP_006653.2,"[('KAG9267803.1', 'SRCAP')]",1499
1499,SRD5A3,NP_078868.1,"[('KAG9282760.1', 'SRD5A3')]",1500
1500,SREBF2,NP_004590.2,"[('KAG9279109.1', 'SREBF2')]",1501
1501,SRF,NP_003122.1,"[('KAG9275488.1', 'SRF')]",1502
1502,SRPX,NP_001164221.1,"[('KAG9271007.1', 'SRPX')]",1503
1503,SRPX2,NP_055282.1,"[('KAG9272744.1', 'SRPX2')]",1504
1504,SRR,NP_068766.1,"[('KAG9280419.1', 'KAG9280419.1')]",1505
1505,SSB,NP_003133.1,"[('KAG9277822.1', 'SSB')]",1506
1506,SSPN,NP_005077.2,"[('KAG9273117.1', 'SSPN')]",1507
1507,SSTR1,NP_001040.1,"[('KAG9268647.1', 'SSTR1')]",1508
1508,SSTR2,NP_001041.1,"[('KAG9264568.1', 'SSTR2'), ('KAG9267351.1', 'SSTR2')]",1509
1509,ST3GAL1,XP_054216992.1,"[('KAG9281334.1', 'ST3GAL1')]",1510
1510,ST3GAL3,NP_777623.2,"[('KAG9278847.1', 'ST3GAL3')]",1511
1511,ST6GAL1,NP_001340845.1,"[('KAG9265688.1', 'ST6GAL1')]",1512
1512,STAR,NP_000340.2,"[('KAG9270548.1', 'STAR')]",1513
1513,STARD4,NP_631903.1,"[('KAG9266316.1', 'STARD4')]",1514
1514,STARD7,NP_064536.2,"[('KAG9263336.1', 'STARD7')]",1515
1515,STAT3,NP_001371914.1,"[('KAG9264255.1', 'STAT3')]",1516
1516,STAT4,XP_054199536.1,"[('KAG9271714.1', 'STAT4')]",1517
1517,STAT5B,NP_036580.2,"[('KAG9264254.1', 'STAT5B')]",1518
1518,STIP1,NP_001269581.1,"[('KAG9281909.1', 'STIP1')]",1519
1519,STK11,NP_000446.1,"[('KAG9278646.1', 'STK11')]",1520
1520,STK39,NP_001397890.1,"[('KAG9271508.1', 'STK39')]",1521
1521,STMN2,NP_008960.2,"[('KAG9279730.1', 'STMN2')]",1522
1522,STS,NP_001307679.1,"[('KAG9262512.1', 'STS')]",1523
1523,SUGP1,NP_757386.2,"[('KAG9278654.1', 'SUGP1')]",1524
1524,SUPT3H,NP_001337254.1,"[('KAG9268730.1', 'KAG9268730.1')]",1525
1525,SURF1,NP_003163.1,"[('KAG9281783.1', 'SURF1')]",1526
1526,SURF2,NP_059973.4,"[('KAG9281633.1', 'SURF2')]",1527
1527,SUZ12,NP_056170.2,"[('KAG9263992.1', 'SUZ12A'), ('KAG9277408.1', 'SUZ12B')]",1528
1528,SYK,NP_003168.2,"[('KAG9263497.1', 'SYK')]",1529
1529,SYMPK,NP_004810.2,"[('KAG9282063.1', 'SYMPK')]",1530
1530,SYN1,NP_008881.2,"[('KAG9270279.1', 'SYN1')]",1531
1531,SYN2,NP_598328.1,"[('KAG9260362.1', 'SYN2')]",1532
1532,SYP,NP_003170.1,"[('KAG9270361.1', 'SYP'), ('KAG9270710.1', 'SYP')]",1533
1533,SYTL4,NP_001357098.1,"[('KAG9272743.1', 'SYTL4')]",1534
1534,TAF1,XP_054183609.1,"[('KAG9282239.1', 'TAF1')]",1535
1535,TAF12,XP_054194468.1,"[('KAG9276428.1', 'TAF12')]",1536
1536,TAF1B,NP_005671.3,"[('KAG9282940.1', 'TAF1B')]",1537
1537,TAF4,NP_003176.2,"[('KAG9269909.1', 'TAF4')]",1538
1538,TAF5,NP_008882.2,"[('KAG9262429.1', 'TAF5')]",1539
1539,TAGLN,NP_003177.2,"[('KAG9278491.1', 'TAGLN'), ('KAG9282140.1', 'TAGLN3')]",1540
1540,TAL1,XP_054194471.1,"[('KAG9266623.1', 'TAL1')]",1541
1541,TALDO1,NP_006746.1,"[('KAG9272919.1', 'TALDO1')]",1542
1542,TAP1,NP_000584.3,"[('KAG9283745.1', 'TAP1')]",1543
1543,TAT,NP_000344.1,"[('KAG9273051.1', 'TAT')]",1544
1544,TBC1D22A,XP_054181441.1,"[('KAG9280413.1', 'TBC1D22B')]",1545
1545,TBP,NP_003185.1,"[('KAG9275460.1', 'TBP')]",1546
1546,TBPL1,NP_001240605.1,"[('KAG9269793.1', 'TBPL1')]",1547
1547,TBR1,NP_006584.1,"[('KAG9271516.1', 'TBR1')]",1548
1548,TBX18,NP_001073977.1,"[('KAG9269782.1', 'TBX18')]",1549
1549,TBX2,NP_005985.3,"[('KAG9265460.1', 'TBX2B')]",1550
1550,TBX20,NP_001071121.1,"[('KAG9259560.1', 'TBX20'), ('KAG9283893.1', 'TBX20')]",1551
1551,TBX3,NP_005987.3,"[('KAG9281885.1', 'TBX3')]",1552
1552,TBX4,XP_054173845.1,"[('KAG9265461.1', 'TBX4')]",1553
1553,TBX5,NP_000183.2,"[('KAG9281886.1', 'TBX5A')]",1554
1554,TBXA2R,XP_054177825.1,"[('KAG9266959.1', 'TBXA2R')]",1555
1555,TCERG1,NP_001369477.1,"[('KAG9265477.1', 'TCERG1')]",1556
1556,TCF12,XP_054234644.1,"[('KAG9261296.1', 'TCF12')]",1557
1557,TCF4,NP_001230155.2,"[('KAG9266117.1', 'TCF4')]",1558
1558,TCF7L2,NP_001354872.1,"[('KAG9267884.1', 'TCF7L2')]",1559
1559,TDG,NP_003202.3,"[('KAG9272368.1', 'TDG')]",1560
1560,TDO2,NP_005642.1,"[('KAG9272349.1', 'TDO2A')]",1561
1561,TDRD1,NP_001372294.1,"[('KAG9267905.1', 'TDRD1')]",1562
1562,TEAD1,NP_068780.2,"[('KAG9267124.1', 'TEAD1'), ('KAG9271973.1', 'TEAD1')]",1563
1563,TEAD4,NP_003204.2,"[('KAG9280823.1', 'TEAD4')]",1564
1564,TEF,NP_001138870.1,"[('KAG9267635.1', 'TEF')]",1565
1565,TEK,NP_000450.3,"[('KAG9281652.1', 'TIE2')]",1566
1566,TF,NP_001054.2,"[('KAG9278863.1', 'TF2')]",1567
1567,TFAM,NP_003192.1,"[('KAG9267303.1', 'TFAM')]",1568
1568,TFAP2A,NP_001035890.1,"[('KAG9283545.1', 'TFAP2A')]",1569
1569,TFAP2C,NP_003213.1,"[('KAG9276953.1', 'TFAP2C')]",1570
1570,TFAP4,NP_003214.1,"[('KAG9264545.1', 'TFAP4')]",1571
1571,TFDP1,XP_054230857.1,"[('KAG9271114.1', 'TFDP1')]",1572
1572,TFE3,NP_006512.2,"[('KAG9270057.1', 'MITF')]",1573
1573,TFEB,NP_001161299.2,"[('KAG9260515.1', 'TFEB')]",1574
1574,TFPT,NP_037474.1,"[('KAG9276353.1', 'TFPT')]",1575
1575,TGFB1,NP_000651.3,"[('KAG9265568.1', 'TGFB1'), ('KAG9278551.1', 'TGFB1')]",1576
1576,TGFB2,NP_001129071.1,"[('KAG9276393.1', 'TGFB2')]",1577
1577,TGFB3,NP_001316868.1,"[('KAG9268793.1', 'TGFB3')]",1578
1578,TGFBI,NP_000349.1,"[('KAG9272518.1', 'TGFBI')]",1579
1579,TGFBR1,NP_001293139.1,"[('KAG9276696.1', 'TGFBR1')]",1580
1580,TGFBR2,NP_001394055.1,"[('KAG9276378.1', 'TGFBR2')]",1581
1581,TGFBR3,XP_054194508.1,"[('KAG9277785.1', 'TGFBR3')]",1582
1582,TGIF2,NP_068581.1,"[('KAG9277078.1', 'TGIF2')]",1583
