,Ast,a,a2,Mus,b,b2,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
17458,Astyanax_mexicanus,XP_007247416.1,ACTR2B,Mus_musculus,NP_666355.1,ACTR2,2.5700000000000003e-226,784.0,1.6000000000000001e-226,784.0
34087,Astyanax_mexicanus,XP_007261117.2,ACTR3,Mus_musculus,NP_001192314.1,ACTR3,2.96e-245,847.0,1.8400000000000002e-245,847.0
123126,Astyanax_mexicanus,XP_049336863.1,ACTR3B,Mus_musculus,NP_001004365.1,ACTR3B,2.08e-231,801.0,1.29e-231,801.0
136117,Astyanax_mexicanus,XP_049341741.1,ACTR5,Mus_musculus,NP_780628.3,ACTR5,6.58e-191,667.0,4.0999999999999996e-191,667.0
9576,Astyanax_mexicanus,XP_007238144.1,ACTR6,Mus_musculus,NP_080190.1,ACTR6,3.2e-199,694.0,1.99e-199,694.0
8741,Astyanax_mexicanus,XP_007237065.2,ACTR8,Mus_musculus,NP_081769.2,ACTR8,3.08e-262,904.0,1.8999999999999998e-262,904.0
61417,Astyanax_mexicanus,XP_022532618.2,ACVR1BA,Mus_musculus,NP_031421.1,ACVR1B,6.06e-238,823.0,3.73e-238,823.0
59341,Astyanax_mexicanus,XP_022531411.2,ACVR1BB,Mus_musculus,NP_031421.1,ACVR1B,5.08e-231,800.0,3.13e-231,800.0
45925,Astyanax_mexicanus,XP_022523642.1,ACVR2AA,Mus_musculus,XP_006497686.1,ACVR2A,2.1e-258,891.0,1.2999999999999999e-258,891.0
30159,Astyanax_mexicanus,XP_007257609.1,ACVR2AB,Mus_musculus,XP_006497686.1,ACVR2A,3.2e-263,907.0,1.99e-263,907.0
56745,Astyanax_mexicanus,XP_022529595.1,ACVR2BA,Mus_musculus,NP_001300686.1,ACVR2B,3.2800000000000004e-257,887.0,2.0500000000000002e-257,887.0
61418,Astyanax_mexicanus,XP_022532622.1,ACVRL1,Mus_musculus,NP_001264186.1,ACVRL1,2.22e-156,552.0,1.4100000000000002e-156,552.0
29914,Astyanax_mexicanus,XP_007257426.2,ACYP1,Mus_musculus,NP_079697.1,ACYP1,7.09e-34,143.0,3.66e-34,143.0
3891,Astyanax_mexicanus,XP_007231834.1,ACYP2,Mus_musculus,NP_083620.1,ACYP2,9.44e-33,139.0,6.28e-33,139.0
62033,Astyanax_mexicanus,XP_022532896.2,ADA,Mus_musculus,NP_001258981.1,ADA,6.42e-131,467.0,3.81e-131,467.0
350,Astyanax_mexicanus,XP_007228085.3,ADAD1,Mus_musculus,NP_033376.2,ADAD1,1.7899999999999998e-142,506.0,1.22e-142,506.0
12657,Astyanax_mexicanus,XP_007243347.2,ADAD2,Mus_musculus,NP_083704.1,ADAD2,4.85e-63,242.0,3.28e-63,242.0
24663,Astyanax_mexicanus,XP_007252919.1,ADAL,Mus_musculus,NP_083751.1,ADAL,2.91e-118,425.0,1.71e-118,425.0
100576,Astyanax_mexicanus,XP_049327111.1,ADAM10A,Mus_musculus,NP_031425.2,ADAM10,0.0,1145.0,0.0,1145.0
82537,Astyanax_mexicanus,XP_049320669.1,ADAM11,Mus_musculus,NP_001104248.1,ADAM11,3.81e-290,997.0,2.4e-290,997.0
53471,Astyanax_mexicanus,XP_022528278.2,ADAM12B,Mus_musculus,NP_031426.2,ADAM12,0.0,1080.0,0.0,1080.0
23885,Astyanax_mexicanus,XP_007252263.3,ADAM17A,Mus_musculus,NP_033745.4,ADAM17,3.22e-267,921.0,1.93e-267,921.0
7083,Astyanax_mexicanus,XP_007235314.3,ADAM17B,Mus_musculus,NP_033745.4,ADAM17,4.9300000000000003e-269,927.0,3.01e-269,927.0
6120,Astyanax_mexicanus,XP_007234397.2,ADAM19B,Mus_musculus,NP_033746.1,ADAM19,3.29e-242,838.0,2.07e-242,838.0
39340,Astyanax_mexicanus,XP_022518385.2,ADAM22,Mus_musculus,NP_001297369.1,ADAM22,0.0,1199.0,0.0,1199.0
118247,Astyanax_mexicanus,XP_049335291.1,ADAM23A,Mus_musculus,NP_035910.1,ADAM23,0.0,1036.0,0.0,1036.0
44177,Astyanax_mexicanus,XP_022522561.2,ADAM28,Mus_musculus,XP_006518577.1,ADAM28,6.439999999999999e-165,581.0,3.74e-165,581.0
19454,Astyanax_mexicanus,XP_007248635.3,ADAM8A,Mus_musculus,NP_031429.1,ADAM8,3.3199999999999998e-174,612.0,2.01e-174,612.0
1665,Astyanax_mexicanus,XP_007229408.2,ADAM9,Mus_musculus,NP_001257925.1,ADAM9,1.1e-281,969.0,7.14e-282,969.0
9216,Astyanax_mexicanus,XP_007237820.1,ADAMTS1,Mus_musculus,NP_033751.3,ADAMTS1,0.0,1136.0,0.0,1136.0
49963,Astyanax_mexicanus,XP_022525933.2,ADAMTS10,Mus_musculus,NP_766207.2,ADAMTS10,0.0,1551.0,0.0,1551.0
98012,Astyanax_mexicanus,XP_049326440.1,ADAMTS12,Mus_musculus,NP_780710.2,ADAMTS12,0.0,1356.0,0.0,1356.0
136388,Astyanax_mexicanus,XP_049341830.1,ADAMTS13,Mus_musculus,NP_001001322.1,ADAMTS13,0.0,1078.0,0.0,1078.0
33604,Astyanax_mexicanus,XP_007260554.3,ADAMTS15A,Mus_musculus,NP_001019310.1,ADAMTS15,0.0,1224.0,0.0,1224.0
84813,Astyanax_mexicanus,XP_049321417.1,ADAMTS17,Mus_musculus,NP_001029049.2,ADAMTS17,0.0,1679.0,0.0,1679.0
100539,Astyanax_mexicanus,XP_049327104.1,ADAMTS18,Mus_musculus,NP_766054.2,ADAMTS18,0.0,1609.0,0.0,1609.0
13792,Astyanax_mexicanus,XP_007244624.3,ADAMTS2A,Mus_musculus,NP_783574.1,ADAMTS2,0.0,1414.0,0.0,1414.0
41105,Astyanax_mexicanus,XP_022520548.2,ADAMTS3,Mus_musculus,NP_001074870.1,ADAMTS3,0.0,1754.0,0.0,1754.0
68481,Astyanax_mexicanus,XP_022536917.1,ADAMTS6,Mus_musculus,NP_001074489.1,ADAMTS6,0.0,1977.0,0.0,1977.0
33601,Astyanax_mexicanus,XP_007260551.3,ADAMTS8A,Mus_musculus,NP_038934.2,ADAMTS8,3.0399999999999997e-282,971.0,1.8699999999999997e-282,971.0
25752,Astyanax_mexicanus,XP_007253910.3,ADAMTSL2,Mus_musculus,NP_084257.1,ADAMTSL2,0.0,1187.0,0.0,1187.0
48550,Astyanax_mexicanus,XP_022525237.2,ADAMTSL3,Mus_musculus,NP_001177303.1,ADAMTSL3,0.0,1687.0,0.0,1687.0
56622,Astyanax_mexicanus,XP_022529483.2,ADAMTSL4,Mus_musculus,NP_001288634.1,ADAMTSL4,7.21e-198,691.0,4.16e-198,691.0
100596,Astyanax_mexicanus,XP_049327125.1,ADAMTSL5,Mus_musculus,XP_011241830.1,ADAMTSL5,1.25e-94,347.0,6.969999999999999e-95,347.0
36539,Astyanax_mexicanus,XP_015460973.2,ADAP2,Mus_musculus,NP_742145.1,ADAP2,2.05e-132,472.0,1.2900000000000001e-132,472.0
28400,Astyanax_mexicanus,XP_007255997.3,ADAR,Mus_musculus,NP_062629.3,ADAR,6.05e-246,851.0,3.17e-246,851.0
1289,Astyanax_mexicanus,XP_007228989.2,ADARB1A,Mus_musculus,NP_001020009.1,ADARB1,1.7599999999999998e-287,988.0,1.0999999999999999e-287,988.0
66722,Astyanax_mexicanus,XP_022535910.1,ADARB1B,Mus_musculus,XP_006513126.1,ADARB1,0.0,1083.0,0.0,1083.0
55799,Astyanax_mexicanus,XP_022529109.1,ADARB2,Mus_musculus,NP_443209.2,ADARB2,5.26e-245,847.0,3.2800000000000003e-245,847.0
129869,Astyanax_mexicanus,XP_049339761.1,ADAT1,Mus_musculus,NP_038953.1,ADAT1,1.2500000000000001e-110,400.0,7.98e-111,400.0
15031,Astyanax_mexicanus,XP_007245525.2,ADAT2,Mus_musculus,NP_080024.3,ADAT2,3.82e-69,261.0,2.1299999999999998e-69,261.0
25089,Astyanax_mexicanus,XP_007253305.3,ADAT3,Mus_musculus,NP_001094076.1,ADAT3,5.389999999999999e-90,331.0,3.29e-90,331.0
79166,Astyanax_mexicanus,XP_049319813.1,ADCK1,Mus_musculus,NP_001264225.1,ADCK1,1.01e-205,716.0,6.29e-206,716.0
7004,Astyanax_mexicanus,XP_007235253.3,ADCK2,Mus_musculus,NP_849204.1,ADCK2,1.14e-149,530.0,7.239999999999999e-150,530.0
3161,Astyanax_mexicanus,XP_007230873.2,ADCK5,Mus_musculus,NP_766548.2,ADCK5,2.87e-203,708.0,1.78e-203,708.0
76211,Astyanax_mexicanus,XP_022542108.2,ADCY1A,Mus_musculus,NP_033752.1,ADCY1,0.0,1483.0,0.0,1483.0
126502,Astyanax_mexicanus,XP_049338016.1,ADCY1B,Mus_musculus,NP_033752.1,ADCY1,0.0,1546.0,0.0,1546.0
57091,Astyanax_mexicanus,XP_022529830.2,ADCY2A,Mus_musculus,NP_705762.2,ADCY2,0.0,1741.0,0.0,1741.0
3875,Astyanax_mexicanus,XP_007231788.4,ADCY2B,Mus_musculus,NP_705762.2,ADCY2,0.0,1680.0,0.0,1680.0
23434,Astyanax_mexicanus,XP_007251869.2,ADCY3A,Mus_musculus,NP_001153008.1,ADCY3,0.0,1693.0,0.0,1693.0
37568,Astyanax_mexicanus,XP_015462437.3,ADCY5,Mus_musculus,NP_001012783.3,ADCY5,0.0,1699.0,0.0,1699.0
137659,Astyanax_mexicanus,XP_049342250.1,ADCY6A,Mus_musculus,NP_001355342.1,ADCY6,0.0,1651.0,0.0,1651.0
61284,Astyanax_mexicanus,XP_022532587.2,ADCY6B,Mus_musculus,NP_001355342.1,ADCY6,0.0,1619.0,0.0,1619.0
65111,Astyanax_mexicanus,XP_022534981.2,ADCY8,Mus_musculus,NP_033753.2,ADCY8,0.0,1883.0,0.0,1883.0
7126,Astyanax_mexicanus,XP_007235355.1,ADCYAP1B,Mus_musculus,NP_001302432.1,ADCYAP1,3.8399999999999997e-42,171.0,2.41e-42,171.0
64245,Astyanax_mexicanus,XP_022534444.2,ADCYAP1R1A,Mus_musculus,NP_031433.3,ADCYAP1R1,2.97e-204,711.0,1.9e-204,711.0
59692,Astyanax_mexicanus,XP_022531576.2,ADCYAP1R1B,Mus_musculus,XP_011239455.1,ADCYAP1R1,4.5100000000000004e-200,697.0,2.81e-200,697.0
87319,Astyanax_mexicanus,XP_049322297.1,ADD1,Mus_musculus,NP_001318011.1,ADD1,0.0,1060.0,0.0,1060.0
40856,Astyanax_mexicanus,XP_022520402.2,ADD2,Mus_musculus,NP_001258786.1,ADD2,1.8099999999999998e-191,669.0,1.22e-191,669.0
100201,Astyanax_mexicanus,XP_049327059.1,ADD3A,Mus_musculus,NP_001157571.1,ADD3,5.539999999999999e-264,910.0,3.37e-264,910.0
120040,Astyanax_mexicanus,XP_049335824.1,ADGB,Mus_musculus,NP_001120825.3,ADGB,7.85e-256,884.0,5.3099999999999995e-256,884.0
135905,Astyanax_mexicanus,XP_049341702.1,ADGRA2,Mus_musculus,NP_473385.2,ADGRA2,5.349999999999999e-292,1004.0,3.2199999999999998e-292,1004.0
121864,Astyanax_mexicanus,XP_049336301.1,ADGRB1A,Mus_musculus,XP_006520334.1,ADGRB1,0.0,1997.0,0.0,1997.0
72268,Astyanax_mexicanus,XP_022538851.2,ADGRB2,Mus_musculus,XP_030109317.1,ADGRB2,0.0,1644.0,0.0,1644.0
70417,Astyanax_mexicanus,XP_022537799.2,ADGRB3,Mus_musculus,NP_783573.4,ADGRB3,0.0,2480.0,0.0,2480.0
136565,Astyanax_mexicanus,XP_049341915.1,ADGRD1,Mus_musculus,NP_001074811.1,ADGRD1,4.67e-287,987.0,2.85e-287,987.0
123130,Astyanax_mexicanus,XP_049336869.1,ADGRF6,Mus_musculus,NP_598537.2,ADGRF1,2.7000000000000003e-86,320.0,1.75e-86,320.0
85867,Astyanax_mexicanus,XP_049321789.1,ADGRG3,Mus_musculus,NP_001185823.1,ADGRG1,9.94e-57,221.0,8.41e-57,221.0
91880,Astyanax_mexicanus,XP_049323689.1,ADGRG6,Mus_musculus,XP_006512741.1,ADGRG6,0.0,1030.0,0.0,1030.0
100994,Astyanax_mexicanus,XP_049327218.1,ADGRG7.1,Mus_musculus,NP_766413.2,ADGRG7,1.5700000000000002e-110,401.0,6.27e-111,401.0
113599,Astyanax_mexicanus,XP_049331707.1,ADGRL1A,Mus_musculus,NP_851382.2,ADGRL1,0.0,2016.0,0.0,2016.0
5057,Astyanax_mexicanus,XP_007233223.3,ADGRL2A,Mus_musculus,XP_006502487.1,ADGRL2,0.0,2246.0,0.0,2246.0
70282,Astyanax_mexicanus,XP_022537719.2,ADGRL3.1,Mus_musculus,XP_036021062.1,ADGRL3,0.0,2146.0,0.0,2146.0
5056,Astyanax_mexicanus,XP_007233219.3,ADGRL4,Mus_musculus,NP_573485.2,ADGRL4,1.32e-186,653.0,8.16e-187,653.0
45415,Astyanax_mexicanus,XP_022523292.2,ADGRV1,Mus_musculus,NP_473394.3,ADGRV1,0.0,6118.0,0.0,6118.0
15241,Astyanax_mexicanus,XP_007245596.2,ADH5,Mus_musculus,NP_031436.2,ADH5,4.38e-182,637.0,2.71e-182,637.0
115840,Astyanax_mexicanus,XP_049334360.1,ADHFE1,Mus_musculus,NP_780445.1,ADHFE1,9.26e-203,706.0,5.7e-203,706.0
55234,Astyanax_mexicanus,XP_022528844.1,ADI1,Mus_musculus,NP_598813.1,ADI1,7.93e-73,273.0,4.8700000000000006e-73,273.0
38977,Astyanax_mexicanus,XP_022517956.2,ADIPOQB,Mus_musculus,NP_033735.3,ADIPOQ,9.88e-51,200.0,6.34e-51,200.0
102565,Astyanax_mexicanus,XP_049327664.1,ADIPOR1A,Mus_musculus,NP_001292998.1,ADIPOR1,3.47e-181,634.0,2.17e-181,634.0
3834,Astyanax_mexicanus,XP_007231740.3,ADIPOR1B,Mus_musculus,NP_001292998.1,ADIPOR1,1.44e-177,622.0,8.89e-178,622.0
52515,Astyanax_mexicanus,XP_022527520.2,ADIPOR2,Mus_musculus,NP_001342621.1,ADIPOR2,2.29e-173,608.0,1.5e-173,608.0
74571,Astyanax_mexicanus,XP_022540387.1,ADKA,Mus_musculus,NP_598840.1,ADK,6.06e-165,580.0,3.7599999999999996e-165,580.0
43452,Astyanax_mexicanus,XP_022521757.1,ADKB,Mus_musculus,NP_001229970.1,ADK,9.49e-161,566.0,5.9e-161,566.0
6004,Astyanax_mexicanus,XP_007234281.1,ADMA,Mus_musculus,NP_033757.1,ADM,1.83e-07,55.8,1.21e-07,55.8
1542,Astyanax_mexicanus,XP_007229259.2,ADNP2B,Mus_musculus,NP_778193.1,ADNP2,4.2999999999999997e-106,386.0,3.05e-106,386.0
21134,Astyanax_mexicanus,XP_007249908.3,ADNPB,Mus_musculus,NP_001297015.1,ADNP,4e-295,1014.0,2.6e-295,1014.0
16092,Astyanax_mexicanus,XP_007246329.3,ADOB,Mus_musculus,NP_001005419.2,ADO,1.66e-80,299.0,1.04e-80,299.0
4048,Astyanax_mexicanus,XP_007231990.1,ADORA1B,Mus_musculus,NP_001008533.1,ADORA1,8.12e-120,430.0,4.85e-120,430.0
5771,Astyanax_mexicanus,XP_007233964.1,ADORA2AB,Mus_musculus,NP_001318024.1,ADORA2A,7.1899999999999995e-115,414.0,3.9999999999999998e-115,414.0
33425,Astyanax_mexicanus,XP_007260440.3,ADORA2B,Mus_musculus,NP_031439.2,ADORA2B,7.83e-101,367.0,4.56e-101,367.0
7002,Astyanax_mexicanus,XP_007235250.2,ADPGK,Mus_musculus,NP_082397.1,ADPGK,1.21e-175,616.0,7.53e-176,616.0
7715,Astyanax_mexicanus,XP_007235962.2,ADPRH,Mus_musculus,NP_031440.1,ADPRH,1.03e-95,350.0,6.51e-96,350.0
96722,Astyanax_mexicanus,XP_049325884.1,ADPRHL1,Mus_musculus,NP_766338.1,ADPRHL1,6.69e-150,530.0,4.15e-150,530.0
81034,Astyanax_mexicanus,XP_049320246.1,ADPRM,Mus_musculus,NP_079786.2,ADPRM,7.18e-101,367.0,4.67e-101,367.0
27308,Astyanax_mexicanus,XP_007255139.3,ADPRS,Mus_musculus,NP_598644.1,ADPRS,2.71e-99,362.0,1.63e-99,362.0
17283,Astyanax_mexicanus,XP_007247270.3,ADRA1AA,Mus_musculus,NP_001258689.1,ADRA1A,1.42e-151,536.0,8.55e-152,536.0
26203,Astyanax_mexicanus,XP_007254273.3,ADRA1BA,Mus_musculus,NP_001271309.1,ADRA1B,3.14e-145,515.0,1.98e-145,515.0
7372,Astyanax_mexicanus,XP_007235606.2,ADRA1D,Mus_musculus,NP_038488.4,ADRA1D,2.4799999999999998e-147,522.0,1.6899999999999999e-147,522.0
38343,Astyanax_mexicanus,XP_015463451.3,ADRA2A,Mus_musculus,NP_031443.4,ADRA2A,2.9e-124,445.0,2.1100000000000003e-124,445.0
5999,Astyanax_mexicanus,XP_007234270.2,ADRA2B,Mus_musculus,NP_033763.3,ADRA2B,4.25e-112,405.0,2.24e-112,405.0
7764,Astyanax_mexicanus,XP_007236033.1,ADRA2C,Mus_musculus,NP_031444.2,ADRA2C,2.35e-132,472.0,1.55e-132,472.0
31983,Astyanax_mexicanus,XP_007259320.3,ADRB1,Mus_musculus,NP_031445.2,ADRB1,7.030000000000001e-97,354.0,5.240000000000001e-97,354.0
4816,Astyanax_mexicanus,XP_007232946.3,ADRB2A,Mus_musculus,NP_031446.2,ADRB2,5.13e-114,411.0,3.26e-114,411.0
3849,Astyanax_mexicanus,XP_007231763.3,ADRB2B,Mus_musculus,NP_031446.2,ADRB2,1.05e-113,410.0,6.52e-114,410.0
33241,Astyanax_mexicanus,XP_007260201.1,ADRB3A,Mus_musculus,NP_038490.2,ADRB3,1.11e-88,327.0,6.039999999999999e-89,327.0
28707,Astyanax_mexicanus,XP_007256396.3,ADRM1,Mus_musculus,NP_062796.2,ADRM1,1.9899999999999998e-119,429.0,1.21e-119,429.0
46761,Astyanax_mexicanus,XP_022524240.1,ADSL,Mus_musculus,NP_033764.2,ADSL,2.7e-216,751.0,1.69e-216,751.0
53521,Astyanax_mexicanus,XP_022528307.2,ADSS1,Mus_musculus,NP_031447.1,ADSS1,3.8100000000000002e-224,777.0,2.37e-224,777.0
6421,Astyanax_mexicanus,XP_007234735.2,ADSS2,Mus_musculus,NP_031448.2,ADSS2,1.15e-225,782.0,7.400000000000001e-226,782.0
21581,Astyanax_mexicanus,XP_007250322.3,AEBP1A,Mus_musculus,NP_033766.2,AEBP1,5.92e-247,854.0,3.88e-247,854.0
28420,Astyanax_mexicanus,XP_007256049.2,AEBP2,Mus_musculus,NP_001005605.1,AEBP2,1.41e-139,496.0,1e-139,496.0
50110,Astyanax_mexicanus,XP_022526016.2,AFAP1,Mus_musculus,NP_001390348.1,AFAP1,3.38e-280,964.0,2.17e-280,964.0
73170,Astyanax_mexicanus,XP_022539402.2,AFAP1L1A,Mus_musculus,NP_849259.2,AFAP1L1,1.5e-199,696.0,9.640000000000001e-200,696.0
26103,Astyanax_mexicanus,XP_007254187.3,AFAP1L1B,Mus_musculus,NP_849259.2,AFAP1L1,2.03e-194,679.0,1.2600000000000001e-194,679.0
47569,Astyanax_mexicanus,XP_022524693.2,AFAP1L2,Mus_musculus,NP_001171268.1,AFAP1L2,1.3000000000000001e-210,733.0,7.5400000000000005e-211,733.0
27539,Astyanax_mexicanus,XP_007255410.3,AFDNA,Mus_musculus,XP_006523826.1,AFDN,0.0,2268.0,0.0,2268.0
131045,Astyanax_mexicanus,XP_049340462.1,AFF2,Mus_musculus,XP_006527884.1,AFF2,9.53e-239,827.0,5.88e-239,827.0
87210,Astyanax_mexicanus,XP_049322258.1,AFF4,Mus_musculus,NP_291043.1,AFF4,1.7e-263,909.0,1.11e-263,909.0
23688,Astyanax_mexicanus,XP_007252048.2,AFG1LA,Mus_musculus,XP_017169372.1,AFG1L,1.97e-165,582.0,1.25e-165,582.0
116024,Astyanax_mexicanus,XP_049334493.1,AFG3L2,Mus_musculus,NP_081406.1,AFG3L2,0.0,1148.0,0.0,1148.0
49289,Astyanax_mexicanus,XP_022525623.2,AFMID,Mus_musculus,NP_082103.1,AFMID,9.79e-78,290.0,6.33e-78,290.0
79158,Astyanax_mexicanus,XP_049319807.1,AFTPHB,Mus_musculus,NP_001277474.1,AFTPH,1.56e-56,221.0,1.1400000000000001e-56,221.0
15133,Astyanax_mexicanus,XP_007245570.1,AGA,Mus_musculus,NP_001005847.1,AGA,1.37e-112,406.0,8.64e-113,406.0
31024,Astyanax_mexicanus,XP_007258534.1,AGAP1,Mus_musculus,NP_835220.1,AGAP1,0.0,1489.0,0.0,1489.0
61823,Astyanax_mexicanus,XP_022532766.1,AGAP2,Mus_musculus,NP_001028435.1,AGAP2,1.5800000000000002e-247,856.0,1.0200000000000001e-247,856.0
56810,Astyanax_mexicanus,XP_022529673.1,AGAP3,Mus_musculus,XP_006535736.1,AGAP3,0.0,1240.0,0.0,1240.0
16538,Astyanax_mexicanus,XP_007246641.3,AGBL2,Mus_musculus,XP_006499706.1,AGBL2,2.2700000000000002e-215,749.0,1.1300000000000001e-215,749.0
136780,Astyanax_mexicanus,XP_049342019.1,AGBL4,Mus_musculus,NP_001041654.2,AGBL4,6.99e-214,743.0,4.13e-214,743.0
51967,Astyanax_mexicanus,XP_022527225.1,AGBL5,Mus_musculus,NP_001395012.1,AGBL5,2.89e-245,848.0,1.5800000000000001e-245,848.0
46412,Astyanax_mexicanus,XP_022524031.1,AGFG1B,Mus_musculus,XP_006496501.1,AGFG1,1.0099999999999999e-106,387.0,6.930000000000001e-107,387.0
17054,Astyanax_mexicanus,XP_007247049.3,AGGF1,Mus_musculus,NP_079906.2,AGGF1,8.190000000000001e-110,398.0,4.55e-110,398.0
28413,Astyanax_mexicanus,XP_007256032.2,AGK,Mus_musculus,NP_076027.1,AGK,1.75e-137,489.0,1.09e-137,489.0
88913,Astyanax_mexicanus,XP_049322840.1,AGLA,Mus_musculus,NP_001074795.1,AGL,0.0,2445.0,0.0,2445.0
61788,Astyanax_mexicanus,XP_022532720.1,AGMAT,Mus_musculus,NP_001074877.1,AGMAT,1.66e-119,429.0,1.0699999999999999e-119,429.0
73731,Astyanax_mexicanus,XP_022539849.1,AGMO,Mus_musculus,NP_848882.2,AGMO,8.01e-156,550.0,5.01e-156,550.0
30875,Astyanax_mexicanus,XP_007258334.1,AGO3B,Mus_musculus,NP_700451.2,37834,0.0,1693.0,0.0,1693.0
60127,Astyanax_mexicanus,XP_022531912.2,AGPAT2,Mus_musculus,NP_001156851.1,AGPAT1,1.15e-75,283.0,7.57e-76,283.0
22639,Astyanax_mexicanus,XP_007251394.1,AGPAT3,Mus_musculus,NP_001391799.1,AGPAT3,7.91e-166,583.0,4.9000000000000005e-166,583.0
3553,Astyanax_mexicanus,XP_007231299.1,AGPAT4,Mus_musculus,NP_080920.2,AGPAT4,3.52e-153,541.0,2.17e-153,541.0
9921,Astyanax_mexicanus,XP_007238602.2,AGPAT5,Mus_musculus,NP_081068.1,AGPAT5,1.45e-143,509.0,8.990000000000001e-144,509.0
98016,Astyanax_mexicanus,XP_049326443.1,AGPAT9L,Mus_musculus,NP_766303.1,GPAT3,1.3100000000000002e-179,629.0,8.11e-180,629.0
132482,Astyanax_mexicanus,XP_049340828.1,AGPS,Mus_musculus,NP_766254.2,AGPS,7.67e-294,1009.0,5.05e-294,1009.0
28737,Astyanax_mexicanus,XP_007256443.2,AGR1,Mus_musculus,NP_997414.2,AGR3,2.4e-55,215.0,1.2899999999999998e-55,215.0
36783,Astyanax_mexicanus,XP_015461287.1,AGR2,Mus_musculus,NP_035913.1,AGR2,4.1899999999999995e-61,234.0,2.6199999999999997e-61,234.0
77371,Astyanax_mexicanus,XP_049318966.1,AGRN,Mus_musculus,XP_006538554.1,AGRN,0.0,2143.0,0.0,2143.0
28469,Astyanax_mexicanus,XP_007256132.3,AGT,Mus_musculus,NP_001403241.1,AGT,6.63e-37,155.0,4.31e-37,155.0
50652,Astyanax_mexicanus,XP_022526344.1,AGTPBP1,Mus_musculus,NP_001364026.1,AGTPBP1,0.0,1438.0,0.0,1438.0
14671,Astyanax_mexicanus,XP_007245195.3,AGTR1A,Mus_musculus,NP_780295.2,AGTR1B,5.51e-87,321.0,3.47e-87,321.0
25578,Astyanax_mexicanus,XP_007253823.3,AGTR1B,Mus_musculus,NP_796296.1,AGTR1A,1.1e-92,340.0,6.62e-93,340.0
30141,Astyanax_mexicanus,XP_007257591.3,AGTR2,Mus_musculus,NP_031455.1,AGTR2,1.59e-72,273.0,9.87e-73,273.0
60859,Astyanax_mexicanus,XP_022532251.1,AGXT2,Mus_musculus,NP_001297665.1,AGXT2,1.5100000000000002e-179,629.0,9.49e-180,629.0
25517,Astyanax_mexicanus,XP_007253721.2,AGXTA,Mus_musculus,NP_001263639.1,AGXT,6.66e-134,477.0,4.1499999999999995e-134,477.0
14587,Astyanax_mexicanus,XP_007245138.1,AGXTB,Mus_musculus,NP_001263639.1,AGXT,6.97e-137,487.0,4.0499999999999997e-137,487.0
78540,Astyanax_mexicanus,XP_049319428.1,AHCTF1,Mus_musculus,NP_080651.2,AHCTF1,0.0,1584.0,0.0,1584.0
11851,Astyanax_mexicanus,XP_007241257.2,AHCY,Mus_musculus,NP_001291457.1,AHCYL,1.81e-224,778.0,1.12e-224,778.0
51324,Astyanax_mexicanus,XP_022526767.1,AHCYL1,Mus_musculus,NP_663517.2,AHCYL1,8.11e-270,929.0,4.82e-270,929.0
24495,Astyanax_mexicanus,XP_007252788.1,AHCYL2B,Mus_musculus,NP_001164471.2,AHCYL2,1.48e-290,998.0,9.43e-291,998.0
15437,Astyanax_mexicanus,XP_007245752.3,AHDC1,Mus_musculus,NP_001391059.1,AHDC1,5.66e-112,406.0,3.98e-112,406.0
55033,Astyanax_mexicanus,XP_022528702.2,AHI1,Mus_musculus,NP_080479.2,AHI1,1.0499999999999999e-239,830.0,6.039999999999999e-240,830.0
130420,Astyanax_mexicanus,XP_049340023.1,AHNAK,Mus_musculus,NP_033773.1,AHNAK,0.0,1911.0,0.0,1911.0
42092,Astyanax_mexicanus,XP_022521118.2,AHR1B,Mus_musculus,NP_038492.1,AHR,4.58e-175,615.0,2.44e-175,615.0
24250,Astyanax_mexicanus,XP_007252593.3,AHSA1B,Mus_musculus,NP_666148.1,AHSA1,7.520000000000001e-129,460.0,4.69e-129,460.0
63091,Astyanax_mexicanus,XP_022533492.2,AHSG2,Mus_musculus,NP_038493.1,AHSG,2.39e-30,133.0,1.3099999999999999e-30,133.0
55757,Astyanax_mexicanus,XP_022529054.2,AICDA,Mus_musculus,NP_033775.1,AICDA,1.5699999999999999e-68,259.0,8.82e-69,259.0
28071,Astyanax_mexicanus,XP_007255711.2,AIDA,Mus_musculus,NP_859421.1,AIDA,7.87e-139,493.0,4.92e-139,493.0
32631,Astyanax_mexicanus,XP_007259699.3,AIF1L,Mus_musculus,NP_660126.1,AIF1L,5.76e-57,220.0,3.6700000000000003e-57,220.0
88635,Astyanax_mexicanus,XP_049322715.1,AIFM1,Mus_musculus,NP_036149.1,AIFM1,1.4899999999999999e-234,812.0,9.25e-235,812.0
35481,Astyanax_mexicanus,XP_015458833.3,AIFM2,Mus_musculus,NP_001034283.1,AIFM2,3.75e-113,408.0,2.33e-113,408.0
15032,Astyanax_mexicanus,XP_007245527.1,AIG1,Mus_musculus,NP_001334291.1,AIG1,6.4000000000000004e-105,380.0,3.99e-105,380.0
6078,Astyanax_mexicanus,XP_007234366.2,AIMP1A,Mus_musculus,NP_031952.2,AIMP1,5.51e-103,374.0,3.42e-103,374.0
55379,Astyanax_mexicanus,XP_022528907.2,AIMP2,Mus_musculus,NP_001165617.1,AIMP2,2.24e-99,362.0,1.41e-99,362.0
